timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499878405491757,-1,-1,15,24,-5,-6,-9,-4
1499878405491757,2,-1,-5,28,-4,-1,0,-1
1499878405492766,1,0,-25,7,5,3,0,-1
1499878405492766,-7,-11,20,-95,-17,-9,-5,-6
1499878405493777,1,4,6,13,13,8,10,5
1499878405493777,-3,-6,5,-3,-11,-7,-13,-7
1499878405496798,5,5,-11,1,3,2,6,3
1499878405496798,2,-3,-17,98,15,4,-1,-1
1499878405503758,-6,-3,54,-108,-17,-15,-28,-4
1499878405503758,2,2,23,21,14,6,15,4
1499878405511808,0,-9,-74,83,10,13,31,0
1499878405511808,-3,4,-1,-57,-4,0,-4,-2
1499878405519781,16,13,39,35,22,3,1,1
1499878405519781,-37,-9,-51,86,-14,-2,-10,-10
1499878405533823,4,7,39,-80,25,9,0,5
1499878405533823,-13,-16,-29,57,-32,-7,-11,3
1499878405544761,-6,-8,-10,-63,-23,-15,-8,-11
1499878405544761,18,11,5,-66,-6,1,9,16
1499878405564825,-12,-16,3,87,-46,-26,-22,-9
1499878405564825,-1,-1,-31,-98,8,2,8,1
1499878405566762,7,10,0,78,2,9,2,2
1499878405566762,-2,9,16,67,54,10,0,-2
1499878405577824,-15,-15,4,-46,-51,-9,2,-8
1499878405577824,18,-3,-36,-96,6,-4,-5,7
1499878405619770,-17,0,39,-14,24,-2,-10,-14
1499878405619770,6,15,32,-78,6,8,16,5
1499878405620767,23,-6,-77,-47,-9,5,8,7
1499878405620767,-6,-3,25,87,14,-2,-1,-5
1499878405624765,0,-3,-11,79,16,6,1,0
1499878405624765,11,38,80,-71,36,25,12,7
1499878405625766,-18,-35,-26,-51,-38,-37,-26,-18
1499878405625766,-7,-20,-26,110,12,-7,-5,-11
1499878405630834,0,-22,-30,20,-37,-9,0,3
1499878405630834,10,38,100,127,67,12,-1,4
1499878405639773,-2,-9,41,-65,-27,-10,-4,-12
1499878405639773,-15,23,-10,-128,2,13,4,1
1499878405652834,23,48,67,59,49,18,14,21
1499878405652834,3,-31,-128,43,-8,-1,-2,3
1499878405662771,-6,5,71,-8,-24,0,5,2
1499878405662771,-8,-20,3,47,26,-2,-4,-6
1499878405667814,4,2,-41,-21,-22,-4,2,-4
1499878405667814,-14,-23,-45,-45,-73,-23,-13,-9
1499878405691808,-3,31,33,36,18,-2,-7,-4
1499878405691808,5,-25,-13,90,-9,-4,2,-1
1499878405691808,3,19,29,54,54,9,2,5
1499878405691808,-10,-23,-13,73,-29,-19,-12,-12
1499878405705789,-8,6,-4,119,32,-4,-5,-3
1499878405705789,0,10,5,-47,-29,-3,-3,1
1499878405712836,-7,-33,25,-101,-31,-5,-5,-4
1499878405712836,-7,3,68,-73,-4,-6,-11,-7
1499878405728811,7,22,-15,81,8,11,13,7
1499878405728811,12,-6,-83,64,23,6,0,10
1499878405729796,-7,-27,2,-3,-44,-16,-3,-9
1499878405729796,9,9,-11,23,20,26,15,8
1499878405751793,-5,-24,-79,-122,3,-8,-4,-1
1499878405751793,-9,-12,11,46,0,-13,-10,-12
1499878405751793,14,54,90,83,40,20,14,11
1499878405751793,-41,-68,-27,28,-82,-45,-29,-26
1499878405765772,12,30,86,19,39,20,9,11
1499878405765772,5,5,-36,44,17,14,9,7
1499878405772794,-3,-10,-81,-33,-9,-17,-12,-7
1499878405772794,7,27,83,35,6,1,10,9
1499878405788817,-5,-12,-86,-18,-10,9,-1,0
1499878405788817,-1,-12,-27,-10,5,-4,0,-2
1499878405789781,2,10,-86,-93,-59,6,1,2
1499878405789781,-13,-55,-103,87,1,-18,-13,-10
1499878405811817,-10,-18,8,-84,-42,-9,-8,-8
1499878405811817,19,43,72,66,37,25,19,15
1499878405811817,-15,-39,-2,-38,-28,-13,-10,-8
