timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499894914899508,-6,-1,-11,3,2,1,-4,7
1499894914899508,2,-5,-2,-17,-3,-3,1,-16
1499894914901515,-3,-2,11,25,-2,-1,-5,-1
1499894914901515,0,-2,6,-37,-1,-1,0,20
1499894914921508,5,1,-6,-9,-2,0,9,-23
1499894914921508,-5,0,-5,-25,-3,-1,-4,2
1499894914922510,-1,-2,-29,29,1,-2,-4,-6
1499894914922510,-2,-2,7,-56,-6,-3,-8,41
1499894914936512,-5,1,12,44,3,2,10,17
1499894914936512,-4,-7,-17,-36,-1,0,-2,3
1499894914937511,5,3,1,-21,1,1,-2,-2
1499894914937511,1,2,-4,30,5,4,1,2
1499894914958511,0,-2,-1,-31,-4,-5,-4,-4
1499894914958511,13,4,9,35,-1,0,-2,50
1499894914960515,-10,-7,-8,-17,-2,-3,-6,-3
1499894914960515,-1,-2,2,36,-4,-5,-2,-12
1499894914981512,-5,-2,-1,9,0,0,-2,-17
1499894914981512,-1,1,0,8,3,3,0,13
1499894914982515,2,1,9,-27,-3,-2,-2,-3
1499894914982515,2,0,-2,41,0,-2,-1,-13
1499894914995527,1,-1,-4,-16,-8,-4,-2,8
1499894914995527,0,-1,24,58,2,-1,2,-11
1499894915002514,-2,-4,-24,-64,-8,-2,-1,-4
1499894915002514,9,-5,-3,-21,-8,-4,11,12
1499894915018519,-7,2,3,42,3,-2,-11,-37
1499894915018519,-12,-6,-22,-76,-8,-4,-7,-23
1499894915020516,2,2,11,60,8,5,20,60
1499894915020516,-9,2,-3,-25,1,0,-6,-64
1499894915041516,23,1,-7,-15,-1,1,5,39
1499894915041516,26,3,2,9,-3,2,-3,0
1499894915042517,-17,-1,-1,61,5,1,-10,-54
1499894915042517,8,-2,10,-3,-2,-4,3,-55
1499894915055530,-5,1,1,22,1,2,-1,-7
1499894915055530,-51,-11,-19,-38,-10,-8,2,-6
1499894915062518,8,-10,-36,-3,-6,-5,-5,18
1499894915062518,11,2,1,4,2,-1,-4,85
1499894915077520,-6,1,22,41,-1,-1,-12,-37
1499894915077520,3,9,23,30,9,4,5,2
1499894915086520,-5,-4,-1,-1,0,-1,-3,1
1499894915086520,-29,-5,-31,-25,-6,-2,-9,-61
1499894915101519,29,4,41,-111,-3,2,16,11
1499894915101519,28,5,2,111,3,-3,-6,-5
1499894915102519,-43,-1,34,-113,-10,-4,-1,23
1499894915102519,1,-13,-37,69,-13,-5,-6,18
1499894915115520,-16,4,-1,36,7,0,5,-48
1499894915115520,-10,1,7,28,6,2,-8,35
1499894915122528,4,6,15,27,16,7,0,-76
1499894915122528,8,4,0,-58,-7,-1,5,35
1499894915138524,-7,-9,-13,-5,-7,-6,-9,26
1499894915138524,0,-5,-5,-22,-5,-4,-1,27
1499894915140526,21,-1,-11,55,-2,-2,0,-3
1499894915140526,-43,1,13,6,7,2,3,-13
1499894915161524,42,-4,-17,-8,-3,0,-5,83
1499894915161524,5,-3,-23,-59,-5,1,3,-27
1499894915162526,-17,10,18,-20,6,0,-17,49
1499894915162526,22,-10,-5,-10,-9,-4,7,-5
1499894915175525,-40,-4,-20,0,-3,-3,3,-88
1499894915175525,8,-3,-13,-11,-1,-2,-10,11
1499894915182552,0,-3,-5,26,-8,-3,-3,20
1499894915182552,-1,5,19,-39,5,4,4,23
1499894915198527,-17,3,-21,91,0,0,-2,45
1499894915198527,-2,-7,5,3,-4,0,15,-35
1499894915200525,12,9,29,3,1,-2,0,-42
1499894915200525,7,-12,-23,-27,2,-4,-9,4
1499894915221557,-5,-7,12,-6,-9,-6,-4,5
1499894915221557,1,4,2,10,7,1,-5,-53
1499894915222530,6,-2,-19,-57,-9,0,9,14
1499894915222530,-1,10,16,76,13,10,11,74
1499894915236528,-16,-1,16,-25,2,0,-10,-3
1499894915236528,22,0,-10,66,-3,-1,18,41
1499894915249550,-20,-3,7,-47,-3,-1,-8,-87
1499894915249550,-6,3,6,-82,-2,-3,-14,-63
1499894915258529,-10,2,-1,21,3,3,5,29
1499894915258529,20,6,15,-50,2,1,-8,-60
1499894915260532,-9,-9,-2,30,-6,-6,5,35
1499894915260532,2,1,-2,7,-2,2,1,-16
1499894915281532,-6,-8,-34,-3,3,-2,-3,2
1499894915281532,-3,4,39,68,12,0,-8,-90
1499894915282539,15,1,-23,-44,-10,3,15,24
1499894915282539,-3,8,2,-50,-5,-5,-11,-51
1499894915295545,1,-10,-2,-32,-4,-1,1,6
1499894915295545,-14,-5,-21,-19,-7,-2,-5,13
1499894915302531,15,-1,0,40,2,0,-14,26
