timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499875955722879,-1,-3,-2,23,-5,-3,-5,-36
1499875955722879,-3,8,-11,-41,2,-1,-9,-5
1499875955724875,-5,-14,23,-8,-4,-3,-8,8
1499875955724875,-1,-9,-5,12,-5,-1,7,8
1499875955736880,3,5,3,-13,2,1,8,34
1499875955736880,0,6,1,27,1,-3,0,-11
1499875955743877,6,10,-7,26,2,1,-8,-2
1499875955743877,-1,-2,-7,7,-2,0,11,11
1499875955759877,-5,-8,-3,-41,-5,-2,-9,-6
1499875955759877,-3,-2,7,-4,-5,-1,5,-10
1499875955761885,4,10,4,-8,6,-1,1,3
1499875955761885,1,-7,-26,20,-2,-4,-15,14
1499875955782881,-4,-5,-3,18,-1,1,7,-40
1499875955782881,1,2,-3,-5,-2,-3,-5,17
1499875955784879,1,-2,-12,-2,0,-2,-7,-8
1499875955784879,0,0,13,-10,1,1,4,6
1499875955796886,-2,3,-12,-14,-1,0,-1,-10
1499875955796886,-1,-2,-1,5,-1,1,3,4
1499875955803906,-5,-10,0,9,-4,-2,0,-11
1499875955803906,3,3,8,-3,3,2,1,5
1499875955819881,-13,0,8,12,2,2,1,-17
1499875955819881,3,-7,-23,-22,-8,-5,-10,-25
1499875955821882,7,4,-9,3,1,-1,3,23
1499875955821882,-2,1,7,-5,-1,0,1,7
1499875955842898,-2,2,38,-14,2,-1,2,16
1499875955842898,-11,-9,-16,55,-2,-1,2,-21
1499875955844882,-9,-5,0,-12,-8,-5,-8,-43
1499875955844882,0,-1,-6,27,-1,-6,5,10
1499875955856887,9,2,-17,-73,-1,4,4,17
1499875955856887,3,0,28,12,-3,-3,-7,16
1499875955863884,-4,-3,-8,-18,1,-2,-10,-10
1499875955863884,-2,0,18,1,0,0,1,-3
1499875955895904,0,-5,-26,18,-2,-6,5,12
1499875955895904,3,1,10,-11,1,1,-5,-15
1499875955896886,-1,2,-5,-6,5,3,2,-2
1499875955896886,-3,-2,1,27,-7,-2,-3,4
1499875955902890,0,-3,3,5,-1,-2,0,9
1499875955902890,4,6,3,-5,-2,-2,4,12
1499875955904888,-5,3,4,10,-1,-1,-7,-3
1499875955904888,-3,-9,1,-3,0,-2,-17,-16
1499875955916886,0,-3,-31,-60,-1,3,17,-37
1499875955916886,0,-4,34,38,3,-2,-11,41
1499875955925888,6,7,-18,-5,-3,2,19,16
