timestamp,x,y,z
1499877684030761,15.625,-0.125,-1.4375
1499877684045754,-9.375,0.4375,-2.0625
1499877684067759,-26.125,-4.3125,7.25
1499877684090774,-16.4375,-3.375,12.6875
1499877684114756,-15.6875,11.1875,-0.25
1499877684129771,-45.625,23.8125,-26.3125
1499877684150757,-44.25,22.5625,-40
1499877684174801,-33.1875,19.8125,-34.1875
1499877684228835,-47.9375,15.25,-21.25
1499877684229764,-56.375,12.8125,-15.875
1499877684234809,-19.6875,12.3125,-24.3125
1499877684249817,15.5,13.3125,-26.5625
1499877684271835,6.1875,8.375,-19.75
1499877684285787,-24.0625,4.25,-9.6875
1499877684310805,-22.125,2.8125,-6.125
1499877684348779,-5.4375,3.125,-8.9375
1499877684353775,6.125,2.0625,-12.25
1499877684368837,4.1875,1.625,-10.125
1499877684390829,5.0625,-2.125,-4.375
1499877684405837,4.0625,-1.3125,-2.3125
1499877684427815,1.9375,-3.375,-0.25
1499877684450839,4.875,-1.6875,-3
1499877684465840,7.9375,-2.875,-0.8125
1499877684487818,1.875,-3.0625,1.25
1499877684510815,-3.0625,-2.625,1.6875
1499877684525852,3.375,-2.9375,0.5
1499877684547828,3.1875,-2.3125,0.875
1499877684570784,3.6875,-1.4375,1.625
1499877684588798,2.125,-1.8125,2
1499877684607796,1.75,-2.75,3.0625
1499877684630807,8,-1.625,2
1499877684645853,5.375,-1.6875,2.25
1499877684669829,7.0625,-2.375,3
1499877684690854,4.4375,-2.25,2.5
1499877684705836,4.125,-1.9375,1.5
1499877684727826,2.75,-0.875,0.875
1499877684750814,3,-0.9375,0.4375
1499877684765813,0.9375,-1.25,0.9375
1499877684787814,1.5625,-0.9375,0.625
1499877684810798,3,-0.6875,-0.375
1499877684825861,4.625,-1,-0.3125
1499877684847864,4.875,-0.75,-0.625
1499877684870865,2.4375,-0.0625,-1
1499877684885868,4.8125,-0.4375,-1.375
1499877684907877,3.6875,-0.625,-1.6875
1499877684930809,2,0.0625,-1.125
1499877684945875,1.75,-0.125,-0.375
1499877684967871,1.125,-0.6875,-0.0625
1499877684990866,2.9375,-0.5625,0.1875
1499877685005854,4.125,-0.4375,0.125
1499877685027830,5.5625,-0.1875,-0.3125
1499877685050852,4.0625,0.0625,-0.6875
1499877685065873,1.3125,-0.5,0.875
1499877685087882,0.8125,-0.75,0.625
1499877685110815,2.25,-0.9375,0.6875
1499877685125839,5.625,-1.125,0.375
1499877685147873,4,-0.875,0.375
1499877685170880,0.9375,-1.125,1
1499877685185823,-1.375,-1.4375,1.375
1499877685207880,0.1875,-1.625,1
1499877685230893,3.25,-1.5,1.125
1499877685245890,4.3125,-1.125,1.375
1499877685267870,3,-1,0.6875
