timestamp,x,y,z
1499877684030761,0.511719,-0.608398,0.608887
1499877684045754,0.552246,-0.525391,0.594727
1499877684067759,0.510254,-0.601563,0.529785
1499877684090774,0.52002,-0.64502,0.538574
1499877684114756,0.604004,-0.560059,0.631836
1499877684129771,0.573242,-0.595215,0.686523
1499877684150757,0.558594,-0.518066,0.664063
1499877684174801,0.583496,-0.419922,0.602539
1499877684228835,0.596191,-0.412109,0.520996
1499877684229764,0.587891,-0.613281,0.460938
1499877684234809,0.553711,-0.712891,0.48291
1499877684249817,0.542969,-0.558105,0.507813
1499877684271835,0.572266,-0.437012,0.536621
1499877684285787,0.585938,-0.512207,0.539551
1499877684310805,0.561523,-0.614746,0.495605
1499877684348779,0.543457,-0.659668,0.463867
1499877684353775,0.541016,-0.619141,0.492188
1499877684368837,0.541504,-0.591309,0.502441
1499877684390829,0.550293,-0.586426,0.517578
1499877684405837,0.574219,-0.582031,0.512207
1499877684427815,0.550781,-0.640137,0.502441
1499877684450839,0.55127,-0.625,0.510254
1499877684465840,0.54541,-0.619141,0.501953
1499877684487818,0.575684,-0.584473,0.52832
1499877684510815,0.568848,-0.617188,0.536621
1499877684525852,0.552246,-0.619629,0.525879
1499877684547828,0.558105,-0.598633,0.522949
1499877684570784,0.574219,-0.573242,0.540527
1499877684588798,0.573242,-0.580566,0.544434
1499877684607796,0.574219,-0.589844,0.549316
1499877684630807,0.579102,-0.561035,0.544434
1499877684645853,0.561035,-0.577148,0.527832
1499877684669829,0.561035,-0.573242,0.526855
1499877684690854,0.572754,-0.57373,0.538086
1499877684705836,0.575684,-0.567383,0.537109
1499877684727826,0.572754,-0.57373,0.53125
1499877684750814,0.56543,-0.562988,0.533203
1499877684765813,0.568359,-0.561523,0.53125
1499877684787814,0.577637,-0.562012,0.537109
1499877684810798,0.56543,-0.576172,0.533203
1499877684825861,0.566406,-0.574707,0.537109
1499877684847864,0.580566,-0.562012,0.537598
1499877684870865,0.564453,-0.576172,0.530273
1499877684885868,0.571777,-0.585938,0.531738
1499877684907877,0.572266,-0.564941,0.535156
1499877684930809,0.571289,-0.563965,0.538574
1499877684945875,0.569336,-0.581543,0.538574
1499877684967871,0.561523,-0.578613,0.524902
1499877684990866,0.574219,-0.581543,0.53125
1499877685005854,0.572266,-0.583984,0.528809
1499877685027830,0.571289,-0.579102,0.532227
1499877685050852,0.569336,-0.561035,0.538086
1499877685065873,0.571289,-0.565918,0.534668
1499877685087882,0.577637,-0.564941,0.536621
1499877685110815,0.568359,-0.571777,0.53125
1499877685125839,0.567871,-0.570801,0.543457
1499877685147873,0.568848,-0.559082,0.540527
1499877685170880,0.57373,-0.556641,0.533203
1499877685185823,0.572754,-0.569824,0.53418
1499877685207880,0.572754,-0.5625,0.539551
1499877685230893,0.569336,-0.564453,0.540527
1499877685245890,0.568848,-0.562012,0.539551
1499877685267870,0.566406,-0.560059,0.542969
1499877685290895,0.575195,-0.56543,0.543945
1499877685305848,0.572266,-0.560547,0.541016
1499877685327827,0.569336,-0.558594,0.540527
1499877685350894,0.577637,-0.553223,0.54834
1499877685368848,0.572754,-0.561523,0.541992
1499877685387829,0.570313,-0.554688,0.542969
1499877685410862,0.567871,-0.547852,0.538086
1499877685428869,0.580078,-0.560059,0.540527
1499877685449834,0.567871,-0.559082,0.544922
1499877685470858,0.569824,-0.559082,0.536133
1499877685488854,0.57373,-0.555664,0.538086
