timestamp,x,y,z,w
1499877712748419,-0.253418,-0.632751,0.438599,0.585632
1499877712770432,-0.253052,-0.632263,0.438782,0.586182
1499877712794415,-0.252686,-0.631775,0.438843,0.586853
1499877712815419,-0.253235,-0.631775,0.438171,0.587097
1499877712830434,-0.255005,-0.632813,0.436951,0.586182
1499877712854438,-0.25592,-0.634277,0.436523,0.584534
1499877712908464,-0.254333,-0.634766,0.438293,0.583374
1499877712908464,-0.251953,-0.634583,0.440735,0.582703
1499877712918436,-0.250732,-0.635376,0.44281,0.58075
1499877712935465,-0.249268,-0.63623,0.446472,0.577698
1499877712951466,-0.247986,-0.637146,0.448914,0.575378
1499877712982432,-0.24884,-0.636169,0.44751,0.577148
1499877713025489,-0.254761,-0.635681,0.442688,0.578796
1499877713035498,-0.263062,-0.63739,0.435791,0.578491
1499877713042447,-0.269836,-0.639282,0.429932,0.577637
1499877713056445,-0.274475,-0.641052,0.425964,0.576416
1499877713071308,-0.275513,-0.641846,0.423157,0.577087
1499877713102259,-0.277405,-0.642517,0.419067,0.57843
1499877713123282,-0.281433,-0.643494,0.414185,0.578918
1499877713140278,-0.286072,-0.644104,0.410095,0.578857
1499877713162248,-0.289429,-0.644348,0.407043,0.579102
1499877713183308,-0.291382,-0.644348,0.405457,0.579224
1499877713201245,-0.291565,-0.644165,0.404785,0.579834
1499877713222266,-0.291687,-0.643616,0.404663,0.580444
1499877713243286,-0.292664,-0.643066,0.404175,0.580933
1499877713260282,-0.294556,-0.643188,0.403076,0.580566
1499877713282269,-0.296204,-0.643677,0.401855,0.580078
1499877713296251,-0.297302,-0.643677,0.400146,0.580688
1499877713320274,-0.299866,-0.64386,0.398071,0.580566
1499877713342254,-0.302612,-0.644287,0.395813,0.5802
1499877713363278,-0.305359,-0.64447,0.393555,0.580139
1499877713380256,-0.307983,-0.644897,0.391113,0.579895
1499877713402274,-0.310181,-0.645142,0.388428,0.580261
1499877713423283,-0.312988,-0.645142,0.385925,0.580383
1499877713440266,-0.315857,-0.645508,0.383301,0.5802
1499877713462264,-0.318542,-0.64563,0.38092,0.580139
1499877713483310,-0.320801,-0.64563,0.379211,0.580078
1499877713499268,-0.322388,-0.645752,0.378052,0.579773
1499877713522267,-0.323425,-0.646362,0.376892,0.579285
1499877713543317,-0.32373,-0.646423,0.376465,0.579346
1499877713560270,-0.323364,-0.645996,0.376709,0.579895
1499877713582282,-0.323303,-0.645447,0.377197,0.5802
1499877713603277,-0.323242,-0.645447,0.377625,0.579895
1499877713620303,-0.322693,-0.645935,0.378052,0.579346
1499877713642275,-0.321716,-0.646423,0.378784,0.578918
1499877713663314,-0.320374,-0.64624,0.380127,0.578979
1499877713680277,-0.319397,-0.645813,0.381592,0.579041
1499877713702279,-0.319153,-0.645508,0.382568,0.578857
1499877713723352,-0.319214,-0.64563,0.383179,0.578308
1499877713740279,-0.319214,-0.645752,0.383667,0.57782
1499877713762284,-0.318787,-0.645569,0.384277,0.577881
1499877713783349,-0.318665,-0.645386,0.384644,0.577881
1499877713799314,-0.318909,-0.645325,0.384644,0.57782
1499877713822325,-0.318909,-0.645325,0.384644,0.57782
1499877713845295,-0.318481,-0.645325,0.384949,0.577881
1499877713860287,-0.31781,-0.645264,0.385498,0.577942
1499877713882318,-0.317139,-0.645386,0.385986,0.577881
1499877713905304,-0.316772,-0.645447,0.386475,0.577637
1499877713920324,-0.316711,-0.645447,0.386963,0.577393
1499877713942325,-0.316406,-0.645447,0.387451,0.577209
1499877713965303,-0.316101,-0.645386,0.387939,0.577087
1499877713979294,-0.315796,-0.645447,0.388489,0.576843
1499877714008359,-0.31543,-0.645447,0.388855,0.576782
1499877714025297,-0.315308,-0.645203,0.389465,0.576721
1499877714047295,-0.314941,-0.644897,0.390198,0.576721
1499877714068341,-0.314575,-0.644836,0.390686,0.576721
1499877714085300,-0.314514,-0.644836,0.390869,0.576599
1499877714107299,-0.314331,-0.644714,0.391296,0.576538
1499877714128303,-0.313843,-0.644409,0.392212,0.576538
1499877714145304,-0.313293,-0.644043,0.393066,0.576721
1499877714167340,-0.31311,-0.643982,0.393433,0.576538
1499877714188321,-0.312927,-0.644409,0.393372,0.576233
1499877714205306,-0.312744,-0.645203,0.393188,0.575623
1499877714228309,-0.312439,-0.64563,0.393311,0.575195
1499877714248323,-0.312134,-0.645935,0.393433,0.574951
1499877714265309,-0.312134,-0.646301,0.39325,0.574707
1499877714287311,-0.311523,-0.646179,0.393616,0.574829
1499877714310313,-0.310608,-0.646057,0.394226,0.575073
1499877714325321,-0.309814,-0.646057,0.394531,0.575317
1499877714347345,-0.309509,-0.646118,0.394592,0.575378
1499877714370325,-0.309143,-0.646179,0.394592,0.575439
1499877714385353,-0.308777,-0.64624,0.39447,0.575684
1499877714407317,-0.308289,-0.646301,0.394409,0.575928
1499877714430328,-0.3078,-0.64624,0.39447,0.576172
1499877714444352,-0.307373,-0.64624,0.394531,0.576416
1499877714452321,-0.307007,-0.646118,0.394653,0.57666
1499877714473343,-0.306335,-0.645691,0.395081,0.577209
1499877714495357,-0.305603,-0.645508,0.39563,0.577454
1499877714511336,-0.305115,-0.645447,0.395996,0.577515
1499877714533337,-0.304871,-0.645569,0.396118,0.577332
1499877714555334,-0.304382,-0.645386,0.396484,0.577576
1499877714571337,-0.303711,-0.64502,0.397217,0.577881
1499877714593346,-0.303284,-0.644836,0.397583,0.578064
1499877714615363,-0.303345,-0.644836,0.397583,0.578003
1499877714632331,-0.303223,-0.644775,0.397888,0.577942
1499877714652372,-0.302856,-0.644531,0.398499,0.578003
1499877714675341,-0.302612,-0.644226,0.398865,0.578186
1499877714691400,-0.302917,-0.644104,0.399048,0.578064
1499877714712337,-0.303223,-0.643982,0.399292,0.57782
1499877714735411,-0.303223,-0.643738,0.39978,0.57782
1499877714751402,-0.30304,-0.643494,0.400146,0.577881
1499877714772349,-0.30304,-0.64325,0.40033,0.578003
1499877714795380,-0.303223,-0.643066,0.400513,0.578003
1499877714811342,-0.303284,-0.642822,0.400879,0.578064
1499877714833342,-0.303284,-0.642822,0.400818,0.578003
1499877714855415,-0.303284,-0.642883,0.400818,0.578003
1499877714871361,-0.302795,-0.642639,0.401062,0.578308
