timestamp,roll,pitch,yaw
1499877696481473,-0.779063,-0.601723,1.16569
1499877696495475,-0.780634,-0.602253,1.16423
1499877696519473,-0.781134,-0.602372,1.16381
1499877696548475,-0.77898,-0.602846,1.16261
1499877696556477,-0.776881,-0.603066,1.16069
1499877696578482,-0.775868,-0.603591,1.15833
1499877696601478,-0.776414,-0.604005,1.15595
1499877696655485,-0.778566,-0.604446,1.1543
1499877696656486,-0.778608,-0.605009,1.1516
1499877696663486,-0.77908,-0.604817,1.14871
1499877696677484,-0.78643,-0.605115,1.149
1499877696698486,-0.796487,-0.605559,1.15436
1499877696721487,-0.799909,-0.603961,1.15972
1499877696765546,-0.795675,-0.602208,1.16131
1499877696775535,-0.792483,-0.602724,1.15697
1499877696781500,-0.796565,-0.604338,1.14882
1499877696798511,-0.807577,-0.606271,1.13928
1499877696819497,-0.823392,-0.607137,1.13223
1499877696856523,-0.835134,-0.607275,1.1273
1499877696871519,-0.841752,-0.60762,1.12366
1499877696887500,-0.839086,-0.608898,1.11914
1499877696910502,-0.832573,-0.610829,1.11523
1499877696924499,-0.829157,-0.613135,1.11214
1499877696947512,-0.832081,-0.613533,1.11032
1499877696970505,-0.836637,-0.612737,1.10914
1499877696985504,-0.840225,-0.612662,1.10683
1499877697009507,-0.841374,-0.613538,1.10371
1499877697030507,-0.842072,-0.615279,1.09998
1499877697044504,-0.845824,-0.616365,1.09827
1499877697067518,-0.84873,-0.61712,1.09789
1499877697090513,-0.846468,-0.618271,1.0978
1499877697104512,-0.843802,-0.619164,1.09851
1499877697127510,-0.843441,-0.619675,1.09909
1499877697150516,-0.845458,-0.619308,1.10133
1499877697164512,-0.847193,-0.61889,1.1028
1499877697187516,-0.84626,-0.618374,1.10455
1499877697210517,-0.843877,-0.618384,1.10432
1499877697224519,-0.842388,-0.618774,1.10495
1499877697247520,-0.840668,-0.618981,1.10488
1499877697270524,-0.842454,-0.618836,1.10579
1499877697284519,-0.839279,-0.618772,1.10567
1499877697307520,-0.83316,-0.619249,1.10442
1499877697330526,-0.830733,-0.620501,1.10308
1499877697344523,-0.831376,-0.620708,1.1037
1499877697367543,-0.830096,-0.620843,1.10369
1499877697390530,-0.827796,-0.621212,1.10205
1499877697411526,-0.823389,-0.622243,1.09982
1499877697427531,-0.819774,-0.623679,1.09747
1499877697450534,-0.819008,-0.624731,1.09692
1499877697471530,-0.818589,-0.625548,1.09733
1499877697487534,-0.817959,-0.625986,1.09754
1499877697510536,-0.816846,-0.626245,1.09739
1499877697531543,-0.815622,-0.626732,1.09731
1499877697547556,-0.81517,-0.62756,1.09709
1499877697570542,-0.815356,-0.628031,1.09715
1499877697591599,-0.815004,-0.628649,1.09733
1499877697607556,-0.814935,-0.629051,1.09723
1499877697629544,-0.815117,-0.629431,1.09769
1499877697651606,-0.813413,-0.630022,1.09741
1499877697667545,-0.812536,-0.630286,1.09739
1499877697690550,-0.811584,-0.630576,1.09749
1499877697711557,-0.809411,-0.63063,1.09727
1499877697727545,-0.807749,-0.631017,1.09793
1499877697749566,-0.808038,-0.631474,1.09897
1499877697772553,-0.809077,-0.631434,1.09981
1499877697795565,-0.809318,-0.631237,1.10027
1499877697809561,-0.809183,-0.631025,1.10054
1499877697816552,-0.808088,-0.631265,1.10081
1499877697837616,-0.807956,-0.631143,1.10068
1499877697860617,-0.808539,-0.630919,1.10088
1499877697876564,-0.808843,-0.630429,1.10151
1499877697897600,-0.808044,-0.630184,1.10152
1499877697920575,-0.807048,-0.630415,1.10188
1499877697936567,-0.805447,-0.63052,1.10183
1499877697957577,-0.805314,-0.630398,1.1017
1499877697980578,-0.805676,-0.63006,1.10259
1499877697998563,-0.804322,-0.630256,1.10318
1499877698017564,-0.802701,-0.630741,1.10318
1499877698040640,-0.801702,-0.631174,1.10322
1499877698058565,-0.801661,-0.631731,1.10364
1499877698077578,-0.801349,-0.632153,1.10387
1499877698100623,-0.800236,-0.632444,1.1042
1499877698118570,-0.799475,-0.632398,1.10452
1499877698137643,-0.798122,-0.632402,1.10454
1499877698160579,-0.797149,-0.632064,1.10428
1499877698178576,-0.797155,-0.631954,1.1042
1499877698197575,-0.796406,-0.632172,1.10422
1499877698220573,-0.795606,-0.632525,1.10416
1499877698238585,-0.795542,-0.632731,1.10439
1499877698257587,-0.794899,-0.632346,1.10456
1499877698280654,-0.793698,-0.632208,1.10474
1499877698302629,-0.793347,-0.632547,1.10475
1499877698317634,-0.793595,-0.63264,1.10539
1499877698340633,-0.792319,-0.633016,1.10554
1499877698362659,-0.792319,-0.633016,1.10554
1499877698377583,-0.793523,-0.632897,1.10656
1499877698400667,-0.793819,-0.632966,1.10735
1499877698422636,-0.7927,-0.633087,1.10759
1499877698437598,-0.792282,-0.633262,1.10805
1499877698460657,-0.792162,-0.633316,1.10802
1499877698482640,-0.792162,-0.633316,1.10802
1499877698497666,-0.79176,-0.633308,1.1081
1499877698520672,-0.791151,-0.633292,1.10778
1499877698542643,-0.790283,-0.63317,1.10752
1499877698557674,-0.789605,-0.633074,1.10725
1499877698580668,-0.789714,-0.632842,1.10718
1499877698602645,-0.789084,-0.632389,1.10706
1499877698617665,-0.787546,-0.632458,1.1067
1499877698640672,-0.786422,-0.632378,1.10636
1499877698662603,-0.786543,-0.632324,1.10639
1499877698677625,-0.786028,-0.63226,1.10637
1499877698700676,-0.784866,-0.63201,1.10621
1499877698722653,-0.783837,-0.631883,1.10618
1499877698737689,-0.783837,-0.631883,1.10618
1499877698760659,-0.783472,-0.631676,1.10632
1499877698782656,-0.782786,-0.631402,1.10595
1499877698797661,-0.781935,-0.631125,1.1058
1499877698820662,-0.781064,-0.630743,1.10586
1499877698842661,-0.781796,-0.630289,1.10661
1499877698857687,-0.781192,-0.629739,1.10733
1499877698880671,-0.779543,-0.629783,1.10736
1499877698902664,-0.778743,-0.629854,1.10713
