timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499878421586689,-6,-8,-16,-103,-22,-8,-8,-4
1499878421586689,2,8,-7,61,4,-1,-1,0
1499878421587716,-10,-14,23,-14,-12,-14,-10,-7
1499878421587716,6,3,-17,-61,2,6,5,6
1499878421588725,5,18,22,-5,39,12,5,2
1499878421588725,-13,-19,52,-1,-44,-22,-21,-13
1499878421591709,1,-4,-78,120,-10,3,-3,1
1499878421591709,-7,-6,-1,-62,7,-5,-5,-6
1499878421598701,4,9,8,-31,6,-3,10,6
1499878421598701,15,5,-40,94,5,14,7,0
1499878421606700,2,11,57,-82,7,7,-9,1
1499878421606700,-9,-18,-29,127,18,-9,-5,-4
1499878421614690,0,2,-3,-39,-18,-4,-5,-3
1499878421614690,6,19,74,-128,6,5,5,7
1499878421628754,2,6,-16,82,15,-1,2,-1
1499878421628754,-19,-12,-8,122,-27,-1,-4,-8
1499878421639730,18,4,-33,74,-1,4,11,3
1499878421639730,14,13,-31,-57,71,24,7,13
1499878421651704,-2,31,65,-92,-43,-10,7,-7
1499878421651704,10,4,37,71,28,8,5,5
1499878421659694,-29,-56,-81,-89,-44,-25,-23,-20
1499878421659694,-21,-33,-29,12,-5,-10,-9,-11
1499878421672759,23,38,49,-30,25,18,12,17
1499878421672759,-16,-8,71,18,-17,-16,-13,-11
1499878421714707,-13,-61,20,-70,-11,8,3,-6
1499878421714707,5,21,35,-85,15,8,5,1
1499878421715697,3,-4,30,-13,-8,-4,0,5
1499878421715697,-4,24,49,94,23,-8,-5,-3
1499878421719740,-1,12,-93,-88,-42,-12,-11,-3
1499878421719740,5,-69,47,86,16,37,27,16
1499878421720707,-18,-13,88,59,44,-18,-13,-15
1499878421720707,1,-10,25,25,-49,-22,-6,-1
1499878421725755,-3,-22,-21,113,71,18,2,0
1499878421725755,-7,34,-17,99,-16,-31,-13,-9
1499878421734697,15,34,-18,-80,6,23,6,7
1499878421734697,2,-23,57,27,31,15,7,6
1499878421740768,-31,-46,-73,-103,-52,-31,-20,-21
1499878421740768,13,48,104,27,19,14,8,10
1499878421756742,-12,-19,-72,-27,-58,-21,-8,-10
1499878421756742,-4,27,28,12,-3,-21,-21,-16
1499878421762763,23,40,55,55,17,20,23,20
1499878421762763,-10,-45,-78,-102,5,6,3,-8
1499878421786714,-2,24,-4,-32,10,6,4,6
1499878421786714,24,47,97,-71,30,18,1,2
1499878421786714,8,45,-48,127,29,2,6,2
1499878421786714,-5,13,-101,20,-46,-28,-17,-6
1499878421801711,6,3,102,42,-29,-8,2,40
1499878421801711,-10,6,-88,40,7,18,9,-60
1499878421801711,-6,-19,37,-64,-5,-12,-13,-3
1499878421801711,2,28,120,-46,12,-9,-1,5
1499878421823767,7,7,-29,41,3,14,-1,-20
1499878421823767,0,-23,-128,-121,-4,19,8,-9
1499878421824720,-27,-7,69,49,-20,-23,-12,-16
1499878421824720,18,11,66,36,46,30,12,33
1499878421846717,1,-48,-64,-51,-41,-26,-8,32
1499878421846717,5,1,78,92,36,19,16,-48
1499878421846717,17,-4,-48,-108,-31,-1,-5,76
1499878421846717,-32,-10,-91,-10,-6,-11,-23,-65
1499878421861718,-16,-29,-52,24,-17,-21,-17,30
1499878421861718,-6,-13,-51,1,-17,-3,0,-11
1499878421861718,-1,19,12,-64,-3,6,5,19
1499878421861718,12,13,-22,103,2,-4,0,1
1499878421883777,-8,-16,-6,58,11,11,3,-79
1499878421883777,10,-11,-91,-51,-76,-33,-15,120
1499878421884708,-13,20,116,-45,5,2,-4,-126
1499878421884708,4,13,57,91,22,8,2,33
1499878421907710,-3,20,31,90,53,16,2,-46
1499878421907710,23,24,43,92,55,25,23,36
1499878421908711,-26,-38,-51,-27,-63,-50,-25,6
1499878421908711,0,-15,47,39,-35,-5,-3,-15
1499878421921721,15,37,26,74,56,31,22,9
1499878421921721,-4,23,127,120,12,3,-1,9
1499878421921721,-1,-43,-87,-31,3,-2,-2,5
1499878421921721,-4,16,10,29,-11,-2,0,-28
1499878421943757,10,14,-16,-128,4,11,5,26
1499878421943757,-11,-7,-18,38,-15,-16,-15,31
1499878421944724,9,-12,-30,-13,-30,7,12,-51
1499878421944724,-3,-22,5,27,39,11,2,29
1499878421965780,-12,-9,28,-52,-56,-16,-3,-16
1499878421965780,-20,-69,-104,-101,-24,-10,-15,-31
1499878421973713,33,35,1,127,66,34,20,36
1499878421973713,-33,-66,-24,-128,-74,-40,-27,-37
1499878421981715,17,14,53,106,7,4,7,37
1499878421981715,-6,-30,-42,-68,-10,0,4,-15
1499878421981715,13,37,90,127,85,32,19,32
1499878421981715,13,2,-33,45,-16,-6,-5,6
1499878422003760,-7,15,-33,6,6,-4,-3,-14
1499878422003760,-6,8,58,0,-6,0,-4,-18
1499878422004715,18,41,44,-25,19,21,14,11
1499878422004715,-9,11,-29,40,-11,-9,-2,10
1499878422026728,-22,-69,-120,25,-45,-44,-24,3
1499878422026728,-4,-12,120,-32,5,9,0,-52
1499878422026728,2,-11,-106,84,-20,-3,-1,20
1499878422026728,-2,-22,34,-109,6,7,6,5
1499878422040781,19,23,96,102,16,13,7,2
1499878422040781,3,14,24,-104,-10,-12,-5,40
1499878422047732,-15,-38,-14,109,4,-19,-9,9
1499878422047732,0,-3,-55,37,1,21,2,-7
1499878422063769,3,24,13,57,39,13,7,-7
1499878422063769,15,23,61,70,2,8,10,12
1499878422064729,-4,24,94,59,-11,-10,-10,-20
1499878422064729,-4,-18,35,-83,2,-17,-8,3
1499878422086732,-20,-41,-21,-82,-49,-14,-10,-21
1499878422086732,8,21,4,119,23,3,5,4
1499878422086732,-11,-56,-90,-128,-64,-5,-8,26
1499878422086732,10,-6,32,-4,-11,-4,11,-15
1499878422100733,-18,-39,-45,-5,1,3,-6,-11
1499878422100733,-13,-21,-27,10,-16,-22,-11,-14
1499878422107786,7,17,-2,62,-20,0,-3,-16
1499878422107786,9,-17,-106,-80,-27,-4,3,68
1499878422123762,-13,-8,-29,-101,-29,-12,-9,0
1499878422123762,16,34,3,85,51,24,10,24
1499878422124730,-8,5,-27,33,13,13,0,-16
1499878422124730,15,43,22,24,10,5,6,2
1499878422146735,8,36,33,92,9,-11,-3,-10
1499878422146735,-3,1,7,-128,23,21,9,-4
1499878422146735,-5,6,107,-9,-18,-25,-10,-1
1499878422146735,7,15,-78,-15,0,0,0,-7
1499878422160769,8,5,90,0,16,8,9,22
1499878422160769,0,28,15,-93,-5,4,1,-6
1499878422167772,-6,-44,-53,44,0,-15,-8,-28
1499878422167772,2,20,10,-37,-10,16,7,4
1499878422183766,-6,14,5,-8,7,-5,-6,-33
1499878422183766,1,3,-9,127,22,3,4,12
1499878422184731,-13,-29,-44,4,-36,-11,-3,0
1499878422184731,20,-18,-77,-8,-11,-23,-7,65
1499878422206739,-13,15,-28,125,37,40,16,-49
1499878422206739,-10,-18,14,-128,-42,-26,-15,-16
1499878422206739,12,33,69,108,52,24,14,-24
1499878422206739,-6,-8,20,57,21,4,-1,9
1499878422220769,17,6,13,-4,12,2,2,38
1499878422220769,-11,-24,-65,68,-31,-24,-11,-20
1499878422227790,1,17,99,-128,-11,5,-2,17
1499878422227790,-16,-27,-32,127,18,-1,-3,-30
1499878422243795,5,5,-17,13,-4,-6,-1,25
1499878422243795,-7,-11,-63,76,7,4,-1,-18
1499878422244740,15,23,-12,-72,-2,-15,-13,62
1499878422244740,-14,26,61,47,3,3,4,-35
1499878422266742,-3,-4,51,25,0,-9,-10,-2
1499878422266742,12,6,-3,93,42,31,17,-3
1499878422266742,-5,-13,43,3,-28,-16,-6,-15
1499878422266742,-11,-2,19,46,4,7,1,6
1499878422280794,6,5,-8,5,-6,-2,1,21
1499878422280794,-4,8,52,-44,-3,-3,-1,4
1499878422287743,6,23,19,27,30,0,5,-29
1499878422287743,-11,2,-1,-19,-18,-5,-12,-10
