timestamp,x,y,z
1499878364223371,0.5625,1.0625,1
1499878364246426,1.9375,1.5,0.4375
1499878364261409,2.625,2.0625,0.4375
1499878364285413,2.1875,2.6875,0.625
1499878364306395,0.3125,3.5,0.5
1499878364321395,0.4375,4.375,0.8125
1499878364344412,0.25,5.5625,0.625
1499878364367398,-1.9375,5.75,-0.0625
1499878364421405,-11.25,0.125,0.6875
1499878364422385,-9.8125,-13.5,-1.125
1499878364429389,13.375,-21.625,5.875
1499878364449447,12.875,-14.5,6.5
1499878364464438,1.375,-5,4.625
1499878364487387,-2.3125,-1.75,5.25
1499878364531389,-16.25,-3.6875,10.375
1499878364541421,-27.4375,12,10
1499878364547400,-45.6875,37.625,9
1499878364562393,-40.1875,42.75,-1.4375
1499878364585426,-9.9375,38.5,-6.3125
1499878364614412,-41.125,33.0625,-4.75
1499878364630410,-48.5,30.9375,1.4375
1499878364654397,-18.5625,27.8125,5
1499878364676419,-11.3125,26.25,-3.1875
1499878364690410,-22.5,23.3125,-5.8125
1499878364713401,-30,17.1875,-5.625
1499878364736402,-26.5625,12.6875,-3.8125
1499878364757455,-16.5,8.125,0.5
1499878364773406,-8.5,6.125,-0.625
1499878364796406,-2,5.1875,-2.75
1499878364810417,-1.125,6.25,-2.375
1499878364833427,-6.1875,8,0.75
1499878364856410,-9.8125,9.6875,1.75
1499878364870423,-9.75,9.4375,0.5
1499878364893426,-1.5625,9.4375,-0.625
1499878364916413,2.6875,7.75,-0.875
1499878364930413,-1.3125,8.375,-0.8125
1499878364953420,-0.1875,8.0625,0.625
1499878364976417,2,6.6875,0.0625
1499878364990417,0.1875,6.875,-0.0625
1499878365014420,-0.4375,6.9375,0.4375
1499878365036421,-1,8.875,2
1499878365057441,-2.4375,11.1875,3.25
1499878365073433,-3.1875,11.25,2.9375
1499878365096423,-3.9375,9.875,2.5
1499878365110435,-1.75,8.6875,2.125
1499878365133425,-1.4375,5.9375,1.6875
1499878365156427,0,3.375,0.75
1499878365177447,1.6875,1.625,-0.0625
1499878365193440,0.5625,2.375,-0.8125
1499878365216431,-0.0625,4.3125,-0.4375
1499878365237450,-3,4.5625,-0.1875
1499878365253460,-3.8125,3.25,-0.625
1499878365275504,-0.4375,1.6875,-1.75
1499878365297457,3.6875,0.0625,-2.3125
1499878365313436,2.8125,-2.6875,-1.5
1499878365336439,-0.75,-1.625,-2.125
1499878365357461,1.125,-0.125,-1.5625
1499878365373441,2.625,0.125,-1.4375
1499878365396441,-0.1875,-0.5,-1.375
1499878365417461,-0.625,0.9375,-0.5
1499878365433454,0.0625,1.875,0.3125
1499878365455474,-0.25,2.375,-0.5625
1499878365477466,1.1875,1.625,-0.625
1499878365493446,1.5,1,-1.5
1499878365515450,0.875,-0.0625,-0.1875
1499878365538461,1.25,-0.5,-0.625
1499878365567452,4.375,0.75,-0.4375
1499878365575451,7,2.0625,1.125
1499878365598488,1.875,2,2.8125
1499878365621454,-4.125,-0.625,1.8125
1499878365642463,-1.625,-2.0625,-1.3125
1499878365658469,3.1875,-0.125,-2.4375
1499878365680473,6.25,0.875,-1.0625
1499878365702483,0.125,-1.1875,0.875
1499878365718460,-3.9375,-2.3125,0.3125
1499878365740460,-0.625,-1.8125,-0.75
1499878365762462,3.6875,-0.75,-1.0625
1499878365778469,1.0625,-0.5,-0.625
1499878365800505,-1.5,-1,-0.5
1499878365806508,-0.25,-0.4375,-1.1875
1499878365828505,0.5625,-1.125,-1.125
1499878365843508,0.5,-2.5,-1.875
1499878365866507,1.4375,-2.1875,-2.125
1499878365888517,1.75,-1.125,-1.625
1499878365903538,0.5625,-1.5625,-0.6875
1499878365926510,-1.625,-1.375,-1
1499878365948515,-0.75,-1.125,-1.4375
1499878365963516,2.1875,-0.75,-1.625
1499878365986490,2.875,-1.3125,-1.1875
1499878366008492,0.125,-1.375,-1.4375
1499878366023532,0.375,-0.8125,-1.8125
1499878366046518,2.75,0.0625,-1.9375
1499878366068519,4.375,1.125,-1.125
1499878366083544,2.875,0.6875,0.3125
1499878366106521,1.125,0.125,0.875
1499878366128517,1.1875,0.375,1.25
1499878366143484,0.8125,0,0.3125
1499878366166526,1.4375,-0.875,0.3125
1499878366188526,2.1875,-0.875,0.625
1499878366203536,2.25,-0.5625,1.125
1499878366226514,0.1875,-0.5625,1.6875
1499878366248530,-0.5,-0.5,2
1499878366263533,0.6875,-0.625,0.9375
1499878366286535,3.9375,0.1875,0.25
1499878366308533,5.375,0.625,0.25
1499878366323559,4.4375,-1,0.75
1499878366346528,1.5625,-0.875,1.1875
1499878366368538,1.0625,0.75,1.125
1499878366383537,3.375,1.5,0.625
1499878366406498,1.125,0.75,0.375
1499878366428539,-1,-0.25,0.6875
1499878366443521,0.5,-0.625,1.125
1499878366466523,0.75,-0.4375,0.875
1499878366488548,1.0625,0,0.4375
1499878366503538,2.4375,-0.1875,0.8125
1499878366526549,2.625,-1,1.125
1499878366548552,3.125,-2.9375,1.25
1499878366563542,3.75,-4.1875,0.5
1499878366586550,2.75,-4.4375,-0.0625
1499878366608552,0.875,-3.5,-0.1875
1499878366623552,-0.5,-2.625,-0.5625
1499878366647554,0.0625,-1.5625,-0.875
1499878366668554,0.125,-0.9375,-1.25
1499878366685516,-1.25,-0.1875,-1.375
1499878366706516,-2.3125,0.5,-1.375
1499878366728537,-1.875,-0.125,-0.875
1499878366745521,-1.5,-0.125,-0.75
1499878366766521,-1.5,-0.25,-0.6875
1499878366788558,0.9375,0.4375,-0.4375
1499878366805530,3.375,0.3125,0.0625
1499878366826583,5.0625,-0.0625,0.25
1499878366848564,4.125,-0.9375,0.4375
1499878366865537,1.625,-1.4375,0.625
1499878366886571,3.0625,-1.8125,0.8125
1499878366908567,5.4375,-1.6875,0.6875
1499878366925540,2.9375,-2.8125,1.3125
1499878366946571,0.625,-2.75,0.5
1499878366968571,0.0625,-1.9375,0.25
1499878366985535,0.5,-1.125,-0.375
1499878367006576,0.5,-0.625,-0.6875
1499878367028575,0.75,-0.1875,-0.5
1499878367046536,-1.5625,0.125,0.375
1499878367066576,-3,0.3125,0.6875
1499878367088586,-0.25,0.625,0.1875
1499878367111583,0.75,0.25,0.625
1499878367126583,0.8125,-0.25,0.5625
1499878367148586,-1.25,-0.25,0.875
1499878367166545,1.6875,-0.6875,1.25
1499878367186586,2.125,-0.0625,1
1499878367208559,0.25,-0.5625,0.75
1499878367226547,-0.1875,-0.625,0
1499878367246567,-0.5,0,0.3125
1499878367268573,1.1875,0.375,0.375
1499878367286549,0.0625,0,0.3125
1499878367309573,-0.125,0.25,0.375
1499878367328596,0.0625,0.3125,0.875
1499878367346554,0.1875,1.4375,0.875
1499878367366571,0.4375,0.8125,1.0625
1499878367388562,0.8125,0.375,1.25
1499878367406559,-0.25,-0.25,1.3125
1499878367426597,-1.375,-1.125,0.75
1499878367448602,-0.0625,-0.6875,0.4375
1499878367466565,1,-0.375,0.375
1499878367486638,-0.375,-0.625,0.0625
1499878367508572,-0.125,-1.3125,0.125
1499878367526564,1.25,-1,-0.25
1499878367546567,0.375,-1.1875,-0.5
1499878367568594,-0.9375,-0.5625,-0.75
1499878367586568,-1.9375,-0.75,-0.5
1499878367606568,-0.0625,-1.0625,-0.75
1499878367628606,0.0625,-0.75,-0.875
1499878367646571,0.5625,-0.9375,-0.8125
1499878367667599,-0.125,-1.125,-1.1875
1499878367688613,0.1875,-0.9375,-1.375
1499878367706583,1.4375,-0.5625,-1.3125
1499878367727615,-0.0625,-0.75,-1.1875
1499878367748621,-0.4375,0,-0.625
1499878367766588,0.625,0.9375,-0.1875
1499878367787592,0.5,0.8125,0.3125
1499878367808620,-0.6875,0.5,0.375
1499878367826617,-0.125,0.3125,0.4375
1499878367847618,1.25,0.0625,0.4375
1499878367868627,1.0625,-0.375,0.5
1499878367886621,-0.875,-1.125,-0.25
1499878367907585,0.1875,-1.0625,-0.375
1499878367928593,1.25,-0.75,-0.4375
1499878367946624,-0.0625,-0.6875,-0.875
1499878367969599,-0.6875,0.3125,-0.6875
1499878367988630,0.25,0.8125,-0.5
1499878368006592,-0.4375,-0.25,-0.375
1499878368029594,-1.375,-0.625,-0.75
1499878368048635,-0.1875,-0.25,-0.9375
1499878368066595,1.0625,0.3125,-0.625
1499878368089603,0.625,0.375,-0.4375
1499878368108637,-0.5,1.125,-0.0625
1499878368126600,-0.375,0.6875,-0.25
1499878368149602,0.6875,0.125,-0.9375
1499878368168640,1.375,0.5,-1
1499878368186603,1.25,0.75,-1.125
1499878368209638,0.25,0.625,-1.25
1499878368228616,0.3125,0.3125,-1
1499878368246605,-0.125,0,-1.1875
1499878368269606,1.1875,-0.125,-1.625
1499878368288647,1.8125,0.1875,-1.125
1499878368306611,-0.0625,0,-0.75
1499878368329611,0.0625,-0.0625,-0.4375
1499878368348651,0.5,0.1875,-0.8125
1499878368366655,0.75,0,-0.9375
1499878368389624,1.125,-0.25,-0.75
1499878368408626,-0.375,-0.5,-0.5625
1499878368426618,-0.8125,-0.125,-0.3125
1499878368449624,-0.0625,0.4375,0.3125
1499878368471633,1.0625,1.125,0.75
1499878368491630,0.0625,0.4375,1
1499878368509621,-1.25,-0.0625,0.9375
1499878368528666,0.625,-0.75,0.375
1499878368551633,1.1875,-0.6875,0.4375
1499878368569634,0.25,-0.5625,-0.1875
1499878368590624,-1.0625,-0.25,0
1499878368611637,0.625,0.125,-0.4375
1499878368629628,-0.375,-0.375,-0.5
1499878368650630,-0.5625,-0.5625,-0.3125
1499878368671641,-2,-0.75,0.125
1499878368689631,-1.625,-0.1875,-0.0625
1499878368710641,-0.75,0.5,-0.4375
1499878368731635,0.875,1,-0.625
1499878368749656,-0.3125,0.5,-0.125
1499878368770636,-1.1875,0.8125,-0.25
1499878368791648,-1.125,0.8125,0
1499878368809647,0.375,1.4375,-0.375
1499878368830640,0.5,0.8125,0
1499878368851681,0.6875,0.0625,-0.375
1499878368869659,-0.125,0.25,-0.0625
1499878368897675,0.5625,0,-0.3125
1499878368911655,1.3125,0.375,-0.0625
1499878368929654,1.6875,0.125,0.5625
1499878368951649,0.9375,-0.0625,0.4375
1499878368971658,0.6875,-0.0625,0.0625
1499878368989659,2.125,-0.3125,0.375
1499878369011686,1.1875,-0.625,0.5
1499878369031662,0.5,-0.6875,0.3125
1499878369049653,0.5625,-0.5,0
1499878369071655,0.9375,-0.25,-0.4375
1499878369091655,1.25,0.125,-0.3125
1499878369109656,-0.5,0,-0.625
1499878369131656,-0.25,-0.125,-0.5625
1499878369151669,0.875,0.25,-0.625
1499878369174659,0.5625,0.125,-0.3125
1499878369191670,-0.5625,-0.4375,-0.0625
1499878369211671,-0.625,-0.625,-0.3125
1499878369229662,-0.1875,-0.8125,-0.3125
1499878369251671,0.9375,-0.5,-0.375
1499878369271676,0.0625,-0.4375,-0.1875
1499878369289674,-0.375,-0.5,-0.0625
1499878369311668,-1.125,-0.9375,-0.1875
