timestamp,roll,pitch,yaw
1499877637516296,-0.921378,-0.526589,0.530308
1499877637538297,-0.916295,-0.5285,0.516421
1499877637553301,-0.915399,-0.530619,0.503979
1499877637577315,-0.920916,-0.531842,0.494806
1499877637598317,-0.928551,-0.532955,0.487918
1499877637613315,-0.930943,-0.5344,0.481734
1499877637637304,-0.930472,-0.53512,0.476877
1499877637667320,-0.931077,-0.535727,0.476037
1499877637676306,-0.933199,-0.535778,0.47674
1499877637690306,-0.934962,-0.53532,0.477717
1499877637712325,-0.936476,-0.534662,0.479369
1499877637730346,-0.936536,-0.534269,0.480988
1499877637750309,-0.933994,-0.534167,0.481099
1499877637793387,-0.933454,-0.533994,0.482045
1499877637803375,-0.934073,-0.534095,0.483213
1499877637810321,-0.935672,-0.533657,0.484844
1499877637831352,-0.936306,-0.533279,0.486856
1499877637847325,-0.935006,-0.533425,0.488842
1499877637884355,-0.933448,-0.533716,0.49036
1499877637892318,-0.933313,-0.53333,0.492221
1499877637915341,-0.933605,-0.53242,0.494219
1499877637938320,-0.931988,-0.531719,0.495478
1499877637952338,-0.929011,-0.531782,0.496479
1499877637975327,-0.924684,-0.53175,0.496641
1499877637998343,-0.923446,-0.530913,0.497533
1499877638012327,-0.922403,-0.530176,0.498835
1499877638035360,-0.918818,-0.530231,0.498627
1499877638058362,-0.913946,-0.53048,0.498144
1499877638080351,-0.911173,-0.531007,0.497369
1499877638095368,-0.912708,-0.530451,0.497516
1499877638118337,-0.913086,-0.530187,0.49766
1499877638139401,-0.911083,-0.530448,0.497311
1499877638155364,-0.907216,-0.530871,0.496351
1499877638178345,-0.905129,-0.531281,0.495637
1499877638199401,-0.906535,-0.530987,0.496292
1499877638215347,-0.907165,-0.530724,0.497089
1499877638238343,-0.90486,-0.531041,0.497362
1499877638259376,-0.90513,-0.531738,0.498119
1499877638275352,-0.914928,-0.532612,0.500822
1499877638298342,-0.930941,-0.533859,0.504162
1499877638319399,-0.941553,-0.534214,0.507103
1499877638335374,-0.944726,-0.535151,0.509572
1499877638358344,-0.951521,-0.535962,0.512689
1499877638395393,-0.962729,-0.535009,0.517184
1499877638398384,-0.968192,-0.534258,0.520918
1499877638418386,-0.966032,-0.534686,0.522579
1499877638439409,-0.963769,-0.535432,0.523656
1499877638455373,-0.966215,-0.534938,0.525639
1499877638478357,-0.968121,-0.534266,0.527863
1499877638499399,-0.966326,-0.533682,0.528948
1499877638515365,-0.961752,-0.533912,0.529396
1499877638538241,-0.95909,-0.533938,0.530183
1499877638561244,-0.958361,-0.533777,0.531372
1499877638576240,-0.957162,-0.533574,0.531783
1499877638598244,-0.953542,-0.533811,0.532443
1499877638621247,-0.949193,-0.53387,0.532887
1499877638636248,-0.945392,-0.533618,0.533223
1499877638658249,-0.941909,-0.533516,0.533487
1499877638681251,-0.939684,-0.533471,0.533282
1499877638695284,-0.937644,-0.533535,0.533078
1499877638718252,-0.93598,-0.533566,0.533856
1499877638741256,-0.932465,-0.533539,0.533593
1499877638755293,-0.93051,-0.533768,0.53378
1499877638784294,-0.928967,-0.533913,0.533663
1499877638801258,-0.927818,-0.533679,0.534211
1499877638823254,-0.925349,-0.533787,0.534305
1499877638844321,-0.923181,-0.534177,0.534505
1499877638861261,-0.920928,-0.534815,0.534231
1499877638883257,-0.917957,-0.53602,0.533738
1499877638904305,-0.91417,-0.536985,0.533181
1499877638921275,-0.911016,-0.538127,0.532983
1499877638943260,-0.91078,-0.538636,0.533306
1499877638964325,-0.909682,-0.539014,0.534085
1499877638981271,-0.906377,-0.540047,0.534308
1499877639003285,-0.904385,-0.541085,0.534651
1499877639025266,-0.905211,-0.541672,0.535445
1499877639040277,-0.907181,-0.541764,0.536405
1499877639063271,-0.907176,-0.541708,0.53681
1499877639086275,-0.906285,-0.541825,0.536927
1499877639100335,-0.905251,-0.541549,0.537093
1499877639123291,-0.905251,-0.541549,0.537093
1499877639145273,-0.906259,-0.541107,0.537932
1499877639160310,-0.906323,-0.540641,0.538564
1499877639183293,-0.90607,-0.54049,0.539487
1499877639205321,-0.9068,-0.540204,0.540197
1499877639220297,-0.90786,-0.53978,0.541517
1499877639243283,-0.907858,-0.539455,0.542199
1499877639265327,-0.909133,-0.539142,0.543234
1499877639280310,-0.909646,-0.53884,0.544119
1499877639303281,-0.910442,-0.538241,0.544945
1499877639325327,-0.91065,-0.53807,0.545637
1499877639340326,-0.910004,-0.537832,0.546385
1499877639363295,-0.909088,-0.537634,0.546768
1499877639385351,-0.908051,-0.537504,0.547124
1499877639391351,-0.907144,-0.536996,0.547488
1499877639407308,-0.906833,-0.536946,0.548167
1499877639428333,-0.906702,-0.537002,0.548842
1499877639451343,-0.9059,-0.537097,0.549571
1499877639467306,-0.902814,-0.537817,0.5496
1499877639488360,-0.899669,-0.53883,0.549164
1499877639511313,-0.896946,-0.539959,0.548966
1499877639527314,-0.896958,-0.540706,0.548957
1499877639548366,-0.896221,-0.541156,0.548781
1499877639571335,-0.894197,-0.542322,0.548182
1499877639587304,-0.890804,-0.543814,0.547344
1499877639608369,-0.888566,-0.545144,0.546043
1499877639631369,-0.889343,-0.545615,0.545754
1499877639647301,-0.889495,-0.545597,0.545797
1499877639668343,-0.889588,-0.545455,0.546169
1499877639691372,-0.888863,-0.545422,0.546145
1499877639707308,-0.887431,-0.545792,0.546066
1499877639728370,-0.886159,-0.545832,0.546012
1499877639751372,-0.886012,-0.545681,0.546142
1499877639767331,-0.886506,-0.545217,0.546783
1499877639788373,-0.885459,-0.544785,0.546706
1499877639811315,-0.884716,-0.544269,0.547121
1499877639829350,-0.883492,-0.543685,0.54746
1499877639848383,-0.883808,-0.543119,0.548107
1499877639871324,-0.884182,-0.54253,0.54894
1499877639889353,-0.883432,-0.542281,0.549781
1499877639908357,-0.883245,-0.542489,0.550511
1499877639931378,-0.883038,-0.543492,0.551101
1499877639949359,-0.881774,-0.544647,0.551353
1499877639968332,-0.883921,-0.545625,0.551879
1499877639991341,-0.888762,-0.54657,0.552496
1499877640009322,-0.89059,-0.547417,0.552697
1499877640028326,-0.887659,-0.548723,0.551792
1499877640051363,-0.88627,-0.550067,0.551544
1499877640073390,-0.887158,-0.551093,0.552029
1499877640088327,-0.887242,-0.551481,0.552549
1499877640111347,-0.886381,-0.552267,0.552769
1499877640133349,-0.885149,-0.553378,0.552435
1499877640148347,-0.883653,-0.553899,0.551694
1499877640171350,-0.882883,-0.554449,0.550979
1499877640193381,-0.884023,-0.555004,0.551155
1499877640208337,-0.883834,-0.555431,0.551305
1499877640231356,-0.88253,-0.555523,0.551122
1499877640253355,-0.880774,-0.555598,0.550872
1499877640268338,-0.881563,-0.555533,0.551149
1499877640291357,-0.883379,-0.555533,0.551476
1499877640313386,-0.883531,-0.555515,0.551519
1499877640328345,-0.882016,-0.555551,0.551215
1499877640351363,-0.882016,-0.555551,0.551215
1499877640373404,-0.883261,-0.5556,0.552158
1499877640388363,-0.884204,-0.55542,0.552588
1499877640411357,-0.884448,-0.555429,0.552834
1499877640433416,-0.883963,-0.555507,0.552942
1499877640448366,-0.883233,-0.555647,0.552743
1499877640471368,-0.884113,-0.555755,0.553413
1499877640493350,-0.88578,-0.555819,0.553999
1499877640510369,-0.887509,-0.555887,0.554725
1499877640531372,-0.88614,-0.55622,0.554482
1499877640553371,-0.885068,-0.556904,0.55428
1499877640568356,-0.884659,-0.557759,0.554157
1499877640591399,-0.885046,-0.558234,0.554294
1499877640613360,-0.884428,-0.559082,0.554349
1499877640630362,-0.8818,-0.560264,0.553622
1499877640651431,-0.880594,-0.561452,0.552935
1499877640673393,-0.881578,-0.56229,0.55279
1499877640690366,-0.883212,-0.562717,0.553276
1499877640711409,-0.882963,-0.563289,0.553477
1499877640741437,-0.881808,-0.56373,0.553652
1499877640750377,-0.880852,-0.564395,0.553063
1499877640774401,-0.881913,-0.564292,0.553005
1499877640793408,-0.88264,-0.564321,0.553036
1499877640810372,-0.88264,-0.564321,0.553036
1499877640831426,-0.881879,-0.564557,0.553009
1499877640853424,-0.880938,-0.564837,0.553176
1499877640870385,-0.88106,-0.564767,0.553204
1499877640891450,-0.88106,-0.564767,0.553204
1499877640913440,-0.881099,-0.564819,0.553932
1499877640937403,-0.880504,-0.564723,0.554642
1499877640951449,-0.880333,-0.564838,0.555487
1499877640973444,-0.880885,-0.565079,0.556253
1499877640991380,-0.880372,-0.565474,0.556665
1499877641011429,-0.879461,-0.565878,0.556786
1499877641033433,-0.879005,-0.566298,0.556976
1499877641051385,-0.879739,-0.566642,0.557739
1499877641071397,-0.880014,-0.56692,0.558132
1499877641093399,-0.880159,-0.567604,0.558152
1499877641111390,-0.880605,-0.56835,0.55815
1499877641131433,-0.881391,-0.568766,0.55828
1499877641153453,-0.881266,-0.56937,0.558401
1499877641171393,-0.881177,-0.569828,0.558758
1499877641191467,-0.880846,-0.570109,0.559039
1499877641213402,-0.879688,-0.570357,0.558718
1499877641231407,-0.879688,-0.570357,0.558718
1499877641251459,-0.879688,-0.570357,0.558718
1499877641273462,-0.879322,-0.570319,0.558551
1499877641291409,-0.87832,-0.570382,0.558446
1499877641311450,-0.877626,-0.57031,0.55854
1499877641333452,-0.877626,-0.57031,0.55854
1499877641351402,-0.877105,-0.570388,0.558219
1499877641371480,-0.876074,-0.570399,0.558099
1499877641393417,-0.876227,-0.570381,0.558143
1499877641411406,-0.876476,-0.569856,0.558244
1499877641431478,-0.876052,-0.569646,0.558109
1499877641453476,-0.875421,-0.569648,0.558283
1499877641471411,-0.874238,-0.570144,0.55833
1499877641492412,-0.874088,-0.570311,0.558478
1499877641513436,-0.87534,-0.570308,0.559133
1499877641531421,-0.87531,-0.570256,0.559118
1499877641552414,-0.87452,-0.570474,0.559026
1499877641573450,-0.873582,-0.570612,0.559002
1499877641591418,-0.874289,-0.570688,0.559623
1499877641612417,-0.874669,-0.57073,0.560505
1499877641635422,-0.874409,-0.570604,0.56102
1499877641651428,-0.873566,-0.570771,0.561201
1499877641672422,-0.87324,-0.570739,0.561463
1499877641693470,-0.873469,-0.570582,0.562173
1499877641711423,-0.87313,-0.569969,0.562988
1499877641732425,-0.872268,-0.569534,0.563372
1499877641753484,-0.871249,-0.569066,0.563411
1499877641771436,-0.871249,-0.569066,0.563411
