timestamp,x,y,z,w
1499877669937939,-0.190247,-0.437134,0.321899,0.817993
1499877669953942,-0.191772,-0.437073,0.319946,0.81842
1499877669976941,-0.194946,-0.437805,0.317017,0.81842
1499877669998950,-0.200562,-0.440186,0.313843,0.817017
1499877670013950,-0.20575,-0.441528,0.309509,0.81665
1499877670036956,-0.210999,-0.441284,0.302429,0.818054
1499877670059000,-0.214417,-0.441345,0.291016,0.821289
1499877670113958,-0.22052,-0.442505,0.279053,0.823181
1499877670115970,-0.229248,-0.443787,0.270691,0.822937
1499877670120974,-0.234802,-0.444702,0.265076,0.822693
1499877670134953,-0.237,-0.444946,0.261719,0.822998
1499877670159996,-0.236694,-0.444397,0.259705,0.824036
1499877670189951,-0.234802,-0.443542,0.258484,0.825378
1499877670226023,-0.234314,-0.442993,0.257019,0.826294
1499877670226959,-0.235474,-0.442993,0.255981,0.826294
1499877670238954,-0.237854,-0.443115,0.254639,0.825989
1499877670254016,-0.241394,-0.443542,0.253784,0.824951
1499877670276002,-0.240234,-0.442993,0.254517,0.825378
1499877670307957,-0.237488,-0.442383,0.254517,0.826477
1499877670314978,-0.237549,-0.442505,0.25415,0.826538
1499877670337971,-0.238831,-0.442871,0.254639,0.825806
1499877670359964,-0.241028,-0.443726,0.255127,0.824585
1499877670381974,-0.240906,-0.443909,0.256165,0.824158
1499877670397975,-0.239258,-0.443848,0.257019,0.824463
1499877670419969,-0.238953,-0.444336,0.257813,0.824036
1499877670434967,-0.239319,-0.445251,0.25946,0.822876
1499877670457966,-0.238708,-0.445862,0.261841,0.82196
1499877670479971,-0.23584,-0.445435,0.264465,0.822205
1499877670501032,-0.231628,-0.444275,0.267578,0.822998
1499877670517972,-0.22998,-0.444336,0.269165,0.822937
1499877670540972,-0.230591,-0.444641,0.270325,0.822205
1499877670561987,-0.23053,-0.444824,0.27179,0.821655
1499877670577973,-0.229248,-0.444763,0.273315,0.821533
1499877670600979,-0.227844,-0.44458,0.274963,0.821472
1499877670622000,-0.225708,-0.444275,0.276672,0.821655
1499877670638015,-0.22522,-0.444519,0.277283,0.821472
1499877670660013,-0.224854,-0.444641,0.27771,0.82135
1499877670682004,-0.223999,-0.444397,0.27832,0.821472
1499877670697995,-0.222412,-0.444153,0.279236,0.821716
1499877670720019,-0.221558,-0.444031,0.279602,0.821899
1499877670742000,-0.221375,-0.444275,0.279907,0.821777
1499877670757988,-0.220337,-0.444031,0.280579,0.821899
1499877670779998,-0.219604,-0.443787,0.281128,0.822083
1499877670802001,-0.219116,-0.443665,0.281677,0.822083
1499877670817991,-0.219177,-0.443665,0.281677,0.822021
