timestamp,x,y,z
1499877696481473,0.542969,-0.548828,0.576172
1499877696495475,0.548828,-0.5625,0.570313
1499877696519473,0.543457,-0.578613,0.545898
1499877696548475,0.549316,-0.549805,0.555664
1499877696556477,0.544434,-0.556152,0.56543
1499877696578482,0.541016,-0.54834,0.573242
1499877696601478,0.536133,-0.552734,0.560059
1499877696655485,0.536621,-0.583496,0.544434
1499877696656486,0.539551,-0.569336,0.554688
1499877696663486,0.519531,-0.564941,0.556152
1499877696677484,0.51709,-0.597656,0.475098
1499877696698486,0.498535,-0.64209,0.449219
1499877696721487,0.515625,-0.677734,0.523438
1499877696765546,0.529785,-0.642578,0.620605
1499877696775535,0.572754,-0.530762,0.638672
1499877696781500,0.599609,-0.490234,0.674316
1499877696798511,0.601563,-0.48291,0.648926
1499877696819497,0.594238,-0.562012,0.560547
1499877696856523,0.549805,-0.609863,0.497559
1499877696871519,0.541992,-0.646973,0.48877
1499877696887500,0.541992,-0.617188,0.505371
1499877696910502,0.563965,-0.578125,0.520508
1499877696924499,0.563965,-0.54834,0.510254
1499877696947512,0.550781,-0.602539,0.508789
1499877696970505,0.537109,-0.647949,0.513184
1499877696985504,0.533203,-0.63916,0.505859
1499877697009507,0.541992,-0.612793,0.518555
1499877697030507,0.547363,-0.548828,0.502441
1499877697044504,0.554199,-0.574219,0.504883
1499877697067518,0.555176,-0.625488,0.511719
1499877697090513,0.553223,-0.608398,0.511719
1499877697104512,0.557617,-0.584961,0.516602
1499877697127510,0.567871,-0.558105,0.513184
1499877697150516,0.56543,-0.615723,0.523438
1499877697164512,0.554199,-0.629883,0.518066
1499877697187516,0.552246,-0.633789,0.51123
1499877697210517,0.5625,-0.577148,0.543945
1499877697224519,0.562988,-0.589844,0.538086
1499877697247520,0.57373,-0.587891,0.555176
1499877697270524,0.555176,-0.608887,0.513672
1499877697284519,0.566406,-0.615234,0.535156
1499877697307520,0.570801,-0.562012,0.544434
1499877697330526,0.570801,-0.550781,0.543457
1499877697344523,0.55957,-0.59375,0.526855
1499877697367543,0.564941,-0.613281,0.525391
1499877697390530,0.552734,-0.595703,0.527344
1499877697411526,0.570801,-0.561523,0.518555
1499877697427531,0.575684,-0.526855,0.549805
1499877697450534,0.569824,-0.560059,0.532227
1499877697471530,0.574219,-0.574219,0.520996
1499877697487534,0.567383,-0.585938,0.516113
1499877697510536,0.561035,-0.592285,0.52002
1499877697531543,0.563965,-0.583496,0.525391
1499877697547556,0.568359,-0.568848,0.521973
1499877697570542,0.567871,-0.580078,0.523926
1499877697591599,0.567383,-0.574707,0.518555
1499877697607556,0.560547,-0.576172,0.524902
1499877697629544,0.560059,-0.590332,0.524414
1499877697651606,0.572266,-0.570313,0.530762
1499877697667545,0.564453,-0.569824,0.533691
1499877697690550,0.574707,-0.57959,0.541504
1499877697711557,0.571289,-0.57666,0.546387
1499877697727545,0.568359,-0.574219,0.541992
1499877697749566,0.567383,-0.564941,0.532715
1499877697772553,0.570313,-0.581543,0.532227
1499877697795565,0.565918,-0.589355,0.538086
1499877697809561,0.563965,-0.578125,0.539551
1499877697816552,0.564453,-0.563965,0.544922
1499877697837616,0.564941,-0.5625,0.545898
1499877697860617,0.566406,-0.561523,0.540527
1499877697876564,0.564453,-0.579102,0.537109
1499877697897600,0.567871,-0.575684,0.545898
1499877697920575,0.567383,-0.570313,0.532715
1499877697936567,0.570801,-0.555176,0.54248
1499877697957577,0.559082,-0.550781,0.537598
1499877697980578,0.561035,-0.580078,0.535156
1499877697998563,0.566895,-0.573242,0.536133
1499877698017564,0.575684,-0.560059,0.535645
1499877698040640,0.575195,-0.559082,0.532227
1499877698058565,0.587891,-0.575195,0.53125
1499877698077578,0.582031,-0.57666,0.529297
1499877698100623,0.574219,-0.564453,0.538086
1499877698118570,0.560059,-0.567871,0.546387
1499877698137643,0.562988,-0.562012,0.546387
1499877698160579,0.561035,-0.555176,0.544922
1499877698178576,0.560059,-0.561035,0.54834
1499877698197575,0.569336,-0.560059,0.541016
1499877698220573,0.578125,-0.558105,0.541504
1499877698238585,0.568848,-0.557617,0.532715
1499877698257587,0.564453,-0.566406,0.541504
1499877698280654,0.56543,-0.553223,0.546875
1499877698302629,0.569824,-0.554688,0.543945
1499877698317634,0.566895,-0.57373,0.541992
1499877698340633,0.573242,-0.544434,0.538574
1499877698362659,0.573242,-0.544434,0.547363
1499877698377583,0.573242,-0.563477,0.543457
1499877698400667,0.570313,-0.569336,0.541504
1499877698422636,0.569336,-0.558594,0.550781
1499877698437598,0.573242,-0.54541,0.54248
1499877698460657,0.575684,-0.558594,0.556152
1499877698482640,0.571777,-0.556152,0.551758
1499877698497666,0.572266,-0.563477,0.552246
1499877698520672,0.570801,-0.557129,0.549805
1499877698542643,0.56543,-0.54834,0.54248
1499877698557674,0.572266,-0.550293,0.541016
1499877698580668,0.578613,-0.561523,0.541992
1499877698602645,0.569824,-0.570313,0.544434
1499877698617665,0.571777,-0.563477,0.54834
1499877698640672,0.569824,-0.552734,0.551758
1499877698662603,0.569336,-0.560547,0.543457
1499877698677625,0.57373,-0.556152,0.539063
1499877698700676,0.575684,-0.561035,0.547852
1499877698722653,0.574219,-0.549805,0.549316
1499877698737689,0.575195,-0.563965,0.547852
1499877698760659,0.570801,-0.562988,0.541016
1499877698782656,0.563477,-0.552246,0.542969
1499877698797661,0.567383,-0.550781,0.546387
1499877698820662,0.560059,-0.534668,0.546387
1499877698842661,0.562012,-0.566406,0.542969
1499877698857687,0.560547,-0.569824,0.542969
1499877698880671,0.565918,-0.552734,0.54834
1499877698902664,0.574219,-0.540039,0.550293
1499877698919615,0.56543,-0.54541,0.556641
1499877698940671,0.571777,-0.555664,0.550781
1499877698962639,0.56543,-0.563477,0.54834
1499877698979629,0.567871,-0.554688,0.563477
1499877699000649,0.571289,-0.536133,0.561523
1499877699022622,0.576172,-0.527832,0.564453
1499877699039624,0.572754,-0.552246,0.554688
1499877699060629,0.563965,-0.569824,0.552734
1499877699082628,0.560059,-0.555176,0.56543
1499877699099626,0.569824,-0.52832,0.566895
1499877699120681,0.569824,-0.528809,0.562012
1499877699142677,0.566406,-0.561035,0.559082
1499877699159629,0.565918,-0.570801,0.5625
1499877699180684,0.563477,-0.54248,0.561035
1499877699211642,0.561035,-0.528809,0.563477
1499877699219634,0.557617,-0.541504,0.563477
1499877699240686,0.555664,-0.556641,0.553223
1499877699262684,0.564453,-0.557617,0.546875
1499877699280647,0.571289,-0.556641,0.550293
1499877699300708,0.569824,-0.524902,0.562012
1499877699322688,0.576172,-0.535156,0.548828
1499877699340642,0.573242,-0.5625,0.544434
1499877699360652,0.566406,-0.570801,0.554688
1499877699382689,0.569336,-0.552734,0.546875
1499877699400660,0.574219,-0.539551,0.560547
1499877699420644,0.571777,-0.547852,0.553223
1499877699442697,0.568848,-0.547363,0.542969
1499877699460657,0.571289,-0.561035,0.547363
1499877699480664,0.572754,-0.54541,0.547852
1499877699502699,0.570801,-0.536621,0.554199
1499877699520666,0.578125,-0.553711,0.55127
1499877699540673,0.571289,-0.543457,0.545898
1499877699562701,0.575195,-0.549805,0.555176
1499877699580656,0.574707,-0.543945,0.552246
1499877699600726,0.573242,-0.538574,0.56543
1499877699622704,0.570313,-0.555664,0.561035
1499877699640657,0.568848,-0.556641,0.550781
1499877699660707,0.57666,-0.549316,0.560547
