timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499878477836291,14,22,53,37,15,6,2,96
1499878477836291,-30,-23,-26,45,-9,-16,-6,-69
1499878477842343,-2,10,-26,-101,-14,-22,-5,-19
1499878477842343,0,-45,-111,-109,-6,28,1,-5
1499878477843312,4,5,5,6,13,6,17,13
1499878477843312,3,11,122,-33,-8,-8,-7,23
1499878477844279,-19,-26,-66,-11,-41,-16,-14,-17
1499878477844279,1,-14,-21,27,-10,-20,-6,33
1499878477855332,-1,0,-31,44,29,9,-5,-50
1499878477855332,22,13,42,-117,-66,-5,16,100
1499878477866297,-20,-6,-15,99,5,-2,-6,-58
1499878477866297,9,31,81,90,3,-6,-14,-2
1499878477870344,-13,-17,10,-23,-11,-10,-4,-21
1499878477870344,9,0,34,50,47,24,16,-39
1499878477885344,-3,-55,-81,41,-29,-10,-9,63
1499878477885344,-6,10,63,-53,-12,0,2,-23
1499878477894293,3,21,31,-114,4,-8,-2,-1
1499878477894293,-4,3,-24,118,19,4,-9,3
1499878477909292,3,0,118,-84,8,-4,-10,-15
1499878477909292,-13,-29,-55,-45,-15,-17,-2,-19
1499878477915341,-17,-32,-95,65,-18,-17,-10,6
1499878477915341,3,17,7,-128,6,9,-3,-25
1499878477930340,0,-25,-17,4,-3,-8,4,15
1499878477930340,-17,11,-33,56,7,3,-3,-96
1499878477972284,3,13,60,26,-10,-12,-3,-12
1499878477972284,-1,-6,-52,-62,9,-15,1,3
1499878477972284,-17,-39,-61,22,-46,14,-3,2
1499878477972284,13,-10,39,-27,20,-9,-5,21
1499878477975341,6,20,67,-73,-16,2,3,-25
1499878477975341,8,-19,-73,33,1,0,5,17
1499878477976289,-22,-26,-48,-128,-40,-27,-13,-19
1499878477976289,-4,-6,-90,-64,-25,-1,1,29
1499878477984324,-15,-10,-8,95,4,-9,-7,-53
1499878477984324,12,18,112,26,22,15,1,26
1499878477990328,17,31,6,127,56,23,9,46
1499878477990328,-10,-11,-52,56,-7,4,3,-22
1499878477999289,-7,-18,-7,-75,-21,-20,-21,-39
1499878477999289,-8,4,22,41,-13,-3,6,-44
1499878478012336,3,-11,-9,7,1,-3,-1,-13
1499878478012336,-21,-5,30,-97,-13,-22,-12,4
1499878478021299,8,-14,-13,42,19,30,16,41
1499878478021299,9,17,21,-2,20,10,4,-46
1499878478044310,-20,-8,31,-73,-4,-18,-10,-6
1499878478044310,13,4,24,-25,-5,3,3,18
1499878478045315,-8,13,12,-33,-7,-10,-3,-35
1499878478045315,9,16,54,31,19,20,4,2
1499878478058331,3,16,78,84,26,-6,-5,69
1499878478058331,10,18,43,-4,1,3,8,-19
1499878478065356,2,9,46,77,27,6,6,114
1499878478065356,-17,-28,-90,-28,-6,-6,-7,-43
1499878478081332,11,-13,3,43,-8,4,4,39
1499878478081332,-17,-2,37,-62,-16,-9,-10,-25
1499878478083293,29,22,53,14,7,2,-2,45
1499878478083293,48,6,42,9,-20,-12,-1,107
1499878478104311,-54,19,42,110,23,10,-3,-108
1499878478104311,1,-31,-58,62,-8,8,8,92
1499878478105295,1,26,-20,27,-2,2,3,-27
1499878478105295,-11,-14,-37,21,-13,-3,-4,101
1499878478117362,15,8,40,2,9,1,3,-34
1499878478117362,11,34,64,127,23,16,9,-31
1499878478126303,-6,-6,-19,6,11,-2,-3,33
1499878478126303,-13,-4,56,-27,-21,-5,-7,-79
1499878478141335,-3,-10,-38,-64,-26,-21,-4,-8
1499878478141335,-22,7,-15,78,10,7,-6,-29
1499878478143328,-14,-37,-57,-127,-27,-5,0,-7
1499878478143328,2,13,36,110,10,-7,-8,32
1499878478164342,23,-11,-54,-48,-5,1,13,-35
1499878478164342,11,5,-57,-44,2,-6,-6,12
1499878478165298,23,19,35,74,11,17,14,64
1499878478165298,-29,-9,4,24,-2,-4,-11,-66
1499878478177360,13,30,11,-30,-7,-9,-5,57
1499878478177360,8,-1,-14,92,-3,-13,-8,-2
1499878478186312,6,19,42,-48,-10,-1,-2,21
1499878478186312,-9,-11,-11,-71,-4,-5,-7,23
1499878478201339,3,18,29,73,15,10,3,16
1499878478201339,-1,14,55,69,31,11,4,-25
1499878478203300,-9,-26,-56,-64,-23,-5,-4,-69
1499878478203300,19,8,-3,-75,-26,-13,-10,50
1499878478224322,1,1,52,27,1,7,5,-32
1499878478224322,-6,12,11,-111,-9,1,3,-23
1499878478225305,-2,-29,-40,44,12,1,1,7
1499878478225305,-13,5,-37,-55,-6,3,-2,-51
1499878478237360,4,-7,-23,-47,2,4,6,30
1499878478237360,4,-8,5,-8,-29,-18,-4,15
1499878478246328,-12,-10,-39,-41,12,-3,-10,-40
1499878478246328,7,7,67,90,22,27,25,23
1499878478261336,-2,-10,-32,-23,-15,-11,-14,-54
1499878478261336,-10,8,12,75,-1,-2,-1,27
1499878478263304,-8,-20,2,-80,-19,-16,-10,-30
1499878478263304,10,0,-32,-47,7,-3,4,63
1499878478284304,-22,13,46,119,42,18,10,-124
1499878478284304,14,-26,-45,-128,-34,-12,-6,102
1499878478285313,-18,-15,-24,104,-12,-13,-8,-86
1499878478285313,-4,15,80,39,20,13,9,-10
1499878478297349,12,-16,-8,56,-20,-11,-10,73
1499878478297349,-14,-8,62,-65,8,-8,-14,-63
1499878478306331,4,13,10,29,-5,5,1,29
1499878478306331,6,-11,1,99,10,9,10,3
1499878478321345,-6,-12,-68,-94,-20,-13,-9,-6
1499878478321345,8,18,100,127,32,23,15,-31
1499878478323307,-6,-17,-42,-72,-8,-12,-10,7
1499878478323307,-17,-28,-56,-95,-48,-23,-11,-74
1499878478344328,10,-1,-39,-13,7,6,6,110
1499878478344328,-5,-15,-113,-30,-10,-8,-10,-66
1499878478345309,-8,-4,4,-64,1,2,7,24
