timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501936731813078,7,16,51,-19,10,0,1,2
1501936731813078,-7,-23,-24,-61,-22,-5,-5,3
1501936731814105,13,23,31,103,88,32,9,7
1501936731814105,-23,-21,-26,50,-91,-29,-3,-4
1501936731814105,-2,-13,-42,-78,-42,-18,-6,-4
1501936731814105,5,7,-14,26,26,8,4,1
1501936731819089,4,-8,15,52,38,-2,-5,-1
1501936731819089,-3,5,11,-118,-33,3,-4,-5
1501936731822082,-1,-7,-67,-65,-59,-1,-1,2
1501936731822082,-4,2,20,56,39,-5,-1,-2
1501936731833123,-1,-8,-28,-33,-62,-9,-5,-3
1501936731833123,12,15,51,6,58,22,9,6
1501936731841074,-6,-12,-6,46,-50,-13,-5,-1
1501936731841074,5,3,-45,-49,1,-4,-4,-5
1501936731849121,2,5,-1,-45,45,20,8,7
1501936731849121,-20,-40,-73,-105,-25,-36,-23,-25
1501936731863111,4,4,23,127,53,-4,1,5
1501936731863111,-2,-2,22,85,14,2,3,2
1501936731878114,8,17,55,109,45,15,7,3
1501936731878114,-2,7,62,19,23,-1,-1,-3
1501936731918080,-5,-17,-48,-64,-38,-4,-4,-4
1501936731918080,-4,-6,-17,7,37,2,-1,-2
1501936731919115,0,6,-8,-80,4,-6,-4,-1
1501936731919115,-4,-10,0,-37,-59,-8,-6,-2
1501936731924116,9,12,-29,28,30,22,6,4
1501936731924116,-2,-2,3,0,-1,2,0,2
1501936731925108,7,11,47,118,44,16,4,2
1501936731925108,6,18,64,-6,18,7,10,6
1501936731929147,-7,-11,19,82,17,-14,-12,-10
1501936731929147,10,19,76,65,37,24,9,5
1501936731938122,-11,-21,-40,9,-44,-25,-1,0
1501936731938122,-11,-13,56,57,-8,-19,-10,-8
1501936731952132,3,8,50,26,5,3,3,5
1501936731952132,-1,-2,-43,9,-14,-1,0,-2
1501936731961083,-3,-1,-27,-17,-28,-3,1,-2
1501936731961083,-3,-6,-24,23,55,13,1,-1
1501936731967154,-6,-5,-25,13,0,-9,-2,-3
1501936731967154,3,-3,-24,-23,-45,3,2,2
1501936731990084,-1,8,34,0,74,2,1,0
1501936731990084,4,6,-14,80,2,-7,-2,-2
1501936731991085,10,22,37,51,77,20,4,3
1501936731991085,-20,-32,-49,-63,-55,-43,-11,-8
1501936732004129,-2,-11,-3,58,30,9,0,-3
1501936732004129,9,18,49,-28,-12,8,8,5
1501936732012137,-6,-10,-9,17,17,-4,-7,-3
1501936732012137,10,11,28,-27,-2,9,3,-3
1501936732027126,5,6,-8,-68,-45,8,-3,-2
1501936732027126,-25,-45,-106,-12,-59,-36,-14,-6
1501936732028087,5,7,65,26,-1,14,7,1
1501936732028087,7,6,2,-55,-2,-5,-4,0
1501936732050159,-26,-34,-71,-37,-74,-41,-21,-14
1501936732050159,12,22,-36,-88,-6,19,10,4
1501936732051095,-7,-10,-1,-56,-26,-8,1,1
1501936732051095,-4,-15,-27,45,-6,-11,-6,-6
1501936732064132,11,11,-9,-18,27,21,4,3
1501936732064132,2,2,3,-20,72,16,5,2
1501936732072090,0,0,-8,-66,-57,-12,-3,2
1501936732072090,-5,-5,-8,-39,-19,-10,-3,-10
1501936732087133,2,8,12,59,9,1,1,0
1501936732087133,-5,-15,-95,-55,-41,-5,-6,-5
1501936732088109,-7,-10,-6,60,17,-16,-9,-7
1501936732088109,4,12,-3,-21,-14,7,2,4
1501936732110159,6,9,-6,-29,-34,7,9,8
1501936732110159,0,-7,-28,116,-3,0,-2,-2
1501936732111096,3,8,17,48,-9,1,2,-1
1501936732111096,12,17,73,93,89,35,10,8
1501936732124152,-13,-13,-4,-37,-2,-18,-7,-5
1501936732124152,-3,2,41,119,19,-7,-6,-4
1501936732132091,2,4,-30,-128,-59,0,2,4
1501936732132091,-6,-8,-8,-12,28,10,0,1
1501936732147135,5,6,58,64,32,14,6,3
1501936732147135,-5,-3,38,33,-59,-14,-8,-6
1501936732148093,0,2,27,52,42,-3,0,1
1501936732148093,-4,-5,2,11,-35,-6,-4,2
1501936732170156,11,8,3,16,7,13,5,6
1501936732170156,-4,-1,16,-103,28,-4,-7,-8
1501936732171101,-3,-1,-1,78,-20,-17,-6,-2
1501936732171101,0,2,16,80,1,-7,-1,1
1501936732193168,-5,-5,-10,31,-26,-13,-6,-5
1501936732193168,16,23,67,50,71,42,16,9
1501936732194096,-13,-18,-74,-128,-18,-3,-5,-6
1501936732194096,-3,2,32,-23,2,-9,-5,-1
1501936732216114,4,2,-17,74,47,4,0,-5
1501936732216114,-7,-2,10,-81,-84,-16,-2,-4
1501936732216114,4,-4,6,61,22,11,3,6
1501936732216114,-9,-3,-19,-21,-54,-15,-6,-7
1501936732230137,4,0,36,70,14,3,-1,9
1501936732230137,-3,-9,-58,-39,70,2,2,-2
1501936732231099,-6,-3,31,0,-50,-12,-4,-7
1501936732231099,-3,-1,19,35,12,-3,-5,-4
1501936732252163,4,-2,-34,-118,-2,11,4,1
1501936732252163,-2,1,24,96,38,3,-1,-1
1501936732253099,9,10,25,-44,-3,13,7,6
1501936732253099,0,-1,-29,-1,18,-7,-3,0
1501936732267139,-7,-4,1,-12,-15,-1,0,-5
1501936732267139,2,2,-13,37,17,5,1,3
1501936732268100,9,10,11,-57,-1,21,8,4
1501936732268100,-11,-20,-43,-17,-12,-14,-7,-10
1501936732290107,0,0,-4,-82,-50,-9,-4,-3
1501936732290107,4,2,-26,-78,-10,4,1,3
1501936732291100,5,3,-15,20,14,9,3,2
1501936732291100,-4,-13,-7,-75,-22,-13,-4,-3
1501936732312164,-3,12,45,80,58,7,2,1
1501936732312164,-6,-7,4,-25,-53,-16,-8,-6
1501936732313103,9,17,41,126,99,19,5,5
1501936732313103,9,6,-31,48,31,25,10,8
1501936732327145,-7,-8,3,11,-18,-19,-12,-7
1501936732327145,5,12,23,51,-22,-1,4,3
1501936732328102,-3,-8,-69,-91,-37,-8,-4,-2
1501936732328102,-1,8,40,42,-37,-1,-2,-3
1501936732350144,1,4,65,-13,19,4,0,-1
1501936732350144,5,12,43,13,9,0,2,2
1501936732351107,-19,-32,-66,-97,-35,-21,-7,-11
1501936732351107,-4,0,0,-27,-12,-9,-5,-3
1501936732372151,4,1,-17,43,47,13,5,2
1501936732372151,-6,-5,-2,36,-22,-11,-5,-3
1501936732373105,4,8,12,127,110,16,4,1
1501936732373105,0,2,29,-51,-13,3,1,2
1501936732387151,-10,-23,-71,-56,-21,-19,-9,-8
1501936732387151,3,5,13,78,32,2,-1,0
1501936732388105,-6,-9,-24,23,-31,-7,-5,-6
1501936732388105,-3,-2,18,-1,35,-7,-7,-5
1501936732410149,8,11,39,115,-2,4,6,7
1501936732410149,1,0,27,-5,4,6,0,0
1501936732411109,-10,-14,-16,-37,-56,-19,-6,-5
1501936732411109,-1,-5,-35,41,26,3,-2,-3
1501936732432157,1,3,22,-20,20,8,3,-1
1501936732432157,-1,-6,-14,35,-11,0,0,2
1501936732433109,7,19,63,-23,6,6,4,3
1501936732433109,1,-4,-6,33,0,5,3,1
1501936732447178,5,1,-32,-25,-7,9,0,0
1501936732447178,-9,-22,-97,-53,1,-14,-5,-6
1501936732448110,3,6,9,60,1,2,-1,1
1501936732448110,1,3,-1,-37,-25,-2,2,1
1501936732470181,-5,-10,-56,-104,-38,-5,-4,-5
1501936732470181,-1,-4,-25,-58,8,5,0,-1
1501936732471111,-1,-3,-12,-9,-15,-7,0,-1
1501936732471111,-2,-2,-4,47,1,3,0,-1
1501936732492178,3,12,43,104,31,0,0,2
1501936732492178,-1,-9,-1,-49,-65,-5,-2,0
1501936732493113,-8,-10,-4,23,-7,-20,-6,-3
1501936732493113,2,5,30,14,-28,9,4,2
1501936732508123,3,-2,-39,34,-37,-3,-2,-1
1501936732508123,1,3,-6,-85,-1,-6,-5,-2
1501936732515155,0,1,28,-2,32,4,-2,-2
1501936732515155,-9,-7,24,31,12,-19,-10,-6
1501936732530157,-3,-5,0,-64,-22,-2,0,-2
1501936732530157,0,6,28,30,23,1,0,0
1501936732531117,1,-3,-24,107,13,5,1,-3
1501936732531117,10,21,30,39,-4,6,7,7
1501936732552179,-8,-9,10,56,-2,-8,-6,-5
1501936732552179,0,4,11,2,-6,-1,0,0
1501936732553116,-3,2,33,13,4,-7,-6,-5
1501936732553116,-1,-7,-27,-28,4,4,2,0
1501936732567186,0,4,21,-1,-16,-3,-1,0
1501936732567186,3,5,13,88,32,12,3,0
1501936732568117,-11,-23,-68,2,-36,-15,-12,-7
1501936732568117,11,10,-9,28,60,20,8,5
1501936732590163,-7,-8,29,89,32,-3,-8,-4
1501936732590163,-3,4,19,-28,-27,-10,-2,-1
1501936732591139,6,8,24,7,4,9,2,3
1501936732591139,-3,-4,-17,47,30,-1,-1,-3
1501936732612271,0,0,7,-64,-16,-1,-3,-4
1501936732612271,-3,-6,-24,-13,5,-3,-1,0
1501936732613248,2,4,6,-84,-19,-6,0,1
1501936732613248,6,10,43,78,11,20,8,2
1501936732627249,-3,-1,23,-59,-48,-20,-5,0
1501936732627249,-10,-14,-8,24,-13,-13,-10,-11
1501936732628216,-1,-3,-29,-54,-10,-5,0,1
1501936732628216,-3,-10,-13,11,16,2,-2,-3
1501936732650277,3,4,-2,-73,-29,-3,2,0
1501936732650277,-4,-3,2,114,24,0,1,1
1501936732650277,0,3,13,12,4,5,2,-1
1501936732650277,2,10,41,2,4,-1,0,1
1501936732672282,-4,-6,-10,66,22,1,0,1
1501936732672282,-2,-7,-1,35,10,4,2,0
1501936732673251,0,-1,-31,-72,-35,-5,-5,-2
1501936732673251,-8,-14,-42,-92,-36,-20,-5,-3
1501936732687261,-2,0,-7,-17,16,0,5,3
1501936732687261,4,5,-2,-51,7,9,1,-1
1501936732688233,2,4,23,76,45,12,3,0
1501936732688233,-4,-1,6,-52,-10,-12,-3,0
1501936732710291,0,-4,-39,-5,-24,-2,-4,-1
1501936732710291,4,8,9,-6,18,6,4,1
1501936732710291,-2,-5,16,33,4,-2,-8,0
1501936732710291,0,-1,-9,-84,-24,8,8,1
1501936732732265,-1,-1,-19,-48,14,-6,1,1
1501936732732265,6,12,22,-84,-11,11,1,4
1501936732733221,-5,-6,11,34,23,-2,1,-1
1501936732733221,-4,-9,-28,43,3,-11,-13,-5
1501936732747238,2,4,-20,-31,-41,2,3,-1
1501936732747238,-2,-7,-31,42,13,-1,-3,-7
1501936732755355,-6,-8,-21,-75,-17,-7,2,3
1501936732755355,0,0,-6,71,27,3,-3,-10
1501936732770355,7,11,53,18,38,11,8,9
1501936732770355,-5,-8,-47,-76,-33,-8,-5,-6
1501936732770355,-3,-2,31,14,-22,-4,0,-1
1501936732770355,3,6,17,-48,-6,1,6,3
1501936732794355,-11,-15,-48,-9,-43,-13,-6,-8
1501936732794355,4,6,13,-86,9,5,6,5
1501936732794355,11,17,32,-24,44,29,15,10
1501936732794355,-17,-23,-72,-70,-107,-38,-18,-8
1501936732806401,7,16,52,70,24,6,1,0
1501936732806401,-1,2,26,-29,-20,-7,-1,-2
1501936732815361,0,0,-14,37,12,4,-1,-1
1501936732815361,1,0,3,52,33,8,2,3
1501936732830360,6,10,55,87,75,23,10,5
1501936732830360,-9,-5,33,127,-16,-16,-15,-11
1501936732830360,1,2,9,-12,-9,-4,-8,-8
1501936732830360,4,8,0,16,29,9,10,13
1501936732852390,-7,-9,-4,15,2,-6,-11,-8
1501936732852390,3,7,19,13,32,11,17,7
1501936732853344,-3,-3,4,32,-34,-22,-12,-3
1501936732853344,-1,0,13,48,5,6,-2,-4
1501936732866390,-1,-4,-14,-23,-15,-2,-3,-1
1501936732866390,1,-6,-26,55,-4,4,-3,0
1501936732875357,-5,-7,-22,-82,-15,-5,0,-5
1501936732875357,3,5,14,27,0,2,4,1
1501936732898387,-10,-15,-30,-85,-31,-24,-13,-8
1501936732898387,4,6,5,-90,18,14,-4,2
1501936732899346,8,17,31,52,1,4,6,2
1501936732899346,-8,-14,16,-2,-4,-5,-4,-6
1501936732912412,-1,1,-6,-12,-25,2,7,2
1501936732912412,1,-1,-24,-20,4,-1,-9,7
1501936732913348,-4,-5,-10,-40,0,-4,9,-6
1501936732913348,1,-1,-17,-94,-2,5,-5,-2
1501936732935392,0,1,-3,-48,7,0,0,-3
1501936732935392,-5,-7,3,-72,-67,-11,-2,-1
1501936732936384,-2,-7,-14,42,-4,-6,-4,-7
1501936732936384,1,3,2,-40,-12,-1,-1,-1
1501936732958416,-4,-8,-12,-24,8,-8,-2,-2
1501936732958416,0,-4,-25,4,-15,-4,3,0
1501936732958416,-1,0,-3,0,16,4,-1,2
1501936732958416,-1,-3,9,26,-27,-15,-2,-2
1501936732972422,0,-4,-56,-4,21,9,-6,-2
1501936732972422,-1,-8,-30,16,51,11,8,2
1501936732973352,-2,-2,-14,-70,-39,-4,-3,-1
1501936732973352,0,-2,1,-19,8,1,7,4
1501936732995366,-4,-5,-3,68,10,1,-4,-2
1501936732995366,3,12,52,-14,-17,-7,1,0
1501936732996384,-7,-14,-58,-32,-6,2,-2,-2
1501936732996384,2,-1,-10,30,-1,-2,-1,0
1501936733018397,2,6,22,45,10,-2,0,-1
1501936733018397,-7,-7,23,30,-5,-3,-1,-2
1501936733019355,5,10,33,101,17,5,-1,-3
1501936733019355,-1,-6,-60,-30,-3,2,-3,-2
1501936733032399,3,6,30,51,-19,0,3,2
1501936733032399,-2,-3,3,29,-7,-6,-2,-4
1501936733033355,-4,-6,-9,-45,1,-3,-3,3
1501936733033355,-3,-3,0,72,7,2,-1,-2
1501936733055426,3,0,-2,-28,-14,-3,-3,-1
1501936733055426,-1,2,-29,-128,-18,3,3,3
1501936733056355,-1,-4,-18,-45,29,-4,-9,-1
1501936733056355,2,6,27,-15,-2,3,7,0
1501936733078415,0,-2,-12,-58,-9,4,7,4
1501936733078415,-2,0,12,126,21,-5,-4,-5
1501936733079358,-4,-2,7,43,6,-4,-4,-7
1501936733079358,0,2,9,9,-6,-2,-5,-3
1501936733092404,0,-4,-37,-97,4,5,-1,-1
1501936733092404,-5,-3,15,41,11,-13,-8,-5
1501936733093358,0,1,30,18,-8,1,5,3
1501936733093358,2,1,13,66,18,1,-2,0
1501936733115422,-4,-10,-48,-70,-25,-6,0,-3
1501936733115422,-2,-7,-13,6,2,-1,-2,-2
1501936733116359,1,5,27,43,4,3,0,1
1501936733116359,2,-1,-40,4,56,13,2,1
1501936733138394,-10,-11,17,89,-25,-18,-8,-4
