timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499876373979185,-46,-11,-58,3,-9,-4,49,-12
1499876373979185,-18,2,23,-113,-13,2,-9,-32
1499876373980185,-9,-2,4,8,-15,-8,-3,65
1499876373980185,13,15,87,95,21,5,-18,-15
1499876373983186,-30,-12,-57,-99,-12,-6,-4,-19
1499876373983186,8,12,73,41,-4,-7,5,-24
1499876373984183,-3,-10,-63,-12,-9,-3,12,-6
1499876373984183,0,0,-25,14,-4,1,11,68
1499876373991189,3,2,34,51,0,-3,-23,-11
1499876373991189,-6,-8,-35,-52,-9,-2,23,-23
1499876373998184,42,-5,41,-85,5,1,-6,-9
1499876373998184,-48,-17,-85,-22,-8,-3,-31,-9
1499876374005185,21,16,5,-81,2,5,22,-38
1499876374005185,13,1,1,112,7,0,-14,31
1499876374020186,-13,8,7,8,13,6,0,-38
1499876374020186,-18,-20,23,32,-10,-4,-62,-85
1499876374028186,117,-9,-31,-33,-6,4,73,58
1499876374028186,-18,10,50,35,-8,-5,-9,97
1499876374043186,-34,-15,-5,21,3,-7,-23,55
1499876374043186,31,-5,-36,-49,-5,-4,4,67
1499876374051187,-40,10,42,18,4,4,-28,-18
1499876374051187,40,3,-37,-16,12,9,-3,23
1499876374065188,19,5,-11,97,4,0,6,-54
1499876374065188,4,-3,16,15,3,0,33,13
1499876374106192,-7,9,-12,-68,1,3,-4,-10
1499876374106192,13,-8,-31,-29,-16,-2,4,-10
1499876374106192,3,2,31,61,6,-4,-11,30
1499876374106192,-20,-4,-17,-50,-6,-1,-47,-81
1499876374107191,1,-9,-14,42,5,5,65,67
1499876374107191,52,24,20,-50,11,4,-5,-33
1499876374110212,13,5,-43,-5,6,10,10,-5
1499876374110212,26,-17,37,14,-8,-15,-22,92
1499876374117194,-26,8,60,66,7,2,22,-59
1499876374117194,-33,-5,-45,-31,-10,-4,-4,-14
1499876374125192,31,-9,-7,49,7,7,4,28
1499876374125192,22,9,6,31,-3,1,7,19
1499876374134196,-29,-1,-14,-77,-10,-9,-10,-36
1499876374134196,40,-5,-7,127,2,-3,-6,-18
