timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499877274780291,-28,-16,-31,-9,-8,-11,-15,11
1499877274780291,65,12,19,11,2,-6,-29,104
1499877274781281,-50,-27,-22,-2,-4,2,67,-69
1499877274781281,21,-6,-14,-13,-7,-1,-44,-22
1499877274782270,21,14,-9,4,-3,4,58,86
1499877274782270,-3,-6,-17,-12,-6,-17,-69,28
1499877274783269,-12,-9,-18,9,3,-1,70,42
1499877274783269,39,-26,-49,7,-2,-6,-96,59
1499877274791305,-50,-23,18,-21,-1,21,127,-51
1499877274791305,-27,-36,-44,-17,-8,-6,-15,-24
1499877274798327,22,33,52,6,2,-14,-114,82
1499877274798327,-48,-9,48,22,15,-7,18,-97
1499877274806312,32,-5,-13,36,7,7,-6,91
1499877274806312,-42,-5,-33,-61,-7,2,127,-58
1499877274822306,-12,4,-10,-11,-10,-25,-96,-120
1499877274822306,-9,1,12,7,-42,-28,7,-12
1499877274827334,0,18,27,8,32,10,37,-41
1499877274827334,6,17,34,59,-26,24,-27,-90
1499877274859329,59,-21,27,-19,37,30,127,127
1499877274859329,-109,17,-6,-23,-9,4,-117,-111
1499877274860270,-1,-14,4,7,55,-26,-128,32
1499877274860270,55,13,-20,-10,-8,-25,60,66
1499877274891279,-61,-20,3,7,-8,10,3,-107
1499877274891279,-6,18,25,23,13,6,33,-79
1499877274892295,-3,-30,25,-56,1,-18,-97,-90
1499877274892295,1,-4,-1,19,-3,-21,21,-30
1499877274895292,14,13,8,-66,-19,-25,-128,50
1499877274895292,24,10,0,-18,-23,24,112,-32
1499877274896278,-42,13,23,91,42,-2,-18,-29
1499877274896278,30,30,-5,-13,8,4,61,69
1499877274904273,-6,-3,-91,-15,-30,-4,62,-7
1499877274904273,-70,-25,-2,20,-26,-1,-128,-94
1499877274910303,-8,1,6,-48,19,-3,76,-8
1499877274910303,4,0,44,2,26,27,-1,31
1499877274919311,-27,15,51,47,0,-34,-6,-64
1499877274919311,15,1,23,-43,-13,-21,-86,18
1499877274932312,0,5,36,99,-12,25,-17,-37
1499877274932312,-30,-13,3,-53,-8,28,19,-64
1499877274941275,22,0,37,-6,35,14,-109,-17
1499877274941275,10,11,55,3,18,-4,24,-17
1499877274965277,-47,3,-1,-14,-28,-35,-88,-64
1499877274965277,16,-35,-4,19,3,2,34,49
1499877274967281,-5,0,36,14,-19,5,28,-5
1499877274967281,5,7,-36,2,-9,-19,-16,-19
1499877274978327,52,3,-58,19,-14,10,5,49
1499877274978327,-6,15,-37,-9,-7,5,-20,-29
1499877274985337,26,1,12,71,40,5,44,59
1499877274985337,5,-8,-14,-55,19,-10,-2,-17
1499877275001324,10,-1,-66,-56,-42,-20,-66,27
1499877275001324,-9,35,-26,-2,-63,-8,-35,6
1499877275003294,1,-9,-45,12,37,19,57,63
1499877275003294,-5,-7,-3,40,31,-8,-75,-15
1499877275024306,71,-6,26,-7,-20,4,0,101
1499877275024306,-17,-13,14,-12,-44,-20,58,-4
