timestamp,x,y,z
1499875967813482,0.396973,-0.881348,0.267578
1499875967835480,0.395996,-0.878418,0.269531
1499875967857483,0.392578,-0.880371,0.269531
1499875967873484,0.394043,-0.879883,0.266602
1499875967896489,0.394043,-0.876465,0.269531
1499875967910486,0.392578,-0.870117,0.265137
1499875967939488,0.395508,-0.875977,0.270508
1499875967955487,0.390625,-0.887695,0.270996
1499875967970490,0.387695,-0.890137,0.275391
1499875967993489,0.384277,-0.879395,0.271484
1499875968016499,0.396973,-0.884277,0.275879
1499875968030500,0.394531,-0.882813,0.263672
1499875968053494,0.386719,-0.870605,0.27002
1499875968076494,0.375977,-0.873535,0.276855
1499875968090497,0.38916,-0.874512,0.273926
1499875968113498,0.401855,-0.890625,0.267578
1499875968135498,0.391602,-0.880371,0.280273
1499875968150500,0.371094,-0.870605,0.286133
1499875968173500,0.375977,-0.877441,0.275391
1499875968195509,0.397461,-0.887207,0.274902
1499875968210502,0.388672,-0.876465,0.29248
1499875968233503,0.359863,-0.877441,0.290527
1499875968255511,0.365234,-0.887695,0.279785
1499875968276506,0.399414,-0.898926,0.285645
1499875968293507,0.396484,-0.890137,0.296387
1499875968315510,0.360352,-0.861328,0.313965
1499875968337510,0.352539,-0.858398,0.299316
1499875968360512,0.384766,-0.868652,0.334961
1499875968376513,0.400879,-0.831055,0.34082
1499875968396523,0.368164,-0.858398,0.353516
1499875968413514,0.361816,-0.848145,0.359863
1499875968436516,0.356445,-0.839355,0.277832
1499875968456525,0.394043,-0.883301,0.279297
1499875968473518,0.382813,-0.869629,0.29248
1499875968496530,0.352539,-0.843262,0.261719
1499875968516520,0.364746,-0.859863,0.253906
1499875968533522,0.382813,-0.90625,0.252441
1499875968563523,0.37793,-0.868652,0.29248
1499875968576523,0.353027,-0.841797,0.288574
1499875968593525,0.355957,-0.882324,0.266602
1499875968615526,0.374023,-0.90625,0.259277
1499875968636527,0.378906,-0.877441,0.292969
1499875968653528,0.371582,-0.858398,0.295898
1499875968675535,0.371094,-0.883789,0.281738
1499875968698530,0.374512,-0.883301,0.274414
1499875968713535,0.370117,-0.896484,0.265625
1499875968735533,0.37207,-0.875,0.260742
1499875968758536,0.367188,-0.874512,0.278809
1499875968773538,0.355957,-0.870605,0.270508
1499875968795553,0.378906,-0.898926,0.280762
1499875968818538,0.369629,-0.902344,0.280762
1499875968832538,0.366699,-0.875488,0.276855
1499875968855543,0.36084,-0.875488,0.261719
1499875968878565,0.373535,-0.883301,0.262207
1499875968892542,0.371582,-0.882324,0.268555
1499875968915543,0.374512,-0.869629,0.266113
1499875968938546,0.360352,-0.885254,0.269043
1499875968952545,0.370117,-0.876953,0.277344
1499875968975547,0.379883,-0.885742,0.268555
1499875968998549,0.371094,-0.887207,0.27832
1499875969012561,0.371582,-0.880371,0.280762
1499875969035554,0.373535,-0.871094,0.28125
1499875969058553,0.378418,-0.886719,0.266602
1499875969072552,0.375977,-0.890137,0.261719
1499875969096562,0.376465,-0.87793,0.269531
1499875969118556,0.381836,-0.872559,0.279785
1499875969132558,0.365234,-0.88916,0.276855
1499875969156557,0.373047,-0.876465,0.28418
1499875969179558,0.375,-0.887207,0.263672
1499875969199561,0.378418,-0.887207,0.263672
1499875969215562,0.379883,-0.870605,0.271484
1499875969238562,0.371582,-0.879883,0.273438
1499875969259566,0.369141,-0.888184,0.277344
1499875969275563,0.372559,-0.882813,0.270996
1499875969298565,0.379395,-0.881348,0.257324
1499875969319566,0.368164,-0.875977,0.27002
1499875969335569,0.369629,-0.889648,0.276855
1499875969359568,0.369629,-0.895508,0.270508
1499875969379570,0.374512,-0.887695,0.28125
1499875969395590,0.371094,-0.882324,0.269531
1499875969418572,0.365723,-0.892578,0.275879
1499875969439574,0.368652,-0.87793,0.266602
1499875969455577,0.373047,-0.891602,0.260742
1499875969478576,0.369141,-0.882324,0.273926
1499875969499579,0.368164,-0.886719,0.271973
1499875969515578,0.365234,-0.87793,0.273438
1499875969538581,0.364746,-0.878418,0.279297
1499875969559580,0.371094,-0.885254,0.272461
1499875969575582,0.366211,-0.881836,0.273438
1499875969598586,0.377441,-0.887695,0.275391
1499875969620584,0.370117,-0.876953,0.271484
1499875969635584,0.368164,-0.884766,0.265625
1499875969658587,0.379883,-0.878906,0.270996
1499875969680588,0.373535,-0.879395,0.265137
1499875969695589,0.375488,-0.87207,0.265137
1499875969718610,0.370605,-0.88623,0.269531
1499875969740593,0.375977,-0.888672,0.276367
1499875969755594,0.373047,-0.874023,0.286133
1499875969778616,0.364746,-0.865234,0.271484
1499875969800606,0.378906,-0.889648,0.280762
1499875969815613,0.36377,-0.883301,0.272461
1499875969838597,0.386719,-0.882813,0.271484
1499875969860598,0.381836,-0.880859,0.277344
1499875969875599,0.379883,-0.888672,0.277344
1499875969898603,0.364746,-0.875,0.280762
1499875969920600,0.366699,-0.878418,0.262695
1499875969935603,0.376465,-0.879395,0.271484
1499875969958604,0.366211,-0.87207,0.273926
1499875969980605,0.373535,-0.884277,0.275391
1499875969995617,0.369629,-0.893555,0.273926
1499875970018608,0.370117,-0.888184,0.26709
1499875970040609,0.37207,-0.881348,0.26416
1499875970046609,0.370605,-0.88623,0.268555
1499875970062624,0.373535,-0.882813,0.270996
1499875970083611,0.368652,-0.877441,0.271973
1499875970106613,0.37207,-0.876953,0.27002
1499875970122612,0.364258,-0.878906,0.268555
1499875970146617,0.370605,-0.873535,0.272461
1499875970166620,0.36377,-0.883301,0.270508
1499875970182622,0.368164,-0.885742,0.271484
1499875970203621,0.367188,-0.879883,0.274414
1499875970226633,0.36377,-0.877441,0.278809
1499875970244620,0.371094,-0.88623,0.273438
1499875970263622,0.369629,-0.88916,0.274902
1499875970286622,0.367188,-0.878418,0.265625
1499875970304625,0.368164,-0.888672,0.271484
1499875970323627,0.361328,-0.876465,0.279785
1499875970346626,0.368652,-0.880859,0.273438
1499875970364627,0.376465,-0.879883,0.276367
1499875970383629,0.370605,-0.886719,0.270508
1499875970406632,0.367188,-0.868652,0.277344
1499875970424631,0.363281,-0.871094,0.270508
1499875970443632,0.367676,-0.879395,0.278809
1499875970466633,0.373535,-0.876953,0.28125
1499875970490634,0.372559,-0.876953,0.273926
1499875970503635,0.374512,-0.88916,0.275879
1499875970526636,0.369629,-0.878906,0.274902
1499875970548640,0.36377,-0.880859,0.273438
1499875970563639,0.371094,-0.890625,0.28125
1499875970586639,0.365234,-0.882813,0.280273
1499875970608643,0.370117,-0.874023,0.273438
1499875970623644,0.369629,-0.883789,0.272461
1499875970646644,0.368164,-0.887207,0.270996
1499875970668650,0.368652,-0.875,0.272461
1499875970683646,0.369629,-0.881836,0.275879
1499875970713648,0.368164,-0.893555,0.268066
1499875970728671,0.367676,-0.888184,0.278809
1499875970743651,0.369629,-0.886719,0.274414
1499875970766652,0.366699,-0.879883,0.278809
1499875970788654,0.36084,-0.875488,0.284668
1499875970803654,0.358398,-0.886719,0.277344
1499875970826654,0.361816,-0.885742,0.273438
1499875970848655,0.361816,-0.882324,0.276855
1499875970863658,0.366211,-0.893066,0.280273
1499875970886659,0.370605,-0.87793,0.283691
1499875970908658,0.363281,-0.879883,0.275391
1499875970923663,0.362305,-0.883789,0.271973
1499875970946660,0.369141,-0.88916,0.276855
1499875970968664,0.369141,-0.878906,0.272461
1499875970991664,0.366211,-0.875,0.28125
1499875971006673,0.367676,-0.87207,0.294922
1499875971028677,0.362793,-0.885742,0.285156
1499875971043668,0.366699,-0.878906,0.271484
1499875971067668,0.362305,-0.881348,0.277832
1499875971089669,0.364746,-0.875977,0.278809
1499875971103669,0.365723,-0.888672,0.285156
1499875971126706,0.370605,-0.881348,0.274902
1499875971148676,0.370605,-0.881348,0.272949
1499875971164675,0.367676,-0.884277,0.272461
1499875971186675,0.364746,-0.879395,0.276855
1499875971208677,0.362793,-0.881836,0.275879
1499875971225679,0.371582,-0.874023,0.283203
1499875971246693,0.37207,-0.880371,0.283203
1499875971268680,0.369141,-0.882324,0.274414
1499875971284681,0.375,-0.878906,0.269531
1499875971306682,0.372559,-0.879395,0.275879
1499875971328716,0.365723,-0.875,0.279297
1499875971352698,0.372559,-0.880859,0.278809
1499875971366686,0.369629,-0.880371,0.288086
1499875971388688,0.36377,-0.882324,0.276855
1499875971404696,0.377441,-0.883301,0.279785
1499875971426690,0.368164,-0.884277,0.279785
1499875971448693,0.365234,-0.873535,0.274902
1499875971464690,0.367188,-0.889648,0.276367
1499875971486693,0.364258,-0.887207,0.275879
1499875971508693,0.367676,-0.888672,0.269531
1499875971533695,0.371094,-0.888184,0.27002
1499875971546694,0.365234,-0.885254,0.282227
1499875971568696,0.367676,-0.880859,0.266602
1499875971587698,0.370117,-0.893555,0.270508
1499875971606699,0.364746,-0.885254,0.271484
1499875971628702,0.365234,-0.883301,0.269043
1499875971646701,0.368164,-0.885742,0.277344
1499875971666703,0.369629,-0.867188,0.272949
1499875971688704,0.373535,-0.884277,0.265137
1499875971706704,0.37207,-0.882813,0.265137
1499875971726705,0.375,-0.878906,0.269531
1499875971748707,0.369629,-0.881348,0.26709
1499875971766709,0.37207,-0.882324,0.269531
1499875971785711,0.370117,-0.88623,0.273926
1499875971808712,0.369629,-0.878906,0.273926
1499875971826714,0.371582,-0.876465,0.273438
1499875971846714,0.374512,-0.883301,0.271973
1499875971868712,0.373535,-0.89209,0.272461
1499875971886715,0.373047,-0.884766,0.274414
1499875971906720,0.373535,-0.873535,0.276367
1499875971928740,0.373047,-0.88623,0.277344
1499875971946718,0.372559,-0.885254,0.271973
1499875971967720,0.374023,-0.891113,0.267578
1499875971988722,0.377441,-0.883301,0.26709
1499875972006722,0.370605,-0.883789,0.272461
1499875972025723,0.371582,-0.882324,0.279297
1499875972048725,0.365723,-0.885742,0.273926
1499875972066736,0.373047,-0.888672,0.270508
1499875972086727,0.365234,-0.885254,0.271484
1499875972108727,0.362793,-0.87793,0.280273
1499875972126730,0.365234,-0.884277,0.268066
1499875972147730,0.371094,-0.882324,0.276855
1499875972171733,0.362305,-0.884277,0.277832
1499875972186735,0.367676,-0.88623,0.255371
1499875972207737,0.369629,-0.881836,0.269043
1499875972228738,0.369629,-0.874512,0.262207
1499875972246737,0.374512,-0.875488,0.257324
1499875972267737,0.369629,-0.880859,0.266602
1499875972288740,0.371582,-0.886719,0.263184
1499875972306739,0.367676,-0.879395,0.268555
1499875972328742,0.367188,-0.885742,0.255371
1499875972348742,0.373535,-0.878906,0.263672
1499875972366742,0.373535,-0.887207,0.262207
1499875972387745,0.375,-0.882813,0.264648
1499875972408746,0.375,-0.88916,0.26123
1499875972427746,0.371582,-0.887207,0.269043
1499875972448748,0.365723,-0.885742,0.268555
1499875972468749,0.370117,-0.883301,0.266113
1499875972494751,0.374512,-0.888184,0.265137
1499875972508754,0.377441,-0.887695,0.265137
1499875972528752,0.377441,-0.887695,0.269043
1499875972546752,0.369629,-0.893066,0.266113
1499875972568755,0.373047,-0.887695,0.267578
1499875972588757,0.37793,-0.884766,0.258301
1499875972606758,0.375977,-0.888184,0.256348
1499875972628771,0.373047,-0.88916,0.260254
1499875972648760,0.369141,-0.889648,0.25293
1499875972666760,0.372559,-0.884766,0.262695
1499875972688761,0.374023,-0.887695,0.259277
1499875972708763,0.367188,-0.891113,0.260742
1499875972726765,0.366699,-0.890625,0.255859
1499875972748765,0.364746,-0.887695,0.258301
1499875972768768,0.358887,-0.894043,0.258789
1499875972793768,0.363281,-0.895508,0.252441
1499875972808770,0.367188,-0.891113,0.258301
1499875972828783,0.36377,-0.893555,0.25293
1499875972846769,0.360352,-0.889648,0.258789
1499875972868772,0.364258,-0.896973,0.252441
1499875972888773,0.361328,-0.894531,0.251465
1499875972906774,0.366699,-0.888672,0.25293
1499875972928789,0.367188,-0.888672,0.254395
1499875972949776,0.365234,-0.895508,0.264648
1499875972966779,0.361816,-0.887695,0.251465
1499875972988781,0.372559,-0.892578,0.260742
1499875973008779,0.359375,-0.884766,0.26416
1499875973026789,0.368164,-0.886719,0.262695
1499875973048782,0.371582,-0.884766,0.259766
1499875973069783,0.373047,-0.891113,0.257813
1499875973094784,0.375,-0.883301,0.257324
1499875973108785,0.372559,-0.88623,0.257324
1499875973129792,0.365723,-0.88623,0.260742
1499875973146788,0.367676,-0.891113,0.269531
1499875973169790,0.368652,-0.891113,0.255371
1499875973189792,0.371582,-0.889648,0.250488
1499875973206792,0.371094,-0.889648,0.252441
1499875973228809,0.37207,-0.886719,0.256348
1499875973251796,0.362305,-0.900391,0.258301
1499875973266796,0.372559,-0.89209,0.256836
1499875973288798,0.367676,-0.882813,0.260742
1499875973317798,0.369141,-0.891113,0.257324
1499875973326799,0.368164,-0.885742,0.254395
1499875973348806,0.370605,-0.890137,0.252441
1499875973369812,0.373535,-0.883301,0.263672
1499875973390802,0.362305,-0.88916,0.255859
1499875973409803,0.372559,-0.886719,0.258789
