timestamp,roll,pitch,yaw
1499879288233212,-1.38265,-0.107019,0.402001
1499879288257222,-1.37835,-0.103154,0.407956
1499879288279234,-1.37799,-0.0996172,0.413932
1499879288294215,-1.36914,-0.0970371,0.415949
1499879288317214,-1.35205,-0.0937951,0.415029
1499879288339216,-1.34011,-0.091187,0.414051
1499879288354226,-1.34227,-0.0897304,0.413978
1499879288409236,-1.34958,-0.0893765,0.412219
1499879288412233,-1.34717,-0.0890163,0.408732
1499879288417252,-1.34139,-0.0886948,0.404905
1499879288438274,-1.34921,-0.0889232,0.403372
1499879288463229,-1.36308,-0.0901319,0.402941
1499879288483236,-1.36954,-0.0910914,0.402208
1499879288536233,-1.3699,-0.0927634,0.40126
1499879288536233,-1.37197,-0.0951188,0.400119
1499879288538261,-1.37851,-0.0976747,0.400092
1499879288558235,-1.38324,-0.100269,0.400538
1499879288579294,-1.38374,-0.10254,0.400284
1499879288594243,-1.38435,-0.104437,0.40023
1499879288616276,-1.38691,-0.106063,0.400538
1499879288639255,-1.38829,-0.107665,0.399928
1499879288654256,-1.38869,-0.108882,0.398947
1499879288676310,-1.38971,-0.109841,0.397401
1499879288699256,-1.3907,-0.110556,0.395964
1499879288713311,-1.39215,-0.111266,0.394463
1499879288736253,-1.39285,-0.112065,0.392391
1499879288758288,-1.39464,-0.112971,0.390002
1499879288774262,-1.39635,-0.113697,0.387444
1499879288796287,-1.39733,-0.114516,0.385124
1499879288819264,-1.40014,-0.115402,0.38375
1499879288834259,-1.40215,-0.116367,0.382261
1499879288856296,-1.40282,-0.11684,0.380391
1499879288878316,-1.40354,-0.117003,0.379076
1499879288894263,-1.40497,-0.117086,0.378165
1499879288916270,-1.40599,-0.11719,0.3775
1499879288938295,-1.40634,-0.11716,0.376902
1499879288953295,-1.4062,-0.11744,0.375984
1499879288976321,-1.40695,-0.117683,0.376187
1499879288999268,-1.40839,-0.118573,0.376618
1499879289014263,-1.40894,-0.119294,0.376865
