timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499893782750540,-4,-3,26,19,0,1,13,2
1499893782750540,4,1,-13,-2,-4,-2,-3,9
1499893782751514,-11,-26,-10,-18,2,2,-2,-6
1499893782751514,-8,-5,2,29,0,0,-1,-3
1499893782752525,7,8,6,6,-1,-1,-5,-19
1499893782752525,-14,-2,-6,-48,-3,-3,-2,-35
1499893782756507,-1,2,-11,16,3,-1,7,3
1499893782756507,7,8,-1,-3,1,-1,-4,54
1499893782762510,0,6,-3,42,3,2,1,31
1499893782762510,9,-11,11,-56,-8,-2,-2,-20
1499893782773538,4,-7,-34,19,-4,-6,-6,6
1499893782773538,-23,-19,17,10,-4,-11,0,-8
1499893782777500,-3,44,-2,-14,-1,4,-4,-17
1499893782777500,-11,-44,10,22,3,1,2,11
1499893782793507,15,3,12,22,6,2,0,2
1499893782793507,-8,3,-7,-85,2,1,2,-20
1499893782800555,8,55,-17,62,-8,-5,-2,6
1499893782800555,-17,-34,23,6,-2,0,-3,-2
1499893782822566,12,51,20,-52,-5,-3,-2,-10
1499893782822566,12,4,-30,24,11,5,2,-25
1499893782823509,2,1,-5,-94,-4,-2,-2,34
1499893782823509,5,39,-1,36,5,2,2,6
1499893782860517,-34,-89,-37,39,-2,-1,0,8
1499893782860517,-30,11,-25,-45,-7,-5,-5,-2
1499893782868553,12,61,13,4,0,-1,-8,0
1499893782868553,-9,2,-21,4,8,1,7,10
1499893782869512,24,59,6,-19,-5,1,12,45
1499893782869512,2,5,34,92,9,0,-15,-20
1499893782871511,-17,-75,-19,-41,-1,5,12,-47
1499893782871511,30,81,8,-17,-7,0,-2,78
1499893782881572,-7,-76,13,17,11,0,-8,-60
1499893782881572,-12,19,-25,-95,-4,1,4,20
1499893782890517,24,0,10,48,-7,-7,-5,91
1499893782890517,5,-35,-16,-46,-9,-5,5,-16
1499893782896570,-13,16,-7,19,4,-6,-6,-16
1499893782896570,-6,-19,27,18,1,1,-7,-7
1499893782913516,-15,-22,17,9,6,6,2,-26
1499893782913516,15,20,-56,-12,-8,-3,-2,22
1499893782919549,-9,5,43,-102,-24,-9,-2,4
1499893782919549,3,-72,-37,-12,-1,0,-1,-48
1499893782942557,7,41,-17,28,0,-2,2,27
1499893782942557,-6,18,40,60,3,0,-6,-69
1499893782943514,14,-23,-6,58,12,2,-5,-18
1499893782943514,-9,-25,5,-35,-5,-2,0,22
1499893782957562,-2,14,-13,-77,-6,-3,3,9
1499893782957562,30,74,3,8,-4,-2,-6,-3
1499893782958532,-42,16,1,-45,1,0,2,13
1499893782958532,11,51,29,110,3,-1,-2,-13
1499893782981536,-12,-52,-14,3,7,0,-5,-13
1499893782981536,-17,9,13,-61,-8,-3,0,-16
1499893782982516,9,18,2,43,2,6,8,24
1499893782982516,21,69,-6,14,-9,-6,-4,-21
1499893783002562,16,-9,24,17,-2,-4,-2,-24
1499893783002562,-31,-88,-8,-15,15,6,4,10
1499893783003530,4,-25,7,40,5,3,8,19
1499893783003530,8,8,-4,6,-9,-5,-14,-32
1499893783017562,-3,-10,9,4,3,2,-1,-1
1499893783017562,-19,10,9,26,-8,3,0,-36
1499893783018531,26,99,-21,-52,-19,-7,4,47
1499893783018531,-5,-86,-6,-7,15,5,-2,-11
1499893783040542,-15,29,1,32,6,-1,-4,-17
1499893783040542,11,-50,-2,24,4,0,9,31
1499893783040542,-2,55,3,8,-15,-6,-21,-51
1499893783040542,38,41,6,-52,16,7,22,43
1499893783062590,-42,-67,-9,-1,0,-8,-29,-51
1499893783062590,-8,-31,-10,22,2,-1,-2,2
1499893783063523,0,21,18,54,-17,5,12,52
1499893783063523,-3,-60,-11,-19,3,-13,-12,-45
1499893783077565,20,84,-33,-55,6,3,9,3
1499893783077565,-13,40,36,77,19,4,3,10
1499893783078524,33,-64,-33,-8,-12,-3,-4,-9
1499893783078524,-8,52,5,12,-7,2,8,-13
1499893783099562,-6,-32,28,10,-20,-1,3,12
1499893783099562,-13,-28,-2,94,27,-7,-14,-25
1499893783107565,35,99,-4,-128,-6,-5,-5,-5
1499893783107565,-60,-106,-30,42,-16,2,2,19
1499893783123524,24,-16,-11,38,16,-4,2,-17
1499893783123524,-20,20,12,-78,-20,-3,-10,7
1499893783124525,-9,-79,-7,53,27,3,0,-11
1499893783124525,4,40,13,-5,-2,-4,1,9
1499893783137569,12,12,19,-26,-7,7,13,14
1499893783137569,-28,-85,-28,0,-25,-7,-8,0
1499893783138536,-13,-32,7,-23,9,6,-8,-31
1499893783138536,-1,5,-17,20,4,-8,-4,23
1499893783160541,9,-25,-41,-20,5,-9,4,4
1499893783160541,0,-17,25,4,-8,0,1,11
1499893783160541,-17,-70,-8,18,-12,-2,-5,4
1499893783160541,-17,39,19,-1,0,-1,1,-1
1499893783182525,11,-55,-13,-15,-14,1,-4,18
1499893783182525,-2,7,-4,-22,-13,-4,5,-10
1499893783183528,-3,9,16,-1,-7,1,4,4
1499893783183528,17,39,-6,-31,28,3,6,-12
1499893783197590,-7,38,22,-5,-8,-6,-7,7
1499893783197590,29,-54,-14,-5,0,1,-3,-8
1499893783198563,-4,33,10,75,14,-2,-2,-29
1499893783198563,-9,-40,-8,-32,-20,4,17,41
1499893783220545,-31,-4,2,31,11,1,-8,1
1499893783220545,26,42,-5,-23,12,1,-3,-6
1499893783220545,23,54,24,45,21,8,9,39
1499893783220545,-10,-20,-37,-41,-8,-8,-25,-66
1499893783242570,-9,-6,1,12,-11,1,9,4
1499893783242570,15,53,-2,-9,-22,-10,-12,-3
1499893783243543,-9,48,13,22,-4,0,-1,2
1499893783243543,-6,-8,-6,-20,-20,-10,-3,35
1499893783257594,14,88,3,24,11,1,-2,-1
1499893783257594,-3,-31,-8,34,4,1,3,-26
1499893783258532,-21,-12,-5,-18,-2,-8,-5,-4
1499893783258532,25,37,4,0,-30,-2,-1,-4
1499893783280538,-6,-8,15,30,19,3,-4,3
1499893783280538,-17,9,-1,-51,11,4,3,-2
1499893783280538,8,-20,-21,37,-3,-10,10,0
1499893783280538,1,23,32,-17,-2,5,-19,-43
1499893783302593,-26,-78,-39,-52,-42,-6,-13,-35
1499893783302593,7,44,8,34,28,-1,-2,12
1499893783303535,-10,-70,-6,-51,14,6,0,8
1499893783303535,0,26,11,23,-1,-3,9,31
1499893783317540,-8,-57,-10,47,8,-2,-5,-25
1499893783317540,5,31,-26,-95,-25,-6,-7,3
1499893783324534,-7,-24,-8,-8,5,-4,-1,-12
1499893783324534,6,17,10,18,-4,3,8,-1
1499893783340552,0,33,18,14,9,0,-7,-11
1499893783340552,-9,-128,-14,-11,22,0,12,32
1499893783340552,-8,-13,-19,-17,-19,-1,-17,-54
1499893783340552,18,17,4,47,8,1,3,24
1499893783362581,-2,-34,10,7,-5,-3,3,55
1499893783362581,-2,30,-5,-83,-8,2,3,-17
1499893783363539,-7,17,2,-20,5,-6,-5,-9
1499893783363539,5,-45,-1,28,8,4,3,21
1499893783377538,-7,68,11,9,1,-1,0,-22
1499893783377538,10,45,32,48,6,6,1,14
1499893783378539,-2,-35,-56,-43,-20,-5,2,3
1499893783378539,-27,-26,1,8,-14,-3,-7,-11
1499893783400557,32,41,7,-5,24,5,14,9
1499893783400557,5,5,22,-8,2,-2,-11,-1
1499893783400557,-12,34,-8,-28,31,5,7,0
1499893783400557,12,-5,10,25,-16,-1,-12,12
1499893783422612,0,-15,-32,12,-7,3,15,23
1499893783422612,-5,-1,-20,-8,-24,-5,-8,-37
1499893783423543,19,56,15,1,-11,-5,-2,20
1499893783423543,9,-89,0,-2,7,4,14,17
1499893783437585,-13,33,4,-7,19,0,-12,-23
1499893783437585,4,18,7,32,-3,-1,1,-9
1499893783438556,-4,-36,-4,21,-11,-4,-10,-2
1499893783438556,3,26,5,-83,-6,-1,3,3
1499893783460560,-3,-27,-20,-23,-15,-6,0,4
1499893783460560,-8,28,-2,33,-6,4,3,29
1499893783460560,-8,27,7,21,41,0,5,-7
1499893783460560,7,49,-22,-37,-3,2,-6,-1
1499893783482584,15,9,31,11,-15,-3,-5,-9
1499893783482584,-32,-92,-23,-12,-16,-5,-1,-5
1499893783483546,10,39,15,32,-7,0,0,3
1499893783483546,-4,47,21,21,-2,1,1,7
1499893783496612,-7,-47,-51,-59,1,-10,-18,-37
1499893783496612,4,11,-2,13,2,-2,-2,-16
1499893783504618,-19,-25,8,4,2,2,-3,-2
1499893783504618,-1,-11,-19,11,7,-2,5,-8
1499893783520570,10,2,24,20,-25,-2,2,24
1499893783520570,9,31,18,30,32,2,6,-15
1499893783520570,-5,-60,-17,-24,-9,-1,-9,24
1499893783520570,-15,-19,-20,2,19,0,-1,-9
1499893783542616,-3,15,-13,-21,-19,-2,3,12
1499893783542616,-10,-50,-11,11,20,3,-7,1
1499893783543548,-11,38,18,-7,-23,-5,1,-12
1499893783543548,13,-39,5,-6,5,0,2,9
1499893783556591,3,-19,-24,14,-4,-2,-3,8
1499893783556591,14,24,22,-15,-9,3,8,13
1499893783564619,-18,-56,-1,17,-5,-3,-8,4
1499893783564619,-10,-5,-13,26,20,-1,1,-4
1499893783579552,-2,24,14,-9,-17,-3,6,-4
1499893783579552,19,40,-10,25,34,0,10,20
1499893783580550,2,-34,0,-19,-20,3,-6,-7
1499893783580550,0,43,19,36,14,-2,1,-1
1499893783602596,-1,47,4,-102,-7,0,2,21
1499893783602596,-11,-35,-2,32,-14,-1,1,-37
1499893783603580,16,39,0,-12,-4,-2,4,0
1499893783603580,-2,-12,11,-5,-3,-1,1,7
1499893783616552,2,19,3,31,-20,-3,-4,-6
1499893783616552,2,16,-10,-37,18,1,-10,-3
1499893783624597,14,0,-20,9,5,0,1,-14
1499893783624597,-11,-2,-15,-41,2,0,-3,4
1499893783640589,-16,-49,10,25,17,4,4,-6
1499893783640589,3,41,16,-3,-27,-4,-2,-9
1499893783640589,-7,-55,-21,20,0,-7,-8,-19
1499893783640589,3,0,-7,-59,-24,-5,0,-6
1499893783662594,-14,-31,-14,18,27,2,-5,-9
1499893783662594,-2,-16,10,8,-11,-4,4,18
1499893783663556,-5,35,4,-9,10,1,0,-18
1499893783663556,1,4,-2,10,-16,-3,-9,-11
