timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499893744908955,8,-14,-4,31,9,10,17,13
1499893744908955,-37,79,-8,17,-10,-13,-27,-42
1499893744909950,71,-37,20,68,16,7,6,22
1499893744909950,-73,-66,-20,-76,-16,-13,-6,-25
1499893744910972,-5,-8,-1,10,-2,-2,-13,-23
1499893744910972,29,-50,-26,-38,9,9,25,94
1499893744911967,-11,46,15,24,-4,-4,-4,-64
1499893744911967,21,-29,-10,5,9,4,-15,1
1499893744918996,-33,-71,-34,-31,-27,-8,-1,-11
1499893744918996,-44,-64,12,40,5,-1,-8,-42
1499893744924967,-27,15,-11,-34,-18,-4,14,53
1499893744924967,48,51,24,-6,27,4,-5,78
1499893744933976,-8,56,-9,16,35,4,-37,-94
1499893744933976,-4,-33,-6,42,-26,-5,-5,13
1499893744949007,-11,18,-6,-125,-10,3,8,20
1499893744949007,-22,-55,-13,59,-16,4,18,0
1499893744954984,113,99,18,2,-8,-18,1,87
1499893744954984,-44,-24,44,90,44,13,6,-45
1499893744978941,-79,-57,-69,-26,-16,2,-11,-37
1499893744978941,22,51,22,-6,2,-6,-32,-54
1499893744979978,-18,-6,-3,-64,4,3,-1,-37
1499893744979978,5,124,-13,10,-19,-7,7,-5
1499893744991984,61,-57,19,-15,4,-4,-9,9
1499893744991984,-35,-12,-24,22,-10,-3,16,38
1499893745033949,13,66,-11,-20,-1,-2,-4,4
1499893745033949,53,-25,-1,11,3,1,8,44
1499893745034977,-48,-25,40,19,-29,-5,-2,-33
1499893745034977,42,-26,5,9,7,1,-12,64
1499893745039005,-2,-43,6,70,45,2,19,103
1499893745039005,19,-5,-9,-80,-13,-6,-12,-18
1499893745039954,-17,-83,18,51,20,6,12,11
1499893745039954,26,116,-45,-68,-41,-10,13,61
1499893745045004,51,45,33,-5,18,8,-5,-76
1499893745045004,-36,-5,10,18,66,27,12,-4
1499893745052011,1,52,-38,-101,-54,-5,-2,-40
1499893745052011,-13,55,60,37,12,-2,1,28
1499893745060998,11,88,-14,14,-57,-10,6,58
1499893745060998,14,-24,-18,-6,38,6,-1,-32
1499893745074991,25,101,25,-50,27,7,-15,-58
1499893745074991,-69,-60,-62,7,-4,1,-13,-26
1499893745083953,6,-32,28,11,-34,-10,3,15
1499893745083953,-30,-27,-46,15,7,-7,-5,-95
1499893745105991,25,-66,4,33,-20,-5,9,58
1499893745105991,26,-44,-23,5,-15,-12,-2,89
1499893745107950,-44,-95,-1,-20,15,1,-23,-104
1499893745107950,-1,15,-15,-36,-34,-10,2,56
1499893745119990,13,103,37,59,15,-2,0,-29
1499893745119990,-25,-35,-24,-46,14,9,12,0
1499893745128953,-18,29,44,-1,9,7,-21,-63
1499893745128953,-7,60,-7,-6,-18,-8,5,1
1499893745143963,-40,-83,-30,9,-13,-8,-9,18
1499893745143963,23,77,48,4,24,8,10,-37
1499893745144962,22,28,-2,-29,-22,-8,-9,-13
1499893745144962,1,30,-5,-30,6,6,4,14
1499893745166033,39,77,6,84,-38,-7,4,57
1499893745166033,2,-11,24,-65,41,9,0,-26
1499893745167955,-16,29,-21,12,1,11,11,33
1499893745167955,21,106,-9,-43,-47,-17,-53,-73
1499893745179993,-4,-66,-15,-32,-10,-5,18,45
1499893745179993,3,-39,-18,50,-31,-5,-17,-73
1499893745188969,72,83,24,1,64,0,5,-15
1499893745188969,-60,-123,-37,15,-52,-11,8,59
1499893745203995,-12,23,-17,-39,39,6,-14,-19
1499893745203995,6,16,28,16,-19,-5,2,-11
1499893745204955,-4,16,-10,-31,-13,-1,3,3
1499893745204955,24,-10,42,60,-1,7,17,71
1499893745227966,-11,-38,-22,-27,51,7,-8,-24
1499893745227966,-4,34,9,62,9,2,12,-15
1499893745228957,-56,-99,-43,-24,-8,-16,-33,-56
1499893745228957,-2,-44,7,-39,-16,2,3,66
1499893745239997,35,-51,-22,23,-9,-10,0,19
1499893745239997,-35,-70,15,48,-17,-5,1,-25
1499893745248970,-21,-66,-47,-78,1,-1,1,4
1499893745248970,9,67,18,-9,-27,-2,15,15
1499893745263996,12,-31,26,-2,18,-1,-32,-35
1499893745263996,32,90,22,17,15,5,-4,-57
1499893745264959,5,-18,-17,28,-28,2,14,26
1499893745264959,-7,53,38,56,9,-6,-2,-14
1499893745286007,-33,58,-8,-2,30,10,1,31
1499893745286007,-20,13,-14,-84,-41,-12,-13,-10
1499893745287960,-5,74,38,36,-1,3,1,22
1499893745287960,-1,-72,-54,-3,-3,-7,10,9
1499893745300000,-13,108,47,35,14,6,-7,-19
1499893745300000,18,25,-50,-5,-14,-7,-24,-52
1499893745308974,-25,-66,-10,13,-30,-2,12,86
1499893745308974,19,11,20,-5,55,9,3,-21
1499893745323973,-14,-26,-5,-9,-29,1,11,42
1499893745323973,-10,-15,5,-13,-6,-4,-7,-30
1499893745324963,20,82,14,55,-9,0,18,49
1499893745324963,-2,-13,-2,-14,11,-10,-15,-47
1499893745345971,-17,-73,-13,-48,-10,5,16,0
1499893745345971,-4,-55,-43,21,37,8,-5,13
1499893745347964,0,37,29,16,16,1,2,-18
1499893745347964,-24,-46,20,20,-35,-10,-8,-20
1499893745360006,15,100,19,26,9,15,23,24
1499893745360006,5,-56,-31,-25,25,-10,-9,17
1499893745368967,0,-46,-15,35,-34,-3,-3,28
1499893745368967,-12,37,0,45,36,7,-19,-42
1499893745383977,53,61,-8,-10,-40,-8,11,24
1499893745383977,-40,-9,29,-43,-23,1,2,27
1499893745384967,3,18,-7,19,13,9,4,-35
1499893745384967,-7,23,-10,-1,26,2,7,27
1499893745405003,-12,9,-20,-13,-25,-15,-25,-77
1499893745405003,35,107,37,32,18,9,19,49
1499893745413980,-24,-77,-16,-46,11,-9,-20,-84
1499893745413980,11,66,18,3,-43,-2,4,18
1499893745420008,-31,-30,-9,7,34,-3,3,-1
1499893745420008,1,-16,-37,-86,-20,-5,1,10
1499893745435979,5,39,28,-7,-10,-2,-6,-11
1499893745435979,-6,21,21,6,35,7,3,3
1499893745444009,30,-67,-22,29,-34,-13,1,31
1499893745444009,-15,-81,-27,-45,38,15,0,-2
1499893745444970,-11,85,31,4,-32,-10,1,-20
1499893745444970,9,-8,-4,-24,-3,9,3,-10
1499893745466010,13,8,-11,-23,34,-2,2,6
1499893745466010,-27,10,26,53,-32,-6,4,4
1499893745467973,17,16,-6,-32,-24,0,-9,30
1499893745467973,0,-1,8,-6,28,-3,-4,-9
1499893745479973,-13,-45,-19,49,21,1,-1,0
1499893745479973,21,84,8,-31,-16,0,2,-14
1499893745488979,-29,-56,-52,-10,1,-6,-19,-7
1499893745488979,-6,21,1,2,-15,-9,0,-21
1499893745504013,-4,8,-2,-35,11,12,1,-12
1499893745504013,25,6,20,27,9,-6,-10,-4
1499893745504982,-11,-20,-25,-49,18,3,3,25
1499893745504982,3,-36,16,25,-16,0,-1,32
1499893745525980,12,78,22,-27,-14,-6,-6,-19
1499893745525980,-18,-96,-6,45,14,2,15,41
1499893745527976,12,-16,4,-3,-15,-7,-8,-22
1499893745527976,2,9,7,22,32,6,-9,-34
1499893745549020,8,-2,13,-22,-27,1,10,47
1499893745549020,-7,77,-11,12,-10,-3,-18,-47
1499893745549976,13,-52,-11,22,8,-7,-2,-3
1499893745549976,-5,37,8,-21,-20,7,11,16
1499893745564016,-8,-3,-7,24,3,-2,-14,-52
1499893745564016,12,39,14,24,-15,0,7,62
1499893745564977,-11,18,-18,-31,14,3,3,-26
1499893745564977,-3,41,-11,6,-36,-3,4,-5
1499893745586021,-8,-67,1,-14,32,1,-10,-4
1499893745586021,-3,-11,10,7,-36,-7,9,-16
1499893745587979,8,51,29,21,48,9,-6,16
1499893745587979,8,-26,-32,-7,-24,-8,-4,20
1499893745609049,-6,57,17,-13,-8,-1,-10,-22
1499893745609049,-2,-48,-6,-1,24,-3,6,17
1499893745610980,-11,-76,-48,-25,-8,0,10,25
1499893745610980,-2,-28,16,12,-6,-3,-11,0
1499893745624017,-8,-29,-7,-1,-21,-9,14,29
1499893745624017,-6,-5,13,7,13,3,-20,-60
1499893745624996,-7,-3,3,32,-15,4,19,17
1499893745624996,0,42,-14,-32,12,-7,-22,-40
1499893745646053,2,-27,11,-2,4,-1,-8,9
1499893745646053,4,16,-10,29,-4,-1,4,11
1499893745647993,17,65,18,-8,35,9,1,23
1499893745647993,1,-101,-61,-36,-32,-3,5,10
1499893745669025,-2,19,13,-20,14,0,-4,-26
1499893745669025,-5,10,2,5,11,2,2,-9
1499893745669983,0,-2,17,5,-22,-2,0,6
1499893745669983,11,7,21,5,7,-3,-3,11
1499893745683053,-14,-39,-38,13,-9,-1,3,13
1499893745683053,3,16,6,-7,-1,0,-9,-35
1499893745690022,-20,-73,-20,14,3,-5,-2,-9
1499893745690022,-2,26,26,27,2,-1,6,-9
1499893745706028,15,48,-14,-44,10,0,-17,-8
1499893745706028,-7,-8,-6,9,-10,-4,4,46
1499893745707984,2,26,-6,-4,30,-1,-2,-13
1499893745707984,-5,-4,-5,2,-7,-4,5,-9
1499893745728985,3,45,22,2,-28,4,30,75
1499893745728985,0,43,-7,-13,6,-11,-47,-90
1499893745729991,15,-9,-1,-3,-8,3,5,37
1499893745729991,-15,-21,-3,16,23,6,-2,27
1499893745743019,-15,-30,9,39,2,-2,1,-17
1499893745743019,-1,-16,-11,-18,-5,2,19,31
1499893745750026,7,49,26,-17,-32,-10,-4,-2
1499893745750026,-10,-46,-8,9,21,7,-7,-38
1499893745765989,17,33,-2,9,-21,-1,-9,-8
1499893745765989,-17,-26,17,4,-6,0,5,6
1499893745767989,5,5,-21,-10,5,0,-4,-21
1499893745767989,-6,0,16,20,2,2,3,-4
1499893745789033,1,-25,-12,-12,5,-6,-6,-12
1499893745789033,4,-26,-3,-2,-26,2,17,40
1499893745789990,-10,21,8,-4,0,-4,-14,-25
1499893745789990,-3,2,-4,7,17,-4,-7,-4
1499893745803025,0,-19,6,-19,-9,1,3,-6
1499893745803025,15,31,-20,4,6,-2,0,22
1499893745810029,0,52,26,15,-25,4,16,34
1499893745810029,-12,-41,-15,3,20,-1,-21,-52
1499893745826038,10,15,0,-6,3,3,6,28
1499893745826038,-1,-15,2,-3,5,0,7,11
1499893745827995,4,-54,-12,31,2,-4,5,47
1499893745827995,1,19,5,-72,-31,5,4,-42
1499893745849012,-2,7,-14,13,-6,-7,-3,-3
1499893745849012,-7,-1,10,-23,39,0,-2,-2
1499893745849993,2,-31,-1,15,24,3,-1,-28
1499893745849993,11,52,8,-6,-9,-10,3,35
1499893745863061,-15,-70,-21,-10,-3,3,-8,-6
1499893745863061,10,60,8,-9,-9,2,2,16
1499893745870033,-19,-58,0,4,-7,-5,0,-32
1499893745870033,1,-28,9,-26,-12,-2,12,43
1499893745886038,2,99,5,-10,-9,-6,-10,-35
1499893745886038,-8,-8,-3,-2,21,1,-7,-12
1499893745887996,6,5,-7,-14,-8,6,4,4
1499893745887996,7,23,11,19,-14,-1,6,7
1499893745909014,-1,47,-6,24,28,5,10,36
1499893745909014,-17,-128,-23,13,-25,-6,-4,-18
1499893745909996,6,84,15,-30,-13,-2,-15,-20
1499893745909996,-6,-28,-11,-15,9,-1,-7,-5
1499893745923044,-4,-74,-4,25,-18,-1,2,-17
1499893745923044,19,25,11,-35,27,3,10,16
1499893745930038,-27,-33,-23,-13,-5,-10,-12,-15
1499893745930038,3,23,8,38,0,1,2,12
1499893745945999,6,30,14,5,-12,-1,8,19
1499893745945999,7,-23,-34,5,19,1,8,36
1499893745947998,-3,57,25,18,-17,-4,-14,-70
1499893745947998,6,10,7,16,28,4,11,12
1499893745969070,-7,8,-14,-12,-10,-7,-14,-16
1499893745969070,-5,9,-21,3,-30,-8,-4,-23
1499893745971000,4,-25,2,-49,1,2,5,28
1499893745971000,3,34,-1,3,-13,-1,-2,-1
1499893745983045,-4,-3,6,12,14,3,-13,-36
1499893745983045,-14,27,15,4,-11,-1,2,13
1499893745990044,20,-37,-16,17,-12,-1,-8,13
1499893745990044,-15,15,18,0,-6,-6,-3,-11
1499893746014013,-12,-67,-40,-37,31,-1,5,20
1499893746014013,-7,-26,12,28,-7,-4,-3,14
1499893746015004,11,48,6,-43,12,7,3,-51
1499893746015004,3,30,7,18,-10,2,15,22
1499893746029044,1,-16,-6,-10,-1,-3,-14,-36
1499893746029044,9,64,5,12,-15,-4,-4,-18
1499893746030002,-10,-79,-11,2,0,3,14,45
1499893746030002,-4,10,5,10,18,0,-12,-37
1499893746051051,6,8,-5,-18,-27,-6,7,15
1499893746051051,-13,-32,-5,12,-2,5,-3,-22
1499893746053005,13,73,-4,-20,35,2,3,29
1499893746053005,5,-14,-31,-8,1,-3,6,18
1499893746074046,-3,5,29,60,1,-2,-7,10
1499893746074046,-7,7,9,-54,-31,0,-10,-61
1499893746075006,-4,-23,-12,-5,0,-9,-3,9
1499893746075006,8,27,-3,-8,-7,2,-5,20
1499893746089054,-10,-61,-1,11,7,-1,-8,-45
1499893746089054,1,-13,3,21,4,-3,-9,19
1499893746090020,-7,5,-3,4,4,-1,0,2
1499893746090020,8,-9,0,4,-5,-2,-4,-1
1499893746111075,-3,11,3,-21,-25,2,9,24
1499893746111075,8,25,7,4,32,4,5,-18
1499893746113008,-5,-4,11,18,-15,-4,-3,1
1499893746113008,-11,-53,-38,7,-11,-8,-1,5
1499893746141079,4,11,24,-13,-2,5,22,49
1499893746141079,3,18,6,8,6,-8,-40,-38
1499893746143022,-8,-25,-12,-11,-19,-2,-7,-60
1499893746143022,7,42,12,0,40,4,5,6
1499893746149061,-4,-12,-6,-29,-2,-4,0,-6
1499893746149061,1,0,2,12,24,5,13,14
1499893746150011,-14,-43,-6,28,-21,-4,3,26
1499893746150011,7,44,-9,-19,0,0,-6,11
1499893746171078,-16,-57,2,-3,0,-2,-3,-23
1499893746171078,7,30,-4,-12,-7,3,11,29
1499893746173013,13,39,6,28,-7,4,5,-19
1499893746173013,-12,-61,23,33,18,-1,-10,0
1499893746194014,-4,38,-29,-30,-19,-5,-11,-18
1499893746194014,4,-10,-22,-14,-25,-4,2,-9
1499893746195015,-2,-21,2,2,11,1,8,26
1499893746195015,-9,-37,2,5,-4,0,3,9
1499893746208062,3,31,18,26,-6,-2,-5,6
1499893746208062,3,14,10,-6,4,6,5,-20
1499893746215054,-11,16,-1,-25,-10,-6,-4,-7
1499893746215054,0,-34,-19,-18,-11,4,-2,-20
1499893746231017,13,2,5,1,21,0,6,23
1499893746231017,-5,2,-1,29,-4,-5,-11,-5
1499893746233015,2,-28,-1,-39,10,2,-2,6
1499893746233015,4,17,1,-14,-41,-2,0,-17
1499893746254027,6,22,6,12,29,1,3,-12
1499893746254027,-15,-31,-17,12,15,-4,1,45
1499893746255016,4,4,2,-14,-13,-5,-7,-24
1499893746255016,-3,0,0,-6,-1,0,-4,-3
1499893746268019,7,47,-8,14,18,1,-1,-12
1499893746268019,0,-5,-2,-28,-27,-3,2,11
1499893746275018,-11,-4,-6,50,25,-1,0,-15
1499893746275018,10,25,-8,-60,-45,-3,5,17
1499893746291030,-17,-63,8,38,11,1,-10,-27
1499893746291030,5,1,7,-35,-20,-2,6,-3
1499893746293022,-4,-20,-18,12,13,-1,-8,-4
1499893746293022,13,15,19,22,10,-2,6,17
1499893746314031,-7,27,-2,-12,-18,9,3,-2
1499893746314031,7,-4,-2,5,-7,-3,-7,-2
1499893746315019,-17,-50,-5,-17,-16,-4,12,28
1499893746315019,-5,-22,4,25,19,-2,-8,-48
1499893746328086,-8,-18,-7,-15,-17,-3,-9,14
1499893746328086,-1,2,-3,0,18,1,0,-15
1499893746335067,21,42,22,-15,-3,5,4,19
1499893746335067,-13,9,-13,6,-3,-3,-4,-14
1499893746351034,-1,8,4,13,19,-5,-5,6
1499893746351034,1,14,4,-12,-5,-1,-6,12
1499893746353032,-6,-19,7,14,21,2,-9,-26
1499893746353032,2,24,7,-13,-13,1,3,11
1499893746374034,17,31,-2,2,-3,-1,4,-10
1499893746374034,-14,-69,5,6,6,1,8,34
1499893746375030,0,22,-18,-13,-15,-6,1,13
1499893746375030,-12,-6,-14,-34,26,0,-7,-21
1499893746388066,1,12,13,13,-20,-2,-1,7
1499893746388066,7,-23,-9,2,-7,-1,3,7
1499893746395092,0,-8,-6,20,2,-1,4,1
1499893746395092,4,20,-4,-22,-31,-11,-4,-4
1499893746419036,-7,-23,-5,12,28,5,-8,0
1499893746419036,4,15,12,31,9,-3,-5,1
1499893746420025,11,31,-1,-44,-7,2,11,1
1499893746420025,-17,-64,-16,16,-21,-7,-4,-1
1499893746434038,12,31,8,-34,6,-2,11,-2
1499893746434038,-11,43,11,8,3,2,-6,-72
1499893746435031,-1,24,-8,10,-29,-5,-3,10
1499893746435031,-6,-21,-8,4,48,4,-1,-2
1499893746447067,12,11,0,-12,-42,-4,-3,5
1499893746447067,-4,-3,-9,20,38,5,8,3
1499893746456066,7,-30,20,-17,10,0,-9,15
1499893746456066,-2,4,-10,3,-13,0,5,1
1499893746471099,-12,-38,-4,14,-10,-5,2,6
1499893746471099,5,26,-10,-19,-10,-3,9,20
1499893746473031,12,22,4,40,26,6,-13,-6
1499893746473031,-20,-16,-4,-23,8,-2,-1,2
1499893746494051,2,19,13,-10,5,4,-1,-9
1499893746494051,0,-11,-7,-11,-24,-3,8,16
1499893746495032,-8,-7,-12,12,-1,-4,1,12
1499893746495032,-3,-29,-5,11,17,-4,-4,-16
1499893746507043,-5,15,-11,-33,-5,-4,-8,-19
1499893746507043,-4,1,13,-15,-24,-6,-18,-20
1499893746516053,1,28,-7,-15,16,3,1,-2
1499893746516053,5,0,8,15,-14,-3,1,4
1499893746531056,-4,37,-10,5,2,0,7,14
1499893746531056,-5,-38,-15,-12,-8,-3,-10,-11
1499893746533033,3,13,13,21,2,0,-3,12
1499893746533033,16,97,6,-5,-4,4,3,-7
1499893746554076,-21,-66,-14,-29,6,-2,-1,-6
1499893746554076,11,49,1,7,-4,-3,3,-1
1499893746555035,-1,25,2,6,16,-3,1,-11
1499893746555035,3,49,25,-13,-14,1,2,22
1499893746567098,11,-44,-24,16,-4,-1,4,34
1499893746567098,-17,-75,-17,-50,-3,-5,-16,-29
1499893746576046,1,-50,9,17,-14,2,2,0
1499893746576046,-8,-14,-9,3,-2,-2,2,-11
1499893746591097,9,-3,-4,-2,7,0,-1,3
1499893746591097,13,30,14,38,15,2,6,36
1499893746593037,-5,-18,-20,-51,-9,4,3,-14
1499893746593037,-3,-6,18,-4,-14,-6,-7,7
1499893746614087,16,7,-2,19,15,3,0,-6
1499893746614087,-20,-30,-4,2,-9,-3,-1,-5
1499893746615038,2,15,10,15,-3,-1,1,23
1499893746615038,3,33,7,9,-15,-1,-4,-49
1499893746627108,-11,-65,-14,-19,6,-4,4,24
1499893746627108,0,34,12,-6,-21,-3,-18,-48
1499893746636058,-8,-46,-9,9,46,4,2,-5
1499893746636058,12,18,4,11,-9,1,5,32
1499893746651107,-22,39,1,6,-21,-8,-8,-18
1499893746651107,-4,-16,0,14,27,0,3,-4
1499893746653048,6,22,1,-19,-19,-4,-2,-1
1499893746653048,0,-67,-35,8,7,3,5,18
1499893746674052,2,6,12,-2,-14,-4,-13,-10
1499893746674052,10,87,13,-3,-1,1,11,8
1499893746675076,-11,15,-5,27,-8,-8,-2,-20
1499893746675076,1,-24,-3,-2,5,3,1,18
1499893746687109,-3,25,7,-5,0,-1,-3,-25
1499893746687109,9,36,-2,5,25,7,6,19
1499893746696053,-5,-16,-3,4,-3,-5,-7,6
1499893746696053,-1,-38,-20,-7,-23,-2,-13,-21
1499893746711110,-6,13,-3,17,2,-1,-3,-6
1499893746711110,1,-6,13,0,-13,1,2,-4
1499893746713044,1,29,6,4,9,-3,3,9
1499893746713044,0,-13,5,-5,-2,0,-7,-10
1499893746734055,3,-27,-25,9,5,5,-1,8
