timestamp,x,y,z,w
1499875745874019,-0.417419,0.00427246,-0.515015,0.748657
1499875745896010,-0.417297,0.00457764,-0.515015,0.748718
1499875745922011,-0.417236,0.00531006,-0.515259,0.748596
1499875745934014,-0.41748,0.00646973,-0.515686,0.748169
1499875745957032,-0.41803,0.00732422,-0.515808,0.747803
1499875745979016,-0.418213,0.00799561,-0.515564,0.747803
1499875745994017,-0.417908,0.00830078,-0.515259,0.748169
1499875746018016,-0.417053,0.00842285,-0.515137,0.748718
1499875746039019,-0.417236,0.00939941,-0.514893,0.74884
1499875746054024,-0.41803,0.0100708,-0.513611,0.749268
1499875746076022,-0.417175,0.00927734,-0.511963,0.750854
1499875746099022,-0.4151,0.00811768,-0.51123,0.752502
1499875746114023,-0.411316,0.0067749,-0.511475,0.754456
1499875746136026,-0.409119,0.00726318,-0.511902,0.75531
1499875746159027,-0.410034,0.00933838,-0.511963,0.754761
1499875746174031,-0.411743,0.0118408,-0.511597,0.754028
1499875746196027,-0.410522,0.0127563,-0.511169,0.755005
1499875746219034,-0.407104,0.0125122,-0.510681,0.757141
1499875746234048,-0.403809,0.0124512,-0.510132,0.759338
1499875746256032,-0.401672,0.0132446,-0.510071,0.760498
1499875746279034,-0.400085,0.0148926,-0.509888,0.761414
1499875746294053,-0.397461,0.0152588,-0.510071,0.762634
1499875746316035,-0.394348,0.015686,-0.510254,0.764099
1499875746348035,-0.390991,0.0159302,-0.509644,0.766296
1499875746361039,-0.386841,0.0158081,-0.50885,0.768921
1499875746384038,-0.382141,0.0150757,-0.507813,0.771912
1499875746399039,-0.376038,0.0127563,-0.507874,0.774902
1499875746414040,-0.372314,0.0127563,-0.509766,0.775513
1499875746444047,-0.374878,0.0169678,-0.510681,0.77356
1499875746459062,-0.376831,0.0201416,-0.511841,0.771729
1499875746474044,-0.377136,0.022644,-0.512451,0.771118
1499875746496050,-0.378357,0.0250854,-0.512817,0.770203
1499875746519052,-0.380859,0.0280762,-0.513,0.768738
1499875746534056,-0.382324,0.0310059,-0.513611,0.767517
1499875746556053,-0.383667,0.0330811,-0.514099,0.766418
1499875746579050,-0.38446,0.0344238,-0.514709,0.765564
1499875746595051,-0.385742,0.0356445,-0.515076,0.764648
1499875746616055,-0.386658,0.0368652,-0.515503,0.763794
1499875746639076,-0.386902,0.0376587,-0.51593,0.763367
1499875746654053,-0.386963,0.0380859,-0.516541,0.762878
1499875746676072,-0.38739,0.0385742,-0.516968,0.76239
1499875746699055,-0.387634,0.0388184,-0.517395,0.761902
1499875746715057,-0.387817,0.0391846,-0.517761,0.761597
1499875746736057,-0.387695,0.0394897,-0.518066,0.761414
1499875746759060,-0.388,0.039917,-0.518127,0.76123
1499875746775063,-0.388306,0.0403442,-0.518066,0.761047
1499875746796063,-0.388062,0.0405884,-0.518188,0.761108
1499875746819064,-0.387695,0.0408325,-0.518433,0.761108
1499875746836065,-0.38739,0.0408325,-0.518616,0.761108
1499875746856088,-0.387207,0.0409546,-0.518738,0.761108
1499875746879088,-0.387085,0.0411377,-0.51886,0.761108
1499875746896068,-0.387024,0.0412598,-0.519043,0.760986
1499875746916069,-0.387146,0.0415649,-0.519104,0.760864
1499875746939088,-0.386963,0.041626,-0.519348,0.760803
1499875746955071,-0.386658,0.041687,-0.519531,0.760864
1499875746976073,-0.386658,0.041687,-0.519531,0.760864
1499875746999075,-0.386353,0.041626,-0.519409,0.761047
1499875747017074,-0.386047,0.0414429,-0.519409,0.76123
1499875747036078,-0.385437,0.0411377,-0.519592,0.761475
1499875747059076,-0.385071,0.0409546,-0.519714,0.761536
1499875747077084,-0.385193,0.0411987,-0.519714,0.761475
1499875747096081,-0.385498,0.0415649,-0.519714,0.761292
1499875747119100,-0.385254,0.041687,-0.519958,0.76123
1499875747137100,-0.38501,0.041626,-0.520203,0.761169
1499875747156116,-0.385193,0.0419312,-0.520386,0.760986
1499875747179091,-0.385071,0.0421143,-0.520447,0.760986
1499875747197085,-0.384644,0.0419922,-0.520691,0.761047
1499875747216086,-0.384155,0.041687,-0.520996,0.761108
1499875747239107,-0.383667,0.0414429,-0.521362,0.761108
1499875747257092,-0.383484,0.0415039,-0.521606,0.761047
1499875747278089,-0.383606,0.041748,-0.521729,0.760864
1499875747299111,-0.383423,0.0418701,-0.521912,0.760803
1499875747317092,-0.38324,0.0419922,-0.522278,0.760681
1499875747336096,-0.38324,0.0421143,-0.522583,0.760437
1499875747359096,-0.383179,0.0421753,-0.522888,0.760254
1499875747377114,-0.383362,0.0424194,-0.523132,0.76001
1499875747396098,-0.383606,0.0427856,-0.523254,0.759766
1499875747419098,-0.383423,0.0426636,-0.523621,0.759583
1499875747443099,-0.383301,0.0423584,-0.523987,0.75946
1499875747456111,-0.383057,0.0421143,-0.524292,0.759338
