timestamp,x,y,z,w
1499875955700875,-0.566589,0.236877,-0.565613,0.550415
1499875955723876,-0.566589,0.236877,-0.565613,0.550415
1499875955737881,-0.566528,0.237,-0.565857,0.550171
1499875955760878,-0.565979,0.236633,-0.566223,0.550537
1499875955783880,-0.565613,0.236572,-0.566101,0.551086
1499875955797880,-0.565247,0.236572,-0.565979,0.551514
1499875955820882,-0.565125,0.236877,-0.565979,0.551514
1499875955843883,-0.565247,0.237305,-0.565979,0.551208
1499875955857883,-0.565063,0.237427,-0.566101,0.55127
1499875955895904,-0.564697,0.237183,-0.566223,0.551575
1499875955903888,-0.564636,0.237244,-0.566223,0.551636
1499875955924890,-0.564453,0.237305,-0.566162,0.55188
1499875955940888,-0.564026,0.237305,-0.566345,0.552124
1499875955963891,-0.563049,0.237122,-0.566711,0.552795
1499875955984891,-0.562134,0.236816,-0.566895,0.553711
1499875956001892,-0.561218,0.236755,-0.566895,0.554626
1499875956023897,-0.560486,0.237122,-0.566772,0.555359
1499875956044894,-0.559509,0.237366,-0.567017,0.555969
1499875956060897,-0.558533,0.23761,-0.5672,0.556763
1499875956083898,-0.557251,0.237,-0.567688,0.557678
1499875956104898,-0.556335,0.236816,-0.567566,0.558777
1499875956120899,-0.554871,0.236389,-0.567261,0.56073
1499875956149901,-0.552734,0.235718,-0.567383,0.563049
1499875956164903,-0.550964,0.235168,-0.5672,0.565247
1499875956180902,-0.550049,0.234436,-0.566833,0.566772
1499875956203904,-0.550415,0.234558,-0.566223,0.566956
1499875956224926,-0.550415,0.235413,-0.566223,0.566589
1499875956240905,-0.551147,0.238159,-0.566162,0.564819
1499875956263907,-0.552307,0.240662,-0.565613,0.563171
1499875956287913,-0.552795,0.241821,-0.565002,0.562805
1499875956306909,-0.552612,0.241394,-0.564575,0.563599
1499875956323913,-0.552917,0.24115,-0.56427,0.563721
1499875956344916,-0.553711,0.242065,-0.563965,0.562805
1499875956360915,-0.554626,0.243713,-0.563721,0.561462
1499875956389915,-0.555115,0.244934,-0.563538,0.560669
1499875956405916,-0.55481,0.245239,-0.563721,0.560608
1499875956420916,-0.555237,0.245605,-0.563538,0.560181
1499875956443918,-0.555969,0.246033,-0.563354,0.559509
1499875956465918,-0.556946,0.246704,-0.562927,0.558716
1499875956480920,-0.557312,0.246765,-0.562866,0.558289
1499875956503922,-0.557495,0.246765,-0.562866,0.558105
1499875956525923,-0.557861,0.246887,-0.562866,0.557739
1499875956539925,-0.558289,0.246948,-0.562683,0.557434
1499875956563925,-0.558655,0.246826,-0.562622,0.55719
1499875956585947,-0.558716,0.246826,-0.562622,0.55719
1499875956600927,-0.558777,0.246887,-0.562683,0.556946
1499875956623929,-0.559387,0.247375,-0.562561,0.556274
1499875956645928,-0.560059,0.247742,-0.562317,0.555664
1499875956659945,-0.560181,0.247681,-0.562134,0.555786
1499875956683932,-0.56012,0.247681,-0.562134,0.555786
1499875956705933,-0.56012,0.247681,-0.562134,0.555786
1499875956719935,-0.560181,0.247803,-0.562256,0.555603
1499875956743936,-0.560242,0.248047,-0.562317,0.55542
1499875956765937,-0.560425,0.248169,-0.562195,0.555176
1499875956788938,-0.560852,0.248169,-0.562073,0.554871
1499875956809939,-0.561401,0.24823,-0.56189,0.554565
1499875956825939,-0.56189,0.248718,-0.561829,0.553894
1499875956848941,-0.562012,0.249146,-0.562012,0.553406
1499875956863943,-0.561829,0.248962,-0.562012,0.553589
1499875956885944,-0.561951,0.248657,-0.561829,0.553833
1499875956906946,-0.562012,0.24823,-0.561707,0.554077
1499875956923946,-0.562012,0.248169,-0.561707,0.554077
1499875956945955,-0.562012,0.24823,-0.561707,0.554077
1499875956966948,-0.562134,0.248108,-0.561584,0.554199
1499875956983949,-0.562317,0.247864,-0.561523,0.554199
1499875957005950,-0.562256,0.247864,-0.561523,0.554199
1499875957026954,-0.562317,0.247925,-0.561768,0.553833
1499875957043952,-0.562744,0.248474,-0.561768,0.553223
1499875957065955,-0.562744,0.248474,-0.561707,0.553223
1499875957086955,-0.5625,0.248169,-0.561768,0.553528
1499875957103955,-0.562561,0.247925,-0.561768,0.553589
1499875957125957,-0.562805,0.248047,-0.561707,0.553406
1499875957146957,-0.562805,0.248047,-0.561707,0.553406
1499875957163959,-0.562805,0.248047,-0.561707,0.553406
1499875957191961,-0.562805,0.247986,-0.561707,0.553345
1499875957206964,-0.562805,0.247986,-0.561768,0.553345
1499875957223964,-0.562805,0.247986,-0.561768,0.553406
1499875957245965,-0.562805,0.247986,-0.561768,0.553406
1499875957266967,-0.562805,0.247986,-0.561768,0.553406
1499875957283978,-0.562805,0.247986,-0.561768,0.553406
1499875957306970,-0.562683,0.248108,-0.561951,0.553223
1499875957328970,-0.562378,0.248169,-0.562256,0.553223
1499875957343970,-0.562073,0.248108,-0.5625,0.553284
1499875957366972,-0.562073,0.248108,-0.5625,0.553284
1499875957388974,-0.561829,0.247864,-0.562622,0.553528
1499875957403976,-0.561768,0.247742,-0.562622,0.553711
1499875957425973,-0.561768,0.247742,-0.562622,0.55365
1499875957448977,-0.561768,0.247742,-0.562622,0.55365
1499875957462978,-0.56189,0.247925,-0.5625,0.553589
1499875957485977,-0.561707,0.247864,-0.5625,0.553772
1499875957508980,-0.561707,0.247864,-0.5625,0.553772
1499875957522982,-0.561707,0.248108,-0.562378,0.553772
1499875957545984,-0.561707,0.24823,-0.562317,0.553772
1499875957574985,-0.56189,0.248413,-0.562134,0.553711
1499875957582983,-0.56189,0.248291,-0.562012,0.553833
1499875957605984,-0.562012,0.24823,-0.56189,0.553894
1499875957628997,-0.562012,0.248169,-0.561951,0.553894
1499875957642987,-0.562073,0.248169,-0.561951,0.553894
1499875957673989,-0.562012,0.248169,-0.561951,0.553894
1499875957688991,-0.562012,0.248108,-0.561951,0.553894
1499875957702991,-0.562134,0.248047,-0.562012,0.553772
1499875957725991,-0.562195,0.247986,-0.562195,0.553528
1499875957748995,-0.562195,0.247986,-0.562195,0.553528
1499875957762995,-0.562195,0.247986,-0.562195,0.553528
1499875957785995,-0.562195,0.247986,-0.562195,0.553528
1499875957808999,-0.562195,0.247986,-0.562256,0.553528
1499875957836999,-0.562134,0.247986,-0.562256,0.553528
1499875957845998,-0.56189,0.247986,-0.562256,0.553772
1499875957868999,-0.561584,0.247864,-0.562378,0.554016
1499875957890001,-0.561157,0.247803,-0.562561,0.55426
1499875957906002,-0.560547,0.247437,-0.563049,0.554626
1499875957929003,-0.560303,0.247253,-0.563171,0.554749
1499875957950005,-0.560425,0.247314,-0.56311,0.554688
1499875957966006,-0.560425,0.247314,-0.56311,0.554688
1499875957989006,-0.560364,0.247314,-0.56311,0.554688
1499875958010010,-0.560242,0.247253,-0.563049,0.554932
1499875958026009,-0.560242,0.247253,-0.563049,0.554932
1499875958049011,-0.560242,0.247253,-0.563049,0.554932
1499875958070014,-0.560242,0.247253,-0.563049,0.554932
1499875958092016,-0.560303,0.247498,-0.562988,0.55481
1499875958109014,-0.560303,0.247498,-0.563049,0.55481
1499875958130015,-0.560242,0.247498,-0.562988,0.554871
1499875958146017,-0.560425,0.24762,-0.562866,0.55481
1499875958169016,-0.560425,0.247559,-0.562866,0.55481
1499875958191019,-0.560425,0.247559,-0.562866,0.55481
1499875958206019,-0.560425,0.247559,-0.562927,0.55481
1499875958229028,-0.560425,0.247559,-0.562866,0.55481
1499875958251022,-0.560425,0.247559,-0.562927,0.55481
1499875958266023,-0.560364,0.247559,-0.562927,0.55481
1499875958288025,-0.560364,0.247559,-0.562927,0.55481
1499875958311026,-0.560425,0.24762,-0.563049,0.554626
1499875958334027,-0.560486,0.247986,-0.563049,0.554382
1499875958349027,-0.560608,0.248169,-0.562988,0.554199
1499875958371029,-0.560608,0.248169,-0.562988,0.554199
1499875958386031,-0.560364,0.247925,-0.563171,0.554443
1499875958415031,-0.560364,0.247925,-0.563171,0.554443
1499875958431032,-0.560547,0.248108,-0.56311,0.554199
1499875958446045,-0.560608,0.248291,-0.562988,0.554199
1499875958469036,-0.560852,0.248474,-0.562866,0.553955
1499875958497037,-0.560913,0.248779,-0.562866,0.553833
1499875958505036,-0.560913,0.248718,-0.562866,0.553833
1499875958529038,-0.560913,0.248718,-0.562866,0.553833
1499875958551041,-0.561035,0.248901,-0.562683,0.553833
1499875958565040,-0.561035,0.248901,-0.562683,0.553833
1499875958588043,-0.561035,0.248901,-0.562683,0.553833
