timestamp,x,y,z,w
1499893846691219,-0.137634,-0.668152,0.703674,0.198669
1499893846706219,-0.13855,-0.667786,0.704285,0.197144
1499893846730260,-0.13916,-0.666748,0.705505,0.19574
1499893846751221,-0.139893,-0.664856,0.707581,0.194275
1499893846774261,-0.14093,-0.663147,0.709229,0.193237
1499893846790260,-0.141907,-0.661987,0.710327,0.192566
1499893846811286,-0.143066,-0.661316,0.710815,0.192139
1499893846874268,-0.144287,-0.661255,0.710876,0.191101
1499893846875234,-0.145142,-0.661682,0.710632,0.18988
1499893846875234,-0.145813,-0.661682,0.710876,0.18866
1499893846887289,-0.146057,-0.660278,0.71228,0.188049
1499893846905268,-0.146545,-0.658875,0.713501,0.187744
1499893846924271,-0.147217,-0.657776,0.714417,0.187866
1499893846947247,-0.147827,-0.657837,0.714233,0.187805
1499893846976275,-0.148682,-0.659668,0.712646,0.186829
1499893846988272,-0.149536,-0.662476,0.710083,0.18573
1499893847007265,-0.150208,-0.66394,0.708679,0.185486
1499893847021256,-0.151062,-0.664246,0.708191,0.185547
1499893847043259,-0.151733,-0.66449,0.707825,0.185486
1499893847066280,-0.152161,-0.665771,0.706543,0.185425
1499893847084243,-0.152466,-0.667786,0.704712,0.184937
1499893847104254,-0.152405,-0.669312,0.703369,0.184509
1499893847126245,-0.152222,-0.669128,0.703552,0.184692
1499893847141289,-0.152161,-0.668701,0.703857,0.18512
1499893847164258,-0.151978,-0.669006,0.703552,0.185303
1499893847186261,-0.151917,-0.669739,0.702881,0.185181
1499893847201288,-0.151672,-0.669983,0.702698,0.185242
1499893847224262,-0.151489,-0.669617,0.703003,0.185547
1499893847255295,-0.151489,-0.669434,0.703125,0.185852
1499893847261296,-0.151428,-0.669373,0.703125,0.185852
1499893847284283,-0.151489,-0.669373,0.703064,0.186096
1499893847315320,-0.151428,-0.669189,0.703186,0.18634
1499893847321297,-0.151489,-0.668884,0.70343,0.186584
1499893847344268,-0.151611,-0.668884,0.703308,0.18689
1499893847375315,-0.15155,-0.668701,0.70343,0.187256
1499893847381297,-0.151672,-0.668762,0.703308,0.187378
