timestamp,roll,pitch,yaw
1499893782589491,-1.50234,-0.112448,2.63522
1499893782612563,-1.50133,-0.111568,2.63603
1499893782635499,-1.50015,-0.109945,2.63664
1499893782650508,-1.4998,-0.108603,2.63726
1499893782672514,-1.49964,-0.107416,2.63755
1499893782695496,-1.49889,-0.105885,2.63767
1499893782740505,-1.49873,-0.104615,2.63804
1499893782749506,-1.49654,-0.10307,2.63847
1499893782755569,-1.49423,-0.101577,2.63862
1499893782771540,-1.4923,-0.100194,2.63837
1499893782792571,-1.49165,-0.0996639,2.6378
1499893782807512,-1.49251,-0.0988122,2.6379
1499893782830539,-1.49357,-0.0980142,2.63877
1499893782860517,-1.49295,-0.0967443,2.63971
1499893782870512,-1.48866,-0.0961953,2.64004
1499893782890517,-1.48426,-0.0957603,2.63909
1499893782912555,-1.4826,-0.0948799,2.63878
1499893782926556,-1.48252,-0.0936043,2.63886
1499893782949553,-1.48404,-0.0918632,2.63921
1499893782980575,-1.48292,-0.0903059,2.63871
1499893782986580,-1.47971,-0.088858,2.63812
1499893783009558,-1.47925,-0.0875514,2.63757
1499893783032519,-1.48116,-0.0863249,2.63712
1499893783046560,-1.48219,-0.0853179,2.63652
1499893783069559,-1.48407,-0.08444,2.63586
1499893783092547,-1.48683,-0.0839476,2.63471
1499893783108541,-1.4911,-0.0833375,2.63394
1499893783129525,-1.49494,-0.0829671,2.63338
1499893783151565,-1.49697,-0.0826518,2.63236
1499893783166565,-1.49817,-0.0824014,2.63097
1499893783189569,-1.49953,-0.0823714,2.63035
1499893783211571,-1.50157,-0.0821857,2.62991
1499893783226572,-1.50339,-0.0822923,2.62945
1499893783249570,-1.50408,-0.0828077,2.62896
1499893783271575,-1.5048,-0.0829106,2.62869
1499893783286599,-1.50635,-0.0830329,2.62872
1499893783309575,-1.50767,-0.0832825,2.62889
1499893783331596,-1.50819,-0.0834277,2.62869
1499893783346545,-1.50822,-0.0837056,2.6282
1499893783369574,-1.50865,-0.0839003,2.62757
1499893783391583,-1.51008,-0.0840765,2.62732
1499893783406538,-1.51133,-0.0842271,2.627
1499893783429581,-1.51243,-0.0844986,2.62652
1499893783452565,-1.51197,-0.0848103,2.62587
1499893783466589,-1.51167,-0.0850013,2.62537
1499893783489584,-1.51286,-0.0853882,2.62518
1499893783512566,-1.51421,-0.0855727,2.62522
1499893783526583,-1.51425,-0.0854876,2.62515
1499893783549562,-1.51366,-0.0855059,2.62457
1499893783571559,-1.5134,-0.0854476,2.62415
1499893783586578,-1.51441,-0.0853248,2.62374
1499893783609591,-1.51493,-0.0854722,2.62355
1499893783631598,-1.51574,-0.0853909,2.6232
1499893783646617,-1.5161,-0.0854945,2.62301
1499893783669595,-1.51627,-0.0855386,2.62301
1499893783691599,-1.5161,-0.0854945,2.62301
1499893783706617,-1.51627,-0.0855386,2.62301
1499893783729598,-1.51673,-0.0856559,2.62323
1499893783752589,-1.51673,-0.0856559,2.62323
1499893783766632,-1.51673,-0.0856559,2.62323
1499893783789599,-1.51709,-0.0854945,2.62332
1499893783812592,-1.51709,-0.0854945,2.62332
1499893783826631,-1.51709,-0.0854945,2.62332
1499893783849602,-1.51709,-0.0854945,2.62332
1499893783871610,-1.51709,-0.0854945,2.62332
1499893783889569,-1.51692,-0.0854683,2.62325
1499893783909609,-1.51709,-0.0854945,2.62332
1499893783931613,-1.5164,-0.0856499,2.62315
1499893783949572,-1.5164,-0.0855676,2.62322
1499893783972583,-1.51663,-0.0856244,2.62288
1499893783991617,-1.51687,-0.0855165,2.62268
1499893784010585,-1.51691,-0.0854316,2.6226
1499893784030594,-1.5169,-0.0853492,2.62268
1499893784051644,-1.5169,-0.0853492,2.62268
1499893784069581,-1.5169,-0.0853492,2.62268
1499893784090580,-1.5169,-0.0853492,2.62268
1499893784111618,-1.5169,-0.0853492,2.62268
1499893784129583,-1.5169,-0.0853492,2.62268
1499893784150596,-1.51707,-0.0853755,2.62274
1499893784171626,-1.51707,-0.0853755,2.62274
1499893784189587,-1.51707,-0.0853755,2.62274
1499893784210599,-1.5169,-0.0853492,2.62268
1499893784231638,-1.5169,-0.0853492,2.62268
1499893784249590,-1.5169,-0.0853492,2.62268
1499893784270612,-1.5169,-0.0853492,2.62268
1499893784291631,-1.5169,-0.0853492,2.62268
1499893784314662,-1.51691,-0.0854316,2.6226
1499893784330594,-1.51687,-0.0855165,2.62268
1499893784351635,-1.5165,-0.0855131,2.62274
1499893784374660,-1.5165,-0.0855955,2.62266
1499893784392608,-1.5165,-0.0855955,2.62266
1499893784411639,-1.5165,-0.0855131,2.62274
1499893784434665,-1.5165,-0.0855131,2.62274
1499893784452602,-1.5165,-0.0855955,2.62266
1499893784471641,-1.5165,-0.0855131,2.62274
1499893784494668,-1.5165,-0.0855955,2.62266
1499893784512616,-1.5165,-0.0855955,2.62266
1499893784531664,-1.51647,-0.0856804,2.62274
1499893784554652,-1.51647,-0.0856625,2.6228
1499893784572607,-1.51651,-0.0855775,2.62273
1499893784591641,-1.51647,-0.0856804,2.62274
1499893784614671,-1.51647,-0.0856804,2.62274
1499893784632612,-1.51614,-0.085592,2.62273
1499893784651611,-1.51614,-0.085592,2.62273
1499893784674673,-1.51614,-0.085592,2.62273
1499893784692615,-1.51614,-0.085592,2.62273
1499893784711652,-1.51614,-0.085592,2.62273
1499893784734686,-1.51614,-0.085592,2.62273
1499893784752617,-1.51614,-0.085592,2.62273
1499893784771659,-1.51614,-0.085592,2.62273
1499893784794694,-1.51614,-0.085592,2.62273
1499893784812637,-1.51614,-0.0856743,2.62265
1499893784831663,-1.51664,-0.0857067,2.6228
1499893784854690,-1.51664,-0.0857067,2.6228
1499893784872624,-1.51647,-0.0856804,2.62274
