timestamp,x,y,z,w
1499875670615079,-0.444031,-0.0245361,-0.460449,0.768311
1499875670634080,-0.444946,-0.0250244,-0.462585,0.766418
1499875670652081,-0.445679,-0.0253906,-0.465332,0.764343
1499875670675083,-0.446411,-0.0258179,-0.468994,0.761658
1499875670694085,-0.44574,-0.0267944,-0.473694,0.759094
1499875670712092,-0.445374,-0.0272827,-0.477783,0.756714
1499875670734087,-0.447571,-0.0266724,-0.480225,0.753906
1499875670755086,-0.451538,-0.0241089,-0.48114,0.751038
1499875670772088,-0.454773,-0.0204468,-0.48175,0.74884
1499875670794089,-0.456726,-0.0164795,-0.482117,0.747498
1499875670815090,-0.456848,-0.0142822,-0.480469,0.748474
1499875670832091,-0.455688,-0.0128784,-0.476563,0.751709
1499875670854111,-0.453613,-0.0120239,-0.474487,0.754272
1499875670876100,-0.455933,-0.00848389,-0.471802,0.754639
1499875670891096,-0.455139,-0.00653076,-0.469849,0.756348
1499875670914097,-0.453857,-0.00469971,-0.467957,0.758301
1499875670937104,-0.451721,-0.00335693,-0.466675,0.760376
1499875670951100,-0.451233,-0.00140381,-0.465881,0.761108
1499875670974099,-0.450317,-0.000305176,-0.465149,0.762146
1499875670995106,-0.446838,-0.00109863,-0.465149,0.76416
1499875671012101,-0.444458,-0.00164795,-0.465027,0.765625
1499875671034103,-0.444153,-0.000915527,-0.464966,0.765869
1499875671055125,-0.444946,0.000610352,-0.464844,0.765442
1499875671072106,-0.444702,0.00134277,-0.46521,0.765442
1499875671094106,-0.443726,0.00140381,-0.466003,0.765503
1499875671115111,-0.443909,0.0020752,-0.466797,0.764893
1499875671131108,-0.445007,0.0032959,-0.467224,0.763977
1499875671154112,-0.445435,0.00408936,-0.467468,0.76355
1499875671175111,-0.445068,0.00421143,-0.467468,0.763794
1499875671199113,-0.445007,0.0045166,-0.467529,0.763794
1499875671214113,-0.445801,0.00524902,-0.467651,0.763245
1499875671235118,-0.446838,0.00628662,-0.467651,0.762634
1499875671251124,-0.447021,0.00689697,-0.467407,0.762695
1499875671274117,-0.447388,0.00738525,-0.466919,0.762756
1499875671297118,-0.447449,0.00775146,-0.466553,0.762939
1499875671311122,-0.447266,0.00775146,-0.466125,0.763306
1499875671334120,-0.446899,0.00787354,-0.465759,0.763733
1499875671356125,-0.44751,0.00860596,-0.465088,0.763794
1499875671371122,-0.447632,0.00897217,-0.464355,0.76416
1499875671402124,-0.447266,0.00921631,-0.46405,0.764526
1499875671417132,-0.446899,0.00927734,-0.463806,0.764893
1499875671431126,-0.446838,0.00946045,-0.463562,0.765076
1499875671454130,-0.447144,0.0100098,-0.463013,0.765259
1499875671476135,-0.446838,0.0101929,-0.462646,0.765625
1499875671491148,-0.446411,0.0100708,-0.462463,0.765991
1499875671514132,-0.446167,0.0101929,-0.46228,0.766235
1499875671537144,-0.44635,0.0106812,-0.462158,0.766174
1499875671551150,-0.446167,0.0109863,-0.462219,0.766296
1499875671574137,-0.445862,0.0111694,-0.46228,0.766418
1499875671596157,-0.445618,0.0113525,-0.462341,0.766541
1499875671611141,-0.445435,0.0116577,-0.46228,0.766663
1499875671634137,-0.445068,0.0117798,-0.46228,0.766846
1499875671656142,-0.44458,0.0117798,-0.462341,0.76709
