timestamp,roll,pitch,yaw
1499879057941665,-1.11823,-0.560267,0.205092
1499879057963688,-1.11837,-0.560108,0.205628
1499879057979673,-1.11891,-0.559557,0.206349
1499879058001713,-1.11983,-0.559171,0.207131
1499879058024693,-1.11988,-0.558258,0.20761
1499879058039720,-1.11974,-0.55739,0.208303
1499879058061714,-1.11953,-0.556203,0.208676
1499879058084680,-1.11857,-0.554456,0.209426
1499879058115711,-1.11547,-0.552663,0.210472
1499879058124690,-1.10975,-0.551551,0.21061
1499879058145713,-1.10538,-0.550939,0.211653
1499879058159686,-1.10615,-0.54938,0.214327
1499879058181713,-1.10718,-0.545874,0.218024
1499879058204686,-1.10236,-0.542003,0.220404
1499879058251730,-1.09707,-0.538884,0.220754
1499879058252687,-1.09466,-0.535655,0.221395
1499879058264702,-1.09061,-0.532448,0.223324
1499879058286756,-1.08473,-0.527744,0.226172
1499879058301737,-1.07478,-0.523125,0.227588
1499879058327690,-1.06515,-0.519083,0.225455
1499879058346700,-1.0628,-0.51508,0.224137
1499879058370590,-1.06733,-0.509944,0.227971
1499879058385588,-1.05939,-0.507943,0.230983
1499879058406626,-1.04073,-0.508987,0.225485
1499879058423557,-1.04189,-0.5084,0.221492
1499879058445587,-1.05674,-0.509991,0.221567
1499879058466632,-1.06828,-0.511668,0.220045
1499879058483561,-1.07591,-0.51236,0.219723
1499879058505563,-1.08074,-0.513379,0.218588
1499879058526628,-1.08727,-0.51307,0.215077
1499879058543600,-1.09479,-0.512197,0.212868
1499879058565602,-1.10002,-0.512361,0.211756
1499879058586614,-1.10075,-0.512988,0.210773
1499879058603602,-1.09944,-0.513968,0.20904
1499879058625580,-1.10296,-0.515149,0.209444
1499879058646611,-1.10462,-0.515602,0.208823
1499879058663572,-1.10516,-0.515671,0.207733
1499879058687580,-1.10667,-0.516012,0.207092
1499879058706617,-1.10724,-0.516449,0.206673
1499879058723576,-1.107,-0.516714,0.20619
1499879058745613,-1.10877,-0.516574,0.206836
1499879058766642,-1.10984,-0.516004,0.207396
1499879058783594,-1.10978,-0.515367,0.207232
1499879058805585,-1.11078,-0.514895,0.207575
1499879058826626,-1.11072,-0.514778,0.207493
1499879058843584,-1.11109,-0.514746,0.208139
1499879058865592,-1.11109,-0.514746,0.208139
1499879058886605,-1.11102,-0.51463,0.208057
1499879058903608,-1.11194,-0.51452,0.208304
1499879058925622,-1.11182,-0.514483,0.208372
1499879058948587,-1.11196,-0.514452,0.208415
1499879058963589,-1.11279,-0.51458,0.209051
1499879058985607,-1.11284,-0.514764,0.209022
1499879059008601,-1.11284,-0.514764,0.209022
1499879059023592,-1.11362,-0.514922,0.209553
1499879059045621,-1.11403,-0.515357,0.209926
1499879059068596,-1.11411,-0.515642,0.210448
1499879059083605,-1.11434,-0.515682,0.211146
1499879059105624,-1.11439,-0.515477,0.211479
1499879059128601,-1.11506,-0.515292,0.211862
1499879059143600,-1.11605,-0.515082,0.212325
1499879059165605,-1.11605,-0.515082,0.212325
1499879059188602,-1.11602,-0.515044,0.212332
1499879059202610,-1.11605,-0.515082,0.212325
1499879059231672,-1.11605,-0.515082,0.212325
1499879059248621,-1.11605,-0.515082,0.212325
1499879059270606,-1.116,-0.514897,0.212353
1499879059291628,-1.116,-0.514897,0.212353
1499879059308610,-1.11617,-0.514904,0.21239
1499879059330616,-1.11641,-0.514442,0.212638
1499879059351658,-1.11706,-0.51411,0.213042
1499879059368624,-1.11745,-0.513722,0.213216
1499879059390626,-1.11736,-0.513138,0.213405
1499879059411658,-1.1172,-0.512674,0.21384
1499879059428626,-1.1172,-0.512674,0.21384
1499879059450640,-1.11792,-0.512284,0.214554
1499879059473621,-1.11911,-0.511943,0.215273
1499879059488623,-1.11973,-0.511183,0.216042
1499879059510627,-1.12016,-0.510465,0.217028
1499879059533622,-1.11949,-0.509854,0.217734
1499879059548625,-1.11936,-0.509325,0.219105
1499879059570633,-1.11882,-0.508775,0.220204
1499879059593625,-1.1187,-0.508157,0.221226
1499879059607633,-1.11922,-0.507203,0.22182
1499879059630640,-1.11991,-0.506059,0.222216
1499879059653631,-1.12075,-0.505185,0.222771
1499879059667642,-1.12141,-0.504199,0.223405
1499879059690641,-1.12209,-0.503555,0.22425
1499879059713646,-1.12344,-0.50311,0.225114
1499879059727642,-1.1235,-0.502837,0.225554
1499879059750651,-1.12406,-0.502759,0.225977
1499879059773663,-1.12475,-0.502911,0.226567
1499879059787650,-1.1255,-0.502983,0.227004
1499879059812641,-1.12532,-0.502978,0.226968
1499879059833640,-1.12537,-0.503162,0.226941
1499879059847650,-1.12578,-0.50292,0.227088
1499879059870642,-1.12629,-0.503045,0.227181
1499879059893642,-1.12629,-0.503045,0.227181
