timestamp,x,y,z
1499875903889878,0.44873,-0.60791,0.570801
1499875903911885,0.443848,-0.604492,0.603516
1499875903928880,0.428223,-0.588379,0.602051
1499875903949883,0.413574,-0.613281,0.597656
1499875903971883,0.428711,-0.645508,0.593262
1499875903994887,0.418457,-0.641113,0.574707
1499875904009885,0.424316,-0.626953,0.575684
1499875904031887,0.413574,-0.629395,0.538086
1499875904048897,0.425781,-0.624512,0.59082
1499875904069889,0.460938,-0.594238,0.69873
1499875904091889,0.40625,-0.552734,0.673828
1499875904107890,0.418457,-0.55957,0.640625
1499875904129893,0.373535,-0.501953,0.493164
1499875904151895,0.425781,-0.624512,0.55127
1499875904167893,0.397949,-0.59375,0.575195
1499875904189895,0.398926,-0.628906,0.588379
1499875904219897,0.388672,-0.688965,0.588379
1499875904228897,0.395508,-0.647949,0.575684
1499875904249897,0.400391,-0.62793,0.591309
1499875904271903,0.398438,-0.655273,0.589355
1499875904296900,0.397949,-0.667969,0.591797
1499875904309903,0.405273,-0.65918,0.606445
1499875904331902,0.397461,-0.629395,0.586914
1499875904349904,0.411621,-0.65332,0.595215
1499875904369905,0.404297,-0.654785,0.598145
1499875904391908,0.408691,-0.649414,0.612793
1499875904409908,0.403809,-0.646973,0.59668
1499875904429909,0.416016,-0.652832,0.598633
1499875904460915,0.411621,-0.659668,0.581055
1499875904469910,0.398926,-0.646973,0.595703
1499875904489915,0.405762,-0.646484,0.600098
1499875904511914,0.402832,-0.643066,0.589844
1499875904529930,0.405762,-0.647949,0.589844
1499875904549916,0.408691,-0.646484,0.591309
1499875904571919,0.405762,-0.639648,0.582031
1499875904589919,0.405762,-0.64502,0.575195
1499875904609922,0.402832,-0.628418,0.594238
1499875904631921,0.408203,-0.630371,0.591309
1499875904649922,0.405273,-0.638184,0.582031
1499875904669933,0.412598,-0.643066,0.578125
1499875904691925,0.408203,-0.641113,0.580078
1499875904709926,0.400391,-0.631348,0.596191
1499875904729926,0.40332,-0.645508,0.584473
1499875904751927,0.404785,-0.653809,0.578613
1499875904773929,0.40625,-0.630859,0.583496
1499875904789930,0.400879,-0.637207,0.595703
1499875904811930,0.403809,-0.638184,0.592285
1499875904829937,0.40332,-0.64209,0.591797
1499875904849933,0.398926,-0.65332,0.599121
1499875904871935,0.405273,-0.635254,0.59375
1499875904889936,0.407715,-0.634766,0.589355
1499875904910944,0.399414,-0.64209,0.593262
1499875904931939,0.408691,-0.638672,0.597168
1499875904949942,0.397461,-0.648438,0.605957
1499875904970940,0.404297,-0.644043,0.604492
1499875904991944,0.406738,-0.627441,0.592773
1499875905009942,0.402344,-0.635742,0.59082
1499875905030945,0.40332,-0.651367,0.595215
1499875905054945,0.399902,-0.648438,0.592285
1499875905069947,0.402344,-0.64502,0.593262
1499875905090948,0.403809,-0.632813,0.59082
1499875905114948,0.402344,-0.632324,0.586914
1499875905129949,0.40332,-0.648438,0.591309
1499875905150952,0.40332,-0.644043,0.587891
1499875905171952,0.401855,-0.642578,0.591797
1499875905189954,0.400391,-0.628418,0.59082
1499875905211954,0.407715,-0.63916,0.589844
1499875905231955,0.407227,-0.645996,0.597168
1499875905249956,0.402344,-0.632813,0.590332
1499875905271958,0.403809,-0.631836,0.586426
1499875905291958,0.407227,-0.634766,0.600586
1499875905309960,0.407715,-0.633789,0.593262
1499875905331963,0.401367,-0.643555,0.597656
