timestamp,x,y,z
1499875809595422,1.9375,1.75,-1.3125
1499875809617424,-1.0625,4.4375,0.125
1499875809639425,0.9375,4.75,1.9375
1499875809655441,11.5,2.25,3.1875
1499875809677430,9.6875,2.375,3.0625
1499875809700430,7.5,4,1.8125
1499875809714431,-16.375,10.0625,1
1499875809738432,-24.3125,10.4375,0.5
1499875809760433,2.875,6.5,2.375
1499875809774447,17.25,6.1875,2.5
1499875809797434,11.5625,6.5,1.375
1499875809821435,-2.25,8,0.875
1499875809834437,-14.5,9.5,0.5
1499875809857448,-2.0625,6.125,4.5
1499875809880440,21.125,5.25,7.875
1499875809901441,29.8125,3.5625,10.4375
1499875809917441,24.5625,4.1875,8.25
1499875809947444,14.1875,3.3125,5.75
1499875809961446,8.0625,4.5,5.1875
1499875809977445,3.5,9.75,-0.5
1499875810000446,-14.5,13.0625,-1.625
1499875810014447,-13.25,11.375,-1.75
1499875810037453,-11.125,10.3125,-0.625
1499875810060450,-5,9.5,-1.1875
1499875810081462,-5.1875,9.3125,-1.1875
1499875810097453,-6.875,7.9375,-0.9375
1499875810120456,-6.0625,6.5625,-0.875
1499875810140468,-4.8125,5.875,-1.3125
1499875810157467,-0.4375,3.6875,0.5
1499875810186457,3.3125,1.4375,1.8125
1499875810201459,6.25,0.875,2.25
1499875810217458,0.625,1.0625,1.1875
1499875810240481,-1.875,0,1.4375
1499875810261463,3.8125,0,1.8125
1499875810277462,2.5625,-1,2.125
1499875810300463,-1.8125,-1.6875,2.75
1499875810321466,-1.875,-0.875,1.1875
1499875810337475,-1.3125,-1,1.0625
1499875810360468,0.875,-1.625,1.25
1499875810381470,1.4375,-1.25,2.8125
1499875810397469,-1.125,-0.6875,2.875
1499875810420470,-1.625,-0.0625,2.4375
1499875810441472,2.375,-0.0625,1.875
1499875810463474,2.9375,0.3125,1.125
1499875810480473,1.3125,0.125,1.1875
1499875810503475,0.1875,0.5,1.0625
1499875810518476,2.125,0.5,1.4375
1499875810540481,1.1875,0.1875,0.875
1499875810562478,-0.6875,0.4375,1.5625
1499875810577480,1.625,0.4375,1
1499875810600480,1.625,0.125,0.3125
1499875810623483,0.25,0.5,-0.125
1499875810636482,1.9375,0.6875,-0.9375
1499875810660506,2.125,0.5,-0.625
1499875810682502,0.875,0,-0.125
1499875810696487,1.8125,0.875,-0.9375
1499875810720489,1.125,0.0625,-1.125
1499875810742489,1.1875,0.25,-1.1875
1499875810756490,3.1875,-0.375,-0.4375
1499875810780492,2,-0.1875,-1.4375
1499875810802494,0.6875,-0.375,-1.5625
1499875810816494,0.5625,0.4375,-1.875
1499875810840495,-0.375,0.375,-1.125
1499875810862497,-2.6875,0.9375,-1.625
1499875810877498,-1.125,0.25,-0.5625
1499875810900499,2.1875,0.1875,-0.6875
1499875810922500,2.375,-0.25,0.3125
1499875810936506,1.875,0.3125,0.375
1499875810960501,0.0625,0.6875,-0.5
1499875810982514,-1,0.9375,-0.875
1499875811003504,0.25,-0.0625,-1.1875
1499875811020504,0.75,0.1875,-1.5
1499875811042507,0.3125,0.0625,-1
1499875811063510,-2.0625,0.1875,-1.0625
1499875811080509,-2.25,-0.1875,-1.1875
1499875811102510,-0.25,0.375,-1.1875
1499875811123512,-0.3125,-0.25,-1.625
1499875811140518,-0.375,0.3125,-1.1875
1499875811162514,0.5,0.375,-0.6875
1499875811183517,-0.75,0.3125,-0.9375
1499875811206520,-0.25,-0.1875,-0.8125
1499875811222516,-0.625,0.375,-0.8125
1499875811245519,0.1875,0.9375,-0.3125
1499875811260520,-1.4375,0.375,-0.25
1499875811282521,-0.1875,0.1875,-0.5625
1499875811303521,-0.625,-0.1875,-0.625
1499875811320522,0.3125,0.5,0
1499875811342524,0.625,0.5625,-0.4375
1499875811363526,-1.8125,0.625,0.0625
1499875811380530,-0.3125,1.0625,0
1499875811402528,-0.25,0.5625,1
1499875811423529,2.5,0.1875,1.1875
1499875811440530,3.375,-0.125,0.9375
1499875811462531,1.8125,-0.1875,0.75
1499875811485534,-0.75,-0.1875,0.3125
