timestamp,x,y,z
1499877354176337,0.839355,-0.508301,0.230469
1499877354199340,0.843262,-0.529785,0.231445
1499877354214338,0.838379,-0.511719,0.222168
1499877354238360,0.839355,-0.504883,0.207031
1499877354259399,0.842285,-0.546875,0.219238
1499877354274403,0.868164,-0.628906,0.292969
1499877354298383,0.902344,-0.622559,0.382813
1499877354351347,0.960938,-0.396484,0.411621
1499877354352349,0.888672,-0.168457,0.324707
1499877354353346,0.77832,-0.399902,0.227051
1499877354365362,0.757813,-0.743652,0.223633
1499877354390371,0.811523,-0.714844,0.119629
1499877354409414,0.905762,-0.254883,0.0512695
1499877354427356,0.866699,-0.342285,0.0756836
1499877354471357,0.770996,-0.595703,0.194336
1499877354472352,0.774902,-0.543945,0.32959
1499877354485366,0.776367,-0.34668,0.348145
1499877354506355,0.837891,-0.33252,0.279785
1499877354529394,0.854004,-0.486328,0.23291
1499877354547395,0.853516,-0.57373,0.217773
1499877354566399,0.805176,-0.492676,0.265625
1499877354589423,0.806152,-0.370605,0.279297
1499877354607400,0.824219,-0.360352,0.258301
1499877354626405,0.838379,-0.454102,0.23877
1499877354649406,0.827148,-0.519531,0.214844
1499877354667366,0.826172,-0.507324,0.23584
1499877354686408,0.823242,-0.466797,0.250488
1499877354709369,0.827148,-0.407227,0.245117
1499877354727379,0.823242,-0.48291,0.225098
1499877354746411,0.832031,-0.538574,0.219238
1499877354769439,0.817383,-0.511719,0.220703
1499877354787386,0.803711,-0.481445,0.244629
1499877354806415,0.804688,-0.443848,0.242188
1499877354829444,0.807617,-0.48291,0.259766
1499877354847378,0.819824,-0.522949,0.245605
1499877354868380,0.848633,-0.508789,0.243164
1499877354889441,0.84668,-0.496582,0.253906
1499877354907393,0.832031,-0.489746,0.255371
1499877354928406,0.819824,-0.522949,0.263184
1499877354949427,0.831543,-0.515625,0.262695
1499877354967383,0.839844,-0.466309,0.251465
1499877354988386,0.838379,-0.479004,0.251953
1499877355009430,0.82959,-0.509277,0.25
