timestamp,roll,pitch,yaw
1499877354176337,-1.16214,-0.995891,-0.032669
1499877354199340,-1.16252,-0.995318,-0.0328375
1499877354214338,-1.16104,-0.995282,-0.0343545
1499877354238360,-1.16153,-0.995319,-0.0349269
1499877354259399,-1.16379,-0.994817,-0.0351226
1499877354274403,-1.15879,-0.993355,-0.0407201
1499877354298383,-1.13382,-0.994842,-0.0601807
1499877354351347,-1.09279,-1.00386,-0.0973118
1499877354352349,-1.07796,-1.01769,-0.135853
1499877354353346,-1.10332,-1.02426,-0.159894
1499877354365362,-1.12406,-1.01663,-0.17088
1499877354390371,-1.11887,-1.0078,-0.17227
1499877354409414,-1.10221,-1.01096,-0.181956
1499877354427356,-1.10819,-1.01113,-0.186957
1499877354471357,-1.11773,-1.00672,-0.186739
1499877354472352,-1.10186,-1.00224,-0.194313
1499877354485366,-1.08115,-1.00001,-0.205108
1499877354506355,-1.08084,-1.00038,-0.212349
1499877354529394,-1.09418,-0.999262,-0.213638
1499877354547395,-1.09998,-0.996695,-0.213694
1499877354566399,-1.08988,-0.993928,-0.21776
1499877354589423,-1.07621,-0.993392,-0.223972
1499877354607400,-1.07243,-0.995072,-0.228896
1499877354626405,-1.07717,-0.995759,-0.231267
1499877354649406,-1.0809,-0.995616,-0.23224
1499877354667366,-1.07817,-0.99536,-0.234165
1499877354686408,-1.07285,-0.996105,-0.237161
1499877354709369,-1.06942,-0.99891,-0.241179
1499877354727379,-1.07377,-1.0004,-0.242317
1499877354746411,-1.07752,-1.00064,-0.241632
1499877354769439,-1.07636,-1.0011,-0.242158
1499877354787386,-1.07299,-1.00145,-0.243266
1499877354806415,-1.07214,-1.00292,-0.24466
1499877354829444,-1.0742,-1.00348,-0.245867
1499877354847378,-1.07695,-1.00302,-0.245248
1499877354868380,-1.07782,-1.00331,-0.244884
1499877354889441,-1.07852,-1.00403,-0.245534
1499877354907393,-1.07967,-1.00475,-0.245879
1499877354928406,-1.08161,-1.00408,-0.245481
1499877354949427,-1.08008,-1.00313,-0.245286
1499877354967383,-1.07952,-1.00383,-0.245514
1499877354988386,-1.08185,-1.0041,-0.245095
1499877355009430,-1.0855,-1.00346,-0.243588
1499877355027424,-1.08537,-1.0031,-0.243611
1499877355048401,-1.08397,-1.00269,-0.243664
1499877355070409,-1.08366,-1.00273,-0.243937
1499877355087428,-1.08569,-1.00221,-0.24371
1499877355108392,-1.08773,-1.00153,-0.242752
1499877355129433,-1.08932,-1.00019,-0.24131
1499877355147394,-1.09049,-0.999065,-0.239992
1499877355168398,-1.09067,-0.998498,-0.239248
1499877355189434,-1.09238,-0.998364,-0.23886
1499877355207398,-1.09486,-0.997684,-0.237619
1499877355228399,-1.09665,-0.996683,-0.235606
1499877355249443,-1.09659,-0.996113,-0.233796
1499877355267439,-1.09537,-0.996013,-0.232274
1499877355289403,-1.09466,-0.995987,-0.230746
1499877355309450,-1.09427,-0.995601,-0.228948
1499877355327405,-1.09361,-0.995166,-0.226996
1499877355349409,-1.09342,-0.995249,-0.224576
1499877355369484,-1.09297,-0.995932,-0.223005
1499877355387411,-1.0919,-0.997023,-0.221972
1499877355409411,-1.09078,-0.998039,-0.220868
1499877355429449,-1.09134,-0.999708,-0.219887
1499877355452451,-1.09391,-1.00115,-0.21748
1499877355468414,-1.09379,-1.00228,-0.216141
1499877355491426,-1.09178,-1.00348,-0.216152
1499877355512453,-1.09152,-1.00491,-0.216075
1499877355528427,-1.09317,-1.00499,-0.214611
1499877355551428,-1.09525,-1.0052,-0.212576
1499877355572458,-1.09684,-1.00584,-0.211048
1499877355588440,-1.09572,-1.00652,-0.211606
1499877355611422,-1.09353,-1.00729,-0.212796
1499877355632463,-1.09402,-1.00847,-0.212089
1499877355648441,-1.09596,-1.00944,-0.21082
1499877355671435,-1.09681,-1.01,-0.210129
1499877355692466,-1.09534,-1.00985,-0.21015
1499877355708429,-1.09316,-1.01065,-0.211118
1499877355731428,-1.09251,-1.01087,-0.211627
1499877355752469,-1.09268,-1.01095,-0.210901
1499877355768470,-1.09201,-1.01161,-0.211158
1499877355791431,-1.0919,-1.01145,-0.211235
1499877355813444,-1.09153,-1.01143,-0.211427
1499877355828435,-1.0912,-1.01128,-0.211659
1499877355858437,-1.09171,-1.01087,-0.211682
1499877355873459,-1.09256,-1.01112,-0.211976
1499877355888438,-1.09227,-1.01038,-0.2125
1499877355911467,-1.09117,-1.01013,-0.213579
1499877355933459,-1.0922,-1.00915,-0.213351
1499877355948442,-1.09313,-1.00917,-0.213261
1499877355971445,-1.09439,-1.00967,-0.212951
1499877355993462,-1.09561,-1.0101,-0.212558
1499877356008444,-1.09524,-1.01023,-0.212261
1499877356031450,-1.09519,-1.01014,-0.212187
1499877356053466,-1.09615,-1.0107,-0.212141
1499877356068448,-1.0981,-1.01005,-0.210842
1499877356091450,-1.09872,-1.00994,-0.209532
1499877356113470,-1.09804,-1.01044,-0.209509
1499877356128474,-1.09773,-1.01048,-0.209783
1499877356151453,-1.09864,-1.01064,-0.209427
1499877356181455,-1.10097,-1.01021,-0.208429
1499877356188459,-1.10214,-1.0091,-0.207448
1499877356211468,-1.10246,-1.00859,-0.206672
1499877356233479,-1.10198,-1.00888,-0.20645
1499877356248459,-1.10189,-1.00891,-0.206568
1499877356271462,-1.10257,-1.00906,-0.2066
1499877356293485,-1.10443,-1.00877,-0.205428
1499877356314504,-1.10687,-1.00962,-0.204865
1499877356331464,-1.11253,-1.01076,-0.202651
1499877356353490,-1.11889,-1.01173,-0.200685
1499877356374506,-1.12454,-1.01203,-0.198882
1499877356391467,-1.12873,-1.01175,-0.196917
1499877356413479,-1.13221,-1.01173,-0.195111
