timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499877245186501,7,11,-23,-8,-2,-8,2,20
1499877245186501,3,11,-6,5,-9,-1,7,36
1499877245187503,1,10,1,33,17,-2,-24,-54
1499877245187503,1,-1,14,-2,7,0,-58,-23
1499877245188539,-7,-20,-2,-7,-14,4,35,-15
1499877245188539,5,3,-14,19,-6,-1,34,-16
1499877245189503,-2,-11,-19,-28,-3,-4,-30,78
1499877245189503,2,-23,25,18,6,3,-11,51
1499877245199554,-1,3,15,11,11,21,87,66
1499877245199554,-28,3,52,-48,-5,-11,-45,-120
1499877245203514,32,4,-16,8,-23,1,-7,36
1499877245203514,-7,-3,-38,8,13,-6,4,40
1499877245218519,-9,0,16,-16,-4,-15,-120,-36
1499877245218519,-2,-4,-29,10,4,28,112,101
1499877245226518,-36,-16,39,-5,-1,-4,-14,-48
1499877245226518,11,5,13,-34,-19,-9,36,41
1499877245234524,12,4,-19,24,-7,-3,-83,18
1499877245234524,-16,-16,-13,-18,21,-10,-36,-56
1499877245257574,-3,10,13,7,9,5,-7,-43
1499877245257574,5,15,1,-9,-11,3,3,-9
1499877245260544,-7,-5,-4,-6,1,-9,15,-16
1499877245260544,18,-16,-23,15,1,-5,13,49
1499877245277527,-8,-8,6,-5,-4,-3,19,6
1499877245277527,-11,-2,25,-11,-4,-5,-16,-35
1499877245311509,-7,12,14,16,0,1,30,4
1499877245311509,16,1,-3,15,-6,-7,-40,55
1499877245312528,-3,-1,-23,-31,-4,-11,-35,-23
1499877245312528,7,-6,-9,8,-7,11,62,38
1499877245316529,-1,-11,6,-8,0,21,55,2
1499877245316529,-11,-4,5,13,8,-5,-36,-61
1499877245318529,5,36,2,8,-1,-7,-79,-18
1499877245318529,9,25,-25,1,-5,11,46,-59
1499877245322533,-4,15,1,6,18,-6,-55,-10
1499877245322533,0,5,29,24,10,14,45,8
1499877245337529,-12,-17,-17,-49,-10,-1,26,-3
1499877245337529,-13,-10,3,-8,-11,-14,-65,-46
1499877245345531,53,7,-4,-10,-4,-7,8,31
1499877245345531,-18,-2,1,29,7,-1,-78,-41
1499877245354534,11,3,-5,-16,-14,5,48,82
1499877245354534,-17,-14,22,3,28,4,32,11
1499877245367535,-3,-17,2,11,-20,1,32,-4
1499877245367535,0,-14,-21,-49,1,-13,-63,-14
1499877245383537,19,-6,27,32,4,10,51,27
1499877245383537,-1,7,17,30,7,0,-4,25
1499877245384516,-21,-23,11,-61,-8,-9,-56,-19
1499877245384516,0,-13,39,11,-3,12,61,4
1499877245406517,12,-15,-40,44,-11,-6,0,3
1499877245406517,15,12,-12,-34,1,1,16,70
1499877245406517,0,1,3,23,14,-4,-79,-17
1499877245406517,-13,15,-9,-18,-8,-7,25,-19
1499877245428566,-5,-13,22,5,8,14,70,-6
1499877245428566,-5,10,12,25,-15,-3,8,-32
1499877245429520,14,2,-13,-32,6,-11,-57,21
1499877245429520,1,-9,15,7,-11,3,57,16
1499877245443560,-12,15,-4,-20,4,-5,-45,-36
1499877245443560,7,-10,-5,-14,-2,2,-31,60
1499877245444522,7,6,-13,10,8,13,11,33
1499877245444522,-11,-18,-4,3,-4,-2,51,44
1499877245466520,-8,8,1,16,3,-4,-35,-18
1499877245466520,-3,-3,7,0,-2,1,68,-29
1499877245466520,-7,-5,14,21,-19,-16,-47,-12
1499877245466520,4,7,-21,-78,-8,9,34,72
1499877245488590,-2,-14,11,13,5,1,5,19
1499877245488590,3,-19,1,-22,12,-8,-48,3
1499877245489555,-7,2,7,20,-8,2,31,-4
1499877245489555,1,4,17,17,2,-5,-30,-80
1499877245503566,-10,3,8,-23,-12,-2,22,-16
1499877245503566,6,17,-7,10,0,-6,-52,9
1499877245504530,-12,-1,19,-10,11,-1,49,-5
1499877245504530,8,7,-19,4,-3,1,-3,2
1499877245525559,-4,4,17,-2,-8,-13,-114,-26
1499877245525559,9,12,-6,4,6,2,73,22
1499877245526527,-18,-10,24,7,-3,4,26,-69
1499877245526527,8,-1,-4,16,-16,0,6,22
1499877245548570,1,4,-41,-47,23,4,-3,-3
1499877245548570,-34,-16,15,4,-8,-10,-37,-3
1499877245549534,-6,-8,17,-4,-7,-3,-44,-50
1499877245549534,1,-2,24,0,-4,4,59,10
1499877245563552,-10,-7,5,16,-1,-2,11,-21
1499877245563552,-2,-2,-23,-1,-5,-5,-62,11
1499877245564528,3,8,-17,-6,-3,4,44,-25
1499877245564528,-3,-1,-21,3,1,-10,-56,8
1499877245585570,4,-3,-6,24,9,5,16,-8
1499877245585570,16,-12,27,25,-5,0,-17,34
1499877245586544,0,-4,-6,-32,3,-4,-12,35
1499877245586544,-2,3,-7,6,4,-6,-3,-20
1499877245608592,1,-4,6,-10,-1,-3,29,7
1499877245608592,-4,-4,-7,21,0,-5,-42,-13
1499877245609529,-15,-11,-1,-19,-5,8,6,32
1499877245609529,11,21,-35,9,8,15,48,-2
1499877245623604,-3,-23,30,4,4,-2,-1,-1
1499877245623604,-2,-12,7,-1,1,-3,-31,13
1499877245624546,29,21,-19,23,-4,5,53,51
1499877245624546,-5,5,-19,-11,0,-3,-74,4
1499877245645576,-2,0,22,1,-3,6,44,-9
1499877245645576,5,16,-16,-16,-1,-8,-29,24
1499877245646549,1,5,-23,-9,2,-3,43,13
1499877245646549,-1,-2,10,5,-10,-6,-20,-4
1499877245668574,0,2,-20,16,14,-1,-6,-44
1499877245668574,-2,-11,9,-17,-9,-2,-2,-19
1499877245669544,-8,-5,10,-1,-1,-3,-25,-4
1499877245669544,3,-7,8,6,-7,-1,10,3
1499877245683594,3,-4,2,18,11,-2,9,27
1499877245683594,-9,-1,-1,-35,5,2,-21,-47
1499877245684534,2,-6,-12,-22,5,5,33,32
1499877245684534,-8,-18,22,-35,-18,-7,-33,-28
1499877245706546,0,3,-8,3,-1,1,38,30
1499877245706546,7,0,15,1,-2,3,10,36
1499877245706546,-11,-29,-13,21,6,-6,-44,-23
1499877245706546,1,-17,9,-5,1,-1,18,53
1499877245728607,-23,0,6,4,-10,-12,-81,1
1499877245728607,2,-6,9,15,0,8,78,-11
1499877245729538,-4,6,18,6,0,-2,-28,-1
1499877245729538,-3,-1,-6,19,17,-3,-11,2
1499877245743605,3,0,-11,-46,-24,-9,-34,-33
1499877245743605,-6,-5,16,2,-4,2,-45,-38
1499877245744542,-10,0,20,-1,-11,8,95,-39
1499877245744542,2,5,3,5,24,-5,-11,-22
1499877245766548,4,5,-6,16,-1,0,-13,0
1499877245766548,-10,-16,14,-15,-7,3,19,-8
1499877245766548,-2,-2,-8,-20,-7,-8,-66,-15
1499877245766548,14,3,-12,1,2,3,35,24
1499877245788613,-1,-5,13,0,-10,11,55,-27
1499877245788613,0,2,0,16,18,-2,-16,-19
1499877245789540,-4,8,-10,-2,4,0,0,0
1499877245789540,-13,0,12,-47,-18,-9,-25,-65
1499877245803590,9,4,-21,-9,-6,1,-30,44
1499877245803590,7,-7,-6,8,-25,-3,15,28
1499877245804540,7,-4,12,24,20,3,-4,-20
1499877245804540,-13,1,16,-4,1,-3,-36,-12
1499877245826554,2,-4,3,-5,0,0,7,3
1499877245826554,-8,3,12,-3,-8,0,12,-66
1499877245826554,6,3,-1,11,-7,-6,-45,25
1499877245826554,-1,-4,-8,16,-2,6,15,8
1499877245848582,2,6,8,-4,3,-4,23,33
1499877245848582,0,7,4,-6,-4,-6,17,-56
1499877245849543,-5,7,-17,11,6,2,-16,-12
1499877245849543,-1,1,-8,9,9,6,2,28
1499877245863583,-12,7,2,10,-3,-2,-16,19
1499877245863583,3,12,0,-11,-11,-6,-1,24
1499877245864545,1,-4,1,-2,-10,-5,9,31
1499877245864545,-12,-3,28,18,2,-5,-41,-14
1499877245886555,5,-3,-11,-9,-10,-1,-10,7
1499877245886555,-13,-8,-16,-17,0,-3,32,0
1499877245886555,-8,-6,23,10,5,3,-29,-26
1499877245886555,0,3,-12,-14,-9,-12,-50,-3
1499877245908613,9,9,15,6,6,14,59,2
1499877245908613,-2,2,20,12,2,-8,-15,-5
1499877245909547,14,3,-12,-4,-19,-4,-17,18
1499877245909547,5,3,-14,-1,1,0,21,22
1499877245922587,5,-8,-3,2,8,-1,18,49
1499877245922587,20,-1,-6,2,9,6,3,51
1499877245931573,-6,-2,-5,-3,1,-5,-38,-16
1499877245931573,3,-5,31,5,-4,14,76,-3
1499877245946557,-7,-6,-7,-13,-5,-13,-39,-23
1499877245946557,1,-3,11,-4,4,6,30,-15
1499877245946557,-4,-5,-9,5,6,-4,-4,2
1499877245946557,-1,6,-8,-6,-11,-2,-28,-27
1499877245968599,-3,-21,11,12,6,1,11,-16
1499877245968599,-17,-4,-1,-3,6,0,30,-25
1499877245969562,3,4,25,-9,-7,0,4,24
1499877245969562,-1,-1,-8,3,0,-4,11,-6
1499877245982583,2,8,-5,7,-15,-5,0,4
1499877245982583,-5,-5,7,-6,13,0,-53,-9
1499877245991552,10,-1,-10,-5,0,3,45,60
1499877245991552,-1,-8,27,-11,-3,2,16,-2
1499877246005584,-5,-2,13,-2,2,-8,-6,-13
1499877246005584,-1,-1,3,11,-13,-7,-8,-15
1499877246006551,-2,2,-14,7,-2,4,13,29
1499877246006551,-2,1,-17,-17,-1,-1,26,-16
1499877246028596,-5,2,4,5,9,1,0,-9
1499877246028596,-13,-2,22,-31,-11,-4,-5,-14
1499877246029564,2,3,15,7,1,-2,-22,-9
1499877246029564,0,11,-26,14,-2,-2,-18,16
1499877246042590,-2,-4,35,7,10,6,-28,-8
1499877246042590,6,15,3,14,9,0,-1,8
1499877246051577,-6,-4,4,-21,-12,-10,3,-29
1499877246051577,-1,-2,-4,-3,-8,-10,-16,8
1499877246065597,-1,-3,-4,-9,-5,5,15,-6
1499877246065597,1,0,-9,12,8,4,-21,6
1499877246066563,-5,-7,7,-5,4,0,17,-10
1499877246066563,-5,0,-6,0,3,-4,-6,-27
1499877246088632,1,4,-9,9,-6,-4,-30,-2
1499877246088632,-6,-6,12,-16,-11,-1,31,-17
1499877246089557,-3,0,-12,1,-1,0,-12,-11
1499877246089557,7,-2,-6,4,3,-1,-10,52
1499877246102596,-12,-3,23,-12,-7,1,35,-28
1499877246102596,9,-2,-10,-2,-1,-5,-11,38
1499877246111584,0,-1,1,13,1,-2,-22,8
1499877246111584,-2,-2,-6,-12,3,2,10,0
1499877246125602,16,5,-10,-13,-21,-6,-42,2
1499877246125602,8,3,-17,-3,15,11,37,54
1499877246126558,-4,3,13,7,-1,0,-4,-15
1499877246126558,-5,-7,19,7,1,-1,8,-5
1499877246148602,15,2,8,-3,-6,-4,-35,11
1499877246148602,-1,-5,-3,-8,-7,-6,-35,-14
1499877246149593,1,14,-19,2,-7,-2,45,-8
1499877246149593,2,2,-15,-1,4,4,3,1
1499877246162569,-8,-4,6,-9,5,-1,-20,14
1499877246162569,-1,-1,9,30,6,-3,-11,-12
1499877246171583,-3,-6,-7,-27,-9,-10,7,15
1499877246171583,-6,-5,4,-2,-2,-6,-57,-38
1499877246185605,-4,12,-16,12,2,10,76,-11
1499877246185605,2,0,5,-10,-13,1,-18,7
1499877246186561,4,-6,9,13,24,2,-18,-12
1499877246186561,-1,5,10,2,0,0,6,-10
1499877246208612,-11,-12,10,-4,7,-9,-23,-27
1499877246208612,0,3,9,6,-13,4,29,-2
1499877246209565,2,-2,-3,-6,-8,-3,19,9
1499877246209565,3,4,-2,-8,-1,1,15,6
1499877246222608,2,1,-3,0,-2,-3,8,2
1499877246222608,-6,-9,25,10,-3,-3,-13,-13
1499877246230608,-6,-4,-20,-23,2,0,-9,3
1499877246230608,9,1,-29,-3,0,0,1,5
1499877246245632,-8,11,5,0,-5,-9,-12,3
1499877246245632,3,-1,-14,-7,-4,-7,-2,48
1499877246246565,-6,-14,-6,7,-4,2,1,-32
1499877246246565,2,4,17,14,15,2,2,12
1499877246268609,4,-1,1,-5,1,4,4,-18
1499877246268609,-8,-6,21,0,1,-3,-29,-13
1499877246269593,-4,3,18,-8,-9,-8,-18,-12
