timestamp,x,y,z
1499877213995698,4.125,1.125,1.8125
1499877214010700,2.3125,0.5,1.75
1499877214034702,6.0625,1.625,1.6875
1499877214055704,12.5,3.5,0
1499877214070701,12.875,3.8125,-1.5
1499877214093719,8.4375,3.8125,-0.6875
1499877214116706,-3.375,8.25,-1.375
1499877214171713,-9.75,15.1875,-0.9375
1499877214173747,-8.4375,20.3125,-0.5
1499877214174709,-8.75,33.25,-2.9375
1499877214191728,-30.9375,43.75,-7.625
1499877214207749,-54.9375,36.875,-6.25
1499877214229750,-77.6875,17.125,6.25
1499877214250751,-58.9375,9.4375,20.125
1499877214298714,-17,9.0625,26.625
1499877214299715,-2.3125,14.375,14.9375
1499877214311748,-36.6875,14.75,2.25
1499877214325735,-71,11.75,0
1499877214348736,-49.4375,7.625,6.625
1499877214372719,-15.3125,7.1875,1.9375
1499877214396726,-13.5625,8.4375,-11.25
1499877214416753,-18.1875,6.4375,-16.4375
1499877214432723,-1.4375,6,-10.625
1499877214455726,5.125,3.625,-6.4375
1499877214476772,-3.125,2.5625,-2.625
1499877214492729,0.125,2.5,-2.0625
1499877214515733,4.625,3.625,-5.375
1499877214529764,1.125,3.375,-8.25
1499877214552732,-0.25,3.3125,-10
1499877214575738,1.625,3.375,-8.0625
1499877214589769,-0.6875,2.625,-5.0625
1499877214620737,-2.5625,2.375,-5.125
1499877214635738,-2.875,3.0625,-5.6875
1499877214656776,-3.5,3.8125,-6
1499877214672739,-5.625,2.6875,-3.75
1499877214695742,-0.9375,2.3125,-1.625
1499877214716776,-0.6875,1.5,-0.75
1499877214732742,-4.75,2.1875,-0.5625
1499877214762745,-8.25,3.0625,-2.3125
1499877214776777,-13.0625,3.5,-1.6875
1499877214792747,-12.9375,3.4375,0.8125
1499877214815750,-10.6875,3.25,2.3125
1499877214836775,-6.125,3.3125,3.5
1499877214852760,-3.625,3,2.875
1499877214875753,-0.125,2.75,2.25
1499877214896776,3.1875,1.8125,0.4375
1499877214912758,2,2.4375,-0.6875
1499877214935755,0.3125,3.5,-0.75
1499877214956801,0.5625,3.4375,-0.875
1499877214972757,-0.75,3.125,-0.6875
1499877214995758,-2.5625,2.625,-1
1499877215016796,-2.75,3.125,-1.8125
1499877215032769,-1.375,2.9375,-2.625
1499877215055762,-2.25,1.5625,-1.4375
1499877215077789,-2.875,1.375,-1.75
1499877215092764,-4.6875,1,-1.1875
1499877215115765,-16.875,-3,-1.9375
1499877215137766,-38.625,-11.875,1.3125
1499877215151823,-42.4375,-12.5625,8.9375
1499877215175768,-18.25,-7.875,7.9375
1499877215197779,-3.8125,-5,2.25
1499877215211799,-5.4375,-3.5625,0.5
1499877215235773,-4.5,-3.0625,0.9375
1499877215257805,3.0625,-1.125,0.0625
1499877215280775,1.8125,-0.375,-1.25
1499877215301799,-2.875,0.5,-1.5
1499877215317800,-0.6875,1.4375,-0.5
1499877215340779,2.25,1.25,-0.6875
1499877215361797,2.9375,1.4375,-0.625
1499877215377781,2.0625,1.4375,-1.8125
1499877215400824,4.5625,1.25,-1.6875
1499877215421824,5.625,1.1875,-1.875
1499877215437817,3.5,1.5,-2.25
1499877215460786,2.3125,1.9375,-2.875
1499877215481796,4.9375,2.875,-3.25
1499877215497818,3.3125,2.3125,-2.75
1499877215520789,2.4375,2.5,-2.0625
1499877215542796,4.625,2.5625,-2.8125
1499877215557806,5.8125,1.75,-3.3125
1499877215580792,5.375,1.625,-3.875
1499877215602793,5.125,2.125,-3.625
1499877215617821,4.0625,1.25,-1.8125
1499877215640796,4.4375,0.9375,-1
1499877215662797,4.375,-0.0625,-0.625
1499877215677807,5.625,-0.9375,-0.625
1499877215700800,5.125,-1.4375,-1.3125
1499877215722802,4,-0.6875,-0.5625
1499877215738801,2.75,0.25,0.8125
1499877215760808,3.1875,-0.3125,0.25
1499877215782804,3.5625,-0.125,-0.4375
1499877215796815,4.1875,0.25,-0.0625
1499877215820843,4.0625,1.375,0
1499877215842817,3.875,1.1875,-0.0625
1499877215856818,4.5625,0.5,0.3125
1499877215880812,3.4375,0.3125,0.875
1499877215902811,1.875,0.8125,1.125
1499877215916822,1.3125,1.375,0.5625
1499877215940812,1.125,1.5,-0.125
1499877215962814,3.375,0.9375,0.5625
1499877215976825,2.5625,0.0625,1.25
1499877216000822,2.8125,-0.25,0.75
1499877216022818,0.8125,0.3125,0.25
1499877216043865,0.5,-0.125,-0.4375
1499877216060822,-0.1875,0.4375,-0.6875
1499877216082853,-1.125,0.8125,-0.75
1499877216103893,-1,1.1875,0.0625
1499877216120825,1.375,0.5625,0.125
1499877216142835,0.75,0.25,-0.125
1499877216163827,0,0.875,-0.375
1499877216180825,0.3125,0.9375,-0.5625
1499877216202829,-0.625,0.6875,-0.1875
1499877216223901,-0.5625,0.6875,-0.25
1499877216240839,-3.375,0,0.25
1499877216262842,-6.3125,-0.25,-0.5625
1499877216283881,-6.625,0.1875,-0.9375
1499877216300835,-6.9375,0,0.125
1499877216322845,-6.5,-0.5,1.9375
1499877216343877,-2.5,-0.25,2.5625
1499877216359853,-0.875,-1.4375,0.875
1499877216382863,-3.0625,-2.0625,-0.1875
1499877216403848,-2.0625,-1.9375,-0.25
1499877216419918,-2.0625,-1.3125,0.75
1499877216442855,-2.875,-1.4375,1.0625
1499877216463854,-3.0625,-1.875,1.8125
1499877216479855,-1.8125,-1.125,1.1875
1499877216502845,-0.3125,-0.1875,0.6875
1499877216525848,0.0625,-0.125,1.1875
1499877216540847,0.6875,0.0625,0.75
1499877216562848,3,0.25,0.75
1499877216585854,3.625,0.4375,0.625
1499877216600851,2.3125,0.5625,0.75
1499877216622878,0.6875,1.375,0.75
1499877216645855,-0.5,1.625,0.4375
1499877216659855,-0.0625,2.1875,-0.3125
1499877216682864,-0.6875,2.375,-0.0625
1499877216705857,-1.5625,2.75,1.0625
1499877216719870,-2.875,2.9375,-0.25
1499877216742860,-0.75,2.75,-1
1499877216765861,2.25,2.9375,-0.8125
1499877216779870,2.1875,2.4375,-0.25
1499877216809928,0.0625,2.5,0.5625
1499877216824930,0.8125,2.1875,0.3125
1499877216839865,2.9375,1.875,-0.6875
1499877216862878,3.25,1.0625,-0.625
1499877216884920,2.4375,0.6875,0.25
1499877216899879,0.0625,0.5,-0.25
1499877216906881,0.3125,0.75,-0.1875
1499877216927869,2.1875,0.8125,-0.6875
1499877216950944,2.5625,0.5625,-0.75
1499877216966872,1.9375,0.125,-1.0625
1499877216987891,0.3125,-0.375,-1.3125
1499877217010942,0.4375,0.1875,-1.4375
1499877217026887,0.0625,-0.1875,-0.9375
1499877217047908,0,-0.375,-0.4375
1499877217070917,0,0.5625,-0.5
1499877217086890,0.8125,0.9375,-0.3125
1499877217115880,0.5,0.6875,-0.1875
1499877217130916,-0.5,0.5625,0.25
1499877217148883,0.1875,-0.1875,1
1499877217167957,2.8125,0.25,0.375
1499877217190927,3.5,0.5,-0.6875
1499877217208898,2.6875,-0.3125,-0.875
1499877217227950,3.6875,-0.375,-0.6875
1499877217250902,2.3125,-0.375,-0.6875
1499877217268890,0,-0.3125,-0.875
1499877217287964,-0.25,-0.4375,-1.9375
1499877217310902,2.4375,-0.375,-1.5
1499877217328897,3.5625,-0.375,-1.4375
1499877217347930,2,-0.4375,-1
1499877217370899,0.5625,-0.0625,-1.6875
1499877217388910,1.1875,0.1875,-1.3125
1499877217407966,0.75,-0.3125,-1.375
1499877217431901,0.9375,0.125,-0.875
1499877217452910,-0.125,0.3125,-0.5625
1499877217467964,-0.625,0.3125,-0.875
1499877217490935,0.375,0.1875,-0.9375
1499877217512942,1.0625,-0.125,-0.375
1499877217527964,1,-0.625,-0.125
1499877217550947,2.1875,-0.0625,-0.4375
1499877217572946,1.25,0.0625,-0.6875
1499877217587947,1.5,-0.25,-1.375
1499877217610944,0.25,-0.1875,-1.1875
1499877217632949,-0.5625,-0.125,-1.375
1499877217647925,-0.125,-0.3125,-1.25
1499877217670952,1.6875,-0.5625,-0.875
1499877217692924,2,0.125,-0.6875
1499877217707975,1.25,0.4375,-0.75
1499877217730950,0.875,0.1875,0
1499877217752959,1.5,-0.25,0.6875
1499877217767971,1.3125,-0.6875,0.6875
1499877217790963,2.0625,-0.875,0.625
1499877217812960,4.3125,-0.875,0.3125
1499877217827923,5.875,-0.5,-0.1875
1499877217850967,3.5625,-0.8125,-0.3125
1499877217872965,1.3125,-1.125,-1.125
1499877217887971,0.375,-0.1875,-1.3125
1499877217910928,1.8125,0.1875,-1.375
1499877217932930,0.8125,0.25,-1.125
1499877217947947,-0.25,-0.1875,-0.875
1499877217970945,-0.125,-0.375,-0.375
1499877217992970,0.4375,-0.1875,-0.75
1499877218007975,1.3125,-0.0625,-0.625
1499877218030935,2.9375,0.0625,-0.3125
1499877218052954,2.5625,0.3125,0.1875
1499877218069946,0.6875,-0.25,0.3125
1499877218090984,-0.6875,-0.9375,0.5
1499877218112978,1.8125,-0.75,-0.1875
1499877218129949,4.0625,-0.1875,-0.875
1499877218151011,2.6875,-0.5,-0.4375
1499877218172981,1.3125,-0.8125,-0.125
1499877218189944,0.5625,-1.0625,-0.25
1499877218211010,0.6875,-0.75,-1.3125
1499877218232948,1.125,-1,-1.5625
1499877218249946,0.8125,-1.125,-1.5625
1499877218271018,1,-1.4375,-1.375
1499877218292951,1,-1.1875,-1.6875
1499877218309986,-1,-1.4375,-1
1499877218330987,-0.3125,-2.125,-0.75
1499877218352992,0.75,-2.25,-0.4375
1499877218370986,0.875,-1.6875,-0.6875
1499877218391008,-1.1875,-1.5,-0.5625
1499877218412996,-2.8125,-1.9375,-0.5625
1499877218430957,-1.1875,-2.375,-0.3125
1499877218450966,1.25,-1.75,-0.125
1499877218472998,1.3125,-2.1875,-0.375
1499877218490960,0.875,-3.0625,-0.25
1499877218511033,-0.1875,-2.5,-1.1875
1499877218533001,0,-2.125,-1.0625
1499877218550971,0.75,-2.1875,-0.5625
1499877218570990,1.6875,-2.25,-0.3125
1499877218593009,2.3125,-2.5,0
1499877218610966,1.75,-2.8125,1.4375
1499877218631010,0.25,-3.375,2.5625
1499877218652982,1.75,-3.0625,2.5625
1499877218670970,1.9375,-3.5625,2.875
1499877218691041,1.75,-4.8125,3.375
1499877218712985,3,-5.3125,3.9375
1499877218730977,1.25,-5.8125,1.9375
1499877218751052,1.625,-7,-0.6875
1499877218773014,3.4375,-8.1875,-2.8125
1499877218790989,4.5,-8.125,-2.8125
1499877218811022,3.625,-7.9375,-2.1875
1499877218832980,2.0625,-8.5625,-3.6875
1499877218850986,0.5625,-8.1875,-5.0625
1499877218871029,0.375,-7.75,-4.75
1499877218893021,-0.0625,-6.9375,-4.0625
1499877218910984,-0.625,-6.75,-3.6875
1499877218932025,-1.4375,-5.9375,-3.6875
1499877218952987,-1.125,-5.1875,-3.0625
1499877218970989,-0.125,-4.875,-2.1875
1499877218992031,0.3125,-4.375,-1.75
1499877219013030,0.75,-3.75,-1.375
1499877219031024,1.1875,-3.6875,-0.75
1499877219052020,1.5625,-3.8125,-0.6875
1499877219073034,2.4375,-3.625,-0.8125
