timestamp,x,y,z,w
1499877200157898,-0.454102,-0.116638,-0.315308,0.825134
1499877200180900,-0.453857,-0.116455,-0.315491,0.825195
1499877200195959,-0.453796,-0.116211,-0.315613,0.825195
1499877200218911,-0.453796,-0.116211,-0.315613,0.825195
1499877200241924,-0.454102,-0.115845,-0.315674,0.825073
1499877200256923,-0.454102,-0.115845,-0.315613,0.825073
1499877200278930,-0.45459,-0.115662,-0.31543,0.82489
1499877200301928,-0.454956,-0.115112,-0.315063,0.82489
1499877200355970,-0.454346,-0.114014,-0.316467,0.82489
1499877200356929,-0.451843,-0.112976,-0.320068,0.825012
1499877200357929,-0.450439,-0.110474,-0.324524,0.824402
1499877200377952,-0.451904,-0.106445,-0.328369,0.822571
1499877200398966,-0.454285,-0.100708,-0.330994,0.820923
1499877200413917,-0.457947,-0.0959473,-0.333069,0.818665
1499877200436934,-0.465027,-0.0917358,-0.331726,0.815674
1499877200465915,-0.474182,-0.0886841,-0.328247,0.812134
1499877200477915,-0.48291,-0.0878296,-0.323975,0.808777
1499877200496922,-0.485046,-0.0888062,-0.321655,0.808289
1499877200518971,-0.482666,-0.09021,-0.324707,0.808411
1499877200532960,-0.485352,-0.0899048,-0.328552,0.805237
1499877200555941,-0.490967,-0.0887451,-0.328918,0.801819
1499877200577986,-0.492249,-0.0888062,-0.326843,0.80188
1499877200592965,-0.489319,-0.090271,-0.325684,0.804016
1499877200615990,-0.487122,-0.0915527,-0.326599,0.80481
1499877200637988,-0.487549,-0.0914917,-0.328247,0.803833
1499877200653965,-0.488525,-0.0908203,-0.329102,0.802979
1499877200675988,-0.488037,-0.0905151,-0.328735,0.803467
1499877200697981,-0.487122,-0.0899658,-0.327881,0.804443
1499877200712959,-0.485535,-0.0899658,-0.327881,0.805359
1499877200735999,-0.484131,-0.0899048,-0.328613,0.805969
1499877200758935,-0.483215,-0.0894165,-0.329346,0.806274
1499877200773973,-0.482483,-0.0888062,-0.329834,0.806519
1499877200796009,-0.481567,-0.0882568,-0.330383,0.806946
1499877200817979,-0.480225,-0.0880127,-0.331177,0.807434
1499877200832977,-0.479309,-0.0875854,-0.331787,0.8078
1499877200855984,-0.478699,-0.0869751,-0.332214,0.808044
1499877200878005,-0.478088,-0.0863037,-0.332336,0.808411
1499877200892976,-0.477478,-0.0856934,-0.332336,0.808838
1499877200915986,-0.477051,-0.0853882,-0.332397,0.809143
1499877200938015,-0.476929,-0.0847168,-0.332275,0.809265
1499877200953965,-0.476379,-0.0844116,-0.332031,0.809753
1499877200975990,-0.475342,-0.0842896,-0.332092,0.810364
1499877200998983,-0.473816,-0.0842896,-0.332581,0.811035
1499877201012963,-0.473267,-0.0842896,-0.332703,0.81134
1499877201035984,-0.473572,-0.0838013,-0.332458,0.811279
1499877201058977,-0.473206,-0.0834351,-0.332336,0.811584
1499877201072993,-0.472229,-0.083374,-0.332642,0.812012
1499877201096025,-0.471802,-0.0834351,-0.333069,0.812073
1499877201118993,-0.472168,-0.0834351,-0.332947,0.811951
1499877201133958,-0.472534,-0.0836792,-0.332764,0.811768
