timestamp,roll,pitch,yaw
1499877200157898,-0.878527,-0.499342,-0.491602
1499877200180900,-0.877864,-0.499028,-0.492246
1499877200195959,-0.877686,-0.498651,-0.492707
1499877200218911,-0.877686,-0.498651,-0.492707
1499877200241924,-0.878466,-0.498213,-0.492943
1499877200256923,-0.878476,-0.49815,-0.4928
1499877200278930,-0.879758,-0.497919,-0.492265
1499877200301928,-0.88087,-0.496772,-0.491691
1499877200355970,-0.878996,-0.495724,-0.495834
1499877200356929,-0.871585,-0.495708,-0.505586
1499877200357929,-0.866766,-0.494403,-0.517601
1499877200377952,-0.869418,-0.491445,-0.527771
1499877200398966,-0.875217,-0.484852,-0.536135
1499877200413917,-0.88422,-0.480421,-0.542
1499877200436934,-0.902677,-0.475942,-0.538481
1499877200465915,-0.926766,-0.472759,-0.528659
1499877200477915,-0.949757,-0.472339,-0.515792
1499877200496922,-0.955655,-0.473043,-0.509058
1499877200518971,-0.948514,-0.477211,-0.515509
1499877200532960,-0.953687,-0.482185,-0.522116
1499877200555941,-0.967581,-0.483963,-0.520656
1499877200577986,-0.97151,-0.482731,-0.515638
1499877200592965,-0.964502,-0.482376,-0.51373
1499877200615990,-0.958528,-0.484258,-0.515773
1499877200637988,-0.958936,-0.486077,-0.518925
1499877200653965,-0.961138,-0.48635,-0.520684
1499877200675988,-0.960125,-0.485128,-0.520468
1499877200697981,-0.958287,-0.482709,-0.519695
1499877200712959,-0.954357,-0.481721,-0.520563
1499877200735999,-0.950681,-0.481495,-0.522942
1499877200758935,-0.948245,-0.480788,-0.525359
1499877200773973,-0.946336,-0.479715,-0.527227
1499877200796009,-0.944018,-0.478717,-0.529339
1499877200817979,-0.940476,-0.478229,-0.531905
1499877200832977,-0.93811,-0.4775,-0.534027
1499877200855984,-0.936575,-0.476442,-0.535725
1499877200878005,-0.935165,-0.474968,-0.536834
1499877200892976,-0.933805,-0.473485,-0.537652
1499877200915986,-0.932836,-0.472735,-0.538282
1499877200938015,-0.932678,-0.471317,-0.538582
1499877200953965,-0.931521,-0.470185,-0.538637
1499877200975990,-0.929018,-0.469371,-0.539426
1499877200998983,-0.925129,-0.46888,-0.541238
1499877201012963,-0.923778,-0.468658,-0.541806
1499877201035984,-0.92469,-0.467727,-0.541498
1499877201058977,-0.923933,-0.466716,-0.54173
1499877201072993,-0.921461,-0.466281,-0.542912
1499877201096025,-0.920253,-0.466536,-0.54397
1499877201118993,-0.921208,-0.466658,-0.54355
1499877201133958,-0.922094,-0.467147,-0.542774
1499877201155957,-0.922117,-0.467964,-0.542709
1499877201177967,-0.921185,-0.46854,-0.543951
1499877201193976,-0.920591,-0.469382,-0.545108
1499877201215994,-0.9206,-0.469828,-0.545649
1499877201238030,-0.922256,-0.47004,-0.545393
1499877201253007,-0.924075,-0.469907,-0.545404
1499877201276013,-0.925137,-0.469822,-0.545823
1499877201298037,-0.925404,-0.469799,-0.546097
1499877201313007,-0.925557,-0.469565,-0.546322
1499877201336012,-0.925557,-0.469565,-0.546322
1499877201358046,-0.925557,-0.469565,-0.546322
1499877201372991,-0.926898,-0.468816,-0.546049
1499877201396014,-0.928478,-0.467792,-0.545939
1499877201418039,-0.928534,-0.467128,-0.546203
1499877201433018,-0.929437,-0.46633,-0.546184
1499877201456010,-0.929266,-0.466284,-0.546193
1499877201478023,-0.92934,-0.465898,-0.546222
1499877201495978,-0.92945,-0.465116,-0.546241
1499877201516043,-0.929166,-0.46423,-0.546406
1499877201538045,-0.928222,-0.463393,-0.546558
1499877201555997,-0.926667,-0.462508,-0.546782
1499877201576052,-0.924646,-0.461904,-0.54712
1499877201598028,-0.923027,-0.461312,-0.547685
1499877201615985,-0.922348,-0.460536,-0.548579
1499877201636997,-0.921652,-0.459527,-0.549521
1499877201658055,-0.920367,-0.458701,-0.550484
1499877201675989,-0.919386,-0.457936,-0.551062
1499877201696988,-0.917528,-0.457144,-0.551435
1499877201718065,-0.915921,-0.456551,-0.551995
1499877201735993,-0.916025,-0.455898,-0.552293
1499877201757001,-0.91627,-0.455169,-0.552587
1499877201778038,-0.915342,-0.454334,-0.552733
1499877201795995,-0.914202,-0.453895,-0.552714
1499877201817007,-0.913522,-0.453647,-0.552771
1499877201838065,-0.9135,-0.452942,-0.552789
1499877201856006,-0.914071,-0.451892,-0.552014
1499877201877013,-0.912966,-0.45099,-0.55084
1499877201898068,-0.911565,-0.4504,-0.549447
1499877201916002,-0.910626,-0.449595,-0.548081
1499877201939004,-0.910956,-0.449212,-0.546873
1499877201958064,-0.912011,-0.448601,-0.546293
1499877201976006,-0.912028,-0.448427,-0.546195
1499877201999017,-0.911201,-0.448353,-0.545886
1499877202018056,-0.911195,-0.448416,-0.546027
1499877202037009,-0.911982,-0.448366,-0.545343
1499877202059010,-0.912828,-0.448656,-0.545277
1499877202078070,-0.913125,-0.448735,-0.545221
1499877202096012,-0.912035,-0.449174,-0.544992
1499877202119025,-0.91093,-0.449773,-0.544536
1499877202138078,-0.911005,-0.450361,-0.544273
1499877202156016,-0.911763,-0.450725,-0.544922
1499877202179049,-0.912454,-0.450828,-0.545418
1499877202198066,-0.912465,-0.450717,-0.545461
1499877202216021,-0.912336,-0.450683,-0.545509
1499877202239021,-0.912336,-0.450683,-0.545509
1499877202258088,-0.913041,-0.45066,-0.545723
1499877202276045,-0.91365,-0.45066,-0.545838
1499877202299050,-0.913661,-0.45055,-0.545881
1499877202318026,-0.913661,-0.45055,-0.545881
1499877202336036,-0.914553,-0.449846,-0.545495
1499877202359036,-0.915435,-0.449253,-0.545066
1499877202378097,-0.915672,-0.448454,-0.544223
1499877202396031,-0.914766,-0.447823,-0.543669
1499877202419039,-0.915054,-0.447461,-0.543076
1499877202438099,-0.915891,-0.447309,-0.542475
1499877202456032,-0.916498,-0.447339,-0.542082
1499877202479043,-0.916622,-0.446885,-0.541684
1499877202498095,-0.9171,-0.446881,-0.541338
1499877202516037,-0.918092,-0.446495,-0.540963
1499877202539047,-0.918889,-0.446348,-0.54065
1499877202560053,-0.919552,-0.446214,-0.5402
1499877202576053,-0.920625,-0.445814,-0.539253
1499877202599063,-0.920729,-0.445563,-0.538444
1499877202620042,-0.921093,-0.445785,-0.537587
1499877202636044,-0.921446,-0.445713,-0.536641
1499877202659085,-0.920982,-0.445426,-0.535937
1499877202680046,-0.921147,-0.444948,-0.534931
1499877202696051,-0.921896,-0.444753,-0.534094
1499877202723051,-0.921961,-0.444492,-0.533249
1499877202740057,-0.922124,-0.444031,-0.532569
1499877202756049,-0.921634,-0.443595,-0.53238
1499877202779080,-0.921718,-0.44313,-0.531948
1499877202800056,-0.922445,-0.44272,-0.531488
1499877202816063,-0.922392,-0.442285,-0.531243
1499877202839074,-0.92153,-0.442157,-0.531079
1499877202860056,-0.91995,-0.442347,-0.531742
1499877202884060,-0.919108,-0.442566,-0.532478
1499877202899068,-0.918307,-0.442778,-0.532928
1499877202921060,-0.917152,-0.443108,-0.532985
1499877202936061,-0.915972,-0.443692,-0.533602
1499877202959101,-0.916017,-0.44474,-0.534479
1499877202981073,-0.915529,-0.445406,-0.53527
1499877203001104,-0.914832,-0.44592,-0.535405
1499877203019076,-0.914309,-0.446415,-0.535391
1499877203041066,-0.914339,-0.447071,-0.535552
1499877203061110,-0.914956,-0.44754,-0.535694
1499877203079080,-0.915046,-0.447985,-0.535981
1499877203101071,-0.914379,-0.448167,-0.536249
1499877203121137,-0.91402,-0.448316,-0.536504
1499877203138082,-0.914457,-0.448316,-0.536444
1499877203160072,-0.914467,-0.448206,-0.536488
1499877203189116,-0.913289,-0.448221,-0.536295
1499877203198091,-0.911689,-0.448079,-0.536391
1499877203220087,-0.912209,-0.448069,-0.535758
1499877203242094,-0.912858,-0.448093,-0.535079
1499877203258079,-0.912964,-0.447845,-0.534269
1499877203280082,-0.912948,-0.447501,-0.533367
1499877203301144,-0.913277,-0.447135,-0.532491
1499877203318083,-0.913994,-0.446868,-0.531473
1499877203340083,-0.914295,-0.446379,-0.530604
1499877203361101,-0.914221,-0.445665,-0.529596
1499877203378087,-0.91415,-0.444903,-0.528773
1499877203400087,-0.914276,-0.444435,-0.528054
1499877203421135,-0.914931,-0.444361,-0.527744
1499877203438105,-0.914931,-0.444361,-0.527744
1499877203460102,-0.913946,-0.444738,-0.527795
1499877203481158,-0.912397,-0.445084,-0.527952
1499877203498095,-0.911562,-0.445727,-0.527908
1499877203520109,-0.911394,-0.445684,-0.527917
1499877203541155,-0.91137,-0.446469,-0.528643
1499877203558096,-0.911476,-0.447288,-0.529322
1499877203580108,-0.910981,-0.448049,-0.529748
1499877203601112,-0.909596,-0.449035,-0.530208
1499877203618100,-0.908924,-0.449282,-0.530618
1499877203640119,-0.9091,-0.449763,-0.531143
1499877203661146,-0.909259,-0.449964,-0.531901
1499877203678103,-0.909325,-0.450191,-0.532561
1499877203700116,-0.909325,-0.450191,-0.532561
1499877203721127,-0.909094,-0.449839,-0.532602
1499877203738107,-0.908572,-0.449348,-0.532559
1499877203760120,-0.908572,-0.449348,-0.532559
1499877203781183,-0.910039,-0.448951,-0.531833
1499877203798120,-0.911018,-0.448122,-0.530919
1499877203820136,-0.911081,-0.447347,-0.53023
1499877203843115,-0.911412,-0.446526,-0.529491
1499877203858114,-0.911606,-0.445736,-0.528939
1499877203880124,-0.912759,-0.444887,-0.527882
1499877203903117,-0.913382,-0.44419,-0.526906
1499877203918151,-0.913078,-0.443629,-0.526613
1499877203940133,-0.912782,-0.443004,-0.526181
1499877203963128,-0.912711,-0.442825,-0.525341
1499877203978120,-0.912595,-0.442606,-0.523978
1499877204000133,-0.912178,-0.442407,-0.522306
1499877204023138,-0.910905,-0.442057,-0.520979
1499877204037151,-0.909748,-0.441959,-0.520509
1499877204060136,-0.910707,-0.441848,-0.520187
1499877204083128,-0.912045,-0.441349,-0.519379
1499877204097163,-0.912332,-0.440988,-0.518794
1499877204120155,-0.911492,-0.440697,-0.518538
1499877204143131,-0.911364,-0.440664,-0.518585
1499877204157153,-0.911462,-0.440541,-0.519049
1499877204180134,-0.91068,-0.440585,-0.519404
1499877204203136,-0.909661,-0.440376,-0.519436
1499877204217134,-0.909828,-0.440419,-0.519427
1499877204240161,-0.908963,-0.439923,-0.519864
1499877204263139,-0.908194,-0.439807,-0.520446
1499877204277145,-0.908531,-0.43939,-0.520748
1499877204300164,-0.908618,-0.438845,-0.521003
1499877204323143,-0.908043,-0.438521,-0.521019
1499877204344207,-0.90761,-0.438525,-0.521078
1499877204360163,-0.90761,-0.438525,-0.521078
1499877204383146,-0.907886,-0.438333,-0.521576
1499877204404206,-0.90821,-0.438076,-0.521652
1499877204420172,-0.908586,-0.437704,-0.521487
1499877204443154,-0.908586,-0.437704,-0.521487
1499877204464194,-0.908586,-0.437704,-0.521487
1499877204480160,-0.909363,-0.437675,-0.521455
1499877204503151,-0.910186,-0.437175,-0.520955
1499877204524185,-0.909993,-0.43687,-0.52053
1499877204540179,-0.909402,-0.437208,-0.519998
1499877204563165,-0.909402,-0.437208,-0.519998
1499877204584218,-0.909562,-0.437893,-0.520109
1499877204600180,-0.909707,-0.438206,-0.51983
1499877204623158,-0.908914,-0.438409,-0.519957
1499877204644209,-0.908747,-0.438366,-0.519967
1499877204660178,-0.908747,-0.438366,-0.519967
1499877204683162,-0.908747,-0.438366,-0.519967
1499877204704232,-0.908756,-0.438255,-0.52001
1499877204720179,-0.908795,-0.438265,-0.520048
1499877204743175,-0.908371,-0.438158,-0.520149
1499877204764214,-0.907794,-0.437883,-0.519983
1499877204780168,-0.907431,-0.43755,-0.519888
1499877204803169,-0.907698,-0.436959,-0.519353
1499877204825204,-0.908391,-0.436879,-0.518762
1499877204840200,-0.908401,-0.436768,-0.518805
1499877204863174,-0.908407,-0.436706,-0.518667
1499877204885206,-0.908407,-0.436706,-0.518667
1499877204900187,-0.908651,-0.43635,-0.518366
1499877204923175,-0.908818,-0.436392,-0.518357
1499877204947205,-0.908401,-0.436223,-0.51832
1499877204960178,-0.908401,-0.436223,-0.51832
1499877204983179,-0.908353,-0.436324,-0.518239
1499877205005213,-0.907959,-0.436373,-0.517831
1499877205020193,-0.907565,-0.436422,-0.517422
1499877205043194,-0.907472,-0.436484,-0.51682
1499877205065206,-0.90789,-0.436143,-0.515868
1499877205080190,-0.908221,-0.435766,-0.51468
1499877205103193,-0.907979,-0.435068,-0.513509
1499877205125208,-0.908265,-0.434199,-0.511941
1499877205140188,-0.908069,-0.433402,-0.510852
1499877205163190,-0.908203,-0.432828,-0.510186
1499877205185223,-0.908734,-0.432607,-0.50997
1499877205200191,-0.909358,-0.432359,-0.509855
1499877205223197,-0.910021,-0.432156,-0.509274
1499877205245233,-0.909361,-0.431801,-0.509053
1499877205260196,-0.908503,-0.431751,-0.509029
1499877205283207,-0.908503,-0.431751,-0.509029
1499877205305235,-0.908503,-0.431751,-0.509029
1499877205326268,-0.908503,-0.431751,-0.509029
1499877205343199,-0.907911,-0.431653,-0.508957
1499877205365213,-0.907652,-0.431639,-0.508867
1499877205386249,-0.907652,-0.431639,-0.508867
1499877205403205,-0.907643,-0.43175,-0.508823
1499877205425237,-0.907228,-0.431619,-0.508284
1499877205446249,-0.907131,-0.431745,-0.507822
1499877205463215,-0.907323,-0.432042,-0.50694
1499877205485243,-0.907341,-0.432408,-0.506024
1499877205506252,-0.908164,-0.432897,-0.504567
1499877205523220,-0.908299,-0.433419,-0.50388
1499877205545247,-0.907559,-0.434154,-0.503885
1499877205566252,-0.908127,-0.435681,-0.503801
1499877205583216,-0.909517,-0.436785,-0.502537
1499877205605253,-0.909847,-0.437666,-0.501105
1499877205626218,-0.908589,-0.438525,-0.500387
1499877205643219,-0.907865,-0.439658,-0.500118
1499877205665255,-0.908774,-0.440848,-0.49965
1499877205686263,-0.910184,-0.441789,-0.498608
1499877205703232,-0.910116,-0.442793,-0.498211
1499877205725227,-0.909547,-0.44372,-0.497663
1499877205748223,-0.910272,-0.444513,-0.497137
1499877205763225,-0.911399,-0.445173,-0.496556
