timestamp,roll,pitch,yaw
1499877305419543,-1.28148,-1.03587,-0.105263
1499877305436540,-1.28032,-1.03522,-0.106693
1499877305457532,-1.27557,-1.03451,-0.110955
1499877305480533,-1.2609,-1.0358,-0.122456
1499877305495548,-1.23767,-1.03767,-0.141424
1499877305517583,-1.21444,-1.04123,-0.165142
1499877305540604,-1.20569,-1.04247,-0.186028
1499877305570599,-1.21107,-1.04013,-0.199727
1499877305579539,-1.22048,-1.03607,-0.205478
1499877305587580,-1.21842,-1.03561,-0.213709
1499877305607579,-1.21202,-1.0365,-0.224886
1499877305623552,-1.20441,-1.03896,-0.234776
1499877305653611,-1.19711,-1.04045,-0.242492
1499877305707600,-1.18941,-1.04192,-0.251178
1499877305708547,-1.18267,-1.04375,-0.261837
1499877305708547,-1.1712,-1.04646,-0.2755
1499877305727608,-1.15924,-1.0492,-0.289224
1499877305742583,-1.15347,-1.05044,-0.297641
1499877305764592,-1.15067,-1.05069,-0.302534
1499877305787615,-1.1467,-1.05098,-0.308113
1499877305803559,-1.14128,-1.052,-0.31535
1499877305824621,-1.13631,-1.05227,-0.32213
1499877305847619,-1.13493,-1.05084,-0.325682
1499877305862585,-1.13755,-1.04811,-0.32608
1499877305884614,-1.14041,-1.04576,-0.326603
1499877305907617,-1.13864,-1.04546,-0.329995
1499877305922558,-1.13406,-1.04618,-0.335529
1499877305944594,-1.1312,-1.04513,-0.338169
1499877305967577,-1.13144,-1.04349,-0.337469
1499877305983566,-1.13222,-1.04321,-0.337185
1499877306004610,-1.13245,-1.04391,-0.338964
1499877306027608,-1.12938,-1.0449,-0.342177
1499877306043567,-1.12609,-1.04648,-0.345514
1499877306064613,-1.12509,-1.0468,-0.346468
1499877306087599,-1.12604,-1.04772,-0.345942
1499877306103604,-1.12706,-1.04966,-0.346391
1499877306124616,-1.12932,-1.0522,-0.347495
1499877306147576,-1.1305,-1.0529,-0.34763
1499877306163592,-1.13123,-1.05289,-0.346376
1499877306184653,-1.13621,-1.0527,-0.343362
1499877306207577,-1.14259,-1.05171,-0.34
1499877306223604,-1.14643,-1.05019,-0.337073
1499877306244623,-1.14824,-1.04751,-0.334432
1499877306267600,-1.1472,-1.04635,-0.333533
1499877306283596,-1.14854,-1.04494,-0.332376
1499877306307593,-1.15126,-1.04416,-0.330196
1499877306327627,-1.1523,-1.04321,-0.328563
1499877306343603,-1.1522,-1.04236,-0.327197
1499877306364628,-1.1504,-1.04186,-0.3271
1499877306387627,-1.14914,-1.0423,-0.327268
1499877306405605,-1.15102,-1.04223,-0.326263
1499877306424601,-1.15309,-1.04157,-0.324279
1499877306447635,-1.15367,-1.04103,-0.322852
1499877306465600,-1.15247,-1.04069,-0.323005
1499877306484662,-1.15071,-1.04039,-0.323857
1499877306507626,-1.15178,-1.04002,-0.323699
