timestamp,x,y,z
1499877186995975,0.457031,-0.67041,0.561035
1499877187017976,0.459961,-0.664063,0.55127
1499877187034978,0.458008,-0.65625,0.542969
1499877187055980,0.45166,-0.67334,0.549805
1499877187079985,0.452637,-0.705566,0.538574
1499877187085994,0.456543,-0.699707,0.543945
1499877187100996,0.462402,-0.633301,0.549805
1499877187125019,0.455078,-0.616699,0.570801
1499877187170994,0.449707,-0.622559,0.609375
1499877187172997,0.461914,-0.621094,0.633301
1499877187185007,0.466797,-0.595215,0.620605
1499877187207005,0.431152,-0.650879,0.595703
1499877187223000,0.415039,-0.754883,0.539063
1499877187252012,0.466309,-0.729492,0.563965
1499877187306014,0.416016,-0.649414,0.552246
1499877187307003,0.437012,-0.681152,0.553223
1499877187308996,0.384766,-0.739258,0.450195
1499877187327010,0.441406,-0.85498,0.374023
1499877187341045,0.407227,-0.86084,0.461914
1499877187364005,0.371094,-0.518555,0.516602
1499877187386043,0.365234,-0.509277,0.570313
1499877187401009,0.425781,-0.651855,0.587891
1499877187424025,0.44043,-0.651367,0.574219
1499877187446054,0.446289,-0.583984,0.543457
1499877187461017,0.462402,-0.669922,0.518066
1499877187484031,0.452637,-0.719238,0.523438
1499877187506046,0.436035,-0.699707,0.536133
1499877187521052,0.432129,-0.664551,0.549805
1499877187544031,0.432129,-0.674316,0.540039
1499877187566075,0.435547,-0.659668,0.518555
1499877187581078,0.427734,-0.673828,0.528809
1499877187604030,0.426758,-0.705566,0.525391
1499877187626056,0.42041,-0.750488,0.523438
1499877187641058,0.419434,-0.738281,0.53125
1499877187664041,0.415039,-0.687988,0.529297
1499877187686086,0.410645,-0.67334,0.525879
1499877187701062,0.418457,-0.70166,0.533203
1499877187724026,0.408203,-0.71582,0.530762
1499877187746094,0.426758,-0.678223,0.51709
1499877187762046,0.417969,-0.671875,0.514648
1499877187784022,0.42627,-0.67334,0.52832
1499877187807034,0.424316,-0.694336,0.523926
1499877187822030,0.415527,-0.70166,0.524414
1499877187843067,0.42041,-0.681152,0.525391
1499877187866033,0.417969,-0.671387,0.526855
1499877187882046,0.408203,-0.69043,0.524414
1499877187904047,0.419922,-0.700195,0.541504
1499877187926102,0.414063,-0.693359,0.547852
1499877187942043,0.420898,-0.679199,0.537109
1499877187964052,0.42334,-0.692383,0.533203
1499877187986046,0.421875,-0.699707,0.533203
1499877188002035,0.419434,-0.694824,0.537598
1499877188024054,0.418945,-0.691895,0.540039
1499877188046105,0.410156,-0.686035,0.539551
1499877188062056,0.421387,-0.677734,0.532715
1499877188083080,0.425781,-0.688477,0.530273
1499877188106114,0.411621,-0.694336,0.533203
1499877188122063,0.404297,-0.6875,0.562988
1499877188144052,0.415039,-0.641113,0.55957
1499877188166047,0.427246,-0.657715,0.554688
1499877188184046,0.427246,-0.70752,0.542969
1499877188204075,0.423828,-0.706543,0.524414
1499877188226090,0.42334,-0.686035,0.525879
1499877188244051,0.413574,-0.669434,0.543457
1499877188264087,0.420898,-0.6875,0.54834
1499877188287063,0.414551,-0.702148,0.54248
1499877188304052,0.419434,-0.709473,0.525391
1499877188326064,0.418945,-0.708496,0.528809
1499877188347059,0.410645,-0.682129,0.540527
1499877188364055,0.405762,-0.676758,0.545898
1499877188386058,0.421875,-0.686523,0.544922
1499877188407058,0.417969,-0.695801,0.541504
1499877188424069,0.422852,-0.685547,0.534668
1499877188446066,0.419922,-0.675293,0.545898
1499877188467061,0.425293,-0.681152,0.541504
1499877188484085,0.417969,-0.665527,0.546875
1499877188506065,0.421387,-0.684082,0.549316
1499877188527066,0.416504,-0.690918,0.54248
1499877188544070,0.417969,-0.688477,0.544434
1499877188572069,0.416504,-0.685059,0.547363
1499877188587069,0.421387,-0.675293,0.541016
1499877188604069,0.424316,-0.694336,0.54541
1499877188626071,0.41748,-0.6875,0.542969
1499877188649104,0.41748,-0.690918,0.534668
1499877188668107,0.416016,-0.683594,0.533203
1499877188686079,0.412598,-0.688477,0.547363
1499877188709116,0.414063,-0.693359,0.534668
1499877188728118,0.418945,-0.693848,0.541992
1499877188746079,0.415527,-0.686035,0.534668
1499877188769123,0.412109,-0.687988,0.533203
1499877188788126,0.413086,-0.690918,0.539551
1499877188806086,0.405762,-0.669434,0.536133
1499877188829130,0.414551,-0.680176,0.539551
1499877188848095,0.411621,-0.706543,0.53125
1499877188866097,0.412109,-0.703125,0.532715
1499877188896084,0.411133,-0.681152,0.529297
1499877188908157,0.409668,-0.674316,0.532227
1499877188926117,0.416992,-0.681641,0.537109
1499877188948103,0.41748,-0.696289,0.536133
1499877188969134,0.410645,-0.69873,0.539551
1499877188986090,0.405762,-0.694336,0.544922
1499877189008094,0.412109,-0.687988,0.541016
1499877189029162,0.416504,-0.685059,0.536133
1499877189045171,0.412109,-0.698242,0.541992
1499877189068118,0.412598,-0.682617,0.555176
1499877189089145,0.410156,-0.674316,0.55127
1499877189105136,0.410156,-0.6875,0.553223
1499877189128098,0.413086,-0.688965,0.54834
1499877189149151,0.414063,-0.693848,0.542969
1499877189166100,0.413086,-0.685059,0.554688
1499877189188101,0.411133,-0.683594,0.551758
1499877189209147,0.408203,-0.685547,0.547852
1499877189226109,0.413574,-0.684082,0.55127
1499877189248105,0.416504,-0.691406,0.54541
1499877189269156,0.411133,-0.688477,0.547363
1499877189285109,0.411621,-0.681641,0.536133
1499877189308109,0.405273,-0.68457,0.545898
1499877189329173,0.404297,-0.678223,0.549316
1499877189345131,0.403809,-0.683594,0.550781
1499877189368112,0.403809,-0.686523,0.545898
1499877189389161,0.408203,-0.694824,0.538086
1499877189405136,0.408691,-0.691895,0.549316
1499877189428116,0.405762,-0.685059,0.540039
1499877189449181,0.403809,-0.673828,0.547852
1499877189465137,0.406738,-0.677734,0.550781
1499877189488119,0.403809,-0.691406,0.552246
1499877189509121,0.403809,-0.703613,0.549316
1499877189525123,0.408691,-0.689453,0.545898
1499877189548123,0.405762,-0.68457,0.553223
1499877189569125,0.405762,-0.67041,0.547852
1499877189585136,0.398926,-0.679199,0.550293
1499877189608126,0.404785,-0.693848,0.55127
1499877189630130,0.40332,-0.691406,0.556641
1499877189645136,0.402832,-0.686523,0.552246
1499877189675137,0.407715,-0.668945,0.554688
1499877189690145,0.404785,-0.678223,0.548828
1499877189705138,0.412109,-0.685059,0.556641
1499877189728133,0.413574,-0.683105,0.542969
1499877189750169,0.414063,-0.672852,0.543945
1499877189765182,0.402344,-0.675781,0.544434
1499877189788142,0.393555,-0.687012,0.546875
1499877189810150,0.401367,-0.701172,0.54834
1499877189825181,0.396973,-0.678223,0.549316
1499877189848141,0.399414,-0.672852,0.549805
1499877189870143,0.397949,-0.697754,0.545898
1499877189885143,0.408691,-0.70166,0.546875
1499877189908144,0.406738,-0.689453,0.558594
1499877189930157,0.40332,-0.680176,0.558105
1499877189945146,0.404785,-0.681641,0.560547
1499877189968153,0.398926,-0.68457,0.557617
1499877189990148,0.398926,-0.691895,0.553711
1499877190005176,0.40332,-0.697266,0.555176
1499877190028150,0.403809,-0.694336,0.553711
1499877190050164,0.406738,-0.696777,0.552246
1499877190065181,0.405762,-0.687012,0.550293
1499877190088153,0.401855,-0.678711,0.546387
1499877190110166,0.403809,-0.687012,0.548828
1499877190131198,0.401367,-0.686035,0.542969
1499877190148157,0.399902,-0.6875,0.546875
1499877190170172,0.408691,-0.682129,0.547363
