timestamp,x,y,z
1499877186995975,-1.125,1.1875,-0.5
1499877187017976,-1.9375,2.125,-1.6875
1499877187034978,-1.125,2.375,-0.5625
1499877187055980,-2,1,0.0625
1499877187079985,-0.75,1,-0.5
1499877187085994,8.625,1.375,-0.375
1499877187100996,13.5625,3.125,-0.6875
1499877187125019,8.625,5,0
1499877187170994,2.0625,9.5,-2.4375
1499877187172997,0.0625,19.125,-8.9375
1499877187185007,-12.75,26.1875,-14.875
1499877187207005,-33.75,23.75,-11.125
1499877187223000,-30.375,23.125,-4.5625
1499877187252012,-0.25,31.4375,-4.5625
1499877187306014,-2.3125,31.375,-5.6875
1499877187307003,-31.875,30.6875,-4.8125
1499877187308996,-53.1875,-0.5,4.4375
1499877187327010,-25.6875,-8.375,10.6875
1499877187341045,20.5,1.375,-0.8125
1499877187364005,23.375,11.0625,-22.375
1499877187386043,-29.25,6.0625,-23.125
1499877187401009,-29.5625,-1.4375,-13.3125
1499877187424025,2.125,-1,-1.125
1499877187446054,0.375,0.625,1.875
1499877187461017,-15.25,0.3125,0.4375
1499877187484031,-12.3125,1.125,-1.0625
1499877187506046,-3.125,1.375,-2.375
1499877187521052,1.25,2.0625,-2.625
1499877187544031,-1.4375,1.1875,0.25
1499877187566075,1.9375,1.6875,1.3125
1499877187581078,3.9375,2.4375,4.0625
1499877187604030,0.25,1.8125,3.75
1499877187626056,-2.3125,1.375,0.9375
1499877187641058,1,3.25,-2.75
1499877187664041,5.8125,4.375,-4.1875
1499877187686086,1.125,3.5625,-3
1499877187701062,-2.4375,2.3125,-0.9375
1499877187724026,2.625,2.625,-1.0625
1499877187746094,4.8125,3.375,-1.125
1499877187762046,0.75,2.75,-0.3125
1499877187784022,-3.5625,1.6875,0.6875
1499877187807034,-3.5625,0.75,2.125
1499877187822030,0,0.25,2.1875
1499877187843067,3.0625,0.0625,1.0625
1499877187866033,1,-0.1875,1.1875
1499877187882046,-2.625,-0.25,1.0625
1499877187904047,-0.25,0.5,-0.25
1499877187926102,0.3125,0.4375,-0.8125
1499877187942043,-1.375,0.0625,-0.5625
1499877187964052,-1.1875,-1.0625,1.3125
1499877187986046,0.0625,-0.5625,1.5
1499877188002035,0.8125,-0.375,0.875
1499877188024054,0.9375,-0.25,0.5
1499877188046105,-0.1875,-0.125,-0.6875
1499877188062056,-1.5,0.0625,-2.125
1499877188083080,-0.875,0,-1.875
1499877188106114,2.8125,-0.3125,-1.9375
1499877188122063,5.4375,2.5625,-5.875
1499877188144052,5.4375,3.3125,-5.8125
1499877188166047,-2.25,0.375,-2.375
1499877188184046,-1.5625,-0.4375,1.25
1499877188204075,4.6875,0.125,1.8125
1499877188226090,8.5625,1.1875,1.125
1499877188244051,4,1.625,-0.5
1499877188264087,-2.8125,0.875,-1.1875
1499877188287063,-3.5,0.1875,-0.6875
1499877188304052,-0.4375,-0.3125,0.5625
1499877188326064,3.4375,-0.0625,0.75
1499877188347059,3.9375,0.625,0.5
1499877188364055,-0.5625,0.8125,0
1499877188386058,-3.4375,0.4375,0.3125
1499877188407058,-1.5,0.625,0.8125
1499877188424069,1,0.125,1.6875
1499877188446066,0.25,-0.8125,1.3125
1499877188467061,-1.125,-0.625,0.3125
1499877188484085,-3.9375,-1.875,-0.25
1499877188506065,-5.9375,-2.625,0.3125
1499877188527066,-3.375,-2.625,0.625
1499877188544070,-1.1875,-1.625,0.5625
1499877188572069,0.3125,-0.5625,0.1875
1499877188587069,-1.6875,-0.875,0.5
1499877188604069,-2.1875,-0.375,1
1499877188626071,-1.3125,0.0625,0.8125
1499877188649104,-1.125,-0.0625,1.25
1499877188668107,-0.625,0.125,0.75
1499877188686079,-1.1875,0.5625,1
1499877188709116,-0.75,0.875,0.4375
1499877188728118,0,1.625,0.4375
1499877188746079,-1.4375,3.375,-0.5625
1499877188769123,-0.4375,3.625,-0.4375
1499877188788126,2.1875,3.5625,-0.8125
1499877188806086,1.75,3.0625,-0.8125
1499877188829130,-1.625,1.1875,0
1499877188848095,-1.0625,0.125,0.5
1499877188866097,2.625,-0.125,0.5
1499877188896084,3.4375,1.1875,-0.3125
1499877188908157,2.5625,1.1875,-0.4375
1499877188926117,0.25,0.75,-0.5625
1499877188948103,0.4375,0.1875,-0.375
1499877188969134,2.125,-0.4375,0.375
1499877188986090,3,-0.5,0.375
1499877189008094,2.875,-0.4375,0.5
1499877189029162,1.9375,-0.0625,0.4375
1499877189045171,3.5,-0.375,1.0625
1499877189068118,4.75,-0.1875,1.0625
1499877189089145,2.25,-0.3125,1.6875
1499877189105136,-0.125,-0.5,1.6875
1499877189128098,0.625,-0.0625,1
1499877189149151,0.9375,-0.0625,0.75
1499877189166100,1.6875,-0.0625,0.25
1499877189188101,0.25,-0.0625,0.125
1499877189209147,-0.125,0.3125,0.125
1499877189226109,-0.0625,0.5625,0.125
1499877189248105,-0.3125,-0.125,0.8125
1499877189269156,2,-0.375,1.1875
1499877189285109,2.3125,-0.3125,1.6875
1499877189308109,2.4375,0.0625,1.9375
1499877189329173,1.375,0.3125,1.375
1499877189345131,-0.1875,0.25,1.1875
1499877189368112,-0.1875,-0.5,1.4375
1499877189389161,-0.1875,-0.5625,1.5625
1499877189405136,1.6875,-0.5625,1.3125
1499877189428116,1.625,-0.25,0.75
1499877189449181,0.6875,-0.25,0.5625
1499877189465137,-0.6875,-0.5625,0.75
1499877189488119,-0.875,-0.9375,1.6875
1499877189509121,0.1875,-1.3125,2.1875
1499877189525123,1.9375,-1.125,1.3125
1499877189548123,2.4375,-0.5,1.4375
