timestamp,x,y,z,w
1499877175026366,-0.635559,0.0189209,-0.0909424,0.766418
1499877175041364,-0.635559,0.0189209,-0.0909424,0.766418
1499877175063365,-0.635559,0.0189209,-0.0909424,0.766418
1499877175087367,-0.635437,0.0189209,-0.0910645,0.766541
1499877175102404,-0.635437,0.0189209,-0.0910645,0.766541
1499877175131327,-0.635132,0.0188599,-0.0911255,0.766785
1499877175146290,-0.634949,0.0189209,-0.0913086,0.766907
1499877175169357,-0.634766,0.019043,-0.0915527,0.767029
1499877175185330,-0.634399,0.0192871,-0.09198,0.767273
1499877175224359,-0.633667,0.0199585,-0.0929565,0.767761
1499877175225300,-0.632813,0.0209961,-0.0946045,0.768188
1499877175237335,-0.631653,0.022522,-0.0964966,0.76886
1499877175256308,-0.63147,0.0249634,-0.098938,0.768677
1499877175274367,-0.631226,0.027771,-0.101318,0.768433
1499877175298317,-0.629822,0.0311279,-0.103516,0.769226
1499877175351320,-0.630676,0.0338135,-0.105164,0.768127
1499877175352301,-0.630493,0.0358887,-0.104675,0.76825
1499877175359322,-0.633057,0.0380859,-0.103271,0.766235
1499877175372312,-0.634033,0.0393677,-0.102234,0.765503
1499877175395323,-0.632263,0.0406494,-0.102539,0.766907
1499877175425330,-0.631775,0.0419312,-0.102722,0.767212
1499877175447310,-0.634033,0.0432739,-0.10199,0.76532
1499877175463309,-0.635925,0.0452271,-0.101318,0.763733
1499877175485316,-0.636353,0.0477905,-0.101318,0.763245
1499877175500314,-0.636536,0.050354,-0.101746,0.762817
1499877175523313,-0.637085,0.0517578,-0.101685,0.762329
1499877175545326,-0.637695,0.0524902,-0.10083,0.761841
1499877175567331,-0.637817,0.0527954,-0.100037,0.761841
1499877175583317,-0.636353,0.0534668,-0.100159,0.763
1499877175605332,-0.634888,0.0541992,-0.10083,0.764099
1499877175626319,-0.635071,0.0546875,-0.101563,0.763794
1499877175643320,-0.636353,0.055481,-0.102051,0.762634
1499877175665322,-0.635986,0.0567017,-0.102783,0.762695
1499877175686364,-0.633789,0.0582886,-0.103638,0.764343
1499877175693385,-0.631775,0.0597534,-0.104675,0.765747
1499877175716364,-0.631348,0.0616455,-0.106384,0.765686
1499877175731392,-0.632813,0.0631104,-0.107666,0.764221
1499877175753398,-0.635559,0.0630493,-0.108093,0.761841
1499877175776367,-0.635498,0.0637817,-0.108154,0.761841
1499877175791395,-0.633667,0.0648193,-0.108704,0.763184
1499877175813375,-0.632568,0.0655518,-0.109192,0.763977
1499877175836371,-0.63324,0.0653687,-0.109497,0.763367
1499877175851397,-0.634583,0.0647583,-0.109436,0.762329
1499877175873408,-0.635071,0.0647583,-0.109253,0.761963
1499877175896374,-0.634338,0.0651855,-0.109436,0.762512
1499877175911378,-0.633972,0.0654297,-0.109619,0.762756
1499877175933401,-0.634521,0.0654907,-0.109497,0.762329
1499877175956378,-0.635132,0.0654907,-0.109436,0.76178
1499877175971384,-0.63501,0.0657959,-0.109619,0.761841
1499877176002365,-0.634644,0.065918,-0.109985,0.762085
1499877176016383,-0.635071,0.0658569,-0.109985,0.761719
1499877176031353,-0.635864,0.0655518,-0.109802,0.761169
1499877176053381,-0.636047,0.0654907,-0.10968,0.760986
1499877176085345,-0.635742,0.0655518,-0.110046,0.761169
1499877176091374,-0.635681,0.0655518,-0.110413,0.761169
1499877176113380,-0.636292,0.0652466,-0.110474,0.760681
1499877176136392,-0.636597,0.0650635,-0.110352,0.760437
1499877176151372,-0.636414,0.0652466,-0.110474,0.760559
1499877176173350,-0.636108,0.0654297,-0.11084,0.760742
1499877176196356,-0.636108,0.0654907,-0.110962,0.760742
1499877176211399,-0.636475,0.0653076,-0.110901,0.760498
1499877176233399,-0.636292,0.0653076,-0.110901,0.760681
1499877176256400,-0.635925,0.0656128,-0.111267,0.760864
1499877176271423,-0.636047,0.0657349,-0.111755,0.760681
1499877176293429,-0.636658,0.0656128,-0.111694,0.760193
1499877176316360,-0.637146,0.0655518,-0.111572,0.759766
1499877176332387,-0.637329,0.0654907,-0.111633,0.759644
1499877176353402,-0.637268,0.0656128,-0.111938,0.759644
1499877176376402,-0.637756,0.0654297,-0.112305,0.759216
1499877176392373,-0.638611,0.0651245,-0.112305,0.758484
1499877176413433,-0.639221,0.0649414,-0.112305,0.757996
1499877176436405,-0.639587,0.0650024,-0.112427,0.75769
1499877176452366,-0.639343,0.0650635,-0.11261,0.757813
1499877176473435,-0.639648,0.0644531,-0.112549,0.757629
1499877176496411,-0.640137,0.0639038,-0.112305,0.757324
1499877176514370,-0.640015,0.0638428,-0.112122,0.757446
1499877176533421,-0.639893,0.0638428,-0.112305,0.757568
1499877176556406,-0.640015,0.0637207,-0.112366,0.757446
1499877176574375,-0.640137,0.0634155,-0.112488,0.757324
1499877176593433,-0.640259,0.0632324,-0.112427,0.757263
1499877176616390,-0.640198,0.0632324,-0.112549,0.757324
1499877176634389,-0.640198,0.0632935,-0.112793,0.757202
1499877176653422,-0.640259,0.0632324,-0.113098,0.757141
1499877176676442,-0.640381,0.0629272,-0.11322,0.75708
1499877176694381,-0.640381,0.0627441,-0.11322,0.75708
1499877176713428,-0.640259,0.062561,-0.113403,0.757141
1499877176736417,-0.640442,0.0622559,-0.113647,0.757019
1499877176758448,-0.640625,0.0618286,-0.113831,0.756836
1499877176773424,-0.640808,0.0611572,-0.113831,0.756714
1499877176796424,-0.640808,0.06073,-0.113953,0.756775
1499877176814388,-0.641052,0.0606079,-0.114258,0.756531
1499877176833446,-0.641357,0.0606079,-0.114441,0.756226
1499877176856430,-0.641663,0.0604248,-0.114441,0.755981
1499877176874398,-0.641907,0.0601807,-0.114319,0.755859
1499877176893390,-0.641907,0.0599976,-0.114136,0.755859
1499877176916431,-0.641479,0.0600586,-0.114197,0.756165
1499877176934396,-0.641479,0.0600586,-0.114441,0.756165
1499877176953394,-0.641724,0.0599365,-0.114502,0.755981
1499877176976435,-0.641724,0.0599976,-0.114502,0.755981
1499877176994399,-0.641785,0.0598755,-0.114319,0.75592
1499877177013412,-0.641907,0.0598145,-0.114502,0.755859
1499877177036440,-0.641846,0.0596313,-0.114746,0.755859
1499877177058405,-0.641846,0.0593262,-0.114868,0.755859
1499877177073462,-0.642029,0.0588379,-0.114929,0.755737
1499877177096445,-0.641785,0.0586548,-0.115051,0.75592
1499877177118445,-0.641785,0.0586548,-0.115051,0.755981
1499877177135415,-0.641968,0.0584717,-0.115051,0.755737
1499877177156448,-0.642029,0.0582886,-0.114929,0.755798
1499877177178415,-0.642029,0.0582886,-0.114868,0.755798
1499877177195421,-0.64209,0.0581665,-0.115112,0.755737
1499877177216455,-0.64209,0.0581665,-0.115112,0.755676
1499877177238452,-0.642029,0.0578613,-0.115173,0.755737
1499877177255414,-0.641907,0.0576172,-0.115112,0.755859
1499877177276456,-0.641663,0.057373,-0.115234,0.756104
1499877177298466,-0.641663,0.057373,-0.115479,0.756104
1499877177315430,-0.641968,0.057251,-0.115784,0.755798
1499877177336462,-0.642395,0.0571899,-0.115967,0.755371
1499877177358459,-0.642944,0.0570068,-0.115967,0.754944
1499877177375430,-0.643188,0.0569458,-0.115906,0.7547
1499877177396463,-0.643188,0.0569458,-0.115906,0.7547
1499877177418469,-0.64325,0.0569458,-0.116211,0.754639
1499877177436434,-0.643677,0.0567017,-0.116272,0.754272
1499877177456468,-0.643677,0.0565186,-0.116211,0.754333
1499877177478470,-0.643433,0.0564575,-0.116272,0.754517
1499877177496430,-0.643494,0.0565796,-0.116516,0.754395
1499877177516500,-0.643738,0.0566406,-0.116699,0.75415
1499877177538471,-0.644226,0.0568237,-0.116699,0.753723
1499877177556432,-0.644775,0.0568237,-0.116516,0.753296
1499877177576463,-0.644836,0.057251,-0.116394,0.753235
1499877177598466,-0.644592,0.0578613,-0.116577,0.753357
1499877177616438,-0.64447,0.0582275,-0.11676,0.753357
1499877177636476,-0.644531,0.0584106,-0.116638,0.753357
1499877177658504,-0.644531,0.0585938,-0.116211,0.753418
1499877177676437,-0.644165,0.0587769,-0.116028,0.753784
1499877177696482,-0.64386,0.05896,-0.116089,0.753967
1499877177718512,-0.643921,0.05896,-0.116089,0.753967
1499877177736474,-0.643921,0.0588379,-0.115845,0.753967
1499877177756489,-0.643799,0.0587158,-0.115723,0.75415
1499877177778485,-0.643616,0.0587158,-0.115845,0.754211
1499877177796461,-0.643738,0.05896,-0.115967,0.754089
1499877177816519,-0.643982,0.0588989,-0.115967,0.753906
1499877177838494,-0.644043,0.0587769,-0.115723,0.753906
1499877177856457,-0.643982,0.0587158,-0.11554,0.753967
1499877177876495,-0.643799,0.0585938,-0.115662,0.754089
1499877177898451,-0.64386,0.0585938,-0.115845,0.754089
1499877177916454,-0.644043,0.0584717,-0.115967,0.753845
1499877177936496,-0.644287,0.0582275,-0.115967,0.753723
1499877177958460,-0.644226,0.0581055,-0.115784,0.753784
1499877177976454,-0.643921,0.0581055,-0.115723,0.754028
1499877177996476,-0.644104,0.0580444,-0.115662,0.753906
1499877178018457,-0.644226,0.0580444,-0.115784,0.753784
1499877178036491,-0.644165,0.0580444,-0.115784,0.753845
1499877178057472,-0.644287,0.0578003,-0.115601,0.753784
1499877178078487,-0.644287,0.0575562,-0.115417,0.753784
1499877178104463,-0.644226,0.057251,-0.115356,0.753906
1499877178117463,-0.644348,0.0570068,-0.115356,0.753845
1499877178138495,-0.644531,0.0568237,-0.115417,0.753662
1499877178156465,-0.644592,0.0566406,-0.115662,0.753601
1499877178177491,-0.644592,0.0566406,-0.115662,0.753601
1499877178198475,-0.644592,0.0566406,-0.115662,0.753601
1499877178216502,-0.644775,0.0567017,-0.115723,0.753418
1499877178237470,-0.644775,0.0567627,-0.115723,0.753418
1499877178258491,-0.644714,0.0569458,-0.115845,0.753418
1499877178276476,-0.644714,0.0569458,-0.115845,0.753418
1499877178303524,-0.644531,0.0568237,-0.115784,0.753601
1499877178318501,-0.644348,0.0566406,-0.115723,0.753845
1499877178336486,-0.644287,0.0563354,-0.115601,0.753906
1499877178357493,-0.644287,0.0559692,-0.115784,0.753906
1499877178378520,-0.644409,0.055542,-0.115906,0.753784
1499877178396480,-0.644592,0.0551147,-0.116028,0.753662
1499877178418486,-0.64447,0.0547485,-0.11615,0.753723
1499877178438521,-0.644592,0.0545654,-0.116211,0.753662
1499877178456493,-0.644714,0.0545654,-0.116272,0.75354
1499877178478495,-0.644897,0.0545044,-0.116394,0.753418
1499877178498525,-0.644836,0.0545044,-0.116394,0.753418
1499877178516488,-0.644836,0.0543823,-0.116272,0.753479
