timestamp,x,y,z,w
1499877331437035,-0.528259,-0.379639,-0.285767,0.703674
1499877331452038,-0.528198,-0.379578,-0.2854,0.703918
1499877331476076,-0.527832,-0.379639,-0.285217,0.704224
1499877331497081,-0.527588,-0.379578,-0.285278,0.704407
1499877331512107,-0.527527,-0.379578,-0.285339,0.704468
1499877331536081,-0.526794,-0.379211,-0.285461,0.705139
1499877331557101,-0.524353,-0.378601,-0.286011,0.707092
1499877331613085,-0.519653,-0.378235,-0.288269,0.709839
1499877331615086,-0.51825,-0.375977,-0.293701,0.709778
1499877331616047,-0.520813,-0.371643,-0.300293,0.707458
1499877331629058,-0.525146,-0.365845,-0.306213,0.704712
1499877331647096,-0.529846,-0.362061,-0.309814,0.701599
1499877331671089,-0.534973,-0.360474,-0.314758,0.69635
1499877331714111,-0.539856,-0.358337,-0.319885,0.691284
1499877331725063,-0.539673,-0.357849,-0.322937,0.690247
1499877331731075,-0.538452,-0.357849,-0.322327,0.691467
1499877331746053,-0.53717,-0.357788,-0.320557,0.693359
1499877331768068,-0.535706,-0.358582,-0.32196,0.69342
1499877331799056,-0.537231,-0.357544,-0.325439,0.691101
1499877331813064,-0.539063,-0.356079,-0.326843,0.689758
1499877331837070,-0.53833,-0.355957,-0.325745,0.690979
1499877331859060,-0.536743,-0.356873,-0.324707,0.6922
1499877331873079,-0.536743,-0.356934,-0.324768,0.692139
1499877331898084,-0.536926,-0.356812,-0.325623,0.69165
1499877331919077,-0.536377,-0.356445,-0.325745,0.6922
1499877331933074,-0.535339,-0.356323,-0.325439,0.693237
1499877331957071,-0.535034,-0.355957,-0.325623,0.693542
1499877331979080,-0.535095,-0.355835,-0.327148,0.692871
1499877331993084,-0.535522,-0.355164,-0.328796,0.692078
1499877332017074,-0.535828,-0.354431,-0.329773,0.691772
1499877332039072,-0.536072,-0.353699,-0.330017,0.691833
1499877332053074,-0.536316,-0.35321,-0.330139,0.691833
1499877332077077,-0.53656,-0.352478,-0.330566,0.691833
1499877332099075,-0.536499,-0.352112,-0.331116,0.691772
1499877332113075,-0.53717,-0.35144,-0.331238,0.691528
1499877332136119,-0.538208,-0.350525,-0.330933,0.691406
1499877332159079,-0.538391,-0.350159,-0.330872,0.691467
1499877332180123,-0.538086,-0.350037,-0.33136,0.691528
1499877332197083,-0.537964,-0.349915,-0.332214,0.691223
1499877332219082,-0.538696,-0.349548,-0.333313,0.690308
1499877332240127,-0.539368,-0.349121,-0.333679,0.689819
1499877332257084,-0.539307,-0.349304,-0.33374,0.689819
1499877332279097,-0.539063,-0.349792,-0.334167,0.689514
1499877332300127,-0.53949,-0.349792,-0.334961,0.688782
1499877332316110,-0.53949,-0.34967,-0.335266,0.688721
1499877332339125,-0.538879,-0.350159,-0.335266,0.688965
1499877332360164,-0.539124,-0.350525,-0.335571,0.688416
1499877332376114,-0.540222,-0.350586,-0.336304,0.687134
1499877332399093,-0.541016,-0.350342,-0.336731,0.686401
1499877332420138,-0.54071,-0.350403,-0.33667,0.686646
1499877332436107,-0.540649,-0.350525,-0.336426,0.686829
1499877332459107,-0.541565,-0.350464,-0.336365,0.686157
1499877332480158,-0.542419,-0.350281,-0.336487,0.685486
1499877332497101,-0.542603,-0.350037,-0.336731,0.685364
1499877332519099,-0.542053,-0.350098,-0.336975,0.685669
1499877332540170,-0.541748,-0.350098,-0.33728,0.685669
1499877332557104,-0.542114,-0.35022,-0.338074,0.684937
1499877332579106,-0.542908,-0.350281,-0.339233,0.683777
1499877332600178,-0.543152,-0.350464,-0.34021,0.682983
1499877332616156,-0.542419,-0.350952,-0.340637,0.683105
1499877332639108,-0.541138,-0.351807,-0.340576,0.683716
1499877332660149,-0.5401,-0.353027,-0.341064,0.683655
1499877332676145,-0.539917,-0.353882,-0.342041,0.682861
1499877332698110,-0.539795,-0.354858,-0.342834,0.682068
1499877332721121,-0.539185,-0.355774,-0.343018,0.681946
1499877332744130,-0.538452,-0.356689,-0.342834,0.682129
1499877332766135,-0.537598,-0.357605,-0.342957,0.682312
1499877332767117,-0.536926,-0.358337,-0.343994,0.681885
1499877332787159,-0.536926,-0.358459,-0.344788,0.681458
1499877332809178,-0.536865,-0.358521,-0.344604,0.68158
1499877332827120,-0.536133,-0.358765,-0.344116,0.682251
1499877332847158,-0.5354,-0.35907,-0.344116,0.682678
1499877332869161,-0.535156,-0.359131,-0.344482,0.682617
1499877332887122,-0.535583,-0.358948,-0.344727,0.682251
1499877332907161,-0.536377,-0.358582,-0.344421,0.682007
1499877332929167,-0.537109,-0.358154,-0.343628,0.682068
1499877332952125,-0.537292,-0.358093,-0.342896,0.682312
1499877332967128,-0.537354,-0.358032,-0.342834,0.682312
1499877332990146,-0.537659,-0.357971,-0.342773,0.682129
1499877333012172,-0.538086,-0.357727,-0.342285,0.68219
1499877333027171,-0.538208,-0.35791,-0.341492,0.682373
1499877333049172,-0.538208,-0.358154,-0.340881,0.682617
1499877333072173,-0.538391,-0.358337,-0.340759,0.682434
1499877333087172,-0.538269,-0.358582,-0.34082,0.682312
1499877333109201,-0.538025,-0.358887,-0.34082,0.682312
1499877333132179,-0.537659,-0.359253,-0.340576,0.682556
1499877333147175,-0.537354,-0.359741,-0.340515,0.682617
1499877333169181,-0.537415,-0.359863,-0.340698,0.682373
1499877333192140,-0.537537,-0.359802,-0.340881,0.682251
1499877333207184,-0.537231,-0.359924,-0.341064,0.682312
1499877333229179,-0.536743,-0.360168,-0.34137,0.682434
1499877333252181,-0.536377,-0.360352,-0.341553,0.682495
1499877333267143,-0.536133,-0.360596,-0.34198,0.682373
1499877333289215,-0.536255,-0.360535,-0.342468,0.682068
1499877333312219,-0.536072,-0.360596,-0.342712,0.682007
1499877333327212,-0.535767,-0.360718,-0.343018,0.682068
1499877333349189,-0.535522,-0.36084,-0.343262,0.682068
1499877333372193,-0.535278,-0.360962,-0.343445,0.682129
1499877333387193,-0.535461,-0.360901,-0.343689,0.681885
1499877333409152,-0.535767,-0.360596,-0.34375,0.681702
1499877333432196,-0.535828,-0.360596,-0.34375,0.681763
1499877333447197,-0.535522,-0.360718,-0.343506,0.681946
1499877333469197,-0.535217,-0.36084,-0.343384,0.682251
1499877333492198,-0.535217,-0.360779,-0.343384,0.682251
1499877333507196,-0.5354,-0.360413,-0.343201,0.682434
1499877333529195,-0.535461,-0.360168,-0.342896,0.682678
1499877333552160,-0.535339,-0.359985,-0.342712,0.682922
1499877333567161,-0.535095,-0.359802,-0.342468,0.68335
