timestamp,x,y,z,w
1499877213995698,-0.497681,-0.155945,-0.217957,0.82489
1499877214010700,-0.497314,-0.155518,-0.21759,0.825317
1499877214034702,-0.496216,-0.15509,-0.217224,0.826172
1499877214055704,-0.494141,-0.154968,-0.217224,0.827454
1499877214070701,-0.491638,-0.154968,-0.217529,0.828857
1499877214093719,-0.489502,-0.154846,-0.217957,0.830017
1499877214116706,-0.488892,-0.153809,-0.219299,0.8302
1499877214171713,-0.489258,-0.151428,-0.221191,0.829956
1499877214173747,-0.489502,-0.14801,-0.223145,0.829895
1499877214174709,-0.488708,-0.143188,-0.226929,0.830139
1499877214191728,-0.490601,-0.136108,-0.232605,0.828674
1499877214207749,-0.496582,-0.128845,-0.237915,0.824707
1499877214229750,-0.508179,-0.122803,-0.240051,0.817993
1499877214250751,-0.518127,-0.117432,-0.238892,0.812805
1499877214298714,-0.522217,-0.113098,-0.235901,0.811707
1499877214299715,-0.5224,-0.109741,-0.235168,0.812256
1499877214311748,-0.526489,-0.106201,-0.237183,0.809509
1499877214325735,-0.535583,-0.101685,-0.239746,0.803345
1499877214348736,-0.542419,-0.0973511,-0.240051,0.799194
1499877214372719,-0.544495,-0.0943604,-0.239929,0.798157
1499877214396726,-0.545898,-0.0933838,-0.24231,0.79657
1499877214416753,-0.547729,-0.093689,-0.245789,0.79425
1499877214432723,-0.54718,-0.0941772,-0.24823,0.793823
1499877214455726,-0.545715,-0.0949097,-0.249695,0.79425
1499877214476772,-0.546082,-0.0951538,-0.250671,0.793701
1499877214492729,-0.546387,-0.0950317,-0.251038,0.793335
1499877214515733,-0.545776,-0.0951538,-0.251892,0.793457
1499877214529764,-0.545532,-0.0952148,-0.253113,0.793274
1499877214552732,-0.54541,-0.0953979,-0.254578,0.792847
1499877214575738,-0.545044,-0.0956421,-0.255859,0.792664
1499877214589769,-0.545166,-0.0953369,-0.256531,0.792419
1499877214620737,-0.545593,-0.0949707,-0.257141,0.791931
1499877214635738,-0.546021,-0.0944824,-0.257935,0.791504
1499877214656776,-0.546265,-0.0939331,-0.258911,0.791016
1499877214672739,-0.546997,-0.0933838,-0.259583,0.790405
1499877214695742,-0.547119,-0.0928955,-0.259888,0.790283
1499877214716776,-0.54718,-0.0925903,-0.26001,0.790222
1499877214732742,-0.547852,-0.0917969,-0.260132,0.789795
1499877214762745,-0.548584,-0.0910645,-0.260864,0.789124
1499877214776777,-0.549927,-0.0900879,-0.261658,0.788025
1499877214792747,-0.551331,-0.0889282,-0.262146,0.787048
1499877214815750,-0.552612,-0.0875244,-0.262207,0.786255
1499877214836775,-0.553284,-0.0862427,-0.262024,0.786011
1499877214852760,-0.553772,-0.0852051,-0.261841,0.785828
1499877214875753,-0.553772,-0.0843506,-0.261597,0.786011
1499877214896776,-0.553406,-0.0841064,-0.261536,0.786316
1499877214912758,-0.553101,-0.0839844,-0.261841,0.786438
1499877214935755,-0.55304,-0.0835571,-0.262268,0.786377
1499877214956801,-0.552856,-0.0831909,-0.262634,0.786377
1499877214972757,-0.552917,-0.0826416,-0.262939,0.786316
1499877214995758,-0.553284,-0.0820923,-0.263245,0.786011
1499877215016796,-0.55365,-0.081543,-0.263672,0.785706
1499877215032769,-0.553772,-0.0811157,-0.26416,0.785461
1499877215055762,-0.554077,-0.0807495,-0.264404,0.785217
1499877215077789,-0.554626,-0.0804443,-0.264648,0.78479
1499877215092764,-0.555298,-0.0800171,-0.264832,0.784302
1499877215115765,-0.557556,-0.079834,-0.265076,0.782654
1499877215137766,-0.562744,-0.0797119,-0.264587,0.779053
1499877215151823,-0.569519,-0.0784302,-0.262512,0.774963
1499877215175768,-0.572876,-0.0773315,-0.260437,0.773315
1499877215197779,-0.573975,-0.0772705,-0.259338,0.772888
1499877215211799,-0.57489,-0.0773315,-0.258911,0.772339
1499877215235773,-0.575623,-0.0771484,-0.258423,0.771973
1499877215257805,-0.575134,-0.0772705,-0.258179,0.7724
1499877215280775,-0.574829,-0.0777588,-0.258423,0.772522
1499877215301799,-0.575256,-0.0776978,-0.258667,0.772095
1499877215317800,-0.575378,-0.0773926,-0.258789,0.772034
1499877215340779,-0.575012,-0.0771484,-0.258789,0.772278
1499877215361797,-0.574524,-0.0770264,-0.258972,0.772644
1499877215377781,-0.574219,-0.0769043,-0.259155,0.772766
1499877215400824,-0.573608,-0.0770264,-0.259399,0.773132
1499877215421824,-0.572754,-0.0772095,-0.259644,0.773682
1499877215437817,-0.572327,-0.0773315,-0.259949,0.773865
1499877215460786,-0.57196,-0.0772705,-0.260376,0.774048
1499877215481796,-0.570984,-0.0773926,-0.261047,0.774475
1499877215497818,-0.570374,-0.0773926,-0.261536,0.77478
1499877215520789,-0.570007,-0.0772705,-0.261963,0.774963
1499877215542796,-0.569275,-0.0772095,-0.262329,0.77533
1499877215557806,-0.56842,-0.0773926,-0.262817,0.775818
1499877215580792,-0.567566,-0.0777588,-0.263367,0.776245
1499877215602793,-0.566711,-0.0780029,-0.263977,0.776611
1499877215617821,-0.56604,-0.078125,-0.264221,0.776917
1499877215640796,-0.56543,-0.0783691,-0.264465,0.777344
1499877215662797,-0.56488,-0.0784302,-0.264282,0.777771
1499877215677807,-0.564148,-0.0787964,-0.264221,0.77832
1499877215700800,-0.563477,-0.0792236,-0.264099,0.778809
1499877215722802,-0.562866,-0.0797119,-0.264099,0.779114
1499877215738801,-0.562561,-0.0796509,-0.263977,0.779419
1499877215760808,-0.562195,-0.0797119,-0.263733,0.779724
1499877215782804,-0.561768,-0.0797729,-0.263611,0.78009
1499877215796815,-0.561218,-0.079834,-0.26355,0.780518
1499877215820843,-0.560547,-0.0797729,-0.263611,0.781006
1499877215842817,-0.559937,-0.0797119,-0.263611,0.781433
1499877215856818,-0.559204,-0.079834,-0.263611,0.781921
1499877215880812,-0.558716,-0.079895,-0.263489,0.782349
1499877215902811,-0.558411,-0.0797119,-0.263367,0.782593
1499877215916822,-0.558167,-0.0795288,-0.263428,0.782776
1499877215940812,-0.557861,-0.0792847,-0.26355,0.782959
1499877215962814,-0.557312,-0.0792847,-0.26355,0.783386
1499877215976825,-0.557007,-0.0792236,-0.263306,0.783691
1499877216000822,-0.556641,-0.0792847,-0.263123,0.783997
1499877216022818,-0.556641,-0.0792847,-0.263062,0.783997
1499877216043865,-0.556641,-0.0792847,-0.263062,0.783997
1499877216060822,-0.556641,-0.0792236,-0.263062,0.783997
1499877216082853,-0.556641,-0.0791016,-0.263306,0.783936
1499877216103893,-0.556641,-0.0787964,-0.263367,0.783936
1499877216120825,-0.556396,-0.0786133,-0.263306,0.78418
1499877216142835,-0.556396,-0.0786133,-0.263306,0.78418
1499877216163827,-0.556396,-0.0785522,-0.263245,0.78418
1499877216180825,-0.556396,-0.0785522,-0.263245,0.78418
1499877216202829,-0.556396,-0.0785522,-0.263245,0.78418
1499877216223901,-0.556396,-0.0785522,-0.263245,0.78418
1499877216240839,-0.556885,-0.0784912,-0.263367,0.783813
1499877216262842,-0.5578,-0.0783081,-0.263489,0.783142
1499877216283881,-0.558777,-0.078064,-0.263672,0.78241
1499877216300835,-0.559692,-0.0776978,-0.263733,0.781738
1499877216322845,-0.560669,-0.0770264,-0.263367,0.78125
1499877216343877,-0.561096,-0.076416,-0.262817,0.781189
1499877216359853,-0.561279,-0.0762329,-0.262451,0.781189
1499877216382863,-0.561829,-0.076355,-0.262268,0.780884
1499877216403848,-0.562073,-0.0764771,-0.262085,0.780701
1499877216419918,-0.562439,-0.076355,-0.261841,0.780579
1499877216442855,-0.562744,-0.076355,-0.261658,0.780396
1499877216463854,-0.563293,-0.0762329,-0.26123,0.780212
1499877216479855,-0.56366,-0.0761108,-0.260925,0.780029
1499877216502845,-0.56366,-0.0761108,-0.260925,0.780029
1499877216525848,-0.563538,-0.0759888,-0.260742,0.780151
1499877216540847,-0.563477,-0.0759277,-0.260742,0.780212
1499877216562848,-0.563049,-0.0759888,-0.260681,0.780518
1499877216585854,-0.5625,-0.0761108,-0.26062,0.780945
1499877216600851,-0.562134,-0.0761108,-0.260559,0.78125
1499877216622878,-0.561951,-0.0759277,-0.260681,0.781372
1499877216645855,-0.561951,-0.0756226,-0.260742,0.781311
1499877216659855,-0.56189,-0.0753174,-0.260986,0.781372
1499877216682864,-0.56189,-0.0749512,-0.26123,0.781311
1499877216705857,-0.562012,-0.0743408,-0.261292,0.78125
1499877216719870,-0.562256,-0.0737305,-0.261597,0.781067
1499877216742860,-0.562256,-0.0732422,-0.261902,0.781006
1499877216765861,-0.561768,-0.072937,-0.262268,0.78125
1499877216779870,-0.561279,-0.0726929,-0.262451,0.781494
1499877216809928,-0.561157,-0.0722656,-0.262634,0.781616
1499877216824930,-0.561035,-0.0717773,-0.262695,0.781738
1499877216839865,-0.560486,-0.0715942,-0.262817,0.782104
1499877216862878,-0.559937,-0.0716553,-0.262939,0.78241
1499877216884920,-0.55957,-0.0717163,-0.263,0.782654
1499877216899879,-0.55957,-0.0716553,-0.263,0.782654
1499877216906881,-0.55957,-0.0716553,-0.263,0.782654
1499877216927869,-0.559265,-0.0715942,-0.263062,0.782898
1499877216950944,-0.558838,-0.0717163,-0.263184,0.783142
1499877216966872,-0.558472,-0.0718994,-0.263367,0.783325
1499877216987891,-0.558411,-0.0720825,-0.263489,0.783325
1499877217010942,-0.558289,-0.0722046,-0.263672,0.783325
1499877217026887,-0.558289,-0.0722046,-0.263672,0.783325
1499877217047908,-0.558289,-0.0721436,-0.263672,0.783325
1499877217070917,-0.558289,-0.0721436,-0.263672,0.783325
1499877217086890,-0.558289,-0.0721436,-0.263672,0.783325
1499877217115880,-0.558289,-0.0721436,-0.263672,0.783325
1499877217130916,-0.558289,-0.0722046,-0.263672,0.783325
1499877217148883,-0.558289,-0.0720215,-0.263489,0.783386
1499877217167957,-0.557922,-0.0720825,-0.263367,0.783691
1499877217190927,-0.557312,-0.0722046,-0.263489,0.784058
1499877217208898,-0.556885,-0.0723877,-0.263489,0.784363
1499877217227950,-0.556396,-0.0726318,-0.26355,0.784668
1499877217250902,-0.556091,-0.072876,-0.26355,0.784851
1499877217268890,-0.556091,-0.0728149,-0.26355,0.784851
1499877217287964,-0.556091,-0.072937,-0.263672,0.78479
1499877217310902,-0.555786,-0.0731812,-0.263794,0.784973
1499877217328897,-0.555237,-0.0734863,-0.263855,0.785278
1499877217347930,-0.554932,-0.0736694,-0.263916,0.785461
1499877217370899,-0.55481,-0.0738525,-0.264099,0.785461
1499877217388910,-0.554565,-0.0739136,-0.264282,0.785583
1499877217407966,-0.554504,-0.0740967,-0.264404,0.785583
1499877217431901,-0.554504,-0.0740967,-0.264404,0.785583
1499877217452910,-0.554504,-0.0740967,-0.264404,0.785583
1499877217467964,-0.554504,-0.0740356,-0.264404,0.785583
1499877217490935,-0.554504,-0.0740356,-0.264404,0.785583
1499877217512942,-0.554321,-0.0740967,-0.264404,0.785706
1499877217527964,-0.554199,-0.0742188,-0.264282,0.785828
1499877217550947,-0.553772,-0.0743408,-0.264343,0.786072
1499877217572946,-0.553589,-0.0744019,-0.264404,0.786194
1499877217587947,-0.553406,-0.074707,-0.264587,0.786255
1499877217610944,-0.553345,-0.0748291,-0.264709,0.786194
1499877217632949,-0.553406,-0.0749512,-0.264893,0.786133
1499877217647925,-0.553467,-0.0750122,-0.265015,0.786011
1499877217670952,-0.553284,-0.0751953,-0.264954,0.786133
1499877217692924,-0.55304,-0.0753174,-0.265015,0.786316
1499877217707975,-0.552795,-0.0754395,-0.265198,0.786377
1499877217730950,-0.552795,-0.0754395,-0.265198,0.786377
1499877217752959,-0.552612,-0.0754395,-0.265076,0.78656
1499877217767971,-0.552551,-0.0755005,-0.264832,0.786682
1499877217790963,-0.552307,-0.0755615,-0.264587,0.786926
1499877217812960,-0.551758,-0.0757446,-0.264343,0.787354
1499877217827923,-0.550964,-0.0761108,-0.264221,0.787964
1499877217850967,-0.550476,-0.076355,-0.26416,0.788269
1499877217872965,-0.550293,-0.0766602,-0.264221,0.78833
1499877217887971,-0.550354,-0.0767822,-0.264282,0.788269
1499877217910928,-0.550049,-0.0769653,-0.264465,0.788391
1499877217932930,-0.549805,-0.0770874,-0.264709,0.788513
1499877217947947,-0.549805,-0.0770874,-0.264709,0.788513
1499877217970945,-0.549744,-0.0770874,-0.264709,0.788513
1499877217992970,-0.549744,-0.0770874,-0.264709,0.788513
1499877218007975,-0.549561,-0.0771484,-0.264709,0.788635
1499877218030935,-0.549072,-0.0773315,-0.264771,0.78894
1499877218052954,-0.548645,-0.0774536,-0.264771,0.789246
1499877218069946,-0.548645,-0.0774536,-0.264771,0.789246
1499877218090984,-0.548645,-0.0773926,-0.264771,0.789246
1499877218112978,-0.548584,-0.0775757,-0.264587,0.789368
1499877218129949,-0.547974,-0.0778198,-0.264648,0.789673
1499877218151011,-0.547607,-0.078064,-0.264587,0.789978
1499877218172981,-0.547424,-0.0782471,-0.264526,0.7901
1499877218189944,-0.547424,-0.0783691,-0.264465,0.7901
1499877218211010,-0.547302,-0.0786743,-0.264587,0.7901
1499877218232948,-0.54718,-0.0791016,-0.264771,0.7901
1499877218249946,-0.547058,-0.0795288,-0.264893,0.7901
1499877218271018,-0.546997,-0.0797729,-0.264832,0.7901
1499877218292951,-0.546814,-0.0802002,-0.265015,0.7901
1499877218309986,-0.546997,-0.0804443,-0.265015,0.789978
1499877218330987,-0.547241,-0.0808716,-0.264954,0.789795
1499877218352992,-0.547363,-0.0812378,-0.264771,0.789734
1499877218370986,-0.547363,-0.081665,-0.264709,0.789734
1499877218391008,-0.547546,-0.0818481,-0.264587,0.789612
1499877218412996,-0.548035,-0.0819092,-0.264465,0.789307
1499877218430957,-0.54834,-0.0820923,-0.264221,0.789185
1499877218450966,-0.548218,-0.0823364,-0.264038,0.789307
1499877218472998,-0.548096,-0.0827026,-0.263855,0.789429
1499877218490960,-0.548096,-0.0831299,-0.26355,0.78949
1499877218511033,-0.548157,-0.0834961,-0.263428,0.789429
1499877218533001,-0.548279,-0.0839233,-0.263367,0.789307
1499877218550971,-0.548157,-0.0842896,-0.263245,0.789368
1499877218570990,-0.547913,-0.0847168,-0.263062,0.789551
1499877218593009,-0.547668,-0.0852661,-0.262878,0.789734
1499877218610966,-0.547485,-0.0858154,-0.262512,0.789917
1499877218631010,-0.547729,-0.0861206,-0.261902,0.789978
1499877218652982,-0.547729,-0.0864258,-0.26123,0.7901
1499877218670970,-0.547729,-0.0869141,-0.260559,0.790283
1499877218691041,-0.547913,-0.0874023,-0.259583,0.790466
1499877218712985,-0.547913,-0.0879517,-0.258484,0.79071
1499877218730977,-0.548157,-0.0884399,-0.257507,0.790833
1499877218751052,-0.548401,-0.0894775,-0.256775,0.790771
1499877218773014,-0.548401,-0.0907593,-0.256165,0.790833
1499877218790989,-0.548035,-0.0924072,-0.255737,0.791016
1499877218811022,-0.547913,-0.093811,-0.255188,0.791138
1499877218832980,-0.547974,-0.0952759,-0.254761,0.791077
1499877218850986,-0.548157,-0.0969849,-0.254639,0.79071
1499877218871029,-0.54834,-0.0985107,-0.254578,0.790466
1499877218893021,-0.548523,-0.0997314,-0.254395,0.790222
1499877218910984,-0.548706,-0.100891,-0.254272,0.789978
1499877218932025,-0.549011,-0.101868,-0.254211,0.789673
1499877218952987,-0.549133,-0.102783,-0.25415,0.78949
1499877218970989,-0.549194,-0.103638,-0.254028,0.789368
1499877218992031,-0.549194,-0.104431,-0.253906,0.789307
1499877219013030,-0.549072,-0.105164,-0.253845,0.789307
1499877219031024,-0.54895,-0.105774,-0.25354,0.789429
1499877219052020,-0.548828,-0.106506,-0.253357,0.78949
1499877219073034,-0.548584,-0.107178,-0.253052,0.789673
