timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501881870525917,20,0,1,-24,-6,-7,5,10
1501881870525917,-19,9,5,42,4,-1,-13,0
1501881870526916,10,-20,-21,-9,-6,-9,-41,-14
1501881870526916,-20,0,36,33,-6,4,63,-22
1501881870548918,-52,-6,-32,-69,-5,0,7,21
1501881870548918,33,10,-2,-20,13,4,-23,-12
1501881870550925,-54,-7,20,45,0,0,2,57
1501881870550925,41,2,-27,-65,-18,-5,-5,23
1501881870561918,12,-10,7,81,13,1,-2,17
1501881870561918,-15,3,-17,-62,-13,-5,1,-85
1501881870576919,-7,6,3,64,5,3,1,-45
1501881870576919,-2,-5,-7,-122,-9,-2,0,35
1501881870586920,-30,1,5,-19,-6,-3,-2,-36
1501881870586920,-14,1,-7,-23,-2,-1,-16,-2
1501881870588921,-30,-7,16,127,5,-6,-22,-32
1501881870588921,-10,-3,-21,-105,-5,6,29,-96
1501881870607922,-32,1,11,55,14,0,-18,17
1501881870607922,75,3,24,-34,-4,5,18,35
1501881870609921,-41,-7,-35,-102,-13,-5,18,-78
1501881870609921,17,-3,-15,78,6,0,-20,35
1501881870621922,-30,9,14,3,-4,-2,-3,31
1501881870621922,42,-14,-16,85,6,-2,-5,23
1501881870630923,1,-4,13,67,-1,-3,6,-43
1501881870630923,-15,3,-6,-18,1,-3,-24,-25
1501881870645937,74,-2,-5,18,0,0,6,45
1501881870645937,-46,5,18,-60,4,2,-13,-23
1501881870646924,17,-6,-39,-14,-11,0,33,23
1501881870646924,-17,-3,-18,38,-2,-4,-10,-38
1501881870675926,-12,-3,15,37,-2,-1,13,-7
1501881870675926,-10,-2,-25,-96,-4,0,-4,12
1501881870676925,75,13,23,88,-7,-3,-6,88
1501881870676925,-29,-5,9,-14,8,6,15,-7
1501881870697925,-10,1,11,22,3,-1,-1,13
1501881870697925,-34,-3,-26,-31,-12,-1,-1,-71
1501881870699936,-14,2,3,-8,12,1,-5,20
1501881870699936,26,7,12,28,9,4,2,-11
1501881870705927,-32,8,10,-48,-6,5,-1,12
1501881870705927,61,-14,-12,38,-19,-12,-1,37
1501881870706928,-8,-1,35,10,7,1,-9,-1
1501881870706928,-2,6,-26,-5,-10,-3,-2,-2
1501881870727932,-9,-10,-18,-80,-14,-5,-19,-19
1501881870727932,-11,0,23,79,11,0,4,25
1501881870729929,-20,-3,-10,71,8,2,6,-35
1501881870729929,37,-5,0,0,0,-1,-11,20
1501881870750929,4,8,5,24,16,5,2,-43
1501881870750929,9,-8,0,41,-5,-7,0,42
