timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499879214767697,1,-50,-88,-94,-15,-4,-3,-11
1499879214767697,-13,55,14,-7,13,3,7,15
1499879214768704,5,-57,-48,21,-10,-4,0,21
1499879214768704,-9,33,69,3,2,1,12,3
1499879214769696,-54,52,-18,-46,-14,-7,14,22
1499879214769696,-11,-47,-22,-7,-11,-6,-4,-17
1499879214773707,2,34,-18,31,1,-3,-11,0
1499879214773707,21,50,0,-18,2,-1,-8,5
1499879214779762,-18,-72,24,20,19,8,16,3
1499879214779762,8,7,6,6,3,-3,3,10
1499879214788736,-35,-34,15,-20,-13,-1,2,-56
1499879214788736,22,-31,-30,22,15,3,-3,-7
1499879214795761,50,77,7,-26,-60,-7,0,-6
1499879214795761,-40,-59,-30,-38,65,14,-3,6
1499879214809763,6,6,22,117,32,-4,6,14
1499879214809763,2,1,-25,-86,-8,3,-1,-11
1499879214821714,-13,-70,-5,-40,-10,-3,19,18
1499879214821714,43,96,24,44,-13,-11,-49,-53
1499879214840741,-6,46,-8,-77,-16,0,-4,-9
1499879214840741,-52,-99,-23,37,-18,-4,-5,0
1499879214842702,1,39,20,67,31,-2,-22,-11
1499879214842702,12,10,22,-33,-13,2,16,16
1499879214854766,-9,-84,22,21,19,-3,-1,0
1499879214854766,20,31,-35,-31,-17,-5,5,25
1499879214896711,28,47,29,-12,12,3,10,19
1499879214896711,-37,-63,8,-16,-11,-3,-5,-21
1499879214900724,-9,31,-4,10,-22,-1,-2,-5
1499879214900724,17,-9,57,1,22,-2,14,25
1499879214901704,19,81,-54,7,1,3,-53,-29
1499879214901704,-6,-56,11,60,14,-5,-6,-1
1499879214902744,-13,83,55,-30,-7,-4,6,2
1499879214902744,7,11,-101,-92,5,4,-8,-29
1499879214906767,-14,17,50,5,-25,-2,21,14
1499879214906767,-7,9,-27,13,5,1,6,19
1499879214915720,31,-21,17,48,24,0,-3,5
1499879214915720,-22,3,38,15,-13,-1,4,0
1499879214929745,-17,61,-19,35,-20,-4,14,0
1499879214929745,-1,0,-28,-116,28,4,-6,-9
1499879214938713,24,39,-6,43,11,-1,7,-6
1499879214938713,-13,-46,-1,4,-58,-10,-10,14
1499879214944725,-40,-64,24,7,38,-2,-5,-15
1499879214944725,-15,91,-20,17,1,2,9,5
1499879214967785,-4,49,-52,-21,-29,-4,-4,1
1499879214967785,-10,-13,-19,2,26,7,-17,-13
1499879214968711,29,12,65,22,1,-4,11,3
1499879214968711,9,51,20,9,-34,-7,6,20
1499879214981755,5,-10,17,-47,21,2,3,19
1499879214981755,-25,113,16,68,-11,-8,-13,-26
1499879214989787,42,3,13,-36,19,10,17,5
1499879214989787,-12,-3,13,33,-12,5,-8,-17
1499879215004757,37,81,20,9,-2,-1,5,25
1499879215004757,-20,-61,-44,-36,17,-1,-7,-13
1499879215005713,12,47,-7,-17,-49,-3,6,0
1499879215005713,38,72,62,44,45,-1,-3,-17
