timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501928630273761,-16,7,3,9,0,-3,-7,-28
1501928630273761,38,2,2,-1,1,-2,-12,6
1501928630275764,-16,-3,-3,0,-1,4,5,-60
1501928630275764,-27,-6,-2,3,-1,1,-12,13
1501928630276763,-6,2,0,-8,-2,1,5,22
1501928630276763,-32,2,2,10,2,-8,-25,-39
1501928630278759,-2,2,-3,9,3,10,10,-4
1501928630278759,72,-10,-1,-22,-6,0,-2,3
1501928630287762,-17,2,-7,2,5,4,-23,-86
1501928630287762,-96,4,-1,-6,-6,-3,9,17
1501928630294792,7,-10,2,13,1,-7,-35,33
1501928630294792,-60,20,6,7,5,2,14,-17
1501928630309762,-17,-10,0,-4,-2,4,21,52
1501928630309762,27,-14,-5,-2,-1,-3,-7,48
1501928630317770,42,-5,-2,-7,-3,-6,-15,57
1501928630317770,10,-6,-11,-9,-7,-10,-28,-5
1501928630331835,19,-3,5,-1,0,3,4,-22
1501928630331835,50,10,3,3,4,17,83,6
1501928630338832,-43,4,-3,-7,-4,-7,10,-17
1501928630338832,68,-4,7,0,-6,-13,-36,-18
1501928630357802,16,1,-16,16,2,10,57,83
1501928630357802,-39,0,7,-19,-9,-8,-25,-35
1501928630362768,46,0,11,-1,-4,6,40,-64
1501928630362768,-93,2,4,13,9,1,5,-28
1501928630363765,-37,-12,-21,-12,-2,-8,-19,11
1501928630363765,35,-3,-5,-10,-1,2,13,-69
1501928630384779,-9,6,4,7,0,-10,-57,12
1501928630384779,22,1,7,8,5,12,56,16
1501928630386767,-40,9,5,1,-3,-10,-36,5
1501928630386767,33,-12,-10,-18,-5,-1,14,-36
1501928630431768,32,5,6,10,7,20,65,61
1501928630431768,-5,-2,-11,-8,-2,-6,-47,13
1501928630432780,22,-6,1,1,-2,-3,-13,0
1501928630432780,46,10,9,2,1,0,3,1
1501928630433768,-13,4,-1,2,0,-6,-37,2
1501928630433768,-11,-5,15,7,5,17,49,47
1501928630436829,19,8,-9,-6,-1,1,13,-60
1501928630436829,-34,-8,1,0,-1,-4,10,3
1501928630443780,-7,0,-8,-6,-2,-4,-15,-26
1501928630443780,1,9,9,22,6,4,0,-83
1501928630459807,29,12,-3,-30,-1,10,55,-75
1501928630459807,-23,1,0,6,1,-4,-23,27
1501928630461771,8,3,-5,-8,-4,-2,32,19
1501928630461771,5,-11,-2,-8,-8,-8,-22,-43
1501928630473788,-17,-8,-6,8,1,-7,-17,-1
1501928630473788,27,-2,-4,-1,1,0,5,-86
1501928630482771,18,3,9,17,7,17,52,-13
1501928630482771,-39,4,-10,4,-8,-12,-4,-6
1501928630504816,-42,-12,8,-16,-3,-5,-38,-15
1501928630504816,-14,1,-8,-3,-5,-14,-57,8
1501928630506773,45,-11,4,8,-1,-10,-42,-37
1501928630506773,34,-15,-6,-16,-5,1,25,102
1501928630518814,-46,-12,-1,7,-2,-6,-19,24
1501928630518814,-21,5,5,5,3,10,56,36
1501928630525839,62,-7,-6,-10,-6,-7,-23,-72
1501928630525839,-15,14,-3,5,2,3,27,66
1501928630541813,15,-8,-6,-1,-5,-4,-27,17
1501928630541813,-27,-7,-5,-2,1,9,18,24
1501928630543777,-19,-2,22,14,-2,-14,-45,106
1501928630543777,2,-7,-32,-28,-4,15,94,-30
1501928630564826,6,8,-6,-4,3,-3,-24,5
1501928630564826,-3,-1,-4,-9,-3,-3,-43,5
1501928630566792,-24,-1,4,7,0,3,31,-27
1501928630566792,3,-2,8,5,2,-5,-35,-54
1501928630586836,-40,-5,3,11,5,4,32,46
1501928630586836,19,-6,-15,-22,-12,-13,-30,-65
1501928630588778,-82,-7,-6,-28,-8,2,-27,50
