timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501930296404853,48,-8,-30,-18,-14,-6,37,-50
1501930296404853,51,-3,31,67,15,11,40,59
1501930296405832,-20,9,14,-24,2,22,53,-30
1501930296405832,43,12,-17,67,7,37,125,42
1501930296406866,-108,-18,15,-44,-11,-27,-117,-100
1501930296406866,-10,5,-27,-59,-23,22,44,1
1501930296409893,88,-5,5,-1,8,5,-34,-105
1501930296409893,22,28,15,-6,0,-16,-43,9
1501930296411847,-50,-31,12,58,21,-2,-75,-57
1501930296411847,-95,-52,-31,56,-3,19,71,-52
1501930296426836,-5,-2,-4,-29,-8,-34,-82,30
1501930296426836,58,-58,-25,20,-4,31,89,-53
1501930296432866,-46,72,19,-59,-2,-9,-50,-5
1501930296432866,-62,75,22,1,10,-38,-128,-100
1501930296440831,-88,-9,-15,28,-11,-16,-53,38
1501930296440831,-34,22,35,-13,16,19,28,121
1501930296454897,-42,0,-28,36,-11,-8,-29,-16
1501930296454897,28,-2,18,-26,3,37,15,-11
1501930296469876,-56,37,-47,-16,-16,-11,-33,-24
1501930296469876,21,-28,1,-64,-15,-32,-82,13
1501930296470858,88,-18,13,15,18,51,104,23
1501930296470858,-47,44,-3,-16,-5,-19,-42,-56
1501930296493858,-40,-22,0,63,12,10,33,79
1501930296493858,9,6,6,-44,-5,-6,-53,-97
1501930296493858,95,38,1,12,2,5,73,-11
1501930296493858,17,-27,-20,-45,7,20,40,14
1501930296532842,47,-29,-8,16,-5,-17,-85,27
1501930296532842,65,25,-13,-41,-14,-12,-52,26
1501930296532842,42,-8,0,30,-2,-13,-49,11
1501930296532842,-34,-26,1,10,5,18,99,62
1501930296533859,-29,31,9,46,10,0,-60,-19
1501930296533859,-113,-1,-30,-48,-1,6,-22,16
1501930296536899,-55,7,0,-58,-9,-9,-93,-46
1501930296536899,62,13,22,-6,5,-2,-31,-29
1501930296543878,39,-60,-47,-11,-21,10,85,121
1501930296543878,-88,48,18,39,11,0,-33,-40
1501930296551904,60,-22,-1,3,5,5,-1,-74
