timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499877728555168,10,57,49,-104,22,8,13,6
1499877728555168,-12,31,22,98,11,-6,1,-4
1499877728560139,4,5,-31,-35,5,10,0,2
1499877728560139,1,29,-67,9,13,17,8,3
1499877728562135,1,13,89,110,15,-8,-5,1
1499877728562135,26,3,-12,33,36,28,6,16
1499877728563169,-21,-40,-27,-83,-44,-34,-3,-16
1499877728563169,-2,-15,-46,76,30,2,0,0
1499877728567138,14,34,35,-39,15,20,11,7
1499877728567138,-25,-33,32,-125,-50,-22,-15,-16
1499877728574172,4,-14,-33,-52,-8,1,-5,3
1499877728574172,-1,-11,-8,-82,3,-1,-1,1
1499877728592135,-2,10,29,24,-15,-6,-54,-1
1499877728592135,-12,-1,66,-12,5,-7,25,-20
1499877728595136,13,32,22,69,45,30,18,15
1499877728595136,1,-24,-32,-57,-45,-25,-80,12
1499877728612148,-58,-82,-119,-69,-16,-17,55,-31
1499877728612148,21,62,70,13,42,21,-4,-1
1499877728627142,-26,-36,67,-51,-55,-37,-17,-14
1499877728627142,14,-8,73,111,18,8,17,47
1499877728628158,2,1,-56,-49,-6,2,-13,-61
1499877728628158,2,-28,-13,16,0,-4,-10,25
1499877728674145,12,-20,-5,-51,-44,-28,-6,11
1499877728674145,-38,18,91,104,12,3,10,19
1499877728675148,-20,-47,-61,-59,-32,-17,-11,-26
1499877728675148,-6,3,34,66,14,6,0,-26
1499877728678202,6,-1,-48,89,15,14,-1,12
1499877728678202,3,-22,-80,51,-27,-22,-12,8
1499877728679146,10,8,0,69,0,11,10,10
1499877728679146,-1,13,35,62,-10,-14,-10,13
1499877728686150,-13,-31,-27,91,6,-4,-2,-5
1499877728686150,11,36,47,-4,6,8,2,-2
1499877728692184,9,11,41,-54,0,2,1,3
1499877728692184,0,-21,17,27,8,2,0,-3
1499877728700198,-19,-25,31,84,-23,-12,-6,-7
1499877728700198,14,5,84,45,43,15,6,-3
1499877728715213,-1,0,14,99,26,3,-1,3
1499877728715213,-2,16,-14,-99,-26,-2,3,22
1499877728723184,-12,-19,29,-105,-33,-22,-13,-51
1499877728723184,-6,-45,-41,-63,-20,-8,-7,-2
1499877728746184,-14,6,14,97,15,2,0,6
1499877728746184,-2,-24,-87,-105,-6,-1,-2,-32
1499877728747144,2,-4,10,-51,18,9,4,22
1499877728747144,4,4,-8,-128,-12,5,2,-13
1499877728769218,-1,11,12,7,-25,-14,-6,-9
1499877728769218,9,14,39,18,14,11,14,12
1499877728770150,6,21,0,-24,15,9,1,19
1499877728770150,13,10,10,15,-37,-14,-5,14
1499877728784215,0,44,22,-84,11,8,4,7
1499877728784215,-17,-26,-79,-53,-34,-22,-15,-3
1499877728785152,13,26,32,36,23,11,11,-46
1499877728785152,-9,0,26,50,13,5,-1,13
1499877728808156,12,9,1,5,-14,1,0,38
1499877728808156,-17,-29,-9,9,-14,-12,-8,-56
1499877728809148,-2,23,2,-110,13,11,5,24
1499877728809148,9,-23,-79,97,30,12,4,2
1499877728821178,-14,-40,7,-30,-28,-27,-19,-25
1499877728821178,11,9,21,37,8,10,6,-10
1499877728821178,-22,2,-6,59,5,-1,-2,-9
1499877728821178,-1,22,-4,-51,0,-1,-2,0
1499877728844213,11,17,26,-8,10,7,6,-4
1499877728844213,-3,-7,8,2,-36,-17,-13,54
1499877728845150,4,8,-67,-57,-27,-6,-2,-9
1499877728845150,9,13,45,54,4,0,0,3
1499877728866193,-14,-34,-93,-72,-30,-11,-10,-26
1499877728866193,4,-35,40,-70,-4,3,5,26
1499877728867151,-16,19,94,2,-13,-3,-5,-26
1499877728867151,8,-18,-102,-27,-38,-18,-8,60
1499877728881158,-1,15,49,-14,21,13,9,14
1499877728881158,-1,30,28,61,41,14,3,-80
1499877728881158,15,-8,-8,10,1,3,4,48
1499877728881158,-25,-29,-63,-52,-38,-16,-9,-20
1499877728903194,17,1,-2,25,5,1,4,1
1499877728903194,-11,1,-1,12,0,-7,-7,26
1499877728904159,20,8,26,-15,31,9,5,101
1499877728904159,-7,12,30,87,11,4,2,-128
1499877728926219,-18,-20,-40,-48,-13,-7,-4,-11
1499877728926219,45,14,88,-66,7,5,24,86
1499877728927156,-84,-38,-95,127,14,0,-30,-128
1499877728927156,6,-40,96,46,0,-5,-5,28
1499877728941167,-7,9,64,92,17,1,-4,35
1499877728941167,18,13,-26,51,7,11,7,26
