timestamp,x,y,z,w
1499893967231049,-0.113159,-0.661926,0.730469,0.124573
1499893967247049,-0.113953,-0.658264,0.733154,0.127075
1499893967269051,-0.114685,-0.65741,0.733582,0.12854
1499893967291052,-0.115051,-0.659668,0.731812,0.126648
1499893967307059,-0.115051,-0.662842,0.729431,0.123901
1499893967330058,-0.114868,-0.663147,0.729431,0.122314
1499893967351055,-0.114136,-0.660339,0.732239,0.12146
1499893967366055,-0.113403,-0.655762,0.736633,0.120361
1499893967390061,-0.113342,-0.653198,0.739136,0.11908
1499893967411060,-0.113892,-0.65271,0.739685,0.117737
1499893967433060,-0.114502,-0.653564,0.738953,0.116882
1499893967451060,-0.115051,-0.65155,0.74054,0.117371
1499893967472069,-0.115234,-0.649963,0.741943,0.117432
1499893967487062,-0.11499,-0.649292,0.742676,0.116821
1499893967510072,-0.114624,-0.648621,0.743347,0.116394
1499893967532066,-0.114075,-0.647644,0.744202,0.117004
1499893967547068,-0.113159,-0.645508,0.746094,0.117737
1499893967569066,-0.112732,-0.644592,0.746826,0.118164
1499893967592070,-0.112488,-0.645691,0.745972,0.118286
1499893967607070,-0.112366,-0.646484,0.745239,0.118286
1499893967629071,-0.112305,-0.645874,0.745789,0.118652
1499893967652072,-0.112,-0.646118,0.745544,0.11908
1499893967666074,-0.111694,-0.646667,0.744995,0.119568
1499893967689075,-0.111816,-0.647217,0.744446,0.120056
1499893967712079,-0.112,-0.647888,0.743774,0.120483
1499893967726076,-0.112,-0.648193,0.743469,0.120728
1499893967750078,-0.111877,-0.648621,0.743103,0.12085
1499893967772078,-0.111633,-0.648926,0.742798,0.121216
1499893967786079,-0.111511,-0.648865,0.742798,0.121643
1499893967809082,-0.111572,-0.648743,0.742859,0.121887
1499893967832082,-0.111572,-0.648743,0.742859,0.121887
1499893967853083,-0.111267,-0.648743,0.74292,0.121887
1499893967869084,-0.111023,-0.64856,0.743103,0.122009
1499893967892086,-0.111023,-0.648499,0.743103,0.122009
1499893967906101,-0.111084,-0.648132,0.743408,0.122131
1499893967929088,-0.111084,-0.648132,0.743408,0.122131
1499893967952091,-0.111084,-0.648132,0.743408,0.122131
1499893967966090,-0.11084,-0.648071,0.743469,0.122192
1499893967989091,-0.110779,-0.647827,0.743713,0.122192
1499893968012093,-0.110779,-0.6474,0.74408,0.122314
1499893968033095,-0.110657,-0.647583,0.743958,0.122314
1499893968050096,-0.110535,-0.647888,0.743652,0.122375
1499893968072106,-0.110535,-0.648071,0.74353,0.122498
1499893968093098,-0.110596,-0.647705,0.743713,0.122742
1499893968110099,-0.110596,-0.647278,0.74408,0.122986
1499893968132100,-0.110596,-0.647522,0.743896,0.123108
1499893968153099,-0.110474,-0.647827,0.743652,0.123047
1499893968169102,-0.110474,-0.647827,0.743652,0.123047
1499893968192105,-0.110352,-0.647461,0.743958,0.123108
1499893968213107,-0.110352,-0.6474,0.743958,0.123108
1499893968229105,-0.110352,-0.6474,0.743958,0.123108
1499893968252107,-0.110352,-0.6474,0.744019,0.123108
1499893968273107,-0.110352,-0.6474,0.744019,0.123108
1499893968289108,-0.110352,-0.6474,0.744019,0.123108
1499893968312113,-0.110352,-0.647583,0.743835,0.123169
1499893968333113,-0.110291,-0.647583,0.743835,0.123169
1499893968349113,-0.110291,-0.647156,0.744202,0.123352
1499893968372113,-0.110229,-0.646851,0.744446,0.123535
1499893968393120,-0.110229,-0.647034,0.744263,0.123474
1499893968410117,-0.110291,-0.647034,0.744263,0.123474
1499893968432117,-0.110291,-0.647034,0.744263,0.123474
1499893968453118,-0.110352,-0.64679,0.744446,0.123596
1499893968469118,-0.110352,-0.64679,0.744446,0.123596
1499893968498119,-0.110474,-0.646973,0.744263,0.123596
1499893968514124,-0.110474,-0.646973,0.744263,0.123596
1499893968529125,-0.110474,-0.646851,0.744385,0.123596
1499893968552128,-0.110413,-0.646606,0.744629,0.123596
1499893968574125,-0.110413,-0.646545,0.744629,0.123596
1499893968589126,-0.110229,-0.646851,0.744385,0.123657
1499893968613129,-0.110168,-0.647095,0.744141,0.123718
1499893968634128,-0.110168,-0.647156,0.744141,0.123779
1499893968649130,-0.110107,-0.647156,0.744141,0.123779
1499893968672130,-0.110107,-0.647156,0.744141,0.123779
1499893968695137,-0.110107,-0.647156,0.744141,0.123779
1499893968709134,-0.110107,-0.647095,0.744141,0.123779
1499893968732134,-0.110107,-0.647095,0.744141,0.123779
1499893968755152,-0.110229,-0.647278,0.743958,0.123901
1499893968769136,-0.110352,-0.647461,0.743774,0.124084
1499893968792139,-0.110474,-0.647644,0.743591,0.124268
1499893968814139,-0.110474,-0.647705,0.743469,0.124573
1499893968829144,-0.110474,-0.648132,0.743042,0.124756
1499893968852142,-0.110413,-0.648376,0.742798,0.125
1499893968874143,-0.110413,-0.648376,0.742798,0.125
1499893968896144,-0.110413,-0.648376,0.742798,0.125
1499893968913145,-0.110291,-0.648376,0.742798,0.125183
1499893968934145,-0.110168,-0.648376,0.742798,0.125488
1499893968949147,-0.110107,-0.648499,0.742615,0.125671
1499893968972153,-0.110046,-0.648499,0.742615,0.125916
1499893968995159,-0.110046,-0.648499,0.742615,0.125916
1499893969017152,-0.110046,-0.648499,0.742615,0.125916
1499893969032151,-0.109985,-0.648499,0.742615,0.125977
1499893969055160,-0.109985,-0.648499,0.742615,0.125977
1499893969075154,-0.109924,-0.648621,0.742493,0.126099
1499893969092156,-0.109924,-0.648621,0.742493,0.126099
1499893969114156,-0.109924,-0.648682,0.742432,0.126099
1499893969135159,-0.109924,-0.648682,0.742432,0.126099
1499893969152159,-0.110046,-0.648621,0.742432,0.126282
1499893969175160,-0.110168,-0.64856,0.742432,0.126404
1499893969196163,-0.110168,-0.64856,0.742432,0.126404
1499893969212162,-0.110413,-0.648682,0.74231,0.126465
1499893969234163,-0.110413,-0.648987,0.742065,0.126526
1499893969255171,-0.110413,-0.648987,0.742065,0.126526
1499893969272168,-0.110535,-0.648865,0.742065,0.126709
1499893969294168,-0.110535,-0.648865,0.742126,0.126709
1499893969315167,-0.110657,-0.649048,0.741882,0.126709
1499893969332169,-0.110657,-0.649109,0.741882,0.126709
1499893969355179,-0.110657,-0.648804,0.742126,0.12677
1499893969377174,-0.110596,-0.648438,0.742371,0.127014
1499893969392173,-0.110596,-0.648438,0.742432,0.127014
1499893969414174,-0.110657,-0.648682,0.742188,0.127014
1499893969437177,-0.110474,-0.648926,0.742004,0.127014
1499893969452178,-0.110474,-0.648926,0.742004,0.127014
1499893969474177,-0.110474,-0.648926,0.742004,0.127014
1499893969503180,-0.110474,-0.64917,0.74176,0.127075
1499893969513180,-0.110474,-0.649353,0.741577,0.127075
1499893969534181,-0.110474,-0.649414,0.741577,0.127075
1499893969557182,-0.110474,-0.649353,0.741577,0.127075
1499893969572182,-0.110474,-0.649414,0.741577,0.127075
1499893969594187,-0.110474,-0.649414,0.741577,0.127075
1499893969617186,-0.110474,-0.649414,0.741577,0.127075
1499893969631186,-0.110474,-0.649414,0.741577,0.127075
1499893969654188,-0.110474,-0.649414,0.741577,0.127075
1499893969677190,-0.110474,-0.649414,0.741516,0.127075
1499893969691190,-0.110474,-0.649414,0.741516,0.127075
1499893969714191,-0.110474,-0.649414,0.741516,0.127075
