timestamp,x,y,z
1499876627974172,0.373047,-0.702637,0.581543
1499876627989172,0.371582,-0.683105,0.578613
1499876628012171,0.337402,-0.700684,0.562988
1499876628036192,0.358887,-0.743652,0.561523
1499876628051194,0.378906,-0.757813,0.580566
1499876628072216,0.366211,-0.705078,0.593262
1499876628096215,0.324707,-0.633301,0.560059
1499876628111198,0.373047,-0.653809,0.544922
1499876628132216,0.373535,-0.760254,0.565918
1499876628188222,0.338867,-0.722168,0.570313
1499876628190225,0.346191,-0.694824,0.569336
1499876628191195,0.34375,-0.650391,0.561523
1499876628207187,0.356934,-0.669434,0.551758
1499876628231216,0.351074,-0.681152,0.555176
1499876628248227,0.333008,-0.675293,0.557617
1499876628289241,0.351074,-0.649414,0.586914
1499876628299195,0.357422,-0.666504,0.557617
1499876628306227,0.361816,-0.686035,0.560547
1499876628328201,0.354492,-0.708984,0.574707
1499876628350245,0.347656,-0.66748,0.579102
1499876628381231,0.350586,-0.641602,0.577637
1499876628390213,0.36084,-0.663574,0.581543
1499876628411215,0.330078,-0.702637,0.560059
1499876628434196,0.35498,-0.6875,0.566895
1499876628448205,0.355469,-0.646973,0.570313
1499876628471239,0.348145,-0.659668,0.590332
1499876628494200,0.345215,-0.694824,0.593262
1499876628508200,0.353027,-0.71875,0.570801
1499876628531229,0.348633,-0.674805,0.575684
1499876628554202,0.341309,-0.64209,0.594727
1499876628575241,0.359863,-0.672363,0.585938
1499876628591234,0.35498,-0.727051,0.599609
1499876628614207,0.333984,-0.714355,0.582031
1499876628635247,0.357422,-0.668945,0.584961
1499876628651231,0.351074,-0.660645,0.589355
1499876628674210,0.37207,-0.680664,0.583008
1499876628695265,0.355957,-0.708008,0.584473
1499876628711263,0.362305,-0.691895,0.581055
1499876628734218,0.357422,-0.677734,0.570801
1499876628755259,0.349121,-0.674316,0.565918
1499876628771250,0.361328,-0.686035,0.583984
1499876628794223,0.358398,-0.69873,0.585449
1499876628815280,0.357422,-0.683594,0.583496
1499876628831265,0.348633,-0.6875,0.566895
1499876628854225,0.370117,-0.683105,0.572266
1499876628875265,0.359375,-0.685547,0.570313
1499876628891251,0.359863,-0.666992,0.570313
1499876628914229,0.355957,-0.693359,0.586426
1499876628936277,0.359375,-0.691406,0.580078
1499876628951229,0.356445,-0.673828,0.584473
1499876628974241,0.354492,-0.679688,0.577637
1499876628995287,0.36377,-0.688477,0.571777
1499876629011263,0.366699,-0.694336,0.57373
1499876629034235,0.366211,-0.681152,0.578613
1499876629055285,0.359863,-0.678223,0.586426
1499876629071275,0.35791,-0.683105,0.584473
1499876629094242,0.359863,-0.701172,0.573242
1499876629116247,0.361328,-0.687012,0.572266
1499876629131265,0.362793,-0.676758,0.57373
1499876629154243,0.359863,-0.665527,0.584961
1499876629176275,0.360352,-0.685059,0.586426
1499876629191252,0.364746,-0.699219,0.583984
1499876629214247,0.358887,-0.692383,0.580078
1499876629236274,0.354492,-0.675781,0.580078
1499876629251283,0.358398,-0.684082,0.569824
1499876629280245,0.355469,-0.676758,0.588867
1499876629296257,0.366699,-0.688965,0.58252
1499876629319253,0.359375,-0.697266,0.577148
1499876629340294,0.358887,-0.687012,0.577148
1499876629356249,0.362305,-0.679199,0.577637
1499876629379300,0.365234,-0.680176,0.57666
1499876629400251,0.362793,-0.69873,0.57666
1499876629416253,0.352539,-0.696289,0.583008
1499876629439254,0.353027,-0.688965,0.581055
1499876629460301,0.353516,-0.681152,0.57959
1499876629476265,0.351074,-0.679199,0.571777
1499876629499278,0.356934,-0.686035,0.569824
1499876629520326,0.35791,-0.688477,0.57959
1499876629536274,0.358887,-0.688477,0.574219
1499876629559280,0.357422,-0.674316,0.574707
1499876629581267,0.354004,-0.669922,0.572754
1499876629596301,0.361328,-0.676758,0.568359
1499876629619285,0.365723,-0.689453,0.566406
1499876629641276,0.361328,-0.688477,0.566406
1499876629656275,0.362305,-0.678711,0.57666
1499876629679287,0.359375,-0.673828,0.58252
1499876629701279,0.356445,-0.677734,0.577637
1499876629716279,0.362793,-0.697266,0.567383
1499876629739277,0.352539,-0.697266,0.574219
1499876629761283,0.349609,-0.680176,0.575195
1499876629776309,0.359375,-0.682617,0.579102
1499876629799281,0.356934,-0.692383,0.580078
1499876629821276,0.355469,-0.700684,0.580566
1499876629836313,0.353027,-0.694824,0.579102
1499876629859284,0.355469,-0.671387,0.583496
1499876629881281,0.359863,-0.679688,0.577637
1499876629904287,0.354492,-0.687012,0.577148
1499876629919295,0.356445,-0.702637,0.58252
1499876629941287,0.350586,-0.6875,0.570801
1499876629956301,0.354492,-0.67627,0.569336
1499876629979296,0.353516,-0.685059,0.575684
1499876630001289,0.359863,-0.68457,0.577148
1499876630016307,0.353516,-0.684082,0.574219
1499876630039295,0.355469,-0.678711,0.563965
1499876630061304,0.35791,-0.681152,0.574707
1499876630082333,0.349121,-0.680664,0.572266
1499876630099296,0.359863,-0.681641,0.566406
1499876630121307,0.354492,-0.689453,0.55957
1499876630142336,0.35791,-0.689941,0.570313
1499876630159306,0.354492,-0.69043,0.570313
1499876630181299,0.353516,-0.681641,0.57666
1499876630202340,0.35498,-0.686523,0.570801
1499876630219303,0.362793,-0.695801,0.57373
1499876630241340,0.355957,-0.693848,0.570313
1499876630262344,0.35791,-0.683594,0.569336
1499876630279306,0.36084,-0.683594,0.573242
1499876630301306,0.364258,-0.692383,0.57373
1499876630322347,0.356445,-0.699707,0.574707
1499876630339309,0.360352,-0.696777,0.571777
1499876630361310,0.359375,-0.686035,0.57373
1499876630382346,0.355469,-0.675781,0.56543
1499876630399312,0.360352,-0.69873,0.575684
1499876630421318,0.361328,-0.708984,0.568359
1499876630442346,0.36084,-0.683594,0.570313
1499876630459326,0.352539,-0.680664,0.572266
1499876630481316,0.364258,-0.679199,0.568848
1499876630502321,0.359863,-0.696777,0.570801
1499876630525327,0.35498,-0.699707,0.57373
1499876630541321,0.348633,-0.689941,0.574707
1499876630564323,0.354492,-0.691895,0.567871
1499876630579324,0.353027,-0.686035,0.57373
1499876630601336,0.359375,-0.691406,0.569824
1499876630624326,0.358398,-0.701172,0.567871
1499876630639349,0.352539,-0.691895,0.558594
1499876630661338,0.359375,-0.687012,0.566406
1499876630684330,0.356445,-0.689453,0.568359
1499876630698364,0.350098,-0.688965,0.566895
1499876630721348,0.357422,-0.699707,0.556152
1499876630744346,0.358887,-0.694336,0.570313
1499876630758364,0.36377,-0.695801,0.563965
1499876630781360,0.359375,-0.694336,0.576172
1499876630804338,0.365723,-0.698242,0.563477
1499876630818352,0.366211,-0.696777,0.564453
1499876630841349,0.366211,-0.700684,0.565918
1499876630864341,0.365723,-0.692871,0.565918
1499876630878372,0.368652,-0.684082,0.554688
1499876630901378,0.365234,-0.694336,0.568359
1499876630924343,0.366211,-0.697266,0.562988
1499876630938372,0.36377,-0.702637,0.566895
1499876630961360,0.364258,-0.691895,0.561035
1499876630984347,0.365723,-0.697754,0.566406
1499876630998347,0.358887,-0.687988,0.570801
1499876631021360,0.364258,-0.694824,0.559082
1499876631044360,0.365234,-0.70459,0.55957
1499876631065416,0.367676,-0.70459,0.567383
1499876631081363,0.362793,-0.688965,0.562012
1499876631104363,0.365234,-0.693848,0.563477
1499876631125354,0.368652,-0.698242,0.5625
1499876631141394,0.36377,-0.699707,0.571777
1499876631164360,0.358398,-0.70459,0.577148
1499876631185422,0.359863,-0.696777,0.571777
1499876631201366,0.364258,-0.69043,0.565918
1499876631224360,0.367676,-0.696777,0.560547
1499876631245429,0.369629,-0.691406,0.563965
1499876631261380,0.362793,-0.700195,0.560547
1499876631291382,0.369141,-0.695801,0.559082
