timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499894546367552,40,-7,-1,24,-4,-8,31,8
1499894546367552,-32,5,4,16,3,5,-11,-31
1499894546369553,14,0,-6,-69,-3,1,12,29
1499894546369553,-29,0,26,34,-2,2,0,2
1499894546390558,-13,2,-7,-6,3,-4,-16,-5
1499894546390558,9,-13,7,68,-13,-8,-5,4
1499894546391553,15,5,-14,-41,-3,1,3,-9
1499894546391553,-60,-5,-11,-16,4,-1,0,-1
1499894546412555,35,-2,0,-31,-7,-6,-7,-4
1499894546412555,13,4,4,-24,4,4,3,3
1499894546414555,-14,-1,10,110,3,-3,-7,-11
1499894546414555,21,3,-3,-65,1,3,-3,-1
1499894546427555,-25,1,-8,-64,-8,4,3,-2
1499894546427555,6,-2,-15,-3,0,-3,-9,2
1499894546429555,-7,-6,-6,23,-2,-3,10,22
1499894546429555,12,4,7,80,0,0,4,-12
1499894546450557,-14,-7,-18,-70,-5,0,-6,-11
1499894546450557,10,2,9,48,5,-5,-10,36
1499894546451557,10,-5,15,0,-13,-8,-26,-8
1499894546451557,-21,-10,-41,-97,-6,-2,41,24
1499894546472565,-31,2,-8,44,0,2,-13,-14
1499894546472565,-25,4,15,-1,0,0,-10,-11
1499894546474559,-22,-5,-1,5,-5,-3,-6,-11
1499894546474559,52,8,-5,-31,10,2,-3,32
1499894546486558,23,-7,-5,29,-1,5,26,28
1499894546486558,-24,-11,-40,-52,-2,-3,18,-4
1499894546495567,4,5,24,92,-1,0,-15,13
1499894546495567,8,0,-4,-108,-10,-5,-19,-90
1499894546510561,-8,3,-1,41,3,-3,-5,-1
1499894546510561,20,-1,26,-1,-2,0,-1,-38
1499894546512561,5,1,-25,-6,5,1,-7,-14
1499894546512561,-3,-2,9,33,-9,-3,-3,4
1499894546532560,-11,-6,-10,30,3,0,3,1
1499894546532560,10,-1,-16,-82,-10,-2,-4,9
1499894546534562,-16,-2,-7,13,0,-2,-12,-66
1499894546534562,29,4,29,46,-3,2,23,92
1499894546546576,-23,3,-5,53,8,-2,-3,-53
1499894546546576,41,-2,-3,-20,-2,1,-13,25
1499894546555566,-7,-1,2,23,-3,-4,3,-43
1499894546555566,-3,6,-2,108,13,9,0,-60
1499894546571564,2,-7,-2,-118,-10,-9,-14,3
1499894546571564,-37,-6,-9,49,-1,4,6,-23
1499894546573573,9,7,11,-118,-5,4,11,47
1499894546573573,14,2,-6,-32,1,-3,-14,-80
1499894546592566,13,-8,-18,51,-4,-4,-8,44
1499894546592566,-25,-3,21,-6,5,-4,-16,-57
1499894546594572,63,20,19,-18,3,7,23,35
1499894546594572,-3,-23,-60,-66,-14,-4,15,34
1499894546606571,10,12,-1,-65,10,4,-2,-3
1499894546606571,38,2,33,76,-7,-5,-7,20
1499894546613567,-48,-5,11,34,-3,-4,1,-7
1499894546613567,11,10,28,16,12,3,0,11
1499894546629569,-7,2,5,42,5,2,7,-6
1499894546629569,11,1,-14,-32,5,2,6,37
1499894546631566,3,-9,-9,-44,-8,-4,-8,-4
1499894546631566,-6,13,7,108,4,-1,-8,12
1499894546653567,-12,-11,15,-19,-2,-3,0,33
1499894546653567,0,5,-10,23,0,-1,15,105
1499894546654568,-51,-4,17,-5,-1,-6,-40,-9
1499894546654568,-8,-13,-27,-63,-6,2,35,28
1499894546666570,2,5,10,-44,-3,-1,-10,18
1499894546666570,27,10,5,58,6,2,10,-9
1499894546673570,-8,-8,-27,-49,-6,-1,11,19
1499894546673570,14,0,0,29,6,-4,-24,5
1499894546689573,-12,-4,9,-15,0,1,-6,-24
1499894546689573,-16,0,5,31,-1,-7,-2,-16
1499894546691571,21,10,-9,-21,2,6,14,-20
1499894546691571,-29,-6,33,7,3,-1,-12,-1
1499894546720578,5,-10,-27,8,-11,-6,2,-69
1499894546720578,-28,2,-2,-29,-2,0,-20,-51
1499894546721574,50,-11,-13,55,-2,-1,17,92
1499894546721574,-73,8,-3,-113,-10,-8,-14,-13
1499894546726576,-30,-1,2,-9,2,3,9,-1
1499894546726576,8,-3,8,77,-8,-7,-13,-29
1499894546733573,-25,2,6,-14,10,2,11,-6
1499894546733573,73,1,-10,41,-3,2,-3,5
1499894546750574,-19,-7,3,-24,-1,-2,-6,30
1499894546750574,-24,-3,-8,29,-3,1,9,-17
1499894546751573,-12,4,23,66,10,1,9,25
1499894546751573,16,-12,-41,-69,-23,-9,-12,-14
1499894546772593,3,3,-14,8,0,3,0,-49
1499894546772593,-5,-5,-16,49,-4,0,9,3
1499894546774577,-39,-8,1,55,3,-2,-5,-34
1499894546774577,26,3,14,45,4,-1,-5,5
1499894546786576,28,4,7,7,-4,-4,3,38
1499894546786576,-36,3,8,-28,9,7,5,-53
1499894546793589,12,-1,-16,-35,-3,4,-4,58
1499894546793589,-13,-3,-7,-44,1,0,-6,13
1499894546809578,-8,1,30,31,-9,-2,4,-1
1499894546809578,25,-5,-17,9,0,-7,-7,25
1499894546816578,0,-3,-4,-33,0,2,-2,15
1499894546816578,3,3,-15,11,3,1,-1,13
1499894546832582,-45,2,14,-47,-5,-1,-7,-42
1499894546832582,6,-5,7,-2,2,2,9,-2
1499894546834599,-12,-6,1,10,-13,-8,-9,4
1499894546834599,19,10,8,-4,13,7,8,42
1499894546846580,0,1,3,-41,-10,-4,-6,-26
1499894546846580,34,-13,-18,37,-6,-9,-1,26
1499894546855584,16,-1,-7,-55,2,0,0,-6
1499894546855584,12,-4,9,31,0,0,-2,18
1499894546870580,21,4,7,10,5,2,4,73
1499894546870580,-22,4,-8,-28,6,3,3,-59
1499894546871583,-5,-1,4,15,-4,-5,-4,-52
1499894546871583,-15,-5,3,-23,-3,-4,-10,-9
1499894546892582,36,3,2,100,2,2,13,67
1499894546892582,-36,0,12,-112,-6,-5,-4,-22
1499894546894582,-15,-15,-57,-20,-1,-4,-5,-75
1499894546894582,-19,-4,-5,-2,-1,0,4,2
1499894546906601,-10,-3,-6,20,1,-2,-8,47
1499894546906601,21,8,22,8,6,7,1,38
1499894546915608,2,1,17,3,-12,-5,0,23
1499894546915608,-10,-2,-4,15,-7,-6,-3,-13
1499894546930583,0,3,4,3,6,1,-2,-86
1499894546930583,11,-14,-48,-77,-7,-1,-4,14
1499894546931585,16,6,22,67,-5,-3,-1,-48
1499894546931585,5,-2,-7,106,11,1,-1,25
1499894546952624,1,2,-11,-82,-7,-1,-2,-12
1499894546952624,-6,-4,15,27,1,-3,-5,-9
1499894546954603,-8,-3,-26,-54,2,6,-5,-5
1499894546954603,-11,-6,-2,-3,-13,-7,-4,-22
1499894546966607,3,-2,0,17,5,0,-1,-15
1499894546966607,11,-1,9,40,2,2,1,38
1499894546975608,-29,-3,-1,-74,-8,-2,1,14
1499894546975608,6,7,18,-12,6,0,3,-2
1499894546989593,9,-3,3,7,4,0,-5,-2
1499894546989593,16,4,1,24,-6,-5,1,29
1499894546991588,10,-2,12,8,8,5,1,2
1499894546991588,-4,7,19,63,4,2,-1,-36
