timestamp,roll,pitch,yaw
1499894028130398,-1.46225,-0.0969144,2.741
1499894028146398,-1.46056,-0.0953085,2.74049
1499894028169401,-1.46478,-0.0935426,2.74138
1499894028191406,-1.46498,-0.090948,2.74174
1499894028206407,-1.46188,-0.0887109,2.74117
1499894028229405,-1.45765,-0.0868943,2.74092
1499894028251405,-1.45358,-0.0851761,2.74085
1499894028266406,-1.4522,-0.0834848,2.74069
1499894028289407,-1.45277,-0.0824783,2.74145
1499894028313408,-1.45218,-0.0824111,2.74207
1499894028325410,-1.45058,-0.0824678,2.74271
1499894028349418,-1.44853,-0.0825114,2.74286
1499894028371412,-1.44744,-0.0830756,2.74289
1499894028385415,-1.44734,-0.083593,2.74302
1499894028409415,-1.44742,-0.0838019,2.74337
1499894028431415,-1.44871,-0.0839915,2.74347
1499894028445417,-1.44847,-0.0842131,2.74374
1499894028468417,-1.44697,-0.0843411,2.74358
1499894028491419,-1.4468,-0.0843196,2.74353
1499894028505419,-1.4475,-0.0844365,2.74322
1499894028529421,-1.4489,-0.0841769,2.74315
1499894028551422,-1.45011,-0.0845414,2.7436
1499894028565423,-1.44985,-0.0849323,2.74386
1499894028589426,-1.44837,-0.0850637,2.74349
1499894028611427,-1.44869,-0.0852114,2.74341
1499894028625428,-1.4497,-0.0851552,2.74336
1499894028648428,-1.4507,-0.0854293,2.74313
1499894028671429,-1.4507,-0.0854293,2.74313
1499894028692431,-1.4504,-0.0856064,2.74267
1499894028708431,-1.45053,-0.0858096,2.74267
1499894028737434,-1.45069,-0.0858434,2.74267
1499894028752435,-1.45067,-0.0859325,2.74274
1499894028768435,-1.45067,-0.0860129,2.74266
1499894028791437,-1.45067,-0.0860129,2.74266
1499894028812438,-1.45,-0.0860471,2.74265
1499894028828438,-1.44965,-0.0859883,2.7428
1499894028851440,-1.44965,-0.0859883,2.7428
1499894028872440,-1.44965,-0.0859883,2.7428
1499894028889442,-1.44896,-0.0860315,2.74294
1499894028911443,-1.44844,-0.0861119,2.74288
1499894028932445,-1.44844,-0.0861119,2.74288
1499894028948446,-1.44844,-0.0861119,2.74288
1499894028971447,-1.44844,-0.0861119,2.74288
1499894028999449,-1.44844,-0.0861119,2.74288
1499894029008449,-1.44779,-0.0861495,2.74266
1499894029031450,-1.44779,-0.0861495,2.74266
1499894029052451,-1.44846,-0.0862757,2.74251
1499894029068452,-1.44846,-0.0862757,2.74251
1499894029091455,-1.44846,-0.0862757,2.74251
1499894029113456,-1.44863,-0.0862973,2.74256
1499894029128456,-1.44863,-0.0862973,2.74256
1499894029151457,-1.44846,-0.0862757,2.74251
1499894029173470,-1.44863,-0.0862973,2.74256
1499894029194462,-1.44862,-0.0863095,2.74251
1499894029211462,-1.4483,-0.0861616,2.74259
1499894029216462,-1.44811,-0.086217,2.74266
1499894029239462,-1.44828,-0.0862386,2.74271
1499894029255463,-1.44922,-0.0864502,2.74288
1499894029276463,-1.44919,-0.0865393,2.74295
1499894029299466,-1.4489,-0.0864629,2.74279
1499894029315468,-1.4489,-0.0864629,2.74279
1499894029336468,-1.4489,-0.0864629,2.74279
1499894029359470,-1.44954,-0.0865981,2.7428
1499894029375470,-1.44951,-0.0866872,2.74287
1499894029396471,-1.44903,-0.0867465,2.7427
1499894029419472,-1.44903,-0.0867465,2.7427
1499894029435474,-1.44903,-0.0867465,2.7427
1499894029457477,-1.44903,-0.0867465,2.7427
1499894029479476,-1.44919,-0.0867803,2.74271
1499894029495493,-1.44919,-0.0867803,2.74271
1499894029516480,-1.44919,-0.0867803,2.74271
1499894029539480,-1.44919,-0.0867803,2.74271
1499894029555481,-1.44917,-0.0868694,2.74278
1499894029576485,-1.44933,-0.0869032,2.74278
1499894029600482,-1.44933,-0.0869032,2.74278
1499894029615484,-1.44933,-0.0869032,2.74278
1499894029636486,-1.44904,-0.0868268,2.74262
1499894029659489,-1.44904,-0.0868268,2.74262
1499894029677488,-1.44967,-0.0868013,2.74279
1499894029696493,-1.44984,-0.0868229,2.74284
1499894029719489,-1.44933,-0.0867304,2.74299
1499894029735490,-1.44864,-0.0867737,2.74314
1499894029756499,-1.44847,-0.0868324,2.743
1499894029779494,-1.44863,-0.0868661,2.743
1499894029795495,-1.44863,-0.0868661,2.743
1499894029816497,-1.44844,-0.0868413,2.74316
1499894029839497,-1.44761,-0.086842,2.74314
1499894029855497,-1.44761,-0.086842,2.74314
1499894029876500,-1.44828,-0.0868878,2.74307
1499894029899500,-1.44828,-0.0868878,2.74307
1499894029915509,-1.44845,-0.0869094,2.74313
1499894029936503,-1.44845,-0.0869094,2.74313
1499894029959505,-1.44844,-0.0869216,2.74308
1499894029975505,-1.44914,-0.0868783,2.74294
1499894029996507,-1.44914,-0.0868783,2.74294
1499894030019506,-1.44914,-0.0868783,2.74294
1499894030037509,-1.44931,-0.0868999,2.74299
1499894030056514,-1.44931,-0.0868999,2.74299
1499894030079512,-1.4493,-0.086912,2.74294
1499894030097514,-1.4493,-0.086912,2.74294
1499894030116516,-1.4493,-0.086912,2.74294
1499894030139513,-1.44947,-0.0868533,2.74307
1499894030157522,-1.44947,-0.0868533,2.74307
1499894030176516,-1.44947,-0.0869336,2.74299
1499894030199517,-1.44947,-0.0869336,2.74299
1499894030217520,-1.44946,-0.0869458,2.74294
1499894030236520,-1.44963,-0.0869674,2.74299
1499894030259522,-1.44963,-0.0869674,2.74299
1499894030277523,-1.44959,-0.0870687,2.74301
1499894030296522,-1.44927,-0.0870012,2.74301
1499894030319526,-1.44927,-0.0870012,2.74301
1499894030337526,-1.44942,-0.0871119,2.74314
1499894030356528,-1.44942,-0.0871923,2.74305
1499894030379529,-1.44942,-0.0871923,2.74305
1499894030404529,-1.44942,-0.0871923,2.74305
1499894030416531,-1.44958,-0.087226,2.74306
1499894030439534,-1.44958,-0.087226,2.74306
1499894030461537,-1.44958,-0.087226,2.74306
1499894030478538,-1.44958,-0.087226,2.74306
1499894030499536,-1.44957,-0.0872382,2.74301
1499894030517538,-1.44906,-0.0873064,2.74299
1499894030536538,-1.44921,-0.0874171,2.74312
1499894030562552,-1.44921,-0.0874171,2.74312
1499894030581540,-1.44921,-0.0874171,2.74312
1499894030596542,-1.4492,-0.0874293,2.74307
1499894030619543,-1.4488,-0.0877899,2.74312
1499894030641545,-1.44861,-0.0878453,2.7432
1499894030658552,-1.44859,-0.0880148,2.74319
1499894030679546,-1.44876,-0.0880364,2.74324
1499894030701547,-1.4481,-0.0880059,2.74305
1499894030718548,-1.44807,-0.0880951,2.74312
1499894030739549,-1.44824,-0.0881971,2.74309
1499894030761551,-1.44824,-0.0881971,2.74309
1499894030778551,-1.44824,-0.0881971,2.74309
1499894030799553,-1.44824,-0.0881971,2.74309
1499894030821554,-1.44805,-0.0883328,2.74308
1499894030838555,-1.44805,-0.0883328,2.74308
1499894030859558,-1.44802,-0.0884341,2.74311
1499894030881560,-1.44802,-0.0884341,2.74311
1499894030898560,-1.44819,-0.0884558,2.74316
1499894030919560,-1.44819,-0.0884558,2.74316
1499894030941561,-1.44819,-0.0884558,2.74316
1499894030958564,-1.44819,-0.0884558,2.74316
1499894030979562,-1.44886,-0.0886622,2.74293
1499894031001565,-1.44885,-0.0886743,2.74288
1499894031019565,-1.44867,-0.0888904,2.74279
1499894031039566,-1.44867,-0.0888904,2.74279
1499894031061568,-1.44867,-0.0888904,2.74279
1499894031079568,-1.44864,-0.0889795,2.74286
1499894031099569,-1.44864,-0.0889795,2.74286
1499894031124570,-1.44881,-0.0890012,2.74291
1499894031139574,-1.4488,-0.0890133,2.74286
1499894031159575,-1.44845,-0.0891153,2.74285
1499894031181575,-1.44845,-0.0891153,2.74285
1499894031199575,-1.44843,-0.0892044,2.74292
1499894031219577,-1.44843,-0.0892044,2.74292
1499894031241579,-1.44859,-0.0892382,2.74293
1499894031259579,-1.44859,-0.0892382,2.74293
1499894031279580,-1.44859,-0.0893185,2.74284
1499894031301581,-1.44856,-0.0894077,2.74292
1499894031326583,-1.44856,-0.0894077,2.74292
1499894031339587,-1.44873,-0.0894294,2.74297
1499894031361591,-1.44872,-0.0894415,2.74292
1499894031379586,-1.44872,-0.0894415,2.74292
1499894031399588,-1.44872,-0.0894415,2.74292
1499894031421588,-1.4487,-0.0896109,2.74291
1499894031439589,-1.4487,-0.0896109,2.74291
1499894031459595,-1.4487,-0.0896109,2.74291
1499894031481592,-1.4487,-0.0896109,2.74291
1499894031499594,-1.4487,-0.0896109,2.74291
1499894031519593,-1.4487,-0.0896109,2.74291
1499894031541595,-1.4487,-0.0896109,2.74291
1499894031559596,-1.44937,-0.0896569,2.74285
1499894031579599,-1.44937,-0.0897372,2.74276
1499894031601599,-1.44951,-0.0898481,2.74289
1499894031619600,-1.44934,-0.0898264,2.74284
1499894031640605,-1.44934,-0.0899067,2.74276
1499894031661611,-1.4495,-0.0899405,2.74276
1499894031687604,-1.44948,-0.0900296,2.74283
1499894031700605,-1.44948,-0.0900296,2.74283
1499894031721606,-1.44948,-0.0900296,2.74283
1499894031739606,-1.44948,-0.0900296,2.74283
1499894031761608,-1.44965,-0.0900514,2.74288
1499894031781610,-1.44948,-0.0900296,2.74283
1499894031799611,-1.44964,-0.0901438,2.74275
1499894031820612,-1.44964,-0.0901438,2.74275
1499894031841613,-1.44961,-0.0902329,2.74283
1499894031859614,-1.44961,-0.0902329,2.74283
1499894031880615,-1.44961,-0.0902329,2.74283
1499894031901616,-1.44961,-0.0902329,2.74283
1499894031919617,-1.44961,-0.0902329,2.74283
1499894031942620,-1.44978,-0.0902547,2.74288
1499894031961621,-1.44961,-0.0902329,2.74283
1499894031979621,-1.4501,-0.0904147,2.74275
1499894032002623,-1.4501,-0.0904147,2.74275
1499894032021624,-1.4501,-0.0904147,2.74275
1499894032039624,-1.4501,-0.0904147,2.74275
1499894032062627,-1.45027,-0.0904364,2.7428
1499894032081627,-1.4501,-0.0904147,2.74275
1499894032099628,-1.45027,-0.0904364,2.7428
1499894032122629,-1.45083,-0.0907583,2.74312
1499894032141630,-1.45097,-0.0908691,2.74324
1499894032159631,-1.45008,-0.0911406,2.74324
1499894032182632,-1.45008,-0.0911406,2.74324
1499894032201633,-1.45073,-0.091356,2.74317
1499894032219635,-1.4507,-0.091445,2.74324
1499894032242636,-1.4507,-0.0915255,2.74316
1499894032263641,-1.45003,-0.0916524,2.74301
1499894032279639,-1.45003,-0.0916524,2.74301
1499894032302641,-1.45035,-0.0918004,2.74293
1499894032323644,-1.45038,-0.0917113,2.74286
1499894032339642,-1.45035,-0.0918004,2.74293
1499894032361644,-1.45035,-0.0918004,2.74293
1499894032381644,-1.45035,-0.0918004,2.74293
1499894032399645,-1.45035,-0.0918808,2.74285
1499894032422646,-1.45036,-0.0917884,2.74298
1499894032441648,-1.45036,-0.0917884,2.74298
1499894032459649,-1.45019,-0.0918471,2.74285
1499894032482650,-1.45016,-0.0919362,2.74292
1499894032501651,-1.45016,-0.0919362,2.74292
1499894032519652,-1.45017,-0.0920166,2.74284
1499894032542653,-1.45014,-0.0921057,2.74291
1499894032563659,-1.45014,-0.0921057,2.74291
1499894032579656,-1.44995,-0.0921611,2.74299
1499894032602656,-1.44995,-0.0922415,2.7429
1499894032623665,-1.44993,-0.0923306,2.74298
1499894032647659,-1.44993,-0.0923306,2.74298
1499894032662665,-1.44993,-0.0923306,2.74298
1499894032683661,-1.44993,-0.0923306,2.74298
1499894032699664,-1.44993,-0.0923306,2.74298
1499894032722664,-1.45014,-0.0921862,2.74283
1499894032743665,-1.45014,-0.0921862,2.74283
1499894032759667,-1.45014,-0.0921862,2.74283
1499894032781668,-1.45014,-0.0921862,2.74283
1499894032809669,-1.45011,-0.0922753,2.74291
1499894032819669,-1.45014,-0.0921862,2.74283
1499894032841672,-1.45014,-0.0921862,2.74283
1499894032864673,-1.44997,-0.0921643,2.74278
1499894032884673,-1.45029,-0.0923123,2.7427
1499894032901673,-1.45029,-0.0923123,2.7427
1499894032923687,-1.45029,-0.0923123,2.7427
1499894032944677,-1.45029,-0.0923123,2.7427
1499894032961678,-1.45029,-0.0923123,2.7427
1499894032983679,-1.45029,-0.0923123,2.7427
1499894033004679,-1.45027,-0.0924819,2.7427
1499894033021682,-1.45027,-0.0924819,2.7427
1499894033043683,-1.45069,-0.0927461,2.74311
1499894033073702,-1.45068,-0.092758,2.74306
1499894033081686,-1.45068,-0.092758,2.74306
1499894033103686,-1.45068,-0.092758,2.74306
1499894033124686,-1.45068,-0.092758,2.74306
1499894033141689,-1.45066,-0.0929275,2.74305
1499894033171689,-1.45066,-0.0929275,2.74305
1499894033177691,-1.45067,-0.0929156,2.7431
1499894033201692,-1.45082,-0.0930418,2.74297
1499894033223702,-1.45128,-0.0933126,2.74297
1499894033238694,-1.45128,-0.0933126,2.74297
1499894033260696,-1.45128,-0.0933126,2.74297
1499894033283696,-1.45128,-0.0933126,2.74297
1499894033304697,-1.45125,-0.0934822,2.74296
1499894033321699,-1.45125,-0.0934822,2.74296
1499894033343700,-1.45125,-0.0934822,2.74296
1499894033358700,-1.45125,-0.0934822,2.74296
1499894033381702,-1.45125,-0.0934822,2.74296
1499894033403703,-1.45125,-0.0934822,2.74296
1499894033424706,-1.45125,-0.0934822,2.74296
1499894033441705,-1.45125,-0.0934822,2.74296
1499894033463712,-1.45122,-0.0935712,2.74303
1499894033484710,-1.45058,-0.0935167,2.74294
1499894033501711,-1.45058,-0.0935167,2.74294
1499894033523721,-1.45088,-0.0936733,2.74302
1499894033544711,-1.45104,-0.093707,2.74302
1499894033561713,-1.45104,-0.093707,2.74302
1499894033583714,-1.45104,-0.093707,2.74302
1499894033604714,-1.45104,-0.093707,2.74302
1499894033621717,-1.45155,-0.0937998,2.74288
1499894033643718,-1.45206,-0.0937315,2.74289
