timestamp,x,y,z,w
1499895314297918,-0.322205,-0.549622,0.679138,0.364502
1499895314312920,-0.322083,-0.548645,0.680176,0.364136
1499895314335901,-0.322266,-0.548462,0.680603,0.363464
1499895314351902,-0.322144,-0.548401,0.680969,0.363037
1499895314372903,-0.321716,-0.547729,0.681458,0.363464
1499895314403919,-0.321411,-0.547058,0.682007,0.363708
1499895314411912,-0.321533,-0.546875,0.682068,0.363831
1499895314432906,-0.321838,-0.547058,0.681946,0.363525
1499895314455908,-0.322083,-0.547424,0.681458,0.363525
1499895314471920,-0.322144,-0.547424,0.681274,0.36377
1499895314492910,-0.32196,-0.547058,0.681519,0.364197
1499895314515920,-0.321777,-0.54657,0.681885,0.364319
1499895314533913,-0.321838,-0.54657,0.681885,0.364319
1499895314552914,-0.321899,-0.546692,0.681885,0.364136
1499895314575915,-0.32196,-0.546875,0.681702,0.364075
1499895314593918,-0.322021,-0.546875,0.681702,0.364014
1499895314612917,-0.322021,-0.546875,0.681702,0.364014
1499895314635919,-0.322021,-0.546875,0.681702,0.364014
1499895314653920,-0.322021,-0.546936,0.681824,0.363708
1499895314672921,-0.321838,-0.546997,0.681885,0.363647
1499895314695922,-0.321655,-0.547058,0.681946,0.363647
1499895314713925,-0.321655,-0.547058,0.681946,0.363647
1499895314732925,-0.321472,-0.547302,0.681885,0.363525
1499895314755925,-0.321472,-0.547302,0.681885,0.363525
1499895314773929,-0.321472,-0.547302,0.681885,0.363525
1499895314800927,-0.321472,-0.547302,0.681885,0.363586
1499895314815943,-0.321472,-0.547302,0.681885,0.363525
1499895314833931,-0.321289,-0.547485,0.681824,0.363525
1499895314852945,-0.321289,-0.547485,0.681824,0.363525
1499895314875933,-0.321228,-0.54718,0.682007,0.363586
1499895314893942,-0.321228,-0.54718,0.682007,0.363586
1499895314912935,-0.321228,-0.54718,0.682068,0.363586
1499895314935937,-0.321228,-0.54718,0.682007,0.363586
1499895314953938,-0.32135,-0.547363,0.681824,0.363586
1499895314972941,-0.32135,-0.547363,0.681824,0.363586
1499895314995941,-0.32135,-0.547363,0.681824,0.363586
1499895315013944,-0.32135,-0.547363,0.681885,0.363586
1499895315032943,-0.32135,-0.547363,0.681885,0.363586
1499895315055956,-0.321472,-0.547546,0.681641,0.363586
1499895315073947,-0.321533,-0.547791,0.681396,0.363586
1499895315092944,-0.321594,-0.547791,0.681396,0.363586
1499895315115950,-0.321533,-0.547791,0.681396,0.363586
1499895315133950,-0.321472,-0.547546,0.68158,0.363708
1499895315152964,-0.321472,-0.547546,0.68158,0.363708
1499895315175966,-0.321533,-0.547913,0.681335,0.363586
1499895315193957,-0.321533,-0.547913,0.681335,0.363586
1499895315214952,-0.321472,-0.547729,0.681519,0.363525
1499895315235959,-0.32135,-0.547485,0.681702,0.363647
1499895315253967,-0.32135,-0.547485,0.681702,0.363708
1499895315274975,-0.321533,-0.547729,0.681396,0.363647
1499895315295974,-0.321594,-0.548035,0.681152,0.363647
1499895315320959,-0.321594,-0.548035,0.681152,0.363647
1499895315334959,-0.321594,-0.548035,0.681152,0.363647
1499895315356001,-0.321594,-0.548035,0.681152,0.363647
1499895315373978,-0.321472,-0.547913,0.681213,0.36377
1499895315395962,-0.321472,-0.547913,0.681213,0.36377
1499895315416004,-0.321472,-0.547913,0.681213,0.36377
1499895315432985,-0.321472,-0.547913,0.681213,0.36377
1499895315454965,-0.321533,-0.547913,0.681213,0.36377
1499895315476007,-0.321472,-0.547729,0.681335,0.363892
1499895315494013,-0.321472,-0.547729,0.681335,0.363892
1499895315516970,-0.321411,-0.547729,0.681335,0.363892
1499895315535970,-0.321472,-0.547729,0.681335,0.363892
1499895315553972,-0.321472,-0.547729,0.681335,0.363892
1499895315575977,-0.32135,-0.547668,0.681458,0.363953
1499895315595974,-0.321228,-0.547546,0.681519,0.364075
1499895315613975,-0.321228,-0.547546,0.681519,0.364075
1499895315635976,-0.321228,-0.547546,0.681519,0.364075
1499895315655976,-0.321289,-0.547546,0.681519,0.364075
1499895315672982,-0.321167,-0.547363,0.681641,0.364136
1499895315695980,-0.321167,-0.547363,0.681641,0.364136
1499895315715986,-0.321167,-0.547363,0.681641,0.364136
1499895315734002,-0.321167,-0.547363,0.681641,0.364136
1499895315755983,-0.321167,-0.547363,0.681641,0.364136
1499895315776024,-0.321167,-0.547363,0.681641,0.364136
1499895315793987,-0.321167,-0.547363,0.681641,0.364136
1499895315816991,-0.321167,-0.547363,0.681641,0.364136
1499895315835988,-0.321167,-0.547363,0.681641,0.364136
1499895315853008,-0.321167,-0.547363,0.681641,0.364136
1499895315875992,-0.321167,-0.547363,0.681641,0.364136
1499895315895992,-0.321167,-0.547363,0.681641,0.364136
1499895315918008,-0.321167,-0.547363,0.681641,0.364136
1499895315935994,-0.321167,-0.547363,0.681641,0.364136
1499895315955995,-0.321228,-0.547363,0.681641,0.364136
1499895315978013,-0.321228,-0.547363,0.681641,0.364075
1499895315995997,-0.321228,-0.547363,0.681641,0.364075
1499895316016004,-0.321228,-0.547363,0.681641,0.364075
1499895316038020,-0.321228,-0.547363,0.681641,0.364075
1499895316056000,-0.321228,-0.547363,0.681641,0.364075
1499895316076039,-0.321228,-0.547363,0.681641,0.364075
1499895316098004,-0.321228,-0.547363,0.681641,0.364075
1499895316117004,-0.321228,-0.547363,0.681641,0.364075
1499895316137005,-0.321228,-0.547363,0.681641,0.364075
1499895316158045,-0.321228,-0.547363,0.681641,0.364075
1499895316176007,-0.321228,-0.547363,0.681641,0.364075
1499895316197009,-0.321228,-0.547363,0.681641,0.364075
1499895316220032,-0.321228,-0.547363,0.681641,0.364075
1499895316236010,-0.321228,-0.547363,0.681641,0.364075
1499895316257012,-0.321228,-0.547363,0.681641,0.364075
1499895316278017,-0.321228,-0.547363,0.681641,0.364075
1499895316302035,-0.321106,-0.547241,0.681763,0.364197
1499895316318016,-0.321106,-0.547241,0.681763,0.364197
1499895316338021,-0.321106,-0.547241,0.681763,0.364197
1499895316356018,-0.321106,-0.547241,0.681763,0.364197
1499895316377020,-0.321106,-0.547241,0.681763,0.364197
1499895316398039,-0.321106,-0.547241,0.681702,0.364258
1499895316417022,-0.321106,-0.547241,0.681763,0.364197
