timestamp,x,y,z,w
1499893989543339,-0.11908,-0.681458,0.702454,0.167297
1499893989566341,-0.11908,-0.681091,0.702759,0.16748
1499893989589342,-0.119202,-0.680786,0.703003,0.167725
1499893989610343,-0.119202,-0.680725,0.703003,0.167725
1499893989626343,-0.119385,-0.680664,0.703003,0.167908
1499893989649346,-0.119324,-0.680542,0.703003,0.168701
1499893989670345,-0.119263,-0.679749,0.703613,0.169128
1499893989686346,-0.119629,-0.679138,0.704285,0.16864
1499893989710348,-0.119385,-0.677246,0.706177,0.168396
1499893989723353,-0.119385,-0.675781,0.707764,0.167786
1499893989746351,-0.119507,-0.674561,0.708984,0.167419
1499893989769352,-0.119812,-0.671753,0.71167,0.167175
1499893989790354,-0.119934,-0.669922,0.713501,0.166565
1499893989806359,-0.119568,-0.669617,0.71405,0.165588
1499893989830356,-0.11908,-0.668701,0.71521,0.164734
1499893989850355,-0.118164,-0.66571,0.718262,0.164368
1499893989866357,-0.117188,-0.663208,0.720703,0.164307
1499893989889358,-0.116821,-0.662354,0.721619,0.164185
1499893989910363,-0.11676,-0.663452,0.720703,0.163574
1499893989926360,-0.116577,-0.664795,0.719727,0.162842
1499893989949363,-0.115845,-0.663818,0.720764,0.162659
1499893989970364,-0.114929,-0.662354,0.722107,0.163269
1499893989986364,-0.11438,-0.661926,0.722473,0.163757
1499893990015366,-0.114136,-0.662415,0.722046,0.163757
1499893990030370,-0.114014,-0.663208,0.721375,0.163635
1499893990046372,-0.113708,-0.663269,0.721313,0.16394
1499893990069368,-0.113586,-0.663208,0.721252,0.164368
1499893990090371,-0.113647,-0.663269,0.72113,0.164551
1499893990106377,-0.113647,-0.663269,0.72113,0.164551
1499893990129372,-0.113647,-0.663269,0.721191,0.164551
1499893990150372,-0.113892,-0.663696,0.720703,0.164673
1499893990166375,-0.114014,-0.664673,0.719788,0.164612
1499893990189383,-0.114014,-0.664673,0.719788,0.164612
1499893990210378,-0.114014,-0.664124,0.720276,0.164673
1499893990226379,-0.114197,-0.663452,0.720886,0.164856
1499893990249378,-0.114441,-0.663818,0.72052,0.164612
1499893990272388,-0.11438,-0.664917,0.719543,0.164429
1499893990294384,-0.11438,-0.664917,0.719543,0.164429
1499893990310382,-0.114441,-0.66449,0.71991,0.16449
1499893990331383,-0.114563,-0.664368,0.720032,0.164429
1499893990346386,-0.114624,-0.664734,0.719727,0.164368
1499893990369387,-0.114502,-0.665466,0.719055,0.164246
1499893990391387,-0.114441,-0.665466,0.719055,0.164307
1499893990406396,-0.11438,-0.665161,0.71936,0.164368
1499893990429389,-0.11438,-0.665161,0.71936,0.164368
1499893990451390,-0.114441,-0.665344,0.719177,0.164368
1499893990466393,-0.114502,-0.665527,0.718994,0.164368
1499893990489395,-0.114502,-0.665527,0.718994,0.164368
1499893990511395,-0.114502,-0.665527,0.718933,0.164368
1499893990526398,-0.114624,-0.665222,0.719238,0.164368
1499893990549396,-0.114624,-0.665161,0.719299,0.164368
1499893990572399,-0.114685,-0.665405,0.719055,0.164551
1499893990586401,-0.114807,-0.665771,0.718689,0.164551
1499893990610401,-0.114807,-0.665771,0.718689,0.164551
1499893990639403,-0.114807,-0.665771,0.718689,0.164551
1499893990646411,-0.114807,-0.665771,0.718689,0.164551
1499893990669407,-0.114807,-0.666016,0.718384,0.164734
1499893990691404,-0.114807,-0.666504,0.717957,0.164673
1499893990706411,-0.114746,-0.666931,0.717651,0.164551
1499893990729410,-0.114685,-0.666931,0.717651,0.164551
1499893990751408,-0.114685,-0.66687,0.717651,0.164551
1499893990772420,-0.114746,-0.667297,0.717224,0.164551
1499893990789411,-0.114746,-0.667725,0.716919,0.164368
1499893990812420,-0.114746,-0.667725,0.716919,0.164368
1499893990832415,-0.114624,-0.667542,0.717102,0.164368
1499893990849414,-0.114563,-0.667297,0.717285,0.16449
1499893990871415,-0.114563,-0.667297,0.717285,0.16449
1499893990892416,-0.11438,-0.667725,0.71698,0.164368
1499893990909418,-0.114258,-0.667908,0.716797,0.164307
1499893990931418,-0.114197,-0.667603,0.717102,0.16449
1499893990952420,-0.114197,-0.667419,0.717224,0.164612
1499893990969421,-0.114319,-0.667603,0.71698,0.164734
1499893990991422,-0.114258,-0.667603,0.71698,0.164734
1499893991012424,-0.114258,-0.667603,0.71698,0.164734
1499893991029423,-0.114258,-0.667603,0.71698,0.164734
1499893991051424,-0.114258,-0.667603,0.71698,0.164734
1499893991072436,-0.114258,-0.66748,0.717102,0.164917
1499893991089438,-0.114258,-0.66748,0.717102,0.164917
1499893991112429,-0.114197,-0.667664,0.716919,0.164978
1499893991132433,-0.114136,-0.667847,0.716797,0.164856
1499893991149433,-0.114136,-0.667847,0.716797,0.164856
1499893991172453,-0.114197,-0.667847,0.716797,0.164856
1499893991192436,-0.114197,-0.667847,0.716797,0.164856
1499893991209434,-0.114136,-0.667847,0.716736,0.164856
1499893991231436,-0.114136,-0.667908,0.716736,0.164856
1499893991254437,-0.114136,-0.667908,0.716736,0.164917
1499893991269437,-0.114136,-0.667908,0.716736,0.164917
1499893991292440,-0.114075,-0.667908,0.716736,0.164917
1499893991314441,-0.114075,-0.667908,0.716675,0.164917
1499893991329442,-0.114136,-0.667725,0.716858,0.165161
1499893991351442,-0.114136,-0.667725,0.716858,0.165161
1499893991374445,-0.114136,-0.667725,0.716858,0.165161
1499893991388444,-0.114136,-0.667725,0.716858,0.165161
1499893991412447,-0.114136,-0.667725,0.716797,0.165161
1499893991434447,-0.114136,-0.667725,0.716797,0.165161
1499893991448448,-0.114136,-0.667725,0.716797,0.165161
1499893991471450,-0.114136,-0.667725,0.716797,0.165161
1499893991494451,-0.114136,-0.667725,0.716797,0.165161
1499893991509452,-0.114136,-0.667725,0.716797,0.165161
1499893991531454,-0.114075,-0.667725,0.716797,0.165222
