timestamp,x,y,z,w
1499895291055554,-0.335571,-0.553833,0.669006,0.364746
1499895291071560,-0.335754,-0.553894,0.669128,0.364319
1499895291093558,-0.33606,-0.554199,0.669128,0.363647
1499895291115560,-0.336304,-0.554321,0.669189,0.362976
1499895291130558,-0.335876,-0.553833,0.669922,0.362793
1499895291153574,-0.335022,-0.552917,0.671021,0.362976
1499895291175565,-0.334839,-0.551941,0.67218,0.36261
1499895291190563,-0.334778,-0.550659,0.673401,0.362183
1499895291213588,-0.334778,-0.549561,0.6745,0.361816
1499895291235565,-0.335327,-0.55011,0.674194,0.361084
1499895291250568,-0.335266,-0.550537,0.674011,0.360779
1499895291273567,-0.334778,-0.549255,0.67511,0.361145
1499895291295589,-0.334473,-0.547791,0.676331,0.361389
1499895291312576,-0.334351,-0.547546,0.676758,0.361145
1499895291333570,-0.334229,-0.547974,0.676575,0.360962
1499895291355586,-0.334106,-0.548279,0.67627,0.361084
1499895291372573,-0.33374,-0.547791,0.676697,0.36145
1499895291393580,-0.333374,-0.547424,0.677063,0.361633
1499895291415579,-0.333191,-0.547546,0.677124,0.361511
1499895291433578,-0.333069,-0.547607,0.677063,0.361572
1499895291453593,-0.333069,-0.547791,0.67688,0.361694
1499895291475580,-0.333008,-0.547791,0.67688,0.361755
1499895291492581,-0.33313,-0.547302,0.677185,0.361755
1499895291513592,-0.333069,-0.547058,0.677551,0.361572
1499895291543585,-0.332703,-0.546936,0.677856,0.361572
1499895291552584,-0.332153,-0.546753,0.678101,0.361877
1499895291573585,-0.331726,-0.546814,0.678101,0.362061
1499895291596592,-0.331421,-0.546814,0.678162,0.362244
1499895291612593,-0.331421,-0.546814,0.678162,0.362244
1499895291633588,-0.331238,-0.546997,0.678162,0.362183
1499895291655591,-0.330933,-0.547058,0.678162,0.362366
1499895291672594,-0.330872,-0.547058,0.678162,0.362427
1499895291693612,-0.330933,-0.54718,0.677979,0.362427
1499895291716593,-0.330994,-0.547302,0.677917,0.362427
1499895291732596,-0.331116,-0.547302,0.677856,0.362427
1499895291753594,-0.331055,-0.547119,0.677856,0.362732
1499895291775595,-0.331116,-0.547241,0.677673,0.362854
1499895291792598,-0.331116,-0.547241,0.677673,0.362854
1499895291820618,-0.331116,-0.547241,0.677673,0.362854
1499895291835620,-0.331238,-0.547241,0.677612,0.362793
1499895291861601,-0.331238,-0.547241,0.677612,0.362793
1499895291873608,-0.331238,-0.547241,0.677612,0.362793
1499895291895604,-0.331238,-0.547241,0.677612,0.362793
1499895291913608,-0.331238,-0.547241,0.677612,0.362793
1499895291933604,-0.331238,-0.547241,0.677612,0.362793
1499895291955606,-0.331421,-0.547363,0.677551,0.362671
1499895291978613,-0.331421,-0.547363,0.677551,0.362671
1499895291993633,-0.33136,-0.547363,0.677551,0.362671
1499895292015610,-0.33136,-0.547363,0.677551,0.362671
1499895292033611,-0.33136,-0.547363,0.677551,0.362671
1499895292053651,-0.33136,-0.547363,0.677551,0.362671
1499895292075614,-0.33136,-0.547363,0.677551,0.362732
1499895292093614,-0.331299,-0.547302,0.677551,0.362732
1499895292113650,-0.33136,-0.547546,0.677368,0.362732
1499895292135634,-0.331482,-0.547668,0.677246,0.36261
1499895292153623,-0.331482,-0.547485,0.677368,0.362732
1499895292173620,-0.331421,-0.547485,0.677368,0.362732
1499895292195626,-0.331543,-0.547363,0.677307,0.362915
1499895292213626,-0.331726,-0.547363,0.677124,0.363098
1499895292233644,-0.33197,-0.547485,0.676941,0.363098
1499895292255688,-0.332153,-0.547485,0.676819,0.363098
1499895292273625,-0.332214,-0.547424,0.676819,0.363098
1499895292294626,-0.332214,-0.547424,0.676819,0.363098
1499895292315628,-0.332214,-0.547424,0.676819,0.363098
1499895292333628,-0.332153,-0.547424,0.67688,0.363098
1499895292353687,-0.332153,-0.547424,0.67688,0.363098
1499895292375650,-0.332092,-0.547302,0.677002,0.363159
1499895292393635,-0.331909,-0.547119,0.677185,0.36322
1499895292413665,-0.331726,-0.546936,0.677368,0.363281
1499895292435656,-0.331665,-0.546936,0.677368,0.363342
1499895292453636,-0.331726,-0.547058,0.677246,0.363342
1499895292474656,-0.331726,-0.547058,0.677246,0.363342
1499895292495638,-0.331726,-0.547058,0.677246,0.363342
1499895292513647,-0.331726,-0.547058,0.677246,0.363342
1499895292534640,-0.331726,-0.547058,0.677246,0.363342
1499895292555641,-0.331726,-0.547058,0.677246,0.363342
1499895292578661,-0.331665,-0.547058,0.677246,0.363342
1499895292594643,-0.331665,-0.547058,0.677246,0.363342
1499895292615665,-0.331665,-0.547058,0.677307,0.363342
1499895292638651,-0.331665,-0.546997,0.677307,0.363342
1499895292654651,-0.331665,-0.546997,0.677307,0.363342
1499895292675647,-0.331665,-0.546997,0.677307,0.363342
1499895292698650,-0.331787,-0.547058,0.677246,0.363342
1499895292715655,-0.331787,-0.547058,0.677246,0.363342
1499895292735657,-0.331787,-0.547058,0.677246,0.363342
1499895292758679,-0.331787,-0.547058,0.677185,0.363342
1499895292774653,-0.331787,-0.547058,0.677185,0.363342
1499895292795657,-0.331787,-0.547058,0.677185,0.363342
1499895292818692,-0.331787,-0.547058,0.677185,0.363342
