timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1499894472612709,0,-3,-33,-46,1,0,-8,4
1499894472612709,-17,-4,3,1,-6,3,13,5
1499894472619700,2,-2,13,3,3,-2,-6,-1
1499894472619700,17,-3,8,-17,-7,-4,-3,6
1499894472635701,-3,-3,-2,61,-5,-3,-9,-9
1499894472635701,2,1,-14,-29,1,0,1,20
1499894472637700,-8,0,-8,27,-3,-3,0,-35
1499894472637700,-54,-7,13,-37,1,3,4,-9
1499894472658703,25,3,-3,-27,0,-1,-2,21
1499894472658703,0,3,10,13,-4,-6,-6,-4
1499894472659702,-5,-2,-9,-34,0,2,8,-15
1499894472659702,3,-2,-20,70,0,1,-6,-4
1499894472672703,-1,-1,-13,-63,-7,-2,-2,-3
1499894472672703,0,-2,9,89,1,-1,2,34
1499894472679703,0,2,10,0,5,0,-5,-4
1499894472679703,38,5,-9,5,0,2,14,23
1499894472695704,-15,-11,5,23,-3,-3,-11,-41
1499894472695704,-34,-2,11,-14,-2,-6,0,-28
1499894472697705,-1,-2,-21,-18,-2,-1,-8,9
1499894472697705,7,-2,-4,-3,2,5,-4,-6
1499894472718706,6,10,18,19,9,5,9,5
1499894472718706,-11,2,-15,7,4,2,1,-33
1499894472719705,-6,0,25,36,-6,-7,6,1
1499894472719705,10,0,-13,-22,-2,-7,-14,4
1499894472732706,2,3,9,46,1,5,-11,14
1499894472732706,15,-11,5,-13,-7,-6,16,-7
1499894472739706,-8,4,10,29,4,2,2,-1
1499894472739706,-10,-9,-32,-55,-7,-7,-4,13
1499894472755707,12,2,14,52,6,-1,-8,15
1499894472755707,-25,11,0,16,4,3,-11,-38
1499894472757713,12,-10,-22,-66,-4,-1,-14,-1
1499894472757713,-4,1,30,25,-1,-2,22,-10
1499894472778708,-36,-5,-9,21,-1,0,-6,-91
1499894472778708,31,-3,-21,-43,-5,-7,-15,-21
1499894472779709,14,-2,16,-66,-8,-5,5,27
1499894472779709,-10,7,-8,14,6,-2,-39,-14
1499894472792709,16,-5,-5,-8,0,8,64,62
1499894472792709,34,11,9,-13,11,5,-15,23
1499894472799723,-22,-3,-16,33,-2,2,18,15
1499894472799723,26,1,-7,-79,-7,-6,-17,-37
1499894472814714,-30,-4,24,85,-12,-11,-24,-40
1499894472814714,-9,-3,-5,-71,5,0,-64,-54
1499894472823713,-11,0,-1,23,6,3,66,-3
1499894472823713,-15,3,-9,-23,-6,3,16,-24
1499894472838713,21,2,-20,-68,1,0,9,22
1499894472838713,12,-12,-19,62,-6,1,12,16
1499894472840717,7,-15,-41,-72,-17,-8,-58,34
1499894472840717,-47,6,27,-10,8,1,1,-94
1499894472852714,34,6,-5,-42,2,-3,-7,29
1499894472852714,0,4,21,97,9,2,6,70
1499894472859726,-65,2,0,-79,1,7,11,-34
1499894472859726,37,-4,23,127,-9,-7,8,40
1499894472877714,11,-8,-39,-106,-9,-4,-9,-18
1499894472877714,19,-1,9,18,4,-2,6,-40
1499894472878714,7,6,12,49,4,-6,-14,-6
1499894472878714,-31,-1,-20,-54,-1,-1,-12,35
1499894472897730,-8,-7,48,52,1,4,5,-83
1499894472897730,32,6,-25,-128,-8,-3,16,44
1499894472904718,15,7,25,127,7,3,-12,2
1499894472904718,-11,0,-10,45,16,7,9,33
1499894472912717,-10,-14,-54,-70,-8,-2,-42,106
1499894472912717,-9,-3,26,57,1,0,47,-29
1499894472919730,9,-4,-23,-114,-14,-4,8,44
1499894472919730,20,-6,3,42,-1,-5,-5,16
1499894472935720,-20,-2,-4,-46,-5,-1,1,-64
1499894472935720,-2,-4,-8,0,-5,-2,-5,54
1499894472937732,-5,18,46,19,11,0,-10,-52
