timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1501876469908180,10,13,-10,-9,-30,-7,-9,-27
1501876469908180,-14,12,2,76,78,1,3,-15
1501876469909180,5,14,-18,-47,0,8,10,46
1501876469909180,1,-58,-15,-10,-16,5,0,-10
1501876469910181,-3,-8,7,-10,-4,-8,9,37
1501876469910181,-10,0,16,44,-36,2,-7,-45
1501876469911235,25,41,12,-8,-5,-5,-5,57
1501876469911235,2,-13,3,40,40,17,-1,-2
1501876469912205,-22,-32,-28,-4,-18,-2,5,12
1501876469912205,14,13,3,47,-3,-2,-12,-24
1501876469922204,-17,-18,-19,-31,-2,2,2,-78
1501876469922204,16,82,11,18,-2,1,4,20
1501876469934223,-12,-58,3,-20,-6,-10,-6,-12
1501876469934223,14,34,41,10,40,26,16,45
1501876469942225,0,-12,-58,-37,-54,-15,-8,-5
1501876469942225,-12,-9,3,-9,16,-4,-2,-30
1501876469957203,5,14,-28,-51,-11,-4,3,28
1501876469957203,-2,1,-12,-28,-15,-3,-10,0
1501876469973208,3,35,-6,57,11,-13,2,-22
1501876469973208,-12,-89,1,-49,-22,11,2,37
1501876469975210,-10,-38,20,69,30,2,-4,-23
1501876469975210,-8,12,12,-42,-38,-9,-6,-69
1501876469993253,5,-7,-4,-33,-7,2,10,100
1501876469993253,-3,23,3,48,16,3,0,-74
1501876470026199,0,3,7,1,-8,1,7,15
1501876470026199,-5,-11,17,46,17,-13,-13,-79
1501876470027189,12,-21,-15,-70,16,20,15,27
1501876470027189,-3,18,24,18,-8,0,-2,-11
1501876470032260,16,54,13,0,9,3,0,-15
1501876470032260,-17,-46,-17,-40,-30,-3,3,4
1501876470032260,-4,24,-31,13,-3,-15,-5,17
1501876470032260,2,-3,15,5,26,2,-2,27
1501876470038234,4,-14,-17,-20,-20,2,2,-15
1501876470038234,-4,8,6,4,9,-13,-11,-7
1501876470054203,-13,7,14,23,21,21,4,-49
1501876470054203,12,-7,-8,2,-13,-10,-1,3
1501876470060228,0,-32,37,33,7,-6,-8,19
1501876470060228,12,13,-39,-19,1,13,15,-10
1501876470068235,-24,-46,28,-13,-15,-11,-8,-6
1501876470068235,15,32,-28,83,10,1,1,18
1501876470083225,-10,4,-11,-23,-13,-5,-3,-23
1501876470083225,2,-15,4,-35,31,4,-4,15
1501876470099262,-1,-8,18,49,-35,-12,1,39
1501876470099262,-2,3,3,-50,15,9,5,11
1501876470124207,2,61,11,45,-6,1,1,22
1501876470124207,-11,-43,-39,-25,7,0,-19,-69
1501876470125194,1,15,-12,1,-3,-11,-6,-9
1501876470125194,-7,37,24,-32,-8,4,2,-6
1501876470128193,7,-44,-30,-5,7,-3,3,30
1501876470128193,7,22,8,-14,-21,0,15,36
1501876470144255,18,19,29,33,13,2,-5,3
1501876470144255,-17,-56,-20,-29,2,-21,-12,-12
1501876470146234,2,15,28,-57,2,13,8,14
1501876470146234,3,29,-17,53,-13,5,13,39
1501876470158268,-5,-37,-10,-25,-35,-15,-15,-46
1501876470158268,0,52,15,20,30,15,14,16
